Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;11.5999994278;16.0;3;33.0;1;9.0;10.0;4;20.0;
2;2;11.5999994278;16.0;3;32.762399435;1;9.0;10.0;5;20.0;
3;2;11.552479744;15.8719997406;3;32.55055058;1;9.0;10.0;6;20.0;
4;2;11.5101099014;15.7567996979;3;32.361888051;1;9.0;10.0;6;20.0;
5;2;12.6194143295;15.6531200409;3;32.1941000223;1;10.0;10.0;6;20.0;
6;2;13.6250658035;15.5598077774;3;32.0451090336;1;11.0;10.0;6;20.0;
7;2;14.61353302;15.4758272171;2;32.0050407648;1;11.0;10.0;6;20.3999996185;
8;2;14.6015129089;15.4462442398;2;31.9710102081;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;14.5913028717;15.4196195602;2;33.3066525459;1;11.2179203033;10.3632001877;6;20.9903717041;
10;2;16.6193237305;16.0673618317;2;34.2813659906;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;18.6193237305;16.5341625214;3;34.9754220247;2;11.9125738144;11.0209560394;4;23.9143505096;
12;2;20.6193237305;16.860162735;3;35.3380832672;2;12.1743059158;11.4571752548;4;24.6214065552;
13;2;21.6571712494;17.0200004578;3;35.3819833994;2;14.1743059158;11.8107032776;4;25.1832637787;
14;2;22.6703414917;17.0200004578;3;35.4267790318;2;16.1743049622;12.0916318893;4;25.6226100922;
15;2;23.6837787628;17.0200004578;4;35.4724487066;2;16.6867828369;12.3113050461;4;25.9617595673;
16;2;24.6417350769;17.0200004578;4;35.5189682245;2;16.788526535;12.4808797836;4;26.0;
17;2;24.6556892395;17.0200004578;5;35.5663104057;2;18.3867835999;12.8999996185;4;26.0;
18;3;24.6698932648;17.0200004578;4;35.6144454479;2;19.3867835999;12.8999996185;4;26.0;
19;3;24.2119998932;17.0200004578;5;35.6633406878;2;20.3867835999;12.8999996185;5;26.0;
20;3;24.6990013123;17.0200004578;5;35.7129607201;2;21.3867835999;13.0;5;26.0;
21;3;24.7138881683;17.0200004578;5;35.7632672787;2;21.5;13.0;5;26.0;
22;3;24.7289791107;17.0200004578;5;35.8142197132;2;21.5;13.0;5;26.0;
23;3;24.74426651;17.0200004578;5;35.8657746315;2;21.5;13.0;6;26.0;
24;3;24.7597312927;17.0200004578;5;36.9178863764;3;21.5;13.0;5;26.0;
25;3;25.7753658295;17.5200004578;5;37.0389869213;3;21.5;13.0;5;26.0;
26;3;24.7911529541;18.0200004578;5;37.1645038128;3;21.5;13.0;5;26.0;
27;3;24.14935112;19.0200004578;5;37.294511795;3;21.5;13.0;5;26.0;
28;3;24.2119998932;18.6287212372;5;37.4290730953;3;21.5;13.1999998093;4;26.0;
29;3;25.2119998932;18.7145366669;5;37.5682362318;3;21.5;13.1999998093;4;26.0;
30;3;24.2704696655;18.0200004578;5;37.712032795;3;21.5;13.1999998093;3;26.0;
31;3;23.3136100769;19.0200004578;6;37.8604757786;3;21.5;13.1999998093;3;26.0;
32;3;23.8881931305;17.8032493591;6;38.0135573149;3;21.5;13.1999998093;3;26.0;
33;3;22.4040679932;18.0200004578;7;38.1712456942;3;21.5;13.1999998093;3;26.0;
34;3;21.451374054;19.0200004578;7;38.3334835768;3;21.5;13.1999998093;3;26.0;
35;3;21.9374465942;17.9576625824;7;38.5001856089;3;21.5;13.1999998093;3;26.0;
36;3;22.8082008362;18.0200004578;7;38.6712360382;3;21.5;13.1999998093;3;26.0;
37;3;23.9702301025;21.0200004578;7;38.8464872837;3;21.5;13.1999998093;3;26.0;
38;3;24.8793945312;24.0200004578;7;39.0257582664;3;21.5;13.1999998093;4;26.0;
39;3;26.7077274323;27.0200004578;7;39.2088332176;3;21.5;13.1999998093;4;26.0;
40;3;27.7626495361;30.0200004578;8;39.3954610825;3;21.5;13.1999998093;4;26.0;
41;3;27.0350265503;32.0200004578;8;39.5853550434;3;21.5;13.1999998093;4;26.0;
42;3;27.0366420746;33.0200004578;9;39.7781937122;3;21.5;13.1999998093;4;26.0;
43;3;27.9334583282;32.0200004578;11;39.9736216068;3;21.7999992371;15.1999998093;5;26.0;
44;3;27.9920864105;32.0200004578;11;40.1712515354;3;21.7999992371;17.2000007629;6;26.0;
45;3;27.16547966;33.0200004578;12;40.3706665039;3;21.5;19.2000007629;8;26.0;
46;4;28.2100028992;34.5219955444;12;41.571423769;3;21.5;21.2000007629;8;26.0;
47;4;30.1714267731;34.0200004578;12;41.8036110401;4;21.5;23.2000007629;7;34.405875206;
48;4;30.2319164276;35.0200004578;14;42.0368103981;4;22.5;23.5;8;34.7500219345;
49;4;29.4763889313;37.0200004578;14;42.2705191374;4;23.5;25.2000007629;8;35.0781459808;
50;4;30.5003700256;37.0200004578;14;42.5042252541;5;23.5;26.2000007629;7;40.3887872696;
51;4;29.4389801025;38.0200004578;15;42.7374144793;5;24.5;28.2000007629;8;40.830892086;
52;4;29.4850902557;38.6674499512;14;42.9695748091;7;26.5;30.2000007629;7;41.2505817413;
53;4;30.5309772491;37.0200004578;15;43.2002030611;7;25.5;31.2000007629;7;41.6472082138;
54;5;30.5920848846;37.0200004578;13;65.1788100004;7;27.5;32.2000007629;7;42.0205001831;
55;5;31.6502571106;38.0200004578;14;66.4924259186;7;29.1737670898;33.2000007629;7;42.3705177307;
56;5;31.6659183502;40.0200004578;14;67.6060638428;7;30.2142848969;33.2000007629;6;42.6976060867;
57;5;31.7095603943;40.646900177;15;68.5391495228;7;31.2534694672;33.2000007629;5;43.002345562;
58;6;31.2119998932;41.5752563477;15;69.3148590326;7;32.2554244995;33.2000007629;5;43.2855014801;
59;6;32.2119979858;40.5189628601;16;71.8174743652;7;32.3646736145;33.2000007629;4;44.5479812622;
60;6;32.9990501404;41.444190979;16;73.7476630211;7;29.6028785706;36.2000007629;3;45.8207890987;
61;6;33.1256408691;42.3864440918;18;75.2428767681;7;30.6620864868;40.2000007629;3;46.126278758;
62;6;32.2119979858;42.7108612061;18;75.9640153646;7;30.6749992371;41.2000007629;5;46.4166184664;
63;6;35.2119979858;42.6999969482;18;76.4305078983;7;29.6749992371;44.2000007629;5;46.7223725319;
64;6;36.2119979858;44.6999969482;20;76.8898664713;7;28.6749992371;47.2000007629;5;47.0454862118;
65;6;38.3120002747;44.2756271362;19;77.3401560783;7;27.6749992371;49.7779197693;6;47.3879380226;
66;6;35.3120002747;46.4229660034;18;77.7763921022;8;27.1749992371;49.5;7;47.7896547318;
67;7;34.3120002747;48.5654144287;17;78.2001407146;8;27.1749992371;50.5;7;49.4090214968;
68;7;33.3120002747;49.9499511719;18;79.6101229191;8;27.2526245117;51.5;6;50.7958712578;
69;7;33.3120002747;53.0267562866;19;80.0249216557;8;27.322353363;52.5;6;51.9833884239;
70;7;33.3120002747;55.222026825;17;80.4243369102;8;27.384759903;53.5;6;52.9616925716;
71;7;34.3120002747;56.1678695679;18;80.8078343868;8;28.3999996185;54.5;6;53.6877362728;
72;7;35.3120002747;57.2369117737;20;81.1751109362;8;29.3005027771;55.5;7;54.2791132927;
73;7;36.3120002747;58.3048553467;22;81.5260748863;8;29.5433235168;56.5;7;54.9147778749;
74;7;34.3120002747;60.877571106;22;81.8608183861;8;29.8056030273;57.5;7;55.5916193724;
75;8;33.3120002747;62.9525680542;21;82.1795953512;8;31.0859584808;55.5;8;56.3048551083;
76;9;32.3120002747;65.0263824463;21;89.1100158691;7;25.3999996185;51.5;10;49.7333667278;
77;9;32.3120002747;68.0989685059;22;90.0855464935;7;25.3999996185;52.5;11;49.7899894714;
78;9;32.3120002747;71.1702880859;22;91.0675792694;7;26.3999996185;50.5;11;49.847448349;
79;9;32.0999984741;74.2403182983;21;92.0474975109;7;25.3999996185;51.5;10;49.905690074;
80;9;33.0999984741;73.7456207275;21;92.9376171827;7;25.3999996185;52.5;10;49.9646580219;
81;9;32.0999984741;75.8566818237;19;94.7735487223;7;26.3999996185;50.5;8;50.0242922306;
82;9;33.0999984741;79.4166641235;20;95.610707283;7;25.3999996185;51.5;8;50.0845291615;
83;10;35.0999984741;82.3846206665;20;96.4225947857;7;25.3999996185;52.5;8;50.1453030109;
84;11;35.0999984741;82.8190841675;19;97.2012873888;7;26.3999996185;50.5;9;50.2065448761;
85;11;34.0999984741;87.4589767456;20;97.9405610561;7;25.3999996185;51.5;9;50.2681837082;
86;11;34.0999984741;91.495880127;22;98.636076808;7;25.3999996185;52.5;9;50.3301463127;
87;12;35.0999984741;92.1488723755;21;99.2853932381;7;26.3999996185;50.5;10;50.3923578262;
88;12;34.0999984741;95.2211151123;22;99.8878276348;7;25.3999996185;51.5;10;50.4547419548;
89;12;34.0999984741;98.2946395874;22;100.444207072;7;25.3999996185;52.5;11;50.5172214508;
90;12;35.0999984741;98.3694152832;22;100.95655942;7;26.3999996185;50.5;11;50.5797185898;
91;12;35.0999984741;98.4454269409;22;101.427781463;8;25.3999996185;51.5;10;50.642154932;
92;12;34.0999984741;101.522644043;22;101.861323357;8;25.3999996185;52.5;8;50.7044527531;
93;12;35.0999984741;102.951828003;23;102.260919452;8;26.3999996185;50.5;9;50.7665348053;
