Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;9.0;10.0;5;20.0;
3;2;11.5487995148;15.8719997406;4;32.3087997437;1;9.0;10.0;5;20.0;
4;2;11.4617595673;15.6543998718;4;31.7693766356;1;9.0;10.0;5;20.0;
5;2;12.5665884018;15.3766403198;4;31.285600543;1;10.0;10.0;5;20.0;
6;2;13.5714464188;15.1266565323;4;30.8519108295;1;11.0;10.0;5;20.0;
7;2;14.2555732727;14.9016704559;4;30.5437859297;2;11.3000001907;10.0;4;21.3999996185;
8;2;14.1631364822;14.7394237518;4;30.2681900263;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;14.0804567337;14.5934009552;4;30.7664240599;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;16.1782512665;14.8255519867;4;30.9275375605;2;11.597111702;10.4951858521;3;23.0819120407;
11;2;18.1782512665;14.8887996674;4;30.9628322124;2;11.9245738983;11.0209560394;3;23.99553442;
12;2;20.1782512665;14.8887996674;4;30.9987918139;2;13.9245738983;11.4571752548;3;24.7449600697;
13;2;21.2100124359;14.8887996674;4;31.0354032516;2;15.9245738983;11.8107032776;4;25.3503712416;
14;2;22.2209968567;14.8887996674;5;31.0726518631;2;16.9627056122;12.0916318893;4;25.8344515562;
15;2;23.232170105;14.8887996674;5;31.1105210781;2;17.9761257172;12.3113050461;4;26.2195074558;
16;2;23.3331565857;14.8887996674;5;31.1489928961;2;18.9898986816;12.4808797836;4;26.3048160076;
17;2;23.3446998596;14.8887996674;5;31.1880475283;2;20.0040187836;12.5;4;26.3530313969;
18;3;23.3564147949;14.8887996674;5;31.227663517;2;21.0184822083;12.5;4;26.4023760557;
19;4;22.9332809448;14.8887996674;4;31.2678177357;2;21.9207134247;12.5;5;26.4528282881;
20;4;22.9332809448;14.8887996674;4;31.308485508;2;21.9358482361;12.5;5;26.5043625832;
21;4;23.3925476074;14.8887996674;4;31.3496404886;2;21.9513092041;12.5;5;26.5569496155;
22;4;23.4048938751;14.8887996674;4;31.3912549019;2;21.9670848846;12.5;5;26.6105561256;
23;4;23.4173774719;14.8887996674;5;31.4332994223;2;21.9831676483;12.5;5;26.6651450396;
24;4;23.4299907684;14.8887996674;5;31.4757432938;2;21.9995441437;12.5;5;26.72067523;
25;4;23.4427242279;14.8887996674;5;31.5185544491;2;22.0162029266;12.5;5;26.7771017551;
26;4;23.4555664062;14.8887996674;5;31.5616996288;2;22.0331306458;12.5;6;26.8343759775;
27;4;23.4685115814;14.8887996674;4;31.6051442623;2;22.0503120422;12.5;7;26.8924454451;
28;4;23.4815444946;14.8887996674;4;31.6488528252;3;22.0677337646;12.5;6;26.9512542486;
29;4;23.4946575165;14.8887996674;4;31.6927888393;4;22.0853767395;12.5;7;27.0107431412;
30;4;22.9332809448;15.8463945389;5;31.7369149923;4;21.5;13.5;7;27.0708494186;
31;4;23.5210762024;14.8887996674;5;32.7811932564;4;22.1212539673;12.5;7;27.1315076351;
32;4;23.9332809448;16.3887996674;5;33.0026408434;4;21.5;13.5;7;27.1926498413;
33;4;24.9332809448;16.5013198853;5;33.2534278631;4;20.1577949524;13.5;7;27.2542052269;
34;4;25.3482933044;15.9350252151;5;33.5375605822;4;19.1762619019;14.5;8;27.3161010742;
35;4;24.9332809448;16.7687797546;6;33.8593090773;4;18.1948299408;15.5;9;27.3782629967;
36;4;24.9332809448;16.9296550751;7;34.2231066227;4;17.2134780884;16.5;9;27.4406147003;
37;4;24.9332809448;17.1115531921;7;34.6333994865;4;16.2321853638;17.5;10;27.5030794144;
38;4;26.3900222778;20.1115531921;8;35.0944347382;4;15.2509241104;18.5;10;27.5655794144;
39;4;26.5283317566;23.1115531921;7;35.6099815369;4;14.7696743011;19.5;11;27.628036499;
40;4;25.6408615112;26.1115531921;7;36.1829857826;4;14.7884111404;20.5;13;27.690372467;
