Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;9.0;10.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;9.0;10.0;5;20.0;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;9.0;10.0;5;20.0;
4;1;10.8880004883;14.720000267;6;29.4400005341;1;9.0;10.0;4;20.0;
5;1;11.8880004883;14.720000267;6;29.4400005341;1;10.0;10.0;4;20.0;
6;1;12.8880004883;14.720000267;6;29.4400005341;1;11.0;10.0;4;20.0;
7;1;13.8319997787;14.720000267;6;30.0052490234;1;11.0;10.0;4;20.3999996185;
8;1;14.0015745163;15.0026245117;6;30.3600006104;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;14.1079998016;15.1800003052;6;31.7808494568;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;16.00157547;15.8904247284;6;32.8166351318;2;11.597111702;10.4951858521;3;23.0919120312;
11;1;17.00157547;16.4083175659;5;33.5462684631;2;11.927573204;11.0209560394;3;24.0163254738;
12;1;18.00157547;16.7731342316;5;34.0400009155;2;13.9275741577;11.4571752548;3;24.7773565054;
13;1;19.00157547;17.0200004578;5;34.0400009155;2;15.9275741577;11.8107032776;4;25.395208478;
14;1;20.00157547;17.0200004578;6;34.0400009155;2;16.9761562347;12.0916318893;4;25.8925833702;
15;1;21.00157547;17.0200004578;6;34.0400009155;2;17.9935646057;12.3113050461;4;26.2918028831;
16;1;22.00157547;17.0200004578;6;34.0400009155;2;19.0115871429;12.4808797836;4;26.3921557665;
17;1;22.2119998932;17.0200004578;7;34.0400009155;2;20.0302200317;12.5;4;26.4563041925;
18;1;22.2119998932;17.0200004578;8;34.0400009155;2;21.0494651794;12.5;4;26.5224741697;
19;1;22.2119998932;17.0200004578;9;34.0400009155;2;21.956741333;12.5;5;26.5906432867;
20;1;22.2119998932;17.0200004578;10;34.0400009155;2;21.977191925;12.5;5;26.6607804298;
21;1;22.2119998932;17.0200004578;10;34.0400009155;2;21.9982337952;12.5;5;26.7328453064;
22;1;22.2119998932;17.0200004578;10;34.0400009155;2;22.0198535919;12.5;5;26.8067884445;
23;1;22.2119998932;17.0200004578;10;34.0400009155;2;22.0420360565;12.5;5;26.8825509548;
24;1;22.2119998932;17.0200004578;11;34.0400009155;2;22.0647659302;12.5;6;26.9600640535;
25;1;20.2119998932;18.0200004578;11;34.0400009155;3;22.0880184174;12.5;6;27.0392494202;
26;1;21.2119998932;17.0200004578;11;34.0400009155;3;22.1117744446;12.5;7;27.120018959;
27;1;22.2119998932;17.0200004578;11;34.0400009155;3;22.1360054016;12.5;7;27.2022752762;
28;1;22.2119998932;17.0200004578;11;34.0400009155;3;22.1606826782;12.5;7;27.2859115601;
29;1;22.2119998932;17.0200004578;11;34.0400009155;4;22.1857738495;12.5;6;27.3708124161;
30;1;22.2119998932;17.0200004578;11;34.0400009155;4;21.5;13.5;6;27.4568536282;
31;1;22.2119998932;17.0200004578;11;34.0400009155;4;21.5;13.7284269333;6;27.5439035892;
32;1;22.2119998932;17.0200004578;11;34.0400009155;4;22.2631721497;12.5;6;27.6318233013;
33;1;22.2119998932;17.0200004578;12;34.0400009155;4;21.5;13.5;6;27.7204678059;
34;1;22.2119998932;17.0200004578;12;34.0400009155;4;22.3161411285;12.5;6;27.8096864223;
