Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;9.0;10.0;4;20.0;
3;1;11.3487997055;15.8719997406;5;31.5135993958;2;9.19999980927;10.0;3;21.0;
4;1;11.3027200699;15.7567996979;5;31.3062400818;2;9.19999980927;10.0;2;21.0599999428;
5;2;12.6027202606;15.6531200409;4;32.1196155548;2;10.3179998398;10.0;2;21.1229639053;
6;2;13.6027202606;15.5598077774;4;32.0620543957;2;11.336889267;10.0;2;21.1889609098;
7;2;14.6186170578;15.4758272171;4;32.1344664097;2;11.3566884995;10.0;2;21.6699410677;
8;2;14.6403398514;15.4462442398;4;32.2267522812;2;11.5009822845;10.1999998093;2;22.0818096399;
9;2;14.6680259705;15.4196195602;4;33.7083368301;2;11.62454319;10.3632001877;2;22.4358423948;
10;2;16.7398300171;16.0673618317;4;33.8701967001;2;11.7307529449;10.4951858521;2;23.611035943;
11;2;18.7398300171;16.0442256927;4;34.0605037212;2;12.0833110809;11.0209560394;2;24.615765214;
12;2;20.7398300171;16.0234031677;4;34.2805018425;2;14.0833110809;11.4571752548;2;25.4640146494;
13;2;21.949098587;16.0046634674;5;34.5313200951;2;16.0833110809;11.8107032776;2;26.1761806011;
14;2;23.0344638824;15.9877967834;5;34.813890934;2;17.2104492188;12.0916318893;2;26.7751014233;
15;2;24.1283435822;15.9726171494;5;35.128837347;2;18.2583217621;12.3113050461;2;27.2831678391;
16;2;24.53865242;15.9589557648;5;35.4763624668;2;19.3089962006;12.4808797836;3;27.4996597767;
17;2;24.6429100037;15.9466600418;5;35.8561398983;3;20.3624725342;12.5;3;27.687142849;
18;2;24.7568397522;15.9355945587;5;36.2671957016;3;20.6125736237;12.5;4;27.883649826;
19;2;24.8801593781;15.9256353378;5;36.7078213692;3;22.3650951385;12.5;4;28.0888605118;
20;2;25.0123462677;15.9166717529;5;37.1755046844;3;22.4266586304;12.5;4;28.3023359776;
21;2;25.1526508331;15.9086046219;5;37.6668982506;3;22.4906997681;12.5;5;28.5235154629;
22;2;25.3000679016;15.9013442993;5;38.177842617;3;22.5570545197;12.5;5;28.7517154217;
23;2;25.4533538818;15.8948097229;6;38.7034430504;3;22.6255149841;12.5;5;28.986133337;
24;2;25.6110305786;15.8889284134;6;39.2382063866;3;22.6958389282;12.5;5;29.22585392;
25;2;25.7714614868;15.8836355209;6;39.7762289047;3;22.7677555084;12.5;6;29.4698610306;
26;2;25.9328689575;15.8788719177;6;40.3114299774;3;22.8409576416;12.5;6;29.7170505524;
27;2;26.0934276581;15.8745851517;6;40.8378047943;3;22.9151153564;12.5;6;29.9662499428;
28;3;27.2513427734;15.8707265854;5;42.3496837616;3;22.9898757935;12.5;6;30.2162384987;
29;3;28.4049034119;16.5672550201;5;42.8829969168;3;23.0648708344;12.5;5;30.4657707214;
30;3;26.4030303955;17.5928516388;6;43.393619895;3;23.1397323608;12.5;5;30.7136011124;
31;3;25.51679039;18.6196422577;7;43.8780931234;3;23.2140808105;12.5;4;30.9585089684;
32;4;26.5152702332;16.6475944519;6;44.3339114189;3;23.2875518799;12.5;3;31.1993217468;
33;4;25.5139045715;17.6766834259;7;44.7595152855;3;23.359796524;12.5;2;31.4349379539;
34;4;26.5126724243;16.7068805695;7;45.1542390585;3;23.430480957;12.5;2;31.6643476486;
35;4;25.5115661621;17.7381572723;7;45.5182107687;3;23.4993038177;12.5;2;31.8866472244;
36;4;26.9046573639;20.7381572723;7;45.8522299528;3;23.5659942627;12.5;3;32.1010527611;
37;5;27.9186954498;23.7381572723;7;46.1576164961;3;21.5659942627;13.5;3;32.3069086075;
38;5;28.93318367;26.7381572723;8;46.4360830784;3;22.5659942627;12.5;3;32.5036902428;
39;5;29.9308242798;29.7381572723;8;46.6895976067;3;23.5659942627;12.5;3;32.6910057068;
