Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
83;9;36.9726448059;86.7295608521;25;66.9980826378;7;26.3999996185;62.3517532349;20;60.1351993084;
84;9;36.9959945679;87.8019104004;24;67.6868450642;7;26.3999996185;64.3517532349;18;60.286020875;
85;10;37.1689910889;88.8240661621;20;78.3487229347;7;26.3999996185;66.7215805054;16;60.4400111437;
86;10;38.3346405029;90.8480987549;22;79.4778084755;7;26.3999996185;68.7673339844;17;60.5970425606;
87;10;39.4911956787;92.8743591309;23;80.542075634;7;26.3999996185;70.2985229492;17;60.7569687366;
88;10;39.6373252869;94.9031143188;23;81.535367012;7;26.3999996185;71.3784866333;17;60.9196240902;
89;10;39.7721252441;96.9344787598;24;82.4539561272;7;26.3999996185;72.459815979;17;61.0848240852;
90;11;39.8951187134;98.9684448242;26;83.2963857651;7;26.3999996185;71.4906234741;17;61.2523646355;
91;11;40.0061950684;101.004959106;27;84.0631961823;7;26.3999996185;73.5212402344;18;61.4220225811;
92;12;40.1055831909;103.043800354;27;84.7403936386;7;26.3999996185;75.551612854;18;61.5935564041;
93;13;40.1937561035;104.971138;26;85.3220419884;7;26.3999996185;76.7967758179;18;61.7667067051;
94;13;40.2713928223;105.978759766;27;85.8394665718;7;26.3999996185;75.8265686035;18;61.9411973953;
95;13;40.3392868042;106.989013672;28;86.2737727165;7;26.3999996185;77.8560333252;18;62.1167376041;
96;13;40.3983001709;107.981506348;31;86.6347470284;7;26.3999996185;79.8851165771;20;62.2930231094;
97;14;40.4493255615;108.959777832;31;86.8159737587;7;26.3999996185;81.1465148926;21;62.4697375298;
98;14;40.4535179138;109.95413208;32;86.8604044914;7;26.3999996185;82.2348632812;21;62.6465559006;
99;15;40.4517669678;110.950881958;32;87.390365839;7;26.3999996185;83.3232803345;20;62.8231463432;
100;15;40.4501876831;112.369827271;32;87.9183952808;7;27.3999996185;79.3506088257;19;62.9991726875;
