Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;11.0880002975;14.720000267;3;30.4400005341;1;9.0;10.0;4;20.0;
2;2;11.0880002975;14.720000267;3;30.467600584;1;9.0;10.0;5;20.0;
3;2;11.0935201645;14.720000267;3;30.4956787825;1;9.0;10.0;5;20.0;
4;2;11.0991363525;14.720000267;3;30.5242277384;1;9.0;10.0;4;20.0;
5;2;12.21326828;14.720000267;3;30.5532392263;1;10.0;10.0;4;20.0;
6;2;13.2219724655;14.720000267;3;30.582703948;2;11.3000001907;10.0;3;21.0;
7;2;14.1748104095;14.720000267;3;31.1778603792;2;11.3000001907;10.0;3;21.3999996185;
8;2;14.3533582687;15.0026245117;3;31.5629519224;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;14.4688854218;15.1800003052;3;33.0477622747;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;16.3816490173;15.8904247284;5;34.1500999928;2;11.597111702;10.4951858521;2;23.0819120407;
11;2;18.3816490173;16.4083175659;5;34.9488939047;2;11.9245738983;11.0209560394;2;23.99553442;
12;2;20.3816490173;16.7731342316;5;35.5144039392;2;13.9245738983;11.4571752548;2;24.7449600697;
13;2;21.4438972473;17.0200004578;5;35.5887963772;2;15.9245738983;11.8107032776;3;25.3503712416;
14;2;22.4662132263;17.0200004578;5;35.6657902002;2;16.9627056122;12.0916318893;3;25.8344515562;
15;2;23.4893112183;17.0200004578;6;35.7453597784;2;17.9761257172;12.3113050461;3;26.2195074558;
16;2;24.5131835938;17.0200004578;6;35.8274667263;2;18.9898986816;12.4808797836;3;26.3048160076;
17;2;24.7482395172;17.0200004578;6;35.9120591879;2;20.0040187836;12.5;3;26.3530313969;
18;2;24.7736167908;17.0200004578;6;35.9990713596;2;21.0184822083;12.5;3;26.4023760557;
19;2;24.7997207642;17.0200004578;7;36.0884232521;2;21.9207134247;12.5;4;26.4528282881;
20;2;24.8265266418;17.0200004578;7;36.1800200939;2;21.9358482361;12.5;4;26.5043625832;
21;2;24.2119998932;17.6620063782;7;36.2737524509;2;21.9513092041;12.5;4;26.5569496155;
22;2;24.8821258545;17.0200004578;7;36.3694965839;2;21.9670848846;12.5;4;26.6105561256;
23;2;24.9108486176;17.0200004578;7;36.4671142101;2;21.9831676483;12.5;4;26.6651450396;
24;2;24.2119998932;18.0200004578;7;36.5664532185;2;21.5;12.99954319;5;26.72067523;
25;2;24.9699363708;17.0200004578;7;36.6673483849;3;21.5;13.0162029266;4;26.7771017551;
26;2;24.2119998932;18.0200004578;7;36.7696218491;4;22.0331306458;12.5;3;26.8343759775;
27;2;25.0308856964;17.0200004578;7;36.8730847836;4;21.5;13.4171876907;3;26.8924454451;
28;2;24.2119998932;18.0200004578;7;36.9775381088;4;22.0677337646;12.5;3;26.9512542486;
29;2;24.2119998932;18.4887695312;8;37.0827744007;4;21.5;13.4756269455;3;27.0107431412;
30;2;23.1248321533;18.0200004578;8;37.1885786057;4;21.5;13.5053710938;3;27.0708494186;
31;2;22.1565742493;19.0200004578;8;37.2947304249;4;20.1212539673;13.5;3;27.1315076351;
32;2;21.188419342;20.0200004578;8;37.4010062218;4;20.5;13.5;3;27.1926498413;
33;2;20.2203025818;21.0200004578;8;37.5071802139;4;21.5;13.5963249207;3;27.2542052269;
34;2;19.2521533966;22.0200004578;9;37.6130270958;4;21.5;13.6271028519;4;27.3161010742;
35;2;18.283908844;23.0200004578;9;37.7183232307;4;20.1948299408;13.5;4;27.3782629967;
36;2;17.3154964447;24.0200004578;9;37.8228492737;4;19.2134780884;14.5;4;27.4406147003;
37;2;16.3468551636;25.0200004578;9;37.9263916016;4;19.5;13.5;4;27.5030794144;
38;2;16.2119998932;24.0200004578;10;38.0287439823;4;18.2509231567;13.5;4;27.5655794144;
39;2;18.2119998932;24.0200004578;10;38.1297092438;4;18.5;13.5;4;27.628036499;
40;2;19.438911438;25.0200004578;10;38.229101181;4;19.5;13.8140182495;4;28.690372467;
41;2;20.4687309265;26.0200004578;10;38.3267450333;4;21.5;14.3451862335;4;28.7925100327;
42;2;20.2119998932;27.0200004578;12;38.4224791527;4;23.5;13.8762550354;4;28.8955564499;
43;2;21.2119998932;28.0200004578;12;38.5161557198;4;24.6686668396;16.8762550354;5;28.999437809;
44;2;23.2119998932;27.0200004578;12;38.6076412201;4;24.6998310089;19.8762550354;5;29.1040788889;
45;3;24.5822925568;27.0200004578;11;38.6968178749;4;24.7312240601;22.8762550354;5;29.2094033957;
46;3;25.6090450287;27.0200004578;11;38.7835826874;4;24.7628211975;25.5;7;29.3153340816;
47;3;25.6350746155;27.0200004578;12;38.8678483963;4;24.7946014404;27.5;7;29.4217932224;
48;3;25.6603546143;27.0200004578;12;38.9495429993;5;24.8265380859;27.5;6;29.5287020206;
49;3;25.6848621368;27.0200004578;12;39.0286092758;5;24.8586101532;27.5;7;29.6359814405;
50;3;25.7085819244;27.0200004578;13;39.1050043106;5;24.890794754;27.5;7;29.7435518503;
51;3;25.7315006256;27.0200004578;13;39.1786999702;5;24.9230651855;27.5;7;29.8513336182;
52;3;25.7536087036;27.0200004578;13;39.2496809959;5;24.9554004669;27.5;7;29.9592471123;
53;3;24.2119998932;28.0200004578;14;40.3179445267;5;24.9877738953;27.5;7;30.0672121048;
54;3;26.2119998932;28.0200004578;14;40.571819663;5;25.0201644897;27.5;8;30.1751490831;
55;4;27.8150501251;29.0200004578;13;40.8562325239;5;25.0525436401;27.5;8;30.2829782963;
56;4;27.8339099884;30.0200004578;13;41.1761673689;5;25.0848922729;27.5;9;30.3906199932;
57;4;27.8519706726;31.0200004578;14;41.5328335762;5;25.1171855927;27.5;9;30.497995019;
58;4;27.8680000305;32.0200004578;14;41.8851649761;6;24.5990867615;28.4171886444;9;30.605024457;
59;4;27.8680000305;33.0200004578;14;42.2922277451;6;24.6137733459;27.5;8;30.7116297483;
60;4;27.8680000305;33.932559967;14;42.7594323158;6;24.0853767395;28.5;9;30.8177332878;
61;4;27.8680000305;34.259601593;14;43.2915799618;6;24.5;28.5;9;30.9232573509;
62;4;27.8680000305;34.632106781;16;44.8923797607;6;25.2769775391;27.5;9;31.0281255245;
63;4;28.8680000305;36.0526657104;16;45.5981218815;6;23.5;29.5;8;31.1322622299;
64;5;29.8680000305;37.5227165222;16;47.9659893513;6;25.1577949524;27.5;8;32.2355928421;
65;5;28.5959701538;40.7420196533;16;50.0165867805;6;24.5;30.5;10;32.3561010361;
66;5;28.8587608337;43.8214035034;19;51.8512880802;7;27.1948299408;29.5;9;32.459446907;
67;5;29.032951355;46.8106079102;20;53.1958899498;7;27.4134788513;30.5;10;32.5857919455;
68;5;29.0400009155;48.3609542847;20;54.5663009882;7;27.4321842194;31.5;10;33.8841170073;
69;5;29.0400009155;49.2705688477;20;55.9635797739;7;27.8015670776;33.0;10;34.9664455652;
70;5;29.0400009155;50.1998901367;21;58.3619287014;7;26.8336219788;35.0311927795;10;35.8668627739;
71;5;30.0400009155;52.1309280396;21;59.8170194626;7;27.2123565674;35.3651123047;13;36.620857358;
72;5;30.4950027466;52.2035140991;22;61.2259594202;7;28.5565872192;34.6258544922;13;37.1130686998;
73;6;30.3914680481;54.76121521;21;62.5663899183;8;26.3999996185;36.75598526;12;37.4269652367;
74;6;31.0400009155;57.5132980347;21;63.8211956024;8;27.3411941528;36.7974739075;12;37.7425843477;
75;6;32.5599555969;55.9923400879;21;64.9795050621;8;27.3999996185;35.8405761719;13;38.0594427586;
76;6;31.5828495026;57.7977905273;21;66.0367691517;8;24.3999996185;38.5754928589;14;38.3770531416;
77;6;31.5174484253;59.123046875;19;66.9940571785;8;23.3999996185;40.6829681396;14;38.6949260235;
78;6;31.5541572571;61.1825866699;20;67.8568267822;8;22.3999996185;42.3474655151;13;39.0125722885;
79;6;31.0400009155;64.1601333618;21;68.6335114241;8;21.3999996185;43.5062866211;13;39.3295047283;
80;6;32.634185791;62.2904891968;20;69.3341784477;8;20.3999996185;44.6647529602;10;40.6452407837;
81;7;31.0400009155;65.3390884399;19;69.9694161415;7;20.3999996185;46.8226203918;10;40.9993033409;
82;7;31.7231750488;66.3842926025;19;70.4551272392;7;20.3999996185;48.9796524048;10;41.3524069786;
83;8;32.0400009155;67.3842926025;22;70.7114677429;6;20.0;51.1356124878;12;41.7040944099;
84;8;34.0400009155;65.6860275269;22;70.9760048389;6;20.0;53.290271759;13;42.0539158583;
85;8;33.5240020752;66.7729415894;21;71.2482969761;6;20.0;55.4434051514;13;42.4014328718;
86;8;33.5240020752;68.7311172485;22;71.5278115273;6;20.0;57.200717926;14;42.7462165356;
87;8;34.5240020752;67.8246154785;22;71.8139250278;7;20.0;59.3501548767;13;43.0878531933;
