Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;2;10.3000001907;10.0;5;21.0;
6;1;13.3999996185;16.0;5;32.0;2;11.3000001907;10.0;5;21.0299999714;
7;1;14.3999996185;16.0;5;32.6399993896;2;11.3090000153;10.0;5;21.4708906412;
8;1;14.7919998169;16.3199996948;5;33.0;2;11.4412670135;10.1999998093;5;21.8393678665;
9;1;14.8999996185;16.5;5;34.6500015259;2;11.5518102646;10.3632001877;5;22.1466006041;
10;1;16.7919998169;17.3250007629;5;35.8107757568;2;11.6439800262;10.4951858521;5;23.2541460991;
11;1;17.7919998169;17.9053878784;5;36.5947532654;2;11.9762439728;11.0209560394;4;24.1846234798;
12;1;18.7919998169;18.2973766327;5;37.0;2;13.9762439728;11.4571752548;4;24.9517599344;
13;1;19.7919998169;18.5;6;37.0;2;15.9762439728;11.8107032776;4;25.5757399797;
14;1;20.7919998169;18.5;6;37.0;2;16.6727218628;12.0916318893;4;26.0792449713;
15;1;21.7919998169;18.5;7;37.0;2;16.8237743378;12.3113050461;4;26.4845746756;
16;1;22.7919998169;18.5;7;37.0;2;16.9453716278;12.4808797836;4;26.5909943581;
17;1;23.1000003815;18.5;6;37.0;2;18.8640823364;12.5;4;26.6611413956;
18;1;23.1000003815;18.5;6;37.0;2;19.8851261139;12.5;4;26.7332159281;
19;1;23.1000003815;18.5;5;37.0;2;20.906747818;12.5;5;26.8071684837;
20;1;23.1000003815;18.5;6;37.0;2;21.3867835999;13.0421504974;5;26.8829400539;
21;1;23.1000003815;18.5;6;37.0;2;22.0648822784;12.5;5;26.9604618549;
22;1;23.1000003815;18.5;6;37.0;3;22.0881385803;12.5;4;27.039655447;
23;1;23.1000003815;18.5;6;37.0;3;21.5;12.5;4;27.1204328537;
24;1;23.1000003815;18.5;6;37.0;3;22.1361293793;12.5;4;27.2026965618;
25;1;23.1000003815;18.5;6;37.0;3;22.1608085632;12.5;5;27.2863395214;
26;1;23.1000003815;18.5;6;37.0;3;22.1859016418;12.5;5;27.3712463379;
27;1;23.1000003815;18.5;6;37.0;3;21.5;13.5;5;27.4572930336;
28;1;23.1000003815;18.5;6;37.0;3;21.5;13.7286462784;6;27.5443477631;
29;1;23.1000003815;18.5;6;37.0;3;21.5;13.7721738815;6;27.6322715282;
30;1;23.1000003815;18.5;7;37.0;3;21.5;13.8161354065;6;27.7209193707;
31;1;23.1000003815;18.5;8;37.0;3;22.3162765503;12.5;6;27.8101406097;
32;1;23.1000003815;18.5;8;37.0;3;21.5;13.5;6;27.899780035;
33;1;23.1000003815;18.5;8;37.0;3;22.369934082;12.5;6;27.989679575;
34;1;23.1000003815;18.5;8;37.0;3;22.3969039917;12.5;6;28.0796785355;
35;1;23.1000003815;18.5;8;37.0;3;21.5;13.5;6;28.1696150303;
36;1;23.1000003815;18.5;9;37.0;3;22.4508838654;12.5;6;28.2593274117;
37;1;23.1000003815;18.5;9;37.0;3;22.4777984619;12.5;7;28.3486549854;
38;2;24.1000003815;20.5;9;38.0;3;21.5;13.5;7;28.4374394417;
39;2;25.1000003815;22.5;8;38.0160959959;3;22.5;12.5;8;29.5255258083;
40;2;25.1000003815;24.5;8;38.0322874784;3;22.5;14.0;8;29.7427641153;
41;2;25.1000003815;26.5;9;38.0485699177;3;24.5;13.0649995804;8;29.9744404554;
42;2;25.1000003815;28.5;9;38.064938426;3;24.9923324585;12.5;9;30.2218472958;
43;2;25.1000003815;29.2454566956;9;38.0813881159;3;25.0665550232;15.5;9;30.4863097668;
44;2;25.1000003815;29.2569713593;9;38.0979139805;3;25.1458930969;18.5;9;30.7691527605;
45;3;25.1000003815;29.2685394287;8;38.114511013;3;23.5;21.5;9;31.0716617107;
46;3;25.1000003815;29.2801570892;9;38.1311739683;4;23.5;24.5;7;46.3950328827;
47;3;25.1000003815;29.2918224335;9;38.1478974819;4;26.1852798462;28.5;8;47.4903132915;
48;3;25.1000003815;29.303527832;10;38.1646763086;4;27.5220947266;29.5;8;48.5277063847;
49;3;25.1000003815;28.5;10;38.1815049648;4;27.7792930603;31.5;8;49.5069155693;
50;3;25.1000003815;28.5;10;38.1983779669;4;28.4483909607;32.5;8;50.4306280613;
51;3;25.1000003815;28.5;11;38.215289712;4;29.5511837006;34.5;8;51.3035683632;
52;3;25.1000003815;28.5;11;38.2322345972;4;30.5;33.5;9;52.1315512657;
53;3;26.1000003815;29.5;10;39.2492070198;4;29.6217956543;35.5;9;52.920633316;
54;3;27.1000003815;30.5;12;39.3062011003;4;30.691078186;34.5;10;53.6764378548;
55;3;27.4120006561;31.5;13;39.3643951416;4;32.2831611633;32.5;11;54.3099722862;
56;3;27.1000003815;32.5;14;39.4237850904;5;31.4458789825;33.5;10;54.839222908;
57;3;27.4370670319;33.5;15;39.4843639135;5;30.5867404938;33.5;10;55.3775873184;
58;4;27.1000003815;34.0835533142;14;39.5461213589;5;28.7749996185;34.5;10;55.9207725525;
59;4;27.463552475;33.5;15;39.609044075;5;27.7749996185;35.5;11;56.4641695023;
60;4;27.4773254395;33.5;15;39.6731156111;5;27.2649707794;37.5;11;56.9851250648;
61;4;27.1000003815;35.1102180481;16;39.7383157015;5;25.7749996185;37.5;11;57.465420723;
62;4;27.5059089661;34.4696998596;16;39.8046206236;5;25.7749996185;38.5;14;57.9339466095;
63;4;27.1000003815;34.2011871338;16;41.3913352489;5;23.7749996185;38.5;14;58.3865451813;
64;4;27.5439987183;34.9804382324;17;42.4711420536;5;23.2749996185;39.5;15;60.5773200989;
65;4;28.3036899567;34.7248458862;17;43.1349400282;5;24.4032497406;41.5;15;63.4325790405;
66;4;28.0;36.8237838745;17;43.2517871857;5;24.5102500916;42.0;17;65.0509104729;
67;4;28.0;36.9291000366;17;43.3719415665;5;26.598400116;43.0;17;66.4171457291;
68;4;28.0;36.994934082;18;43.4953383207;5;25.6702575684;43.0;18;67.4087227583;
69;4;28.5764942169;36.1015853882;18;43.6218932867;5;26.7250003815;45.0;18;67.9397497177;
70;4;27.086566925;36.0;19;43.7515026331;5;26.7250003815;43.0;18;68.43280375;
71;4;27.0;37.0;16;43.884041667;5;28.2250003815;43.165145874;19;68.8878706694;
72;4;28.0;37.2741775513;16;44.0193647146;6;25.7250003815;43.2028579712;18;69.3059697151;
73;4;27.2058105469;36.0;17;44.1573053598;6;24.7250003815;46.2421760559;18;69.6889287233;
74;4;27.0;37.0;17;44.2976763248;6;24.7250003815;48.7831115723;18;70.0391581059;
75;4;28.0;38.2237358093;17;44.4402699471;6;24.7250003815;50.8256645203;18;70.359438777;
76;4;26.5331954956;36.0;17;44.5848596096;6;24.7250003815;52.8698272705;19;70.6527346373;
77;4;25.5419254303;37.0;18;44.731200099;7;24.7250003815;54.9155807495;19;70.9220461845;
78;4;26.0;37.0;18;44.8790295124;7;24.7250003815;56.9629058838;19;71.0235335827;
79;4;27.0;38.3051109314;18;45.0280711651;7;24.7250003815;59.0117645264;19;71.1242339611;
80;4;25.5680027008;39.0;18;45.1780357361;7;25.7250003815;58.0621185303;19;71.2278065681;
81;4;24.5766429901;41.0;17;45.3286231756;7;24.7250003815;60.1139030457;20;71.3341217041;
82;4;23.5852470398;43.0;17;45.4633122683;7;24.7250003815;62.1670608521;20;71.4430289268;
83;4;22.5938129425;45.0;17;45.5974915028;7;25.7250003815;61.2215156555;21;71.5543570518;
84;5;21.6023349762;46.7948532104;17;45.7309222221;7;25.7250003815;60.277179718;19;71.667914629;
85;5;20.6108074188;47.8474502563;17;45.8633708954;7;24.7250003815;62.3339576721;24;71.7834908962;
86;5;19.6192264557;48.8996429443;18;45.9946103096;7;25.7250003815;61.391746521;24;71.9008569717;
