Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;2;9.19999980927;10.0;4;21.0;
5;1;12.3999996185;16.0;6;32.0;2;10.0;10.0;4;21.0199999809;
6;1;13.3999996185;16.0;6;32.0;2;11.0;10.0;4;22.0401959419;
7;1;14.3999996185;16.0;6;31.8360004425;2;11.2999992371;10.5;4;23.1209828854;
8;1;14.5508003235;15.9180002213;6;31.4771995544;2;11.6149997711;11.0249996185;4;24.0233277082;
9;2;14.7431602478;15.7385997772;4;32.672000885;2;11.8762931824;11.4604873657;4;24.7610118389;
10;2;16.8507995605;15.8360004425;4;32.8603209257;2;12.0880146027;11.8133583069;4;26.3220015764;
11;2;18.8507995605;15.8360004425;4;33.0818675756;2;12.5397548676;12.5662574768;4;27.6025439501;
12;2;20.8507995605;15.8360004425;4;33.3415950537;2;14.5397548676;13.1779184341;5;28.6222528219;
13;2;22.0516777039;15.8360004425;5;33.6448335648;2;16.5397548676;13.6581430435;5;29.416646719;
14;2;23.1426506042;15.8360004425;5;33.9971649647;2;17.5397548676;14.0246887207;5;30.0271267891;
15;2;24.1991500854;15.8360004425;5;34.4042277336;2;18.5397548676;14.2982578278;5;30.4938451052;
16;2;24.3212680817;15.8360004425;5;34.8714323044;2;19.5397548676;14.4989318848;5;30.5633605719;
17;2;24.4614295959;15.8360004425;6;35.4035799503;2;20.5397548676;14.5;5;30.6327211857;
18;4;24.6210746765;15.8360004425;4;36.0043797493;2;21.5397548676;14.5;6;30.7040266991;
19;4;24.8013134003;15.8360004425;4;36.6758818626;2;22.5397548676;14.5;6;30.7772312164;
20;4;25.0027656555;15.8360004425;4;37.417863369;2;22.7000007629;14.5;6;30.8522795439;
21;4;25.225358963;15.8360004425;4;38.2272334099;3;22.7000007629;14.5;5;30.9291069508;
22;4;25.468170166;15.8360004425;5;39.097556591;3;22.7000007629;14.5;6;31.0076389313;
23;4;25.7292671204;15.8360004425;5;40.0188045502;4;22.7000007629;14.5;5;31.0877912045;
24;4;26.0056419373;15.8360004425;5;40.9774513245;4;22.7000007629;14.5;5;31.1694700718;
25;4;24.0056419373;16.8360004425;5;41.9569940567;4;22.7000007629;14.5;5;31.252572298;
26;4;23.5016002655;17.8360004425;5;42.9389028549;4;22.7000007629;14.5;5;31.3369858265;
27;4;23.5016002655;18.8360004425;5;43.9039239883;4;22.7000007629;14.5;5;31.4225900173;
28;4;23.5016002655;19.8360004425;5;45.8335599899;4;22.7000007629;14.5;5;32.5092558861;
29;4;24.5016002655;21.3360004425;5;46.8398944139;4;23.7000007629;15.0;5;32.7068475485;
30;4;25.5016002655;21.8360004425;5;47.7965712547;4;22.7000007629;15.5;6;32.9161012173;
31;4;25.8831520081;22.8360004425;5;49.6959751844;5;22.0692634583;16.5;5;33.1376651525;
32;4;26.9311065674;24.3360004425;5;50.6031720638;5;20.7000007629;17.5;5;33.3721778393;
33;4;27.9843997955;24.8360004425;5;51.4540916681;5;20.1525382996;18.5;5;33.6202523708;
34;4;28.3857250214;25.8360004425;6;52.2525081635;5;19.2000160217;19.5;5;33.8824573755;
35;4;28.1086540222;27.4447212219;6;53.0045199394;5;18.2516841888;20.5;5;34.1592946053;
36;4;29.5698356628;28.4447212219;6;53.7176460028;5;17.3077411652;21.5;5;35.4511737823;
37;4;30.6739292145;30.4447212219;7;54.4000108242;5;17.6683578491;22.5;5;35.7883844376;
38;5;31.7864570618;32.4447212219;6;55.0596644878;5;18.733669281;23.5;5;36.1416568756;
39;6;32.4376602173;34.4447212219;5;55.6235822439;5;19.1219444275;24.5;5;36.5109419823;
40;6;33.5380058289;35.8359985352;6;56.0853043795;5;19.2062149048;25.5;5;37.8959765434;
41;6;34.825592041;35.8359985352;6;56.5751501322;5;20.2954463959;26.5;6;38.3662548065;
42;6;34.9725456238;35.8359985352;6;57.0918098688;6;21.3895320892;27.5;5;38.855155468;
43;6;35.1275405884;35.8359985352;7;57.6333429813;6;21.6998577118;29.5;6;39.3617591858;
44;6;35.2900047302;35.8359985352;9;58.1971635818;6;23.7334156036;32.5;6;39.8848410845;
45;6;35.459148407;35.8359985352;9;58.7800590992;6;25.0902099609;35.5;6;40.4228694439;
46;6;35.6340179443;35.8359985352;9;60.3782441616;6;26.2271442413;38.5;7;40.9740175009;
47;6;36.8134727478;36.8359985352;9;61.0388110876;6;27.3684806824;41.5;7;41.5361850262;
48;6;37.9962348938;37.8359985352;9;61.7078747749;6;28.5136241913;40.5;8;42.1070399284;
49;6;38.5123634338;38.8359985352;9;62.3806397915;6;29.6619033813;39.5;9;42.6840662956;
50;6;38.7141914368;39.8359985352;9;63.0522748232;6;30.382604599;40.2166175842;11;43.264626503;
51;6;38.9156837463;40.8359985352;9;63.718084693;7;31.2238769531;40.2350120544;10;43.8460270166;
52;6;39.1154251099;40.8359985352;10;64.3736784458;7;31.2130794525;40.5;11;44.4255920649;
53;6;39.3121032715;40.8359985352;10;65.0151085854;7;31.9712295532;39.5;11;45.0007327795;
54;6;39.5045318604;40.8359985352;10;67.5173150301;7;32.1237182617;39.5;11;45.5690118074;
55;6;40.2551956177;41.4010314941;12;69.5964847803;7;31.5570869446;40.5;12;46.1281986237;
56;6;40.878944397;41.8008766174;13;71.3397444487;7;32.4237251282;39.5;12;46.6763156652;
57;6;41.4019241333;42.0761184692;13;72.5405162573;8;32.5699920654;39.5;11;48.2116649151;
58;7;42.7621536255;43.1200027466;14;74.4866074324;8;33.7130622864;40.5;12;48.7628439665;
59;7;43.4527740479;44.1200027466;15;75.3771207333;8;34.8525161743;41.5;12;51.4091254473;
60;7;44.6131362915;45.1200027466;16;76.2550289631;8;35.5916061401;43.2249984741;12;53.6823921204;
61;7;41.8371963501;48.1200027466;15;77.1198023558;8;36.2194976807;44.7654876709;12;55.6383330822;
62;7;41.0164146423;49.1200027466;16;77.9712834358;8;36.7530174255;46.1547393799;13;57.3371926546;
63;8;40.9504241943;50.8549385071;15;78.8095873594;8;37.210357666;46.4278411865;13;59.6008883715;
64;8;39.7652320862;49.1200027466;16;79.6350135803;8;38.5381698608;47.5;14;62.6959321499;
65;8;40.7644386292;49.1200027466;17;80.4479682446;8;40.3829612732;49.1599998474;14;65.352013588;
66;8;41.0626373291;50.1200027466;18;81.2199060917;8;41.096446991;50.6198883057;15;67.6486793756;
67;8;42.2571716309;51.1200027466;18;81.8759970665;8;41.7026443481;51.9300384521;15;69.3885375261;
68;8;42.4539985657;52.1200027466;19;82.538087368;8;42.1425018311;53.0;16;70.9008374214;
69;8;42.6526260376;53.1200027466;20;83.2045733929;8;42.5149078369;53.5509490967;17;72.3194388151;
70;9;42.8525695801;54.1200027466;19;83.8738827705;8;42.8601379395;53.5614051819;18;73.6427268982;
71;9;43.0533638;55.1200027466;19;84.5444631577;10;43.1777915955;53.5719451904;16;74.8725165129;
72;9;43.2545394897;56.1200027466;19;85.2147676945;10;41.3427581787;54.0;18;76.0129740238;
73;9;43.4556274414;57.1200027466;20;85.8832333088;10;40.5716667175;56.5932502747;19;77.0696433783;
74;9;42.5306472778;59.1200027466;21;86.5482649803;10;40.6733131409;58.6040077209;19;78.0486797094;
75;9;42.6455154419;61.1200027466;21;87.208220005;10;40.7568473816;60.6148300171;19;78.8730278015;
76;9;42.7559089661;63.1200027466;22;87.8614025116;11;40.7999992371;62.6257171631;17;79.5311392546;
77;9;42.8617172241;65.1200027466;23;88.5060596466;11;40.7999992371;64.0;17;81.1650247574;
78;9;42.9628829956;67.1200027466;24;89.1403913498;11;41.7999992371;68.6476516724;18;81.8133746386;
79;9;43.0593681335;69.1200027466;24;89.7625660896;11;42.7999992371;72.1573028564;18;82.4365619421;
80;9;39.4703483582;73.1200027466;25;90.3707485199;11;42.7999992371;75.1983947754;18;83.0342389345;
