Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;4;31.7439994812;1;9.0;10.0;5;20.0;
4;1;11.3487997055;15.8719997406;4;31.5135993958;1;9.0;10.0;4;20.0;
5;1;12.3487997055;15.7567996979;4;31.3062400818;1;10.0;10.0;4;20.0;
6;1;13.3487997055;15.6531200409;4;31.1196155548;1;11.0;10.0;4;20.0;
7;1;14.3358850479;15.5598077774;4;31.0436534882;1;11.0;10.0;4;20.3999996185;
8;1;14.3130960464;15.5218267441;4;30.9752883911;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;14.2925863266;15.4876441956;4;32.2343444824;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;16.6130943298;16.1171722412;3;34.1387290955;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;18.6130943298;16.5693645477;4;34.9711873531;1;11.6125736237;11.0209560394;4;22.9143505096;
12;3;20.6130943298;16.884393692;3;35.4833329916;1;11.8743057251;11.4571752548;4;23.6214065552;
13;3;21.74609375;17.0200004578;3;35.7690646648;1;13.6125736237;11.8107032776;5;24.1832637787;
14;3;22.8318138123;17.0200004578;3;36.1064212322;1;14.6125736237;12.0916318893;5;24.6226100922;
15;3;23.9330215454;17.0200004578;4;36.4735326767;1;15.6125736237;12.3113050461;5;24.9617595673;
16;3;24.9420585632;17.0200004578;4;36.8969299793;1;16.6125736237;12.4808797836;5;25.0;
17;3;25.0690784454;17.0200004578;4;37.3818957806;1;17.6125736237;12.5;5;25.0;
18;3;25.2145690918;17.0200004578;4;37.9329776764;1;18.6125736237;12.5;5;25.0;
19;3;25.3798923492;17.0200004578;4;38.5534801483;1;19.5;12.5;5;25.0;
20;3;25.5660438538;17.0200004578;5;39.2448782921;1;19.5;12.5;6;25.0;
21;3;25.7734642029;17.0200004578;5;40.0062022209;1;19.5;12.5;7;25.0;
22;3;26.0018596649;17.0200004578;5;40.8334636688;1;19.5;12.5;7;25.0;
23;3;26.250038147;17.0200004578;5;41.7192320824;1;19.5;12.5;7;25.0;
24;3;26.5157699585;17.0200004578;5;42.6524715424;1;19.5;12.5;8;25.0;
25;3;26.7957420349;17.0200004578;5;43.6187505722;2;19.5;12.5;7;25.0;
26;3;27.0856246948;17.0200004578;6;44.6008834839;2;19.5;12.5;7;25.0;
27;3;27.3802642822;17.0200004578;6;45.5799951553;2;19.5;12.5;7;25.0;
28;3;27.673997879;17.0200004578;6;46.5368919373;2;19.5;12.5;7;25.0;
29;3;27.9610671997;17.0200004578;6;47.4535522461;2;19.5;12.5;7;25.0;
30;3;26.2360649109;18.0200004578;6;48.314494133;2;19.5;12.5;7;25.0;
31;3;25.494348526;19.0200004578;6;49.1078004837;2;19.5;12.5;7;25.0;
32;3;24.732339859;20.0200004578;6;49.8256607056;2;19.5;12.5;7;25.0;
33;3;23.732339859;19.0200004578;6;50.4644031525;3;20.5;12.5;6;26.0;
34;3;23.732339859;19.0200004578;6;50.6022758484;3;21.5;13.0;5;26.1299999952;
35;3;23.732339859;19.901599884;6;50.7094345093;3;19.8390007019;13.5;6;26.2754310369;
36;3;24.0770244598;21.901599884;7;50.789182663;3;18.8826293945;14.5;6;26.4377241135;
37;3;25.0194816589;23.901599884;8;50.8451938629;3;17.9313163757;15.5;6;26.6183350086;
38;3;25.9676933289;24.901599884;7;50.7758827209;3;16.9855003357;16.5;6;26.8187118769;
39;3;23.9210853577;26.901599884;7;50.6360549927;3;16.0456142426;17.5;6;27.0402543545;
40;3;24.8791351318;26.4652271271;7;50.5102081299;3;15.1120758057;18.5;7;27.2842636108;
41;4;26.841381073;27.4023036957;6;51.3969459534;3;14.6852788925;19.5;7;27.5518820286;
42;4;28.8074035645;28.3456726074;5;51.3432976007;3;14.7655649185;20.5;8;27.8440244198;
