Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
5;2;13.3999996185;16.0;5;33.0;1;10.0;10.0;4;20.0;
6;2;15.3999996185;16.0;5;33.0299999714;2;11.3000001907;10.0;3;21.0;
7;2;17.3999996185;16.0;5;33.7005903721;2;11.0;10.0;3;21.4399995804;
8;2;18.1101760864;16.3199996948;5;34.091766119;2;11.1199998856;10.1999998093;3;22.6235842705;
9;2;18.2275295258;16.5;5;35.8062717915;2;11.462720871;10.7712001801;3;23.6262276173;
10;2;20.1388816833;17.3250007629;5;37.0346152782;2;11.7508029938;11.2513370514;3;25.3905876875;
11;2;22.1388816833;17.9053878784;4;37.8834092617;2;12.2569313049;12.0948867798;3;26.8777146339;
12;2;24.1388816833;18.2973766327;4;38.3560700417;2;14.2569313049;12.797627449;3;28.0912694931;
13;2;25.1988220215;18.5;5;38.4260965586;2;16.2569313049;13.3613300323;3;29.0578188896;
14;2;26.2198295593;18.5;7;38.4987405539;2;17.2569313049;13.7992258072;3;29.8160610199;
15;2;26.7919998169;18.9496231079;8;38.5739961863;2;18.2569313049;14.1306209564;4;30.4076659679;
16;2;28.2641983032;18.5;8;38.6518460512;3;19.2569313049;14.3763179779;4;30.7600411177;
17;3;28.5955543518;18.5;7;38.7322604656;3;20.2569313049;14.5;4;30.8698669672;
18;3;28.1000003815;18.5;7;38.8151966333;3;21.2569313049;14.5;4;30.9844923019;
19;3;28.6445598602;18.5;7;38.9005980492;3;22.2569313049;14.5;5;31.1038696766;
20;3;28.6701793671;18.5;7;38.9883942604;3;22.7000007629;14.5;5;31.2279164791;
21;3;28.6965179443;18.5;7;39.0785005093;3;22.7000007629;14.5;6;31.3565137386;
22;3;28.7235507965;18.5;7;39.1708171368;3;22.7000007629;14.5;6;31.4895033836;
23;3;28.1000003815;19.5;7;39.2652299404;3;22.7000007629;14.5;6;31.6266872883;
24;3;28.7795696259;18.5;8;39.3616101742;3;22.7000007629;14.5;6;31.7678275108;
25;3;26.8084831238;19.5;8;39.4598150253;3;22.7000007629;14.5;6;31.9126451015;
26;3;25.8379440308;20.5;8;39.5596880913;3;22.7000007629;14.5;6;32.0608217716;
27;3;24.8679065704;21.5;8;39.661059618;3;22.7000007629;14.5;7;32.2120013237;
28;3;24.8983192444;22.5;7;40.7637484074;3;22.7000007629;14.5;7;32.3657917976;
29;3;24.1000003815;23.5;7;40.907561779;3;22.7000007629;14.5;8;32.5217695236;
30;3;24.2722702026;24.5;7;41.0534815788;4;20.7000007629;15.5;7;32.67948246;
31;3;23.3160438538;25.5;7;41.2012994289;4;19.7000007629;16.5;7;32.8384552002;
32;3;22.3603897095;26.5;8;41.3507972956;4;18.7000007629;17.5;7;32.9981942177;
33;3;21.4052391052;27.5;8;41.5017491579;4;18.7000007629;18.5;8;33.1581940651;
34;3;20.4505252838;28.5;8;41.6539225578;4;17.9474582672;19.5;9;32.9179444313;
