Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;5;20.0;
4;1;11.3999996185;16.0;4;31.7439994812;1;9.0;10.0;4;20.0;
5;2;12.6999998093;15.8719997406;3;32.5135993958;1;10.0;10.0;4;20.0;
6;2;13.6999998093;15.7567996979;2;32.3430401087;1;11.0;10.0;4;20.0;
7;2;14.7029123306;15.6531200409;2;32.2861891985;1;11.0;10.0;4;20.3999996185;
8;2;14.6858568192;15.6058082581;2;32.2397708893;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;14.6719312668;15.5632276535;2;33.5385985374;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;16.7216835022;16.1723022461;2;34.4959748983;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;18.7216835022;16.60820961;2;35.1923012733;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;20.7216835022;16.9110736847;4;35.5059264898;1;11.8743057251;11.4571752548;4;23.6214065552;
13;3;21.8032627106;17.0200004578;3;35.6069885492;1;13.6125736237;11.8107032776;5;24.1832637787;
14;3;22.3634853363;17.0200004578;4;35.7134342194;1;14.6125736237;12.0916318893;5;24.6226100922;
15;3;23.8655147552;17.0200004578;4;35.825329423;1;15.6125736237;12.3113050461;5;24.9617595673;
16;3;24.7475986481;17.0200004578;4;35.9427089691;1;16.6125736237;12.4808797836;5;25.0;
17;3;24.7828121185;17.0200004578;4;36.0655725002;1;17.6125736237;12.5;5;25.0;
18;3;24.8196716309;17.0200004578;4;36.1938807964;1;18.6125736237;12.5;5;25.0;
19;4;24.8581638336;17.0200004578;3;36.3275532722;1;19.5;12.5;6;25.0;
20;4;24.8982658386;17.0200004578;3;36.4664638042;1;19.5;12.5;6;25.0;
21;4;24.9399394989;17.0200004578;3;36.6104388237;1;19.5;12.5;6;25.0;
22;4;24.9831314087;17.0200004578;4;36.7592558861;1;19.5;12.5;6;25.0;
23;4;25.0277767181;17.0200004578;4;36.9126422405;1;19.5;12.5;6;25.0;
24;4;25.0737915039;17.0200004578;4;37.070274353;1;19.5;12.5;6;25.0;
25;4;25.1210823059;17.0200004578;4;37.2317795753;1;19.5;12.5;7;25.0;
26;4;25.1695327759;17.0200004578;4;37.3967378139;1;19.5;12.5;7;25.0;
27;4;25.2190208435;17.0200004578;4;37.5646841526;1;19.5;12.5;7;25.0;
28;4;25.269405365;17.0200004578;4;37.7351138592;1;19.5;12.5;7;25.0;
29;4;25.3205337524;17.0200004578;4;37.9074866772;1;19.5;12.5;7;25.0;
30;4;25.3722457886;17.0200004578;5;38.0812339783;1;19.5;12.5;6;25.0;
31;4;25.424369812;17.0200004578;5;38.2557654381;1;19.5;12.5;6;25.0;
32;4;25.4767303467;17.0200004578;6;38.4304766655;1;19.5;12.5;6;25.0;
33;4;25.5291423798;17.0200004578;7;38.6047577858;1;19.5;12.5;6;25.0;
34;4;25.5814266205;17.0200004578;7;38.7780013084;1;19.5;12.5;6;25.0;
35;4;25.6333999634;17.0200004578;7;38.9496116638;1;19.5;12.5;6;25.0;
36;4;25.6848831177;19.0200004578;7;39.1190123558;1;19.5;12.5;7;25.0;
37;4;25.7357025146;21.0200004578;8;39.285654068;1;19.5;12.5;7;25.0;
38;4;25.7856960297;23.0200004578;8;39.4490218163;1;19.5;12.5;7;25.0;
39;4;25.8347053528;25.0200004578;9;39.6086406708;1;19.5;12.5;7;25.0;
40;4;25.8825912476;27.0200004578;9;39.7640814781;1;19.5;12.5;7;25.0;
41;4;25.9292240143;27.0200004578;9;39.9149637222;1;19.5;12.5;6;25.0;
42;4;25.974489212;27.0200004578;10;40.0609588623;1;19.5;12.5;7;25.0;
43;4;26.0182876587;27.0200004578;10;40.2017917633;1;19.5;12.5;7;25.0;
