Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
3;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;4;20.0;
4;2;11.5999994278;16.0;4;33.25;1;9.0;10.0;4;20.0;
5;2;12.7749996185;16.0;4;33.2783744335;1;10.0;10.0;4;20.0;
6;2;13.8603124619;15.8719997406;4;33.392681241;1;11.0;10.0;4;20.0;
7;2;14.9637241364;15.7567996979;4;33.7102787495;1;11.0;10.0;4;20.3999996185;
8;2;15.1130838394;15.6991195679;4;34.1291592121;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;15.2387485504;15.6472072601;4;36.0577790737;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;17.4968318939;16.2332878113;4;37.8244376183;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;19.4968338013;16.6510391235;4;39.5336866379;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;21.4968338013;16.9404220581;4;41.0420165062;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;23.4968338013;17.0200004578;5;42.6187295914;1;13.6125736237;11.8107032776;5;24.1832637787;
14;2;24.9930915833;17.0200004578;5;44.4152240753;1;14.6125736237;12.0916318893;5;24.6226100922;
15;2;26.5320396423;17.0200004578;5;46.4015378952;1;15.6125736237;12.3113050461;5;24.9617595673;
16;2;27.9204597473;17.0200004578;5;48.5225877762;1;16.6125736237;12.4808797836;5;25.0;
17;3;28.5567760468;17.0200004578;4;50.7003936768;1;17.6125736237;12.5;5;25.0;
18;3;29.2101173401;17.0200004578;6;52.8428554535;1;18.6125736237;12.5;5;25.0;
19;4;29.8528556824;17.0200004578;5;54.8579845428;1;19.5;12.5;5;25.0;
20;4;30.4573955536;17.0200004578;5;56.6695690155;1;19.5;12.5;5;25.0;
21;4;31.000869751;17.0200004578;6;58.228843689;1;19.5;12.5;7;25.0;
22;4;31.4686527252;17.0200004578;6;59.5183887482;1;19.5;12.5;7;25.0;
23;4;31.8555164337;17.0200004578;6;60.5481262207;1;19.5;12.5;7;25.0;
24;4;32.1644363403;17.0200004578;6;62.3465175629;1;19.5;12.5;7;25.0;
25;4;31.1644382477;18.0200004578;6;63.0061429739;1;19.5;12.5;7;25.0;
26;4;31.1644382477;19.0200004578;6;63.5129098892;1;19.5;12.5;9;25.0;
27;4;30.498298645;20.0200004578;7;63.7330399752;1;19.5;12.5;9;25.0;
28;4;29.5163497925;21.0200004578;7;64.7957619429;1;19.5;12.5;9;25.0;
29;4;29.5351676941;22.0200004578;7;64.9530625343;1;19.5;12.5;9;25.0;
30;4;29.5547561646;23.0200004578;8;65.1204235554;1;19.5;12.5;10;25.0;
31;5;28.9801254272;24.0200004578;7;65.2982723713;1;19.5;12.5;10;25.0;
32;5;28.6016387939;25.0200004578;7;65.4870135784;1;19.5;12.5;10;25.0;
33;5;29.0901031494;26.0200004578;7;65.6870194674;2;19.5;12.5;7;35.0;
34;5;30.1501045227;27.0200004578;8;65.8986202478;2;20.5;12.5;7;35.3999996185;
