Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;31.7439994812;
5;1;10.0;10.0;4;20.0;1;12.3999996185;15.8719997406;6;31.5135993958;
6;1;11.0;10.0;4;20.0;2;13.6999998093;15.7567996979;5;32.3062400818;
7;1;11.0;10.0;4;20.3999996185;2;14.6918725967;15.6531200409;4;32.3312165737;
8;2;11.4200000763;10.1999998093;2;21.7264003754;2;14.6993656158;15.6058082581;4;32.3786205053;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;14.7135858536;15.5632276535;4;33.7664109468;
10;2;11.597111702;10.4951858521;2;23.0819120407;2;16.7900276184;16.1723022461;4;34.828437686;
11;2;11.9245738983;11.0209560394;2;23.99553442;2;18.7900276184;16.60820961;4;35.6467585564;
12;2;13.9245738983;11.4571752548;2;24.7449600697;2;20.7900276184;16.9110736847;4;36.1013624668;
13;2;15.9245738983;11.8107032776;3;25.3503712416;2;21.9818935394;17.0200004578;5;36.1073615551;
14;2;16.9627056122;12.0916318893;3;25.8344515562;2;23.0547332764;16.901599884;5;36.160046339;
15;2;17.9761257172;12.3113050461;3;26.2195074558;2;24.134475708;16.7950401306;5;36.2578756809;
16;2;18.9898986816;12.4808797836;3;26.3048160076;2;24.8773612976;16.699136734;6;36.3992447853;
17;2;20.0040187836;12.5;3;26.3530313969;2;24.9197731018;16.6128234863;6;36.582388401;
18;2;21.0184822083;12.5;3;26.4023760557;2;24.9747161865;16.5351409912;6;36.8052873611;
19;2;21.9207134247;12.5;4;26.4528282881;3;25.0415840149;16.4652271271;5;37.0655741692;
20;2;21.9358482361;12.5;4;26.5043625832;3;25.1196708679;16.4023036957;5;37.3604712486;
21;2;21.9513092041;12.5;3;26.5569496155;3;25.2081413269;16.3456726074;5;37.6867346764;
22;2;21.9670848846;12.5;3;26.6105561256;3;25.3060207367;16.2947044373;7;38.0406374931;
23;2;21.9831676483;12.5;3;26.6651450396;3;25.4121932983;16.24883461;7;38.4179739952;
24;2;21.9995441437;12.5;3;26.72067523;3;25.5253925323;16.2075519562;7;38.814116478;
25;2;21.5;12.9301691055;4;26.7771017551;3;25.644235611;16.1703968048;7;39.224105835;
26;2;21.5;12.944275856;5;26.8343759775;3;25.7672309875;16.1369571686;7;39.6427688599;
27;2;20.0503120422;13.5;5;26.8924454451;3;25.892829895;16.1068611145;7;40.064868927;
28;2;19.0677337646;14.5;5;26.9512542486;3;26.0194606781;16.0797748566;7;41.4852685928;
29;2;18.0853767395;15.5;5;27.0107431412;3;27.1455802917;16.7553977966;8;41.8910974264;
30;2;17.1032218933;16.5;4;27.0708494186;3;26.1324176788;17.7278575897;9;42.2867075205;
31;2;16.1212539673;17.5;4;27.1315076351;3;25.6082267761;18.7030715942;9;42.668114543;
32;2;15.1394519806;18.5;4;27.1926498413;3;24.9017219543;17.0137119293;10;43.0319905877;
33;2;14.6577949524;19.5;4;27.2542052269;3;24.8999729156;18.0137119293;10;43.3757169843;
34;2;14.6762619019;20.5;5;27.3161010742;3;24.898399353;19.0137119293;10;43.6973966956;
35;2;14.6948299408;21.5;6;27.3782629967;3;23.6082267761;18.6874732971;10;43.9958337545;
36;2;15.7134790421;19.5;6;27.4406147003;3;25.6082267761;21.6874732971;10;44.2704735994;
37;2;14.7321844101;20.5;6;27.5030794144;3;27.6082267761;24.6874732971;10;44.521329999;
38;2;14.7509241104;21.5;7;27.5655794144;3;29.0711021423;27.6874732971;11;44.7488929629;
39;2;15.7696743011;19.5;7;27.628036499;3;29.1403007507;30.5862579346;11;44.9540369511;
40;2;14.7884111404;20.5;8;27.690372467;4;27.8824119568;31.5664234161;9;55.1379182935;
41;2;14.8071117401;21.5;8;27.7525100708;4;28.9327373505;32.5577812195;10;55.7018924952;
42;2;15.825753212;19.5;8;27.8143725395;4;29.9776191711;33.5500030518;10;56.2218374014;
43;2;14.8443117142;20.5;9;27.8758842945;5;31.0174674988;34.5430030823;10;56.6607564092;
44;2;14.8627653122;21.5;9;27.936971426;5;32.0426330566;35.4245071411;12;56.9701701999;
45;2;15.8810911179;19.5;10;27.9975619316;5;32.614654541;35.3868293762;12;57.2532403469;
46;2;14.899269104;20.5;10;28.0575861931;5;32.6783065796;35.3524551392;12;57.5104119778;
47;2;14.9172763824;21.5;10;28.1169772148;6;32.7361450195;35.3212814331;12;57.7425705791;
48;2;15.935092926;20.5;11;28.1756706238;6;32.7883529663;35.2931556702;12;57.9509348869;
49;2;16.0;20.5;11;28.2336053848;6;32.8352127075;35.2678985596;12;59.1369634867;
50;2;17.0;20.5;11;28.2907235622;6;33.8770484924;36.2453155518;13;59.3722659349;
51;2;18.0;21.5;11;28.346971035;7;34.9142227173;37.2252006531;10;74.8490648866;
52;2;19.0;22.5;11;28.4022974968;7;36.2829246521;38.5327529907;10;76.0396997333;
53;2;21.0;22.5;11;28.4566559792;7;37.3641929626;40.4941291809;10;78.1148988605;
54;2;22.0369968414;22.5;11;28.5100040436;7;39.4366531372;43.4596710205;11;79.1101614237;
55;2;21.5;23.5;11;28.5623030663;7;41.5007514954;44.7284202576;11;79.9972016811;
56;2;22.5;22.5;11;28.6135182381;7;42.8457717896;45.6506729126;12;82.7088384628;
57;2;21.5;23.5;11;28.6636190414;8;44.3157424927;47.0969009399;11;84.922395885;
58;2;22.5;22.5;11;28.7125790119;9;44.6318435669;48.3941116333;10;86.7296482325;
59;2;22.6137733459;22.5;12;28.7603754997;9;45.4526290894;48.5819778442;10;87.9257209897;
60;3;23.628112793;23.5;11;29.8069901466;9;43.2045898438;51.2948913574;11;88.4514894485;
61;3;23.5;25.5;11;29.8824079037;9;41.831035614;53.4954872131;11;88.8779488802;
62;3;24.5;25.5;12;29.9572088718;9;39.182346344;55.0175094604;11;89.2626831532;
63;4;24.9871635437;26.5;12;30.0313785076;9;37.3674163818;57.8582458496;11;89.4192122221;
64;4;24.6818847656;27.5;12;30.1049048901;9;36.6420249939;60.0488510132;12;89.5991514921;
65;4;24.6944160461;27.9494075775;13;30.1558350325;10;36.6173019409;62.245552063;11;91.800881505;
66;4;24.7000007629;27.9623336792;13;30.1887089014;10;36.5950508118;63.8026351929;11;91.8227730989;
67;5;25.0566139221;27.5;9;45.2221269608;10;38.5750274658;67.7950134277;13;92.5245478153;
68;5;25.7000007629;28.5;9;46.0060760975;10;41.6482582092;68.8116989136;13;93.2035526633;
69;5;27.0768222809;29.5;9;46.7099163532;10;40.712020874;72.8335571289;14;93.8538627625;
70;5;28.0871620178;30.5;9;47.332798481;10;38.7671585083;77.8601760864;14;94.4783340693;
71;5;29.0976524353;31.5;11;48.8772288561;10;38.8145370483;79.89112854;14;95.0342191458;
72;5;31.1082878113;33.5;10;49.3882017136;10;36.8448028564;83.9735565186;12;96.4618109465;
73;5;30.1190624237;35.5;8;49.833511591;10;36.8448028564;89.0484237671;12;96.9242978096;
74;5;28.7000007629;37.5;8;50.2205970287;11;37.8448028564;92.1027450562;11;97.3908886909;
75;5;28.7000007629;40.0880126953;8;52.08679986;11;37.8448028564;94.0287857056;12;97.8601651192;
76;6;29.0359992981;42.6087646484;8;53.6360094547;11;38.8448028564;98.6290359497;13;98.3307009935;
77;6;29.7780532837;43.3899993896;8;54.9122247696;11;37.8448028564;100.872177124;14;98.8010897636;
78;6;29.5190658569;46.0042572021;10;55.962233305;11;36.581413269;104.268447876;14;99.2699685097;
79;6;30.1922187805;46.612953186;10;56.6822286844;11;35.8448028564;105.45589447;14;99.7360398769;
80;6;30.2970466614;47.7425422668;9;57.0579440594;11;34.8448028564;105.870109558;15;101.198091507;
81;6;28.9388771057;49.783493042;9;57.308852911;11;35.8448028564;106.987815857;16;101.685014129;
82;6;29.9561405182;49.8260612488;9;58.5610542297;12;38.8448028564;106.106636047;15;102.166402578;
83;6;29.4461727142;52.8702392578;10;58.9643014669;12;39.8448028564;105.226463318;16;102.641376734;
84;7;29.4946861267;55.9160079956;10;59.3891233206;12;39.8448028564;107.347167969;17;103.109182;
85;7;27.9332332611;58.8123474121;11;59.8376027346;12;41.8448028564;106.468605042;18;103.569189072;
86;7;26.9622001648;62.0;12;60.3119115829;12;41.8448028564;111.466590881;18;104.020890832;
87;7;25.3999996185;63.0625839233;9;60.8142541647;12;42.8448028564;114.636177063;18;104.463895559;
88;8;24.3999996185;63.0;6;61.3467912674;12;44.8448028564;114.806266785;18;105.897921205;
89;8;24.0432529449;66.0;7;61.9115424156;13;46.8448028564;116.918693542;18;106.352782488;
90;8;23.0;66.2220153809;7;62.5102643967;13;47.8820381165;120.688575745;19;106.798970819;
91;8;23.0;67.2776947021;7;63.1443064213;13;47.8448028564;122.730522156;22;107.23645401;
92;8;24.7152786255;65.0;8;63.8144464493;14;47.8448028564;124.870109558;21;107.665263891;
93;7;23.7372741699;60.0;8;61.934142828;15;47.9522285461;128.010635376;19;110.609560847;
94;6;21.7582798004;62.0;8;62.6132342815;16;54.1178970337;132.772598267;19;111.134280562;
95;6;21.7783088684;64.0;9;63.3257575035;16;58.3582572937;133.914642334;19;111.586507797;
96;5;19.7973766327;61.0;10;58.2622768879;17;59.8990287781;135.838989258;17;117.207467198;
97;5;20.7999992371;60.0;10;58.3842117786;17;61.1226005554;138.031860352;18;118.196830392;
98;5;21.7999992371;60.0;12;58.5065777302;17;62.1646499634;140.223754883;21;120.214645028;
99;5;22.7999992371;60.0;14;58.6290771961;18;62.8411712646;145.342407227;22;122.857830763;
100;5;23.7999992371;60.0;11;58.7514104843;18;66.073677063;144.938781738;24;126.568429947;
