Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;6;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;6;20.0;2;11.5999994278;16.0;5;33.0;
5;1;10.0;10.0;6;20.0;2;12.6999998093;16.0;5;33.1799999475;
6;1;11.0;10.0;6;20.0;2;13.7539997101;16.0;5;33.3902759552;
7;1;11.0;10.0;6;20.3999996185;2;14.8170824051;16.0;5;33.4638707638;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;15.0391616821;15.9180002213;5;33.5906014442;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;15.0771808624;15.8442001343;5;35.0205142498;
10;2;11.597111702;10.4951858521;5;23.0419120789;2;17.2318134308;16.3752346039;5;36.2009730339;
11;2;11.9125738144;11.0209560394;5;24.0443505049;2;19.2318134308;16.7501506805;5;37.2174637318;
12;2;12.2133054733;11.4571752548;5;24.8968375921;2;21.2318134308;17.0080528259;5;37.8188405037;
13;2;14.2133054733;11.8107032776;5;25.6209878922;2;22.6844520569;17.0200004578;6;38.4786696434;
14;2;16.213306427;12.0916318893;5;26.2409451008;2;23.8824005127;17.0200004578;6;39.224424839;
15;2;16.8722839355;12.3113050461;5;26.7804714441;2;25.1061267853;17.0200004578;6;40.0568137169;
16;2;17.0341415405;12.4808797836;5;27.0402543545;2;26.0170440674;17.0200004578;6;40.972764492;
17;2;18.9988594055;12.5;5;27.2842636108;2;26.2918281555;17.0200004578;7;41.9646515846;
18;2;20.072063446;12.5;5;27.5518820286;3;26.5893955231;17.0200004578;6;43.0198469162;
19;2;21.1523475647;12.5;6;27.8440244198;3;26.9059524536;17.0200004578;7;44.1207895279;
20;2;22.2399902344;12.5;6;28.1613030434;3;27.2362365723;17.0200004578;7;45.2457256317;
21;2;22.4483909607;12.5;6;28.5039470196;3;27.5737171173;17.0200004578;7;46.370139122;
22;2;22.5511837006;12.5;6;28.871723175;4;27.9110412598;17.0200004578;6;47.4687376022;
23;2;22.6615161896;12.5;6;29.263862133;4;28.2406215668;17.0200004578;6;48.5176916122;
24;2;22.7791595459;12.5;6;29.6789975166;4;28.5553073883;17.0200004578;7;49.496717453;
25;2;22.9036998749;12.5;5;30.1151270866;5;28.8490142822;17.0200004578;6;50.3906230927;
26;2;23.034538269;12.5;7;30.5695996284;5;29.1171875;17.0200004578;6;51.1900672913;
27;3;21.5;13.5;6;31.0391392708;5;29.3570194244;17.0200004578;6;51.8914928436;
28;3;22.5;12.5;5;31.5199065208;5;29.5674476624;17.0200004578;6;52.4963912964;
29;3;23.4559726715;12.5;5;32.007601738;5;29.748916626;17.0200004578;6;53.0101451874;
30;3;21.6022796631;13.5;6;32.4976010323;5;27.9030437469;18.0200004578;6;54.4407405853;
31;3;20.6022796631;13.5;6;32.9851250648;5;28.0322227478;19.5200004578;6;54.871171236;
32;4;21.5;14.5;5;33.465420723;5;28.1392707825;20.0200004578;6;55.2422904968;
33;4;20.5;13.5;5;33.9339466095;5;27.572687149;21.0200004578;6;55.5148532391;
34;4;20.5;14.5;5;34.3865451813;5;28.2840003967;24.0200004578;7;56.6028382778;
35;4;20.3159637451;15.5;6;34.8195896149;5;30.2840003967;27.0200004578;7;56.7511284351;
36;4;17.3159637451;17.5;7;35.2300891876;5;32.2840003967;30.0200004578;8;56.9071160555;
37;5;15.5;19.5;7;35.6157541275;5;34.0721359253;33.0200004578;8;57.0709519386;
38;5;14.5;21.5;8;35.9750175476;5;35.1212844849;36.0200004578;8;57.2427549362;
39;5;14.0;23.5;8;36.307009697;5;35.1728286743;37.0200004578;9;57.4226070642;
40;5;15.0;22.5;8;36.6115064621;5;34.8364639282;37.6705322266;10;57.6105489731;
41;5;14.0;24.5;8;36.8888463974;5;34.2840003967;38.6852760315;11;57.8065751791;
42;5;15.0;23.5;9;37.1398382187;5;34.2840003967;38.7832870483;12;58.0106297731;
43;5;15.0;22.5;9;37.3656587601;5;35.4031906128;37.0200004578;12;58.2226023674;
44;5;16.0;22.5;9;37.5677556992;5;34.7605056763;38.0200004578;14;58.4423246384;
45;5;15.0;21.5;10;37.747756958;5;35.0326919556;37.8533439636;15;58.6695673466;
46;5;15.0;23.5;10;37.9073896408;5;34.2840003967;38.893787384;15;58.9040384293;
47;5;16.0;25.5;11;38.0;5;35.6712112427;37.0200004578;17;59.1453813314;
48;5;15.0;24.5;11;38.0;5;34.8590507507;38.0200004578;18;59.393175602;
49;5;16.0;24.5;11;38.0;5;34.8855209351;38.574054718;16;59.6469376087;
50;5;17.0;24.5;11;38.0;5;35.8940811157;37.0200004578;18;59.9061226845;
51;5;18.0;25.5;11;38.0;5;35.3153457642;38.0200004578;18;60.1701290607;
52;5;19.0;26.5;11;38.0;5;35.3661079407;38.1615524292;19;62.3560357094;
53;5;20.0;27.5;12;38.0;5;34.534362793;38.6599502563;20;64.0436322689;
54;5;22.0;25.5;13;38.0;5;35.1162338257;39.0979385376;21;65.3543550968;
55;5;21.5;26.5;12;38.0;5;33.3426856995;40.7802276611;20;66.0393223763;
56;5;21.5;27.5;10;38.0;6;31.1120014191;42.8824005127;20;66.5070853233;
57;5;22.5;25.5;9;38.0;6;30.1120014191;44.9760169983;20;66.8740942478;
58;5;21.5;26.5;9;38.0;6;29.1120014191;46.3970489502;20;67.2451503277;
59;5;21.5;27.5;9;38.0;6;29.0400009155;47.5825767517;20;67.6190373898;
60;5;22.5;25.5;10;38.0;6;29.0400009155;48.7695198059;22;67.9944887161;
61;4;21.5;26.5;10;38.0;7;30.0400009155;47.9800872803;21;68.3701996803;
62;4;21.5;27.5;12;38.0;7;30.2894744873;49.0626449585;21;68.7448458672;
63;4;22.5;25.5;12;38.0;7;29.0400009155;51.143447876;22;69.1170992851;
64;4;21.5;26.5;12;38.0;7;29.0400009155;53.2222709656;23;69.4856476784;
65;4;21.5;27.5;12;38.0;7;29.0400009155;54.7028236389;23;70.8492126465;
66;4;22.5;25.5;13;38.0;7;32.0400009155;51.8103294373;24;71.2579268217;
67;4;21.5;26.5;13;38.0;7;31.0400009155;54.9172477722;24;71.6613674164;
68;4;21.5;27.5;13;38.0;7;33.0400009155;53.0183410645;24;72.0584888458;
69;4;22.5;25.5;13;38.0;7;32.0400009155;54.0183410645;25;72.44833529;
70;4;21.5;26.5;14;38.0;8;31.0400009155;58.0183410645;24;72.8300539255;
71;4;21.5;27.5;14;38.0;8;31.0400009155;60.4312438965;23;73.2029004097;
72;4;22.5;25.5;14;38.0;8;32.0400009155;59.8913803101;24;73.566245079;
73;5;21.5;26.5;15;38.0;8;31.0400009155;62.0409202576;23;73.9195762873;
74;5;21.5;27.5;15;38.0;8;31.0400009155;64.1843643188;23;74.2624973059;
75;5;22.5;25.5;15;39.3900003433;8;32.0400009155;63.3215141296;23;74.5947246552;
76;6;21.7999992371;27.0;14;40.5194797516;8;31.0400009155;65.4522399902;24;74.9160842896;
77;6;23.0340003967;25.3899993896;15;41.424580574;8;31.0400009155;67.4180450439;24;75.2265007496;
78;6;22.2123565674;26.6872596741;15;42.1435155869;8;32.0400009155;65.5732498169;25;75.5076320171;
79;6;23.3458442688;24.9097423553;15;43.5640974045;8;31.0400009155;66.7138137817;26;75.723865509;
80;6;25.3999996185;25.0;15;43.8132238388;8;31.0400009155;67.8219299316;26;75.934125185;
81;6;27.3999996185;26.0;15;44.0356421471;8;32.0400009155;65.9270629883;26;76.1384313107;
82;6;28.3999996185;27.0;16;44.1235535145;8;31.0400009155;67.0292129517;27;76.336848259;
83;6;28.8999996185;28.0;16;45.1671074629;8;31.0400009155;68.1284255981;28;76.5294744968;
84;6;27.8999996185;31.0;16;45.2718414068;8;31.0400009155;65.1713790894;28;76.7164373398;
85;6;25.8999996185;34.6059188843;16;45.3807117939;8;32.0400009155;64.2150802612;28;76.8978848457;
86;6;23.8999996185;37.6288757324;17;45.4937769175;8;31.0400009155;66.2594528198;31;77.0337121487;
87;6;21.8999996185;40.6524085999;17;45.6110832691;8;31.0400009155;63.336856842;33;77.1247661114;
88;6;20.3999996185;43.6765136719;16;45.7326645851;8;32.0400009155;65.3753356934;33;77.2167465687;
89;6;21.3999996185;43.3663330078;17;45.8585402966;9;33.5240020752;66.4397277832;32;77.3094944954;
90;6;22.3999996185;43.429271698;17;45.9887142181;9;33.5240020752;67.5046463013;34;77.4028451443;
91;6;23.3999996185;43.4943580627;18;46.1231728792;9;33.5240020752;68.5699920654;34;77.4966285229;
92;6;24.3999996185;43.5615844727;18;46.2618844509;9;33.5240020752;69.6356430054;34;77.5906713009;
93;6;25.3999996185;44.6309432983;18;46.404797554;9;33.5240020752;70.7014694214;34;77.6847975254;
94;6;26.3999996185;45.7024002075;20;46.5518394709;9;34.5240020752;68.7673568726;33;77.7788300514;
95;6;25.3999996185;44.7759170532;20;46.7029159069;9;33.5240020752;69.8331832886;32;78.8725922108;
96;6;25.3999996185;44.8514556885;20;46.8579095602;9;34.5240020752;71.8988189697;33;79.1867085695;
97;6;26.3999996185;45.9289550781;20;47.0166794062;9;36.5240020752;70.9641342163;32;79.546263814;
98;6;25.3999996185;45.0083427429;21;47.1790608168;9;35.9702987671;73.0290222168;28;79.9593954086;
99;6;23.3999996185;47.0895309448;21;47.3448648453;9;35.5240020752;75.0933609009;28;81.0992908478;
100;6;22.3999996185;49.1724319458;20;47.5138783455;9;36.6859588623;72.0933685303;27;82.3046598434;
101;6;22.3999996185;48.2569389343;20;47.685864687;9;33.6859588623;73.0933685303;26;83.579438448;
102;6;20.3999996185;50.3429336548;22;47.8605644703;9;34.6859588623;72.0933685303;26;84.9278244972;
103;6;19.3999996185;52.4302825928;22;48.0376961231;9;36.6859588623;69.0933685303;25;86.3535847664;
104;6;19.3999996185;51.5188484192;21;48.216958046;9;33.6859588623;70.0933685303;26;88.8590106964;
105;6;18.0;53.6084785461;21;48.3980302811;9;34.0400009155;65.0933685303;27;90.5035881996;
106;7;18.0;55.699016571;21;48.5805757046;8;36.0400009155;65.5520019531;29;92.2254633904;
107;7;19.0;54.7902870178;21;48.7642440796;8;34.0400009155;68.5520019531;29;94.0141800642;
108;7;18.0;56.8821220398;21;48.9486737251;8;33.0400009155;70.5520019531;29;95.852599144;
109;7;19.0;55.9743385315;22;49.1334941387;8;33.0400009155;73.5520019531;32;97.716771245;
110;7;19.0;55.0667457581;23;49.3183298111;10;34.0400009155;76.5520019531;30;99.5769509077;
111;7;18.0;57.1591644287;23;49.5028038025;10;35.0400009155;78.5520019531;30;101.399840832;
112;7;19.0;56.2513999939;23;49.6865398884;10;35.0400009155;80.5520019531;30;103.151807904;
113;7;19.0;55.3432693481;24;49.8691666126;11;36.0400009155;79.5520019531;30;104.802457094;
114;7;18.0;57.4345855713;24;50.0503203869;11;35.0400009155;81.5520019531;30;106.24761045;
115;7;19.0;56.5251617432;24;50.2296490669;11;36.0400009155;80.5520019531;30;107.504340529;
116;7;19.0;55.6148223877;24;50.4068136215;11;36.0400009155;79.5520019531;31;109.630266666;
117;7;18.0;57.7034072876;24;50.5814929008;11;36.0400009155;82.5520019531;30;110.685062647;
118;7;19.0;58.3070449829;25;50.7533836365;11;38.0400009155;82.5520019531;30;111.617963552;
119;7;20.0;58.4273681641;25;50.9222035408;11;38.0400009155;82.5520019531;31;113.439773917;
120;7;21.0;58.5455436707;26;51.0876939297;11;38.0400009155;86.5520019531;31;114.191303492;
121;7;22.0;58.6613845825;27;51.2496199608;11;40.0400009155;87.5520019531;32;114.85936594;
122;7;24.0;55.7747344971;28;51.4077720642;11;40.3567047119;87.5520019531;32;115.409777164;
123;7;24.0;55.8854370117;28;51.5619659424;11;39.3652687073;90.5520019531;34;115.739373803;
124;7;25.0;55.9933738708;28;51.7120437622;11;40.0400009155;90.5520019531;35;116.067044973;
125;7;27.0;53.0984268188;29;51.8578734398;11;40.3828125;89.5520019531;35;116.392879367;
126;7;26.3999996185;53.2005157471;29;51.9993476868;11;42.5832862854;93.372833252;36;117.642370939;
127;7;26.3999996185;53.2995452881;29;52.136384964;11;44.6082382202;96.8500671387;37;117.944836378;
128;7;27.3999996185;51.3954696655;30;52.2689268589;11;46.8404846191;94.8716049194;39;118.254821062;
129;7;26.3999996185;52.4882469177;29;52.3969378471;11;44.1854858398;98.8934173584;39;118.572027445;
130;7;26.3999996185;53.5778579712;30;52.5204033852;11;44.2172050476;99.915512085;41;118.896120667;
131;8;27.3999996185;51.6642837524;29;52.6393289566;11;43.2496147156;100.937866211;42;119.226730704;
132;8;26.3999996185;52.7475280762;29;52.7537388802;12;41.9226722717;105.937866211;41;119.563452721;
133;8;26.3999996185;53.8276138306;30;52.8636732101;12;42.9563446045;107.937866211;42;119.905848622;
134;8;27.3999996185;51.9045715332;30;52.9691877365;12;42.9905853271;109.937866211;44;120.253448963;
135;8;26.3999996185;52.9784317017;30;53.0;12;42.0253448486;114.937866211;44;120.605754733;
136;8;26.3999996185;54.0;31;53.0;12;43.0605773926;116.937866211;45;120.962240934;
137;8;27.3999996185;52.0;31;53.0;12;43.0962257385;117.946739197;45;121.322357059;
