Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;9.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;10.0;10.0;5;20.0;1;12.3487997055;15.7567996979;6;31.3062400818;
6;2;11.3000001907;10.0;4;21.0;1;13.3487997055;15.6531200409;6;31.1196155548;
7;2;11.3000001907;10.0;3;21.3999996185;1;14.3358850479;15.5598077774;6;31.0436534882;
8;2;11.4200000763;10.1999998093;3;21.7264003754;1;14.3130960464;15.5218267441;6;30.9752883911;
9;2;11.5179204941;10.3632001877;2;21.9903717041;1;14.2925863266;15.4876441956;6;32.2343444824;
10;2;11.597111702;10.4951858521;2;23.0919120312;1;16.3130950928;16.1171722412;6;33.1387290955;
11;2;11.927573204;11.0209560394;2;24.0163254738;1;17.3130950928;16.5693645477;5;33.768787384;
12;2;13.9275741577;11.4571752548;2;24.7773565054;1;18.3130950928;16.884393692;5;34.0400009155;
13;2;15.9275741577;11.8107032776;3;25.395208478;1;19.3130950928;17.0200004578;6;34.0400009155;
14;2;16.9761562347;12.0916318893;3;25.8925833702;1;20.3130950928;17.0200004578;6;34.0400009155;
15;2;17.9935646057;12.3113050461;3;26.2918028831;1;21.3130950928;17.0200004578;6;34.0400009155;
16;2;19.0115871429;12.4808797836;3;26.3921557665;1;22.2119998932;17.0200004578;7;34.0400009155;
17;2;20.0302200317;12.5;3;26.4563041925;1;22.2119998932;17.0200004578;7;34.0400009155;
18;2;21.0494651794;12.5;3;26.5224741697;1;22.2119998932;17.0200004578;7;34.0400009155;
19;2;21.956741333;12.5;4;26.5906432867;1;22.2119998932;17.0200004578;7;34.0400009155;
20;2;21.977191925;12.5;4;26.6607804298;1;22.2119998932;17.0200004578;8;34.0400009155;
21;2;21.9982337952;12.5;4;26.7328453064;1;22.2119998932;17.0200004578;8;34.0400009155;
22;2;22.0198535919;12.5;4;26.8067884445;1;22.2119998932;17.0200004578;8;34.0400009155;
23;2;22.0420360565;12.5;4;26.8825509548;1;22.2119998932;17.0200004578;8;34.0400009155;
24;3;22.0647659302;12.5;3;26.9600640535;2;22.2119998932;17.0200004578;7;34.0400009155;
25;3;21.5;12.9900159836;2;27.0392494202;2;22.2119998932;17.0200004578;7;34.0400009155;
26;3;21.5;13.009812355;4;27.120018959;2;22.2119998932;17.0200004578;7;34.0400009155;
27;4;20.1360054016;13.5;3;27.2022752762;2;22.2119998932;17.0200004578;7;34.0400009155;
28;4;19.1606826782;14.5;3;27.2859115601;2;22.2119998932;17.0200004578;7;34.0400009155;
29;4;18.1857738495;15.5;3;27.3708124161;2;22.2119998932;17.0200004578;7;34.0400009155;
30;4;17.2112426758;16.5;3;27.4568536282;2;22.2119998932;17.0200004578;7;34.0400009155;
31;4;16.2370567322;17.5;3;27.5439035892;2;22.2119998932;17.0200004578;8;34.0400009155;
32;4;15.263171196;18.5;3;28.6318233013;2;22.2119998932;17.0200004578;8;34.0400009155;
33;4;15.7895469666;19.5;5;28.7504677773;2;22.2119998932;17.0200004578;8;34.0400009155;
34;4;16.8161392212;20.5;5;28.8702774048;2;22.2119998932;17.0200004578;9;34.0400009155;
35;4;17.1610832214;21.5;6;28.9910902977;2;22.2119998932;17.0200004578;9;34.0400009155;
36;4;17.0;20.936706543;6;29.1127400398;2;22.2119998932;17.0200004578;9;34.0400009155;
37;4;17.2338218689;20.5;7;29.2350565195;2;22.2119998932;17.0200004578;9;34.0400009155;
38;4;17.2705173492;21.5;7;29.3578675985;2;22.2119998932;17.0200004578;10;35.0400009155;
39;4;17.3566131592;20.5;8;29.4809994698;2;23.2119998932;17.5200004578;9;35.0742409229;
40;4;17.3442993164;20.5;8;29.6042785645;2;24.2119998932;19.5200004578;9;35.1092991829;
41;4;17.3812847137;21.5;8;29.7275319099;2;24.5327892303;21.5200004578;10;35.145170927;
42;4;17.3871631622;20.5;8;29.8505890369;2;24.5435504913;23.5200004578;10;35.1818495989;
43;4;17.3976516724;20.5;9;29.9732824564;2;24.5545539856;25.5200004578;11;35.2193268538;
44;4;17.4919834137;21.5;9;30.0954492092;2;24.5657978058;27.0200004578;12;35.257592082;
45;4;17.4190635681;20.5;9;30.2169315815;3;24.5772781372;27.0200004578;11;35.2966330051;
46;4;18.0;21.5;11;30.3375775814;3;24.5889892578;27.0200004578;11;35.3364351988;
47;4;19.0;22.5;11;30.4572423697;4;23.5620365143;27.0200004578;8;67.3769820929;
48;4;20.4521656036;24.5;11;30.5757886171;4;24.5517845154;28.0200004578;8;69.3382531404;
49;4;21.4634361267;26.5;14;30.6930869818;4;25.5629272461;28.6280002594;8;70.7641690969;
50;4;22.0;28.5;14;30.8090163469;4;26.574262619;28.4896068573;9;71.7586461306;
51;4;23.4862918854;29.1752166748;15;30.9234654903;4;27.5857810974;28.3944244385;10;72.434352994;
52;4;24.9978618622;27.5;17;31.0363310575;4;28.5974769592;28.3311862946;11;72.5901594162;
53;4;24.009513855;28.5;18;31.1475200653;4;29.6093425751;28.3199996948;12;72.6347085238;
54;4;25.0212402344;27.5;18;31.2569483519;4;30.6213703156;28.3199996948;13;72.6798274517;
55;4;24.8440513611;28.2107124329;19;31.3645410538;4;31.6335525513;28.3199996948;13;72.7254830599;
56;5;24.044883728;28.5;15;46.4702326059;4;32.6458816528;28.3199996948;13;72.7716403008;
57;5;26.0567836761;28.5;15;47.3239656687;4;33.6583404541;28.3199996948;13;72.8182622194;
58;5;27.4721908569;29.5;15;48.0950666666;4;34.6709289551;28.3199996948;14;72.8653103113;
59;5;28.5027084351;30.5;16;48.7826626301;4;35.683631897;28.3199996948;14;72.9127444029;
60;5;29.5326118469;31.5;16;49.3892440796;4;36.6964416504;28.3199996948;15;72.9605228901;
61;6;30.5618934631;32.5;15;49.9197993279;4;37.7093391418;28.3199996948;15;73.0086027384;
62;6;31.5905418396;32.5;16;50.3809401989;5;38.7223205566;28.3199996948;14;73.0569398403;
63;6;32.6185569763;32.5;16;50.7624745369;5;39.7353744507;28.3199996948;13;75.8999216557;
64;6;33.2287406921;32.5;17;51.0580360889;5;41.1033782959;28.8119525909;14;77.830343008;
65;6;33.3174095154;32.5;17;51.2149660587;5;42.3627738953;29.152967453;14;79.0476002693;
66;6;33.364490509;32.5;17;51.2545039654;5;43.5428543091;29.388250351;14;79.1588745117;
67;6;33.3763504028;32.5;17;51.293856144;5;44.5728988647;29.3999996185;15;79.24797225;
68;6;31.3881568909;33.5;16;52.3329925537;5;44.5969543457;29.3999996185;15;79.3382542133;
69;7;31.3998985291;35.5;15;52.4018836021;5;41.936000824;31.3999996185;15;79.4295742512;
70;7;29.9115657806;38.5;16;54.2751101255;5;40.936000824;33.4000015259;15;79.5217783451;
71;7;30.230266571;40.0;16;55.83279562;5;39.936000824;35.4000015259;15;79.614705801;
72;7;30.4022827148;42.3899993896;14;57.1192978621;6;38.936000824;37.4000015259;14;101.458190441;
73;7;28.2123565674;46.6872596741;14;58.1811158657;6;38.936000824;40.4000015259;14;102.911436319;
74;7;30.1323356628;46.5100784302;15;58.8989490271;6;38.936000824;43.4000015259;14;104.135712862;
75;7;30.1905994415;48.6231460571;16;59.1888227463;6;38.936000824;45.4002685547;14;105.141343594;
76;7;30.2448787689;49.7449951172;15;59.4739383459;7;38.936000824;46.3524169922;13;105.951853991;
77;7;31.1398792267;49.670501709;15;59.753754735;7;38.936000824;47.3239898682;14;106.597110271;
78;7;31.3482246399;48.6950378418;16;60.0278055668;7;38.936000824;48.3119125366;14;107.107907295;
79;7;31.276266098;48.0;16;60.2957010269;7;38.936000824;49.31300354;13;107.363565445;
80;7;27.2974128723;51.0;17;60.557125926;7;38.936000824;50.3392410278;14;107.45523572;
81;7;26.3999996185;52.0;16;60.811837554;8;39.936000824;52.3814086914;12;108.545913458;
82;7;25.3999996185;52.2443695068;16;61.0596619844;8;38.936000824;55.423122406;12;109.690643907;
83;7;25.3999996185;55.2678756714;17;61.3004895449;8;38.0360031128;59.4643058777;12;109.856544971;
84;7;24.3683109283;55.0;18;61.5342680216;8;37.0360031128;63.5048942566;12;110.02371943;
85;7;23.3854732513;57.0;18;61.7609974146;8;35.0360031128;67.5448303223;13;110.192070484;
86;7;23.4023742676;60.0;18;61.9807226658;8;34.0360031128;71.1524810791;14;110.361503959;
87;7;22.0190010071;61.0;20;62.1935272217;8;33.0360031128;74.2209625244;14;110.531927824;
88;9;21.0;63.9683227539;18;63.5014237165;7;33.9187011719;71.2898178101;15;109.58043921;
89;9;22.0;66.9979858398;19;63.7216767073;7;35.9322395325;73.3590011597;15;109.731494069;
90;10;23.0;69.0279693604;18;63.8686726093;7;37.6458358765;75.4284896851;16;109.883113623;
91;10;23.0;70.5015563965;20;64.0011496544;7;38.6594810486;77.4982299805;17;110.035215139;
92;10;23.0;71.5521621704;19;64.1330659389;7;38.6731681824;79.5681991577;18;110.187715054;
93;10;24.0;72.1194763184;20;64.264318347;7;38.6868934631;81.6383514404;19;110.340526581;
94;11;24.0;72.7543945312;19;64.3948053122;7;38.7006454468;83.7086410522;20;110.493560672;
95;11;24.1406803131;73.7962646484;20;64.5244274139;7;38.7144203186;85.7790374756;22;110.646724224;
96;11;25.1543426514;75.8383102417;22;65.6530877352;7;38.7282066345;88.720993042;23;110.799919605;
97;11;25.1676425934;76.8804702759;22;65.8806918859;7;38.7419929504;90.8027496338;24;110.953042507;
98;11;26.1805801392;78.9227142334;19;66.1160479784;7;38.7557754517;92.8840560913;25;111.105983734;
99;11;26.0;82.9649963379;20;66.3417884111;8;38.7695388794;94.9648742676;25;111.258626938;
100;11;26.0;83.0072631836;21;67.5546076298;8;38.7832756042;97.0451507568;26;111.410849333;
101;11;27.2000007629;86.0494766235;21;67.8377861977;8;38.7969779968;99.1248397827;27;111.514530659;
102;12;29.2000007629;89.7294311523;21;88.1346981525;8;38.8063087463;101.173164368;26;111.616162777;
103;12;30.2000007629;88.831413269;22;90.2457723618;8;38.8154563904;103.219917297;27;111.719076633;
104;12;30.7718086243;91.1753921509;22;92.1409668922;8;38.8247184753;105.26725769;28;111.823078156;
105;12;32.2000007629;92.2169799805;18;93.7971441746;8;39.8340797424;104.315101624;27;111.927963495;
106;12;32.5999984741;91.5214004517;16;95.2175290585;8;38.8435173035;106.363342285;24;112.033521175;
107;13;32.5999984741;91.5511779785;12;96.4245548248;8;38.8530197144;108.411903381;24;112.139533281;
108;14;33.5999984741;93.2128601074;11;97.4511128664;8;39.8625602722;107.460670471;24;112.590884209;
109;14;34.5999984741;94.2535476685;11;98.3329867125;8;38.9031791687;109.709182739;26;113.048099756;
110;14;35.5999984741;97.2936782837;12;99.0355520248;9;38.9443283081;111.960021973;25;113.509408474;
111;14;37.5999984741;98.6613311768;13;99.4624562263;9;39.9858474731;111.212173462;26;113.972958088;
112;14;38.6901779175;99.7799682617;9;99.9017674923;10;39.0275650024;113.464622498;24;115.436840534;
113;14;39.5999984741;97.9001159668;9;100.352368236;10;40.0693130493;116.716331482;25;116.941919804;
114;15;39.5999984741;99.0216674805;9;100.812933087;10;43.1109199524;117.966262817;26;118.5048455;
115;16;40.0;101.144538879;8;101.281941772;10;44.250038147;123.213401794;26;119.047161162;
116;16;41.0;100.268608093;9;101.75769949;10;45.4072303772;128.456756592;26;119.588565052;
117;16;40.0;102.393783569;11;102.238362789;10;46.5448608398;130.695388794;27;120.127164304;
118;17;40.0;104.519897461;10;102.721974969;10;45.5940246582;135.928421021;28;122.661187649;
119;17;41.0;103.646827698;11;103.206504107;11;47.6428108215;144.225036621;28;123.24075073;
120;18;40.0;102.656906128;11;103.689887524;11;51.6910667419;144.49005127;30;123.813455999;
121;18;40.0;104.688903809;10;105.446884751;11;49.9280509949;150.746383667;30;124.377994478;
122;18;41.2759971619;105.827613831;11;107.225433111;12;49.9796791077;156.99331665;29;124.933239043;
