Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;6;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
5;1;10.0;10.0;5;20.0;1;12.3999996185;15.8719997406;6;31.5135993958;
6;1;11.0;10.0;5;20.0;1;13.3999996185;15.7567996979;6;31.3062400818;
7;1;11.0;10.0;4;20.3999996185;1;14.391872406;15.6531200409;6;31.000415802;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;14.3001251221;15.500207901;6;30.7251739502;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;14.2175521851;15.3625869751;6;31.3233394623;
10;1;11.2971115112;10.4951858521;4;22.0419120789;1;16.3001251221;15.6616697311;6;31.672000885;
11;2;11.9125738144;11.0209560394;3;23.9143505096;1;17.3001251221;15.8360004425;6;31.672000885;
12;2;12.1743059158;11.4571752548;3;24.7514065504;1;18.3001251221;15.8360004425;6;31.4825611115;
13;2;14.1743059158;11.8107032776;3;25.4586948156;1;19.3001251221;15.7412805557;5;31.3120651245;
14;2;16.1743049622;12.0916318893;3;26.0603342056;1;20.3001251221;15.6560325623;6;31.158618927;
15;2;16.8180999756;12.3113050461;3;26.5800945759;1;21.3001251221;15.5793094635;7;31.0205173492;
16;2;16.9740276337;12.4808797836;3;26.8187118769;1;21.3061561584;15.5102586746;7;30.8962249756;
17;2;18.9323978424;12.5;3;27.0402543545;1;21.2688674927;15.4481124878;8;30.784362793;
18;2;19.9988594055;12.5;3;27.2842636108;1;21.2353096008;15.3921813965;8;30.6836872101;
19;2;21.072063446;12.5;3;27.5518820286;1;21.2051048279;15.341843605;8;30.5930786133;
20;2;21.3867835999;12.5;3;27.8440244198;1;21.1779232025;15.2965393066;9;30.5115299225;
21;2;21.5;12.5;3;28.1613030434;1;21.1534576416;15.2557649612;9;30.4381370544;
22;2;21.5;12.5;3;28.5039470196;1;21.1314411163;15.2190685272;10;30.3720836639;
23;2;21.5;12.5;3;28.871723175;2;20.2004623413;15.186041832;8;40.3126354218;
24;2;21.5;12.5;3;29.263862133;2;21.1844120026;15.1563177109;8;40.6591320038;
25;3;21.5;12.5;2;29.6789975166;2;22.169965744;15.1295661926;8;40.9853792191;
26;3;21.5;12.5;2;30.1151270866;2;23.1569633484;15.1054897308;8;41.2895793915;
27;3;21.5;12.5;3;30.5695996284;2;24.1452636719;15.083820343;8;41.5706720352;
28;3;21.5;12.5;4;31.0391392708;2;22.1347312927;15.0643186569;7;41.828250885;
29;3;21.5;12.5;4;31.5199065208;2;22.1252536774;15.0467662811;6;42.0624818802;
30;3;19.5;13.5;4;32.007601738;2;20.1252536774;16.0467662811;5;42.2739925385;
31;3;18.5;14.5;4;32.4976010323;2;19.1252536774;17.0467662811;5;42.4637746811;
32;3;17.5;15.5;4;32.9851250648;2;18.1252536774;18.0467662811;5;42.6330795288;
33;3;16.5;16.5;4;33.465420723;2;17.1252536774;19.0467662811;5;42.78332901;
34;3;15.5;17.5;4;33.9339466095;2;16.1252536774;20.0467662811;5;42.9160451889;
35;3;14.5;18.5;4;35.3865451813;2;16.1252536774;21.0467662811;5;42.9287071228;
36;3;15.0;19.8999996185;3;35.8595895767;2;16.1252536774;22.0467662811;6;42.9135971069;
37;3;16.0;20.9160003662;5;36.311273098;2;17.0;23.0467662811;6;42.8999977112;
38;3;16.0;21.9324741364;5;36.739307642;2;18.0;24.0467662811;6;42.887758255;
39;3;17.0;19.949420929;6;37.1421250105;2;19.0;25.0467662811;7;42.8767433167;
40;3;16.0;20.9668426514;6;37.518851161;2;19.8500003815;26.0467662811;8;42.8668289185;
41;3;16.0;21.9847373962;6;37.8692543507;2;19.8500003815;27.0467662811;8;42.8579063416;
42;3;17.0;20.0030994415;6;38.193662405;2;20.8500003815;26.0467662811;9;42.8498764038;
43;3;16.0;21.0219268799;6;38.4928696156;2;21.8500003815;26.0467662811;9;42.8426494598;
44;3;16.0;22.0412120819;7;38.7680348158;2;22.8500003815;26.0467662811;10;42.8361434937;
45;3;17.0;20.0609512329;7;39.0205839872;3;23.8500003815;25.7467670441;9;42.8302898407;
46;3;16.0;21.0811309814;7;39.2521195412;3;24.8500003815;24.7467670441;9;42.8250198364;
47;3;17.0;21.0811309814;7;39.4643392563;3;25.8500003815;23.7467670441;9;42.8202781677;
48;3;18.4670848846;22.0811309814;7;39.6105561256;3;26.8500003815;23.6101398468;9;42.8160095215;
49;3;19.4831676483;24.0811309814;8;39.6651450396;3;27.8500003815;23.6080055237;9;42.8121681213;
50;3;20.0;26.0811309814;8;39.72067523;3;27.8992862701;23.6060848236;9;42.8087120056;
51;4;21.0;28.0811309814;5;54.7771017551;3;27.8983516693;23.6043567657;10;42.80560112;
52;4;20.0;30.2108402252;5;55.5843759775;3;27.8975124359;23.6028022766;8;42.8028011322;
53;4;20.0;32.2337493896;5;56.311819911;3;27.8967571259;23.6014022827;9;42.8002815247;
54;4;20.0;34.2569770813;5;56.9585441351;3;27.8960762024;23.6001415253;10;42.7980136871;
55;4;20.0;36.2805023193;7;57.527012825;3;27.8954639435;23.5990066528;9;42.7959728241;
56;5;21.0;38.3042984009;6;58.0221757889;3;27.8949146271;23.5979881287;9;42.7941360474;
57;5;22.0;39.328338623;6;58.4505975246;3;27.8944168091;23.5970687866;9;42.7924823761;
58;5;23.0;40.3526039124;6;58.8196678162;3;25.8944168091;24.5970687866;10;42.7909946442;
59;5;24.0;41.3770599365;7;59.1369681358;3;24.8944168091;25.5970687866;10;42.7896556854;
60;5;25.0;42.4016799927;6;59.3161010742;3;23.8944168091;26.5970687866;9;42.7884502411;
61;5;27.0;40.4264411926;6;59.3782629967;3;22.8944168091;27.5970687866;8;43.7873649597;
62;5;26.5499992371;41.4513053894;9;59.4406147003;3;22.8944168091;29.5970687866;8;43.8137438297;
63;6;26.5499992371;38.7321853638;8;60.5304348469;2;20.8944168091;29.5970687866;10;42.7855091095;
64;6;28.5499992371;36.5509223938;8;60.6207575798;2;19.8944168091;30.5970687866;10;42.7847175598;
65;6;30.5499992371;36.5696754456;8;60.7114973068;2;19.8500003815;31.5970687866;11;42.7840061188;
66;6;31.5499992371;36.5884094238;8;60.8025676012;2;19.8500003815;32.5970687866;12;44.0590438843;
67;6;32.5499992371;36.6071128845;9;60.893881917;2;19.966999054;33.5710678101;11;45.0267753601;
68;6;33.5499992371;36.6257553101;10;60.9853535891;2;20.0708255768;34.547996521;12;45.7526102066;
69;6;34.5499992371;35.6443099976;11;61.076895833;2;20.1624526978;35.527633667;10;46.0651397705;
70;6;32.5499992371;38.2152328491;12;61.1684229374;2;20.2429122925;36.5097541809;10;46.1920013428;
71;6;31.5499992371;39.6810913086;13;61.2598501444;2;20.2999992371;37.4970664978;10;46.1920013428;
72;6;30.5499992371;41.6992683411;15;61.3510940075;2;20.2999992371;38.4970664978;10;46.1920013428;
73;7;29.5499992371;43.7172737122;13;77.4809169769;1;12.0;35.8970680237;11;32.1920013428;
74;7;29.8064994812;46.6964378357;15;79.2579078674;1;12.0;36.8970680237;11;32.1920013428;
75;7;32.0205001831;46.6853256226;17;80.7285792828;1;13.0;34.8970680237;10;32.1920013428;
76;7;31.1968002319;49.6827774048;18;81.9421834946;1;12.0;35.8970680237;11;32.1920013428;
77;7;32.3405151367;52.2875709534;18;82.7825496197;1;12.0;36.8970680237;11;32.1920013428;
78;7;34.4500007629;51.2999839783;19;83.1690118313;1;13.0;34.8970680237;11;32.1920013428;
79;8;35.4500007629;51.0758514404;18;83.5280969143;1;12.0;35.8970680237;11;32.1920013428;
80;8;35.4500007629;53.1381950378;19;83.7516686916;1;12.0;36.8970680237;11;32.1920013428;
81;8;37.4500007629;52.200756073;19;83.9295446873;1;13.0;34.8970680237;10;32.1920013428;
82;8;38.4500007629;53.2103424072;19;84.1069396734;1;12.0;35.8970680237;12;32.1920013428;
83;8;37.75;56.2458229065;19;84.28353405;1;12.0;36.8970680237;12;32.1920013428;
84;8;37.75;59.280796051;20;84.4590201378;1;13.0;34.8970680237;12;32.1920013428;
85;8;38.75;59.3151931763;20;85.6331019402;1;12.0;35.8970680237;13;32.1920013428;
86;8;38.75;63.3489379883;20;85.8454988003;1;12.0;36.8970680237;14;32.1920013428;
87;8;39.75;67.3819732666;21;87.3150351048;1;13.0;34.8970680237;14;32.1920013428;
88;8;41.3170013428;68.288230896;20;88.5856621265;1;12.0;35.8970680237;14;32.1920013428;
89;8;40.7949829102;72.2134552002;21;89.675861001;1;12.0;36.8970680237;15;32.1920013428;
90;9;41.1923599243;76.0390090942;22;90.6076492071;1;13.0;34.8970680237;15;32.1920013428;
91;9;42.5191383362;75.2975082397;23;91.4037828445;1;12.0;35.8970680237;15;32.1920013428;
92;9;41.7856407166;77.291053772;24;91.9426100254;1;12.0;36.8970680237;16;32.1920013428;
93;11;41.9372062683;79.3091430664;24;92.2821218967;1;13.0;34.8970680237;16;32.1920013428;
94;11;44.0;75.3458938599;24;92.4799107313;1;12.0;35.8970680237;16;32.1920013428;
95;11;42.0;77.3955078125;25;92.6753901243;1;12.0;36.8970680237;17;32.1920013428;
96;11;42.0;79.4439697266;25;92.8684482574;1;13.0;34.8970680237;17;32.1920013428;
97;11;44.0;75.4912567139;25;93.0589880943;1;12.0;35.8970680237;17;32.1920013428;
98;11;42.0;77.537322998;26;93.2469246387;1;12.0;36.8970680237;18;32.1920013428;
99;11;42.0;79.5821609497;26;94.432184577;1;13.0;34.8970680237;18;32.1920013428;
100;11;45.0;76.6257476807;26;94.6747047901;1;12.0;35.8970680237;18;32.1920013428;
