Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;2;9.19999980927;10.0;4;21.0;1;11.3999996185;16.0;6;32.0;
4;2;9.19999980927;10.0;4;21.0800000429;1;11.3999996185;16.0;6;32.0;
5;2;10.3240003586;10.0;4;21.165536046;2;12.6999998093;16.0;5;33.0;
6;2;11.3496608734;10.0;4;21.2568495274;2;13.6999998093;16.0;5;32.735999465;
7;2;11.3770551682;10.0;4;21.7667373419;2;14.697599411;15.8719997406;5;32.5904003382;
8;2;11.5300216675;10.1999998093;4;22.2111321688;2;14.7771196365;15.8028001785;5;32.4593609571;
9;2;11.6633396149;10.3632001877;4;22.60153234;2;14.7378082275;15.7405204773;5;33.5979736447;
10;2;11.780459404;10.4951858521;4;23.8526768684;2;16.7806396484;16.3007202148;5;34.4100745916;
11;2;12.1558027267;11.0209560394;4;24.945833683;2;18.7806396484;16.698223114;4;34.9761788845;
12;2;14.1558027267;11.4571752548;4;25.8960280418;2;20.7806396484;16.9726676941;4;35.0881744623;
13;2;16.1558036804;11.8107032776;4;26.7245931625;2;21.796131134;17.0200004578;5;35.1056143045;
14;2;16.6125736237;12.9810972214;4;27.4551420212;2;22.8013648987;17.0200004578;5;35.1231584549;
15;2;17.6125736237;13.3026914597;4;28.1106135845;2;23.8066272736;17.0200004578;5;35.1408014297;
16;2;18.6125736237;13.5829792023;4;28.4905407429;2;24.5422401428;17.0200004578;6;35.1585375071;
17;2;19.6125736237;13.7216892242;4;28.8573777676;2;24.5475616455;17.0200004578;8;35.1763609648;
18;2;20.6125736237;14.2358198166;5;29.2486171722;2;24.5529079437;17.0200004578;8;35.1942659616;
19;2;21.5;14.4118776321;5;29.6629161835;3;24.5582790375;17.0200004578;6;35.2122462988;
20;2;21.5;14.5983123779;5;30.0982966423;3;24.2119998932;17.0200004578;6;35.2302960157;
21;2;21.5;14.7942333221;5;30.5521316528;3;24.5690879822;17.0200004578;6;35.2484087944;
22;3;21.5;14.9984588623;4;31.021168232;3;24.5745220184;17.0200004578;7;35.2665783167;
23;3;21.5;15.209526062;5;31.5015869141;3;24.5799732208;17.0200004578;7;35.2847981453;
24;4;21.5;15.4257144928;4;31.9891028404;3;24.2119998932;17.6423988342;7;35.3030618429;
25;4;21.5;15.6450958252;4;32.4791016579;3;24.2119998932;17.6515312195;7;35.3213628531;
26;4;21.5;15.8655958176;4;32.9668064117;3;24.2119998932;17.6606807709;7;35.3396945;
27;4;19.5;17.8655967712;4;33.4474592209;3;24.6019077301;17.0200004578;7;35.358050108;
28;4;19.5;16.8655967712;4;34.9165077209;3;24.6074142456;17.0200004578;7;36.3764231205;
29;4;18.5;19.2655963898;4;35.4597777128;3;25.2119998932;18.388212204;7;36.5232065916;
30;4;18.5;21.3015956879;4;35.9907383919;3;24.6184425354;18.0200004578;7;36.6850316525;
31;4;18.5;23.3404426575;5;36.506754756;3;24.0055103302;19.0200004578;7;36.8632627726;
32;4;19.5;22.3822917938;5;37.0058794022;3;23.0589790344;20.0200004578;7;37.0592854023;
33;4;19.0;24.4272861481;5;37.4868645668;3;22.1177845001;21.0200004578;8;37.2744756937;
34;4;19.0;26.475566864;5;37.9491342306;3;21.1823425293;22.0200004578;8;37.5101616383;
35;4;19.4962501526;27.8655967712;4;38.3927208185;3;20.2530479431;23.0200004578;8;37.7675751448;
36;4;21.0;24.582485199;4;38.8181772232;3;19.3302726746;24.0200004578;9;38.0477962494;
37;4;19.5817985535;25.8655967712;5;40.2264683247;3;19.6569652557;24.0200004578;9;38.3516882658;
38;5;20.0;29.1038551331;4;40.6488623619;3;20.6624336243;26.0200004578;10;38.6798270941;
39;5;22.0;27.7701148987;4;41.0574131012;3;21.2119998932;28.0200004578;10;39.0324263573;
40;5;22.0;27.2643489838;5;41.4536674023;3;22.2119998932;30.0200004578;11;39.4092633724;
41;5;21.0;29.350528717;5;41.8391723633;3;23.2119998932;32.0200004578;11;39.80960989;
42;5;22.0;28.4405822754;5;42.1719943285;3;24.684135437;33.0200004578;11;40.2321755886;
43;5;22.0;27.5343933105;6;42.4155119658;3;25.6895103455;34.0200004578;13;40.6750695705;
44;5;23.3246536255;28.5343933105;7;42.6674878597;3;26.694858551;35.0200004578;14;41.1357882023;
45;6;24.4002456665;30.5343933105;7;42.9272680283;3;26.2119998932;36.6615943909;15;41.611235261;
46;6;24.3768234253;33.5343933105;8;43.1940765381;3;26.2119998932;36.9908790588;16;42.0977777243;
47;6;26.3871631622;36.3279304504;7;43.4670209885;3;26.2119998932;37.3279495239;16;42.5913367271;
48;6;26.0;38.8655967712;8;43.7451015711;3;26.2119998932;37.6699523926;17;43.0875151157;
49;6;28.4082870483;38.8655967712;9;44.0272250175;3;26.2119998932;38.0138092041;17;43.5792623758;
50;6;28.0;41.4243469238;10;44.3122208118;3;26.2119998932;38.3550834656;18;44.0498954058;
51;7;29.5;40.3904838562;9;44.5988621712;3;26.2119998932;38.6845245361;19;44.5097733736;
52;7;28.5;40.9171295166;9;44.8858875036;3;26.2119998932;39.006439209;19;44.9548636675;
53;7;28.9521656036;42.0170631409;9;45.1720253229;3;26.2119998932;39.3180046082;20;45.3816128969;
54;7;29.9634361267;40.1164894104;9;46.4560188055;4;26.2119998932;39.6167259216;19;45.7870570421;
55;7;30.5;40.7495765686;9;47.7566510439;4;27.2119998932;36.7607269287;20;46.1688853502;
56;7;33.8209953308;42.8655967712;9;48.0929629803;4;26.2119998932;38.6167259216;20;46.5254670382;
57;7;35.4059677124;43.5294113159;9;49.4250612259;4;26.2119998932;39.6167259216;20;46.8558388948;
58;7;33.5;48.5449485779;9;49.7919703722;4;26.2119998932;40.6167259216;21;47.1596575975;
59;7;36.3583068848;50.8655967712;9;50.1540112495;4;27.2119998932;38.6167259216;21;47.4371310472;
60;7;37.5;52.1272583008;10;50.5104427338;4;26.2119998932;39.6167259216;21;47.6889306307;
61;8;34.8635520935;55.1535148621;8;50.8606479168;4;26.2119998932;40.6167259216;21;47.9160987139;
62;8;36.4341087341;55.4375419617;8;51.2041354179;4;27.2119998932;38.6167259216;21;49.5357602835;
63;8;35.5;56.3342971802;9;51.5405358076;4;27.119102478;39.400680542;21;51.720908165;
64;8;34.9059104919;57.8619728088;10;51.8695964813;4;28.3914356232;41.8386650085;22;52.6115361452;
65;8;34.9207115173;59.9122467041;12;53.8648611307;4;29.5751743317;44.1289787292;23;52.9181957245;
66;10;37.4105987549;59.5502853394;10;56.5852426291;4;30.0400009155;44.060344696;24;53.1764851809;
67;10;38.0340003967;58.77186203;11;58.1648337841;4;29.0400009155;46.0762405396;24;53.4119918346;
68;10;37.2123565674;64.2677993774;15;59.5496051311;4;29.6108341217;47.1407279968;25;53.5862989426;
69;10;38.3458442688;64.6030731201;15;60.6275700331;5;30.6203403473;45.9498138428;24;53.6507729292;
70;10;40.0301895142;63.1665229797;15;61.486438632;5;29.0400009155;46.1407279968;24;53.7156860828;
71;10;36.9764938354;65.4537582397;16;62.3110233545;5;29.6392688751;47.9962158203;25;53.781005621;
72;11;37.4841461182;66.9542999268;18;64.1058596373;5;30.0400009155;47.0199813843;25;53.8466980457;
73;11;37.2636947632;68.360206604;18;64.867851615;5;29.0400009155;48.0741882324;26;53.9127287865;
74;11;38.8771514893;71.0025787354;19;65.4928683043;6;29.0400009155;49.1141967773;25;53.9790619612;
75;12;35.0827102661;71.1973419189;19;66.1251540184;6;29.0400009155;49.2017784119;25;54.0456616879;
76;12;32.4000015259;73.3656005859;18;66.7302738428;6;29.0400009155;51.194934845;25;54.112490654;
77;12;33.2147674561;75.1024932861;16;67.2813382149;6;29.6949768066;51.1439933777;25;54.1795108318;
78;12;32.4000015259;73.3656005859;17;67.8493152857;6;29.0400009155;53.1697463989;24;54.2466841936;
79;12;33.4000015259;75.5014648438;17;68.4334356785;6;29.0400009155;55.1957778931;25;54.3139714003;
80;11;30.3999996185;67.5260009766;18;66.0181342363;7;29.0400009155;57.2220802307;22;57.2770684958;
81;10;29.8885688782;70.3656005859;18;66.5112360716;8;30.0400009155;59.1407279968;21;57.4633127451;
82;10;30.0;72.3656005859;21;67.0158563852;8;31.0400009155;62.1407279968;22;57.6508460045;
83;10;30.0;66.3656005859;21;67.5306369066;8;31.0400009155;65.1407318115;23;57.8393548727;
84;10;29.0;68.3656005859;21;68.0540186167;8;31.0400009155;68.1407318115;21;58.0285146236;
85;10;29.0;71.3656005859;22;68.5842567682;8;32.0400009155;68.1407318115;22;58.2179926634;
86;10;30.0;70.6684570312;23;69.1194444895;9;31.0400009155;70.1407318115;22;58.4074509144;
87;10;29.0;72.6911621094;23;69.6575428247;10;31.0400009155;72.1407318115;22;58.5965489149;
88;10;30.0;73.7135162354;24;70.1964169741;10;32.0400009155;71.1407318115;23;58.7849470377;
89;10;30.0;70.7354888916;25;70.7338795662;10;31.0400009155;72.4038848877;24;58.9723082781;
90;10;30.0;73.3656005859;25;71.2677360773;10;31.0400009155;73.4170379639;25;59.1477560997;
91;10;30.0594787598;77.3656005859;26;71.795830965;10;32.0400009155;71.4247283936;25;59.306551218;
92;10;30.0;79.3656005859;26;72.3160936832;10;31.0400009155;72.4247283936;26;59.4637639523;
93;10;30.0;80.8192825317;26;72.8265836239;10;31.0400009155;73.4247283936;27;59.6191067696;
94;10;30.0;83.3656005859;28;73.3255237341;10;32.0400009155;71.4247283936;27;59.7723081112;
95;10;30.0;85.3656005859;28;73.8113353252;10;31.0400009155;72.4247283936;28;59.9231147766;
96;10;30.0;87.3656005859;28;74.2826567888;10;31.0400009155;73.4247283936;28;60.0712928772;
97;10;32.0;87.3656005859;27;74.7383600473;10;32.0400009155;71.4247283936;28;60.2166295052;
98;10;33.1612091064;89.3656005859;29;75.1775546074;10;31.0400009155;72.9383239746;28;60.358934164;
99;11;34.1743240356;91.3656005859;29;75.5995876789;10;31.0400009155;73.9383239746;29;60.4980380535;
100;11;35.0;91.3656005859;29;76.0040323734;10;31.0400009155;74.9383239746;29;61.7868270874;
101;11;36.0;91.7626190186;31;76.3366522789;10;32.0400009155;76.9383239746;30;62.1042125225;
102;12;37.2000007629;92.7655944824;30;76.6467864513;11;33.0400009155;78.938331604;29;62.4195215702;
103;12;36.2000007629;92.7655944824;30;76.9406561852;11;34.0400009155;77.938331604;29;62.731523037;
104;12;36.2000007629;92.7655944824;31;77.2185513973;11;33.0400009155;79.938331604;30;63.0390460491;
105;12;35.2000007629;92.7655944824;32;78.4808785915;11;33.0400009155;81.938331604;30;63.3410016298;
106;12;35.2000007629;93.7655944824;32;78.7881405354;11;34.0400009155;79.938331604;30;64.6364005804;
107;12;36.2000007629;94.7655944824;34;79.0838780403;11;35.0400009155;79.7842559814;30;66.0443683863;
108;14;35.2000007629;95.7655944824;32;79.355043292;11;37.936000824;80.7842559814;31;67.2839297056;
109;14;34.2000007629;96.7655944824;33;80.3523945808;11;38.8668785095;84.6464233398;31;67.3318090439;
110;14;34.2600021362;97.8076019287;33;81.3796790838;11;39.7493743896;88.412109375;32;67.4804282188;
111;14;35.0;96.8499908447;34;82.4333924055;11;40.6436233521;92.2012252808;32;68.4405015707;
112;14;34.0;95.8927307129;34;83.5098110437;11;41.5484428406;93.0620727539;33;69.5208179951;
113;14;34.4419174194;95.9357757568;34;85.6050853729;11;40.4627838135;96.9404602051;32;70.7144142389;
114;14;34.5023880005;96.9790649414;36;87.7753298283;11;40.3856887817;100.834564209;33;72.0146268606;
115;14;35.0;100.022544861;37;88.9996628761;11;41.3163032532;101.742782593;30;73.415086031;
116;14;36.0;104.066177368;37;90.2355908155;11;40.2538566589;105.663627625;31;74.9095807076;
117;14;36.0;107.109886169;38;91.4795615673;11;40.1976547241;109.595779419;31;76.4917907715;
118;14;36.0;110.153640747;38;92.7281506062;11;41.1470756531;110.538040161;31;78.1548523903;
119;14;36.0;112.197372437;39;93.9780502319;11;42.1015510559;112.489334106;32;79.8908414841;
120;14;37.8469924927;113.241020203;40;95.2260320187;11;40.0605773926;116.448684692;33;81.6902463436;
121;14;37.0;112.284545898;40;96.4689098597;11;40.0237045288;120.415222168;35;83.5415248871;
122;14;36.0;114.527862549;41;97.7034928799;11;40.9905204773;121.388153076;37;85.4308810234;
123;14;37.0;112.760169983;43;98.9265511036;11;39.9606513977;125.366744995;37;87.342341423;
124;14;37.0;111.999427795;43;100.134794474;11;39.9337692261;128.762252808;37;89.2581849098;
125;14;37.0;115.24432373;44;101.324868202;11;40.909576416;128.93460083;38;91.1597108841;
126;14;38.1327514648;115.493392944;45;102.493381262;11;39.887802124;132.114334106;39;93.028247118;
127;14;38.1730804443;115.744995117;45;103.636949062;11;40.8682060242;132.299468994;40;94.817094326;
128;14;37.2112464905;118.997390747;46;104.752261996;11;40.8505706787;132.331741333;39;96.4232447147;
129;14;38.2472724915;119.24874115;46;105.72485733;11;40.8346977234;132.521728516;40;97.9716696739;
130;14;38.2811851501;119.49723053;45;106.666818142;11;40.8204116821;132.711227417;39;99.4505915642;
131;14;36.2811851501;120.741119385;46;107.584086061;11;40.8075561523;132.898422241;39;100.851860046;
