Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;9.0;10.0;5;20.0;2;11.5487995148;15.8719997406;5;32.5135993958;
4;1;9.0;10.0;5;20.0;2;11.5027198792;15.7567996979;5;32.3614400625;
5;1;10.0;10.0;4;20.0;2;12.6192798615;15.6531200409;5;32.2324800491;
6;1;11.0;10.0;3;20.0;2;13.6365795135;15.5598077774;5;32.1246930361;
7;1;11.0;10.0;3;20.3999996185;2;14.6374082565;15.4758272171;5;31.9278421402;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;14.5783519745;15.3406448364;5;31.7617186308;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;14.5285158157;15.2189807892;5;32.5348578691;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;16.6294574738;15.5589790344;5;33.1168218851;
11;1;11.6125736237;11.0209560394;2;22.9143505096;2;18.6294574738;15.8007726669;5;33.2909939289;
12;1;11.8743057251;11.4571752548;2;23.6214065552;2;20.6294574738;15.8360004425;5;33.4001303911;
13;1;12.8743057251;11.8107032776;2;24.1832637787;2;21.722826004;15.8360004425;6;33.5147377253;
14;1;13.8743057251;12.0916318893;2;24.6226100922;2;22.7572097778;15.8360004425;6;33.6348336935;
15;1;14.3867835999;12.3113050461;2;24.9617595673;2;23.7932376862;15.8360004425;6;33.7603993416;
16;1;14.488527298;12.4808797836;2;25.0;2;24.1281204224;15.8360004425;6;33.8913753033;
17;1;16.3867835999;12.5;2;25.0;3;24.1674118042;15.8360004425;5;34.0276587009;
18;1;17.3867835999;12.5;2;25.0;3;23.5016002655;15.8360004425;6;34.169100523;
19;1;18.3867835999;12.5;3;25.0;3;24.2507305145;15.8360004425;6;34.315502882;
20;1;19.3867835999;12.5;4;25.0;3;24.2946510315;15.8360004425;6;34.4666185379;
21;1;19.5;12.5;5;25.0;4;24.3399848938;15.8360004425;5;34.6221497059;
22;1;19.5;12.5;6;25.0;4;24.3866443634;15.8360004425;5;34.7817482948;
23;1;19.5;12.5;6;25.0;4;24.4345245361;15.8360004425;5;34.9450178146;
24;1;19.5;12.5;6;25.0;4;24.483505249;15.8360004425;5;36.111515522;
25;1;19.5;12.5;6;25.0;4;25.533454895;16.3360004425;5;36.4690762758;
26;1;19.5;12.5;6;25.0;4;26.5842266083;15.8360004425;5;36.8620837927;
27;1;19.5;12.5;6;25.0;4;27.0586261749;15.8360004425;5;37.2949370146;
28;1;19.5;12.5;7;25.0;4;27.1884803772;15.8360004425;6;37.7723855972;
29;1;19.5;12.5;7;25.0;4;27.3317165375;15.8360004425;6;38.2994134426;
30;1;17.5;13.5;7;25.0;4;27.489824295;15.8360004425;6;38.8810505867;
31;1;16.5;14.5;7;25.0;4;26.8446464539;16.8360004425;6;39.5220980644;
32;1;15.5;15.5;7;25.0;4;27.8566303253;15.8360004425;6;40.226754427;
33;1;14.5;16.5;6;25.0;4;28.0680274963;15.8360004425;6;41.9981412888;
34;1;13.5;17.5;5;25.0;4;27.9997291565;17.3360004425;6;42.8719851971;
35;1;12.5;18.5;5;25.0;4;30.0501594543;16.3531208038;6;43.8141083717;
36;1;12.0;19.5;5;25.0;4;31.1442317963;20.3531208038;6;44.8209192753;
37;1;12.0;20.5;5;25.0;4;31.4462757111;24.3531208038;6;45.8855229616;
38;1;12.0;21.5;6;25.0;4;31.7656555176;28.3531208038;8;46.9974769354;
39;1;13.0;19.5;7;25.0;5;32.0992431641;32.3531188965;7;48.1428903341;
40;1;12.0;20.5;8;25.0;5;32.0775909424;35.8359985352;8;49.3049452305;
41;2;13.0;21.5;7;26.0;5;32.7914848328;35.8359985352;9;50.464848876;
42;3;15.0;19.5;6;26.1299999952;5;33.1394538879;35.8359985352;9;51.6031359434;
43;3;16.5650005341;18.5;6;26.2754310369;5;33.4809417725;35.8359985352;9;52.7011476755;
44;3;17.6377162933;17.5;6;26.4377241135;5;33.810344696;35.8359985352;10;53.7424539328;
45;3;18.7188625336;16.5;6;26.6183350086;5;34.1227378845;35.8359985352;11;54.7139931917;
46;3;19.8091678619;15.5;7;26.8187118769;5;34.4141998291;35.8359985352;11;55.6067525148;
47;3;20.9093551636;14.5;7;27.0402543545;5;34.2301635742;36.5891036987;12;56.4159369469;
48;3;22.0201263428;13.5;7;27.2842636108;6;33.2323036194;35.8359985352;9;62.140660882;
49;3;23.1421318054;12.5;7;27.5518820286;6;33.9974060059;36.8359985352;9;62.9333117008;
50;3;24.2759399414;14.5;7;27.8440244198;6;33.6758728027;38.8359985352;9;63.6455074549;
51;3;25.4220123291;16.5;8;28.1613030434;6;34.3498077393;39.6113204956;9;64.283331871;
52;4;26.5806522369;18.5;7;28.5039470196;6;33.9162101746;40.8359985352;9;64.8346420527;
53;4;27.7519741058;20.5;8;28.871723175;6;34.0117645264;42.8359985352;9;65.2725564241;
