Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
4;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
5;1;10.0;10.0;4;20.0;1;11.8880004883;14.720000267;6;29.4400005341;
6;2;11.3000001907;10.0;3;21.0;1;12.8880004883;14.720000267;6;29.4400005341;
7;2;11.3000001907;10.0;3;21.4999996424;2;14.1319999695;14.720000267;5;31.0052490234;
8;2;11.4499998093;10.1999998093;3;21.9353003502;2;14.301574707;15.0026245117;5;30.8466449976;
9;2;11.5805902481;10.3632001877;3;22.3176362514;2;14.2539930344;14.9147624969;5;31.7291936874;
10;2;11.6952905655;10.4951858521;3;23.5373773575;2;16.3171062469;15.3387107849;5;32.3765468597;
11;2;12.0612134933;11.0209560394;3;24.5968167782;2;18.3171062469;15.6446533203;5;32.7932929993;
12;2;14.0612134933;11.4571752548;3;25.5111111403;2;20.3171081543;15.8360004425;5;32.8280296326;
13;2;16.0612125397;11.8107032776;4;26.3018171787;2;21.3483848572;15.8360004425;5;32.863440752;
14;2;17.2481403351;12.0916318893;4;26.9928781986;2;22.3590068817;15.8360004425;5;32.8995146751;
15;2;18.3236541748;12.3113050461;4;27.6076834202;2;23.3698291779;15.8360004425;6;32.9362380505;
16;2;19.4063510895;12.4808797836;4;27.9463441372;2;23.8808708191;15.8360004425;7;32.9735957384;
17;2;20.4964771271;12.5;4;28.2720229626;2;23.5016002655;16.2264785767;7;33.0115711689;
18;2;21.5941810608;12.5;4;28.6230447292;2;23.903470993;15.8360004425;8;33.0501458645;
19;2;22.5869140625;12.5;5;28.9990065098;2;23.9150428772;15.8360004425;8;33.0892996788;
20;2;22.6997013092;12.5;5;29.3989467621;2;23.9267902374;15.8360004425;9;33.129011035;
21;2;22.819683075;12.5;5;29.8212919235;2;23.5016002655;16.273103714;9;33.1692564487;
22;2;22.9463882446;12.5;5;30.2638244629;2;23.9507770538;15.8360004425;10;33.2100108862;
23;2;23.0791473389;12.5;5;30.7236814499;2;23.5016002655;16.2974033356;10;33.2512478828;
24;2;23.2171039581;12.5;5;31.19739151;2;23.9753742218;15.8360004425;11;33.2929393053;
25;2;21.5;13.5;5;31.680949688;2;23.9878826141;15.8360004425;11;33.3350554705;
26;2;20.5;13.5;6;32.1699318886;2;24.0005168915;15.8360004425;11;33.3775655031;
27;2;20.5;14.5;7;32.6596431732;2;24.0132694244;15.8360004425;12;33.4204372168;
28;3;19.7978935242;15.5;6;33.1452922821;2;23.5016002655;16.7102184296;12;33.4636369944;
29;3;18.9435882568;16.5;7;33.6221752167;2;24.0390911102;15.8360004425;12;33.507130146;
30;3;18.0866527557;17.5;7;34.0858602524;2;22.0521392822;16.8360004425;12;33.550880909;
31;3;17.0866527557;16.5;7;34.5323524475;3;21.0088977814;17.8360004425;8;38.5948526859;
32;3;16.0866527557;16.5;7;34.9582242966;3;21.0207710266;18.8360004425;8;38.7890081406;
33;3;15.5;15.5;6;35.3607130051;3;21.0326919556;19.8360004425;8;38.980083704;
34;3;16.5;15.5;6;35.7377691269;3;21.0446529388;20.8360004425;9;39.1676750183;
35;3;17.5;15.5;6;36.088060379;3;22.1335868835;19.7816295624;9;39.3514151573;
36;3;18.5;16.5;6;37.4109382629;4;23.1753673553;18.8020877838;8;39.5309786797;
37;3;18.5;15.5;6;37.7563741207;4;21.2158851624;18.8360004425;8;39.7060828209;
38;3;19.5;15.5;6;38.0768494606;4;20.8461494446;19.8360004425;8;39.8764872551;
39;3;19.5;15.9407901764;7;38.3733304739;4;21.2928581238;22.8360004425;8;40.0419948101;
40;4;20.0119991302;16.5;7;38.6471148729;4;22.3292045593;24.8360004425;8;40.2024502754;
41;4;18.6652145386;15.9847774506;6;38.8997330666;4;23.364074707;26.8360004425;8;40.3577384949;
42;4;18.6652145386;16.0079898834;7;39.1328616142;4;24.3974456787;28.8360004425;9;40.5077836514;
43;4;18.0642280579;14.5;7;39.3482466936;4;25.4293060303;30.1934318542;9;40.6525452137;
44;4;19.6652145386;17.5;7;39.4563041925;4;26.4596557617;31.1833152771;9;40.7920157909;
45;4;22.1021060944;20.5;8;39.5224741697;4;26.5383415222;31.3223266602;9;40.9262180328;
46;4;21.1219558716;23.5;8;39.5906432867;4;27.2515068054;30.1645812988;8;42.0552008152;
47;4;21.477191925;26.5;8;39.6607804298;4;28.2889213562;31.1559486389;8;42.3090370893;
48;4;22.0;28.5;10;40.7328453064;4;29.3248023987;32.1477890015;8;42.3795107603;
49;4;24.5198535919;30.5;11;40.8067884445;5;30.6894989014;34.045375824;8;43.4493589401;
50;4;26.0420360565;32.5;11;40.8825509548;5;31.7144584656;35.9560317993;8;43.5569885969;
51;4;26.0647659302;34.5;13;40.9600640535;5;32.0189361572;37.7174758911;9;43.7006897926;
52;5;25.5;37.2840270996;12;41.0392494202;5;32.0637512207;38.6283874512;9;43.8803160191;
53;5;27.1117744446;35.5;12;41.120018959;5;32.1188926697;39.5440864563;10;44.0957764387;
54;5;25.5;37.9480056763;12;41.2022752762;6;31.0970592499;41.2453842163;11;44.3469542265;
55;5;26.1606826782;38.0999984741;12;41.2859115601;6;31.1501598358;41.5247001648;11;44.6336262226;
56;5;26.5;37.0143661499;12;41.3708124161;6;31.999370575;40.1604309082;12;44.955376029;
57;5;25.5;38.048324585;12;41.4568536282;6;31.2865047455;41.122718811;13;45.3115038872;
58;5;26.2370567322;38.0999984741;13;41.5439035892;6;32.1733398438;40.0875091553;14;45.7009316683;
59;5;27.2631721497;36.0999984741;12;41.6318233013;6;32.2745018005;40.0544052124;13;46.1221235991;
60;5;25.5;38.0999984741;12;41.7204678059;6;31.5635700226;41.0231018066;13;47.5567034483;
61;5;27.3161411285;35.0999984741;13;41.8096864223;6;33.4986114502;40.9933853149;13;49.2951529026;
62;6;28.3429069519;34.0999984741;11;50.3993241787;7;34.0721931458;43.4462203979;10;61.6335586309;
63;6;26.5;37.0999984741;11;50.8292229176;7;36.9588088989;43.2665672302;10;63.1647558212;
64;6;28.3967666626;38.0999984741;11;51.2427651882;7;38.2249794006;45.1808509827;11;64.7106004953;
65;6;29.4237670898;40.0999984741;12;51.6384398937;7;38.5078849792;46.9221153259;12;66.2619222403;
66;6;29.5;43.0999984741;13;53.0151410103;7;38.8061256409;47.8128166199;12;67.8105635643;
67;6;33.4776611328;42.0999984741;13;53.4121568203;7;38.5334777832;49.7017402649;13;69.3494570255;
68;6;34.5044631958;44.0999984741;14;53.7903258801;8;37.8699188232;52.0921478271;12;70.8726320267;
69;6;35.1535644531;46.0999984741;15;55.7457281351;8;38.1546134949;53.7152557373;12;72.3751766682;
