Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;5;32.0;
4;2;9.19999980927;10.0;4;21.0;1;11.3999996185;16.0;5;32.0;
5;2;10.3000001907;10.0;4;21.0599999428;1;12.3999996185;16.0;5;32.0;
6;2;11.3179998398;10.0;4;21.1229639053;1;13.3999996185;16.0;5;32.0;
7;2;11.336889267;10.0;4;21.6001901627;1;14.3999996185;16.0;5;32.6399993896;
8;2;11.4800567627;10.1999998093;4;22.0082015991;1;14.7919998169;16.3199996948;5;33.0;
9;2;11.6024608612;10.3632001877;4;22.3582868576;1;14.8999996185;16.5;5;34.6500015259;
10;2;11.7074861526;10.4951858521;4;23.5279067755;1;16.7919998169;17.3250007629;5;35.8107757568;
11;2;12.0583724976;11.0209560394;4;24.5268628597;1;17.7919998169;17.9053878784;5;36.5947532654;
12;2;14.0583724976;11.4571752548;4;25.3691681623;1;18.7919998169;18.2973766327;5;37.0;
13;2;16.0583724976;11.8107032776;4;26.0752547979;1;19.7919998169;18.5;6;37.0;
14;2;16.8225765228;12.0916318893;4;26.6680037975;1;20.7919998169;18.5;6;37.0;
15;2;17.0004024506;12.3113050461;4;27.1698563099;1;21.7919998169;18.5;6;37.0;
16;2;17.1509571075;12.4808797836;4;27.3801496029;1;22.7919998169;18.5;6;37.0;
17;2;19.1008281708;12.5;3;27.5615134239;1;23.1000003815;18.5;6;37.0;
18;2;20.1552371979;12.5;3;27.7520513535;1;23.1000003815;18.5;6;37.0;
19;2;21.2123985291;12.5;4;27.9515185356;1;23.1000003815;18.5;6;37.0;
20;2;22.2722396851;12.5;5;28.1595556736;1;23.1000003815;18.5;6;37.0;
21;2;22.4478664398;12.5;5;28.3756833076;1;23.1000003815;18.5;7;37.0;
22;2;22.5127048492;12.5;5;28.5992991924;1;23.1000003815;18.5;7;37.0;
23;3;22.5797901154;12.5;4;28.8296794891;1;23.1000003815;18.5;7;37.0;
24;3;22.6489028931;12.5;4;29.0659828186;1;23.1000003815;18.5;7;37.0;
25;3;22.7197952271;12.5;4;29.3072590828;1;23.1000003815;18.5;7;37.0;
26;3;22.7921772003;12.5;5;29.5524601936;1;23.1000003815;18.5;7;37.0;
27;3;22.865737915;12.5;5;29.8004574776;1;23.1000003815;18.5;8;37.0;
28;3;22.9401378632;12.5;5;30.0500593185;1;23.1000003815;18.5;8;37.0;
29;3;23.0150184631;12.5;5;30.3000340462;1;23.1000003815;18.5;8;37.0;
30;4;21.5;13.5;4;30.5491337776;1;23.1000003815;18.5;8;37.0;
31;4;21.5;14.5;4;30.7961182594;1;23.1000003815;18.5;8;37.0;
32;4;21.5;14.818447113;4;32.0397801399;1;23.1000003815;18.5;8;37.0;
33;4;22.5;15.3159122467;4;32.3689688444;1;23.1000003815;18.5;8;37.0;
34;4;22.5;13.9159126282;4;32.6997303963;1;23.1000003815;18.5;9;37.0;
35;4;22.8099193573;14.5;4;33.0314697027;1;23.1000003815;18.5;9;37.0;
36;4;21.5;14.0166950226;4;33.3636908531;1;23.1000003815;18.5;10;37.0;
37;4;22.9212684631;14.5;4;33.6960000992;1;23.1000003815;18.5;10;37.0;
38;4;23.9574794769;15.3684282303;4;35.0281037092;1;23.1000003815;19.5;10;37.0;
39;4;24.9962501526;15.8495731354;4;35.3898023367;1;23.1000003815;20.5;11;37.0;
40;4;25.5;16.2439212799;4;35.7515704632;1;23.1000003815;21.5;11;37.0;
41;4;27.399974823;20.2439193726;4;36.1133522987;1;23.1000003815;22.5;11;37.0;
42;4;28.4562244415;24.2168884277;5;36.4751400948;1;23.1000003815;23.5;13;37.0;
43;5;28.9425430298;27.2168884277;5;36.8369518518;1;23.1000003815;23.5;13;37.0;
44;5;29.0510845184;30.2168884277;6;37.1988111734;1;23.1000003815;23.5;13;37.0;
45;5;29.1596431732;32.5;6;37.5607221127;1;23.1000003815;23.5;14;37.0;
46;5;29.2682170868;32.5;6;37.9226517677;1;23.1000003815;23.5;15;37.0;
47;5;29.3767967224;32.5;7;38.284506321;1;23.1000003815;23.5;15;37.0;
48;5;29.4853515625;32.5;7;38.6461155415;1;23.1000003815;23.5;15;37.0;
49;5;29.5938339233;32.5;7;39.0072220564;1;23.1000003815;23.5;16;37.0;
50;5;29.7021636963;32.5;8;39.3004100323;1;23.1000003815;23.5;16;37.0;
51;5;29.7901229858;32.5;8;39.574750185;1;23.1000003815;23.5;17;37.0;
52;5;29.8724250793;32.5;9;39.8541679382;1;23.1000003815;23.5;17;37.0;
53;6;29.9562492371;32.5;7;60.1375664473;1;23.1000003815;23.5;17;37.0;
54;6;31.0412712097;33.5;8;61.6237722635;1;23.1000003815;23.5;19;37.0;
55;6;32.1271324158;34.5;8;62.9291528463;1;23.1000003815;23.5;19;37.0;
56;6;33.2134666443;35.5;8;64.0576044321;1;23.1000003815;23.5;18;36.7039985657;
57;6;34.2998962402;36.5;9;65.0231091976;1;23.0111999512;23.3519992828;18;36.4375991821;
58;6;32.3860321045;37.5;9;65.8453272581;4;24.9312801361;25.2187995911;16;38.1978378296;
59;6;30.4715042114;39.5;10;66.5458393097;4;26.8593521118;27.0989189148;17;38.3224556446;
60;6;29.8559436798;41.5;11;67.1300090551;4;26.7946166992;28.991027832;16;38.5246551037;
61;7;29.4059677124;44.2107124329;10;67.4011983871;4;27.1693534851;30.8939247131;17;38.8103045225;
62;7;30.0203590393;45.0999984741;12;69.9297535419;5;26.599609375;32.8065338135;17;49.1719946861;
63;7;29.3622322083;45.5999984741;12;71.9989895821;5;27.5764389038;33.7278785706;17;50.0277420282;
64;8;31.6138076782;44.9899978638;12;73.6767747402;5;28.0345802307;35.6570892334;17;53.1294705868;
65;8;31.0628299713;47.484046936;13;75.0340914726;5;30.5738430023;38.0568084717;17;55.1574089527;
66;8;32.2390289307;47.7304992676;15;75.8405222893;5;32.892250061;40.3362426758;17;56.7401109934;
67;8;31.9268989563;49.0;14;76.2635951042;5;33.936000824;42.4411964417;18;58.416456461;
68;9;33.4039154053;49.0;14;86.6603651047;5;35.936000824;44.54945755;18;60.218824029;
69;9;32.8208503723;52.8939247131;14;87.4390730858;5;37.936000824;46.4246406555;17;62.1492697001;
70;9;31.616645813;56.0;14;89.1774089336;5;38.6910400391;47.8988342285;19;64.2037951946;
71;9;30.6352729797;60.0;14;89.9521557093;5;39.3891716003;47.7129478455;20;66.3709340096;
72;9;32.4000015259;59.0;14;90.6868172884;5;39.5744247437;48.4463119507;21;68.4309930801;
73;9;34.7496643066;63.0;15;91.3807356358;5;40.0322113037;47.6186294556;22;70.5269818306;
74;9;36.7770576477;67.0;17;92.0342620611;6;39.1207809448;49.1600570679;21;72.632332325;
75;10;39.4000015259;68.0;16;92.6486034393;6;39.1984634399;50.5015563965;21;74.6518781185;
76;10;39.6921043396;71.0;17;93.2256501913;6;40.2138328552;50.2029495239;22;76.5624797344;
77;10;39.8079910278;74.0;18;93.7677966356;6;39.236000061;52.4226226807;22;78.4220175743;
78;10;38.4115028381;75.6736679077;18;94.2533766031;6;40.236000061;52.6439743042;23;80.2099490166;
79;10;37.0190353394;79.0;19;94.636293292;6;40.236000061;51.864906311;23;81.9114351273;
80;11;36.0580329895;81.0;18;95.0018544197;6;39.236000061;54.0832824707;24;83.5172114372;
81;11;35.4768218994;81.8296813965;18;96.2566387653;6;39.236000061;55.9155731201;24;85.022819519;
82;11;37.4768218994;84.8871459961;19;96.6166542768;6;38.236000061;56.1298828125;26;86.4274802208;
83;12;39.5999984741;89.8871459961;20;97.0034062862;6;39.236000061;54.3485336304;26;87.7329368591;
84;12;41.5999984741;91.8871459961;21;97.418972373;6;40.236000061;54.3485336304;27;88.9424352646;
85;12;41.5999984741;96.8871459961;21;97.8654532433;6;40.236000061;54.3485336304;27;90.059961319;
86;13;41.5999984741;101.887145996;20;99.3449157476;6;39.236000061;57.3485336304;27;90.9630479813;
87;13;43.5999984741;104.877868652;20;99.9193170071;6;40.236000061;57.2258682251;29;91.7288208008;
88;12;41.5999984741;91.7696456909;20;72.5333719254;7;39.236000061;59.435508728;25;120.451278687;
89;12;39.5999984741;95.0211257935;20;73.1885749102;8;39.236000061;60.6374740601;23;121.127710342;
90;12;39.5999984741;95.2913208008;20;73.8859474659;8;39.236000061;61.8302307129;24;121.756429672;
91;12;37.5999984741;98.5807723999;21;74.6258803606;8;40.236000061;63.837474823;25;122.336728096;
92;13;36.5999984741;98.8897171021;20;75.4079653025;8;42.236000061;66.2956237793;27;122.86879158;
93;13;37.5999984741;97.2180252075;20;76.2308294773;8;44.236000061;68.5168533325;27;123.353593826;
94;13;38.5999984741;101.710266113;21;77.0919879675;8;42.236000061;70.5168533325;28;123.792761803;
95;13;40.5999984741;104.218185425;21;77.9877376556;8;41.236000061;72.5168533325;29;124.066508293;
96;13;41.5999984741;106.748222351;21;78.9131051302;9;40.236000061;74.5168533325;29;124.307105064;
97;13;41.5999984741;109.297035217;22;80.8618825674;10;39.236000061;76.5168533325;29;124.523509979;
98;13;41.5999984741;110.142234802;24;81.8667523861;10;38.236000061;78.5168609619;29;124.717165947;
99;13;40.5999984741;113.781471252;25;82.8807013035;10;38.6360015869;77.5168533325;29;124.889670372;
100;13;40.5999984741;117.426902771;24;83.8856453896;10;35.3359985352;82.5168609619;29;125.042701721;
101;13;41.5999984741;118.067344666;24;84.8515776396;10;35.3359985352;79.5168533325;31;125.09759903;
102;15;42.5999984741;118.685073853;23;85.8014115095;10;33.4000015259;80.5168609619;31;125.09759903;
