Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;9.0;10.0;5;20.0;2;11.5999994278;16.0;3;32.5563198328;
3;1;9.0;10.0;6;20.0;2;11.511264801;15.7695999146;3;32.1588382721;
4;1;9.0;10.0;6;20.0;2;11.4317674637;15.5622396469;3;31.8029439449;
5;1;10.0;10.0;6;20.0;2;12.5404090881;15.3756160736;3;31.3195649385;
6;1;11.0;10.0;6;20.0;2;13.5453243256;15.1257343292;3;30.8862425089;
7;1;11.0;10.0;6;20.3999996185;2;14.2658720016;14.9008407593;3;30.5784549713;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;14.1735363007;14.7386770248;3;30.3031702042;
9;2;11.5179204941;10.3632001877;5;21.9903717041;2;14.0909519196;14.5927295685;2;30.8025099039;
10;2;11.597111702;10.4951858521;4;23.2119120359;2;16.1889190674;14.8250665665;2;30.9653174877;
11;2;11.9635734558;11.0209560394;4;24.2812614441;2;18.1889190674;14.8887996674;2;31.0013229847;
12;2;13.9635734558;11.4571752548;4;25.2156770229;2;20.1889190674;14.8887996674;3;31.0379793644;
13;2;15.9635734558;11.8107032776;4;26.0390859842;2;21.221321106;14.8887996674;4;31.0752717257;
14;2;16.8117256165;12.0916318893;4;26.7780394554;3;22.2325077057;14.8887996674;3;31.1131836176;
15;2;17.0334129333;12.3113050461;4;27.458707571;3;23.2438812256;14.8887996674;3;31.151696682;
16;2;17.2376117706;12.4808797836;4;27.8840510845;3;23.3455104828;14.8887996674;3;31.1907911301;
17;2;19.2519989014;12.5;4;28.3200027943;3;23.3572387695;14.8887996674;5;31.230445385;
18;2;20.3827838898;12.5;4;28.8073790073;3;23.369134903;14.8887996674;5;31.2706362009;
19;2;21.5289974213;12.5;5;29.3477458954;3;23.3811912537;14.8887996674;6;31.3113387823;
20;2;22.6911067963;12.5;5;29.9413113594;3;23.3934020996;14.8887996674;6;31.3525267839;
21;2;22.9823932648;12.5;4;30.586581707;3;23.4057598114;14.8887996674;6;31.3941721916;
22;2;23.1759738922;12.5;4;31.2800674438;3;23.4182529449;14.8887996674;6;31.4362455606;
23;2;23.3840198517;12.5;3;32.0160870552;3;23.4308738708;14.8887996674;6;31.478716135;
24;2;23.6048259735;12.5;3;32.7867279053;3;23.4436149597;14.8887996674;6;31.5215517282;
25;2;23.8360176086;12.5;3;33.5820074081;3;23.4564666748;14.8887996674;7;31.5647188425;
26;2;24.0746021271;12.5;5;34.3902606964;3;23.469417572;14.8887996674;7;31.6081830263;
27;3;24.3170776367;12.5;4;35.1987380981;3;23.4824562073;14.8887996674;7;31.6519086361;
