Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;4;20.0;2;12.6999998093;16.0;5;33.0;
6;1;11.0;10.0;4;20.0;2;13.6999998093;16.0;5;32.7807995081;
7;1;11.0;10.0;4;20.3999996185;2;14.7110395432;15.8719997406;5;32.6801730394;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;14.8040513992;15.8028001785;5;32.5943565369;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;14.7783069611;15.7405204773;5;33.7954344749;
10;2;11.597111702;10.4951858521;3;23.0719120502;2;16.8398780823;16.3007202148;5;34.6760019064;
11;2;11.9215736389;11.0209560394;3;23.9749414921;2;18.8398780823;16.698223114;5;35.3154892921;
12;2;13.9215736389;11.4571752548;3;24.7131726742;2;20.8398780823;16.9726676941;5;35.5059264898;
13;2;15.9215736389;11.8107032776;3;25.3067810535;2;21.9214572906;17.0200004578;6;35.6069885492;
14;2;16.94962883;12.0916318893;2;25.7784451246;2;22.9517765045;17.0200004578;6;35.7134342194;
15;2;17.9593238831;12.3113050461;2;26.1504684687;2;23.9837093353;17.0200004578;6;35.825329423;
16;2;18.9691867828;12.4808797836;2;26.2221269608;2;24.7475986481;17.0200004578;7;35.9427089691;
17;2;19.9792118073;12.5;2;26.2560760975;2;24.7828121185;17.0200004578;7;36.0655725002;
18;2;20.989397049;12.5;4;26.2905418873;2;24.8196716309;17.0200004578;8;36.1938807964;
19;3;21.8871631622;12.5;3;26.3255085945;2;24.8581638336;17.0200004578;8;36.3275532722;
20;3;21.5;12.5;4;26.3609591722;2;24.8982658386;17.0200004578;8;36.4664638042;
21;3;21.9082870483;12.5;4;26.3968753815;2;24.9399394989;17.0200004578;9;36.6104388237;
22;3;21.9190635681;12.5;4;26.4332377911;2;24.9831314087;17.0200004578;9;36.7592558861;
23;4;21.9299716949;12.5;3;34.6666817665;2;25.0277767181;17.0200004578;9;36.9126422405;
24;4;22.9410076141;12.5;3;35.1795533895;2;25.0737915039;17.0200004578;9;37.070274353;
25;4;23.5;12.8768043518;4;35.67915833;2;25.1210823059;17.0200004578;9;37.2317795753;
26;5;24.5;12.8861970901;3;36.1615308523;2;25.1695327759;17.0200004578;9;37.3967378139;
27;5;23.5;14.1330862045;4;36.6232868433;2;25.2190208435;17.0200004578;9;37.5646841526;
28;5;23.5;15.1483898163;4;37.0617115498;2;25.269405365;17.0200004578;9;37.7351138592;
29;5;23.5;16.1638145447;4;37.474804759;2;25.3205337524;17.0200004578;10;37.9074866772;
30;5;23.3493919373;17.1793518066;5;37.861281395;2;25.3722457886;17.0200004578;10;38.0812339783;
31;5;22.5057144165;18.1949882507;5;38.2205337286;2;25.424369812;17.0200004578;10;38.2557654381;
32;5;21.6496887207;19.2107124329;5;38.5525665283;2;25.4767303467;17.0200004578;10;38.4304766655;
33;5;21.2813282013;20.2265129089;5;38.8579055071;2;25.5291423798;17.0200004578;10;38.6047577858;
34;5;21.4008827209;21.2423782349;5;39.1375023127;2;25.5814266205;17.0200004578;10;38.7780013084;
35;5;21.5087947845;22.2582950592;3;39.3926321268;2;25.6333999634;17.0200004578;10;38.9496116638;
36;5;22.6056518555;20.2742519379;4;39.6248018742;2;25.6848831177;19.0200004578;11;39.1190123558;
37;5;21.6921463013;21.2902355194;4;39.8356599808;2;25.7357025146;21.0200004578;11;39.285654068;
38;5;21.7690353394;22.3062324524;6;40.0269246101;2;25.7856960297;23.0200004578;12;39.4490218163;
39;5;22.8371047974;20.3222312927;6;40.0955479145;2;25.8347053528;25.0200004578;12;39.6086406708;
40;5;21.8500003815;21.338218689;6;40.135456562;2;25.8825912476;27.0200004578;12;39.7640814781;
41;5;21.8500003815;22.354183197;8;40.17527318;2;25.9292240143;27.0200004578;12;39.9149637222;
42;5;23.50258255;22.354183197;8;40.2149660587;2;25.974489212;27.0200004578;13;40.0609588623;
43;6;23.8500003815;23.354183197;7;50.2545039654;2;26.0182876587;27.0200004578;13;40.2017917633;
44;6;25.8500003815;25.354183197;8;50.6938557625;2;26.0605373383;27.0200004578;13;40.0688915253;
45;6;27.8500003815;28.354183197;10;51.1073923111;2;26.0206680298;26.901599884;14;39.9549145699;
46;6;29.8500003815;31.354183197;11;51.4938223362;2;25.9864749908;26.7950401306;13;39.8575086594;
47;6;31.8500003815;32.4487533569;12;51.8525354862;2;25.9572525024;26.699136734;14;39.7745857239;
48;6;33.42445755;33.4642028809;12;52.1835339069;2;25.9323749542;26.6128234863;13;39.7042956352;
49;6;34.7249565125;32.5;13;52.4873437881;2;25.9112892151;26.5351409912;14;39.5449066162;
50;6;34.0501213074;33.494720459;13;52.7649195194;2;25.8634719849;26.4652271271;14;39.4014544487;
51;6;34.8614387512;32.5;13;53.0175423622;2;23.841381073;27.4023036957;15;39.2395796776;
52;6;34.1525688171;33.5;15;53.2467236519;3;24.8074035645;29.3456726074;15;40.0938920975;
53;7;34.1958465576;33.5394096375;14;53.4541199207;3;26.7768230438;28.2947044373;15;40.1308209896;
54;7;34.2343139648;33.5539779663;14;53.6414604187;3;27.688835144;29.24883461;15;40.2071381807;
55;7;34.268371582;33.5683670044;16;53.7064116001;3;27.6534309387;30.2075519562;17;40.3249349594;
56;7;35.0869216919;32.5;16;53.7414214611;3;27.6215705872;31.1703968048;17;40.4866290092;
57;7;34.2750015259;33.5;17;53.7759244442;4;25.6821746826;33.1369552612;17;40.6948633194;
58;7;34.2750015259;33.610370636;17;53.8099038601;5;26.6641159058;32.6033973694;15;40.9523761272;
59;7;32.2750015259;34.6239624023;17;53.84334445;5;27.5438594818;32.8107681274;16;41.2618219852;
60;7;31.2750015259;35.637336731;18;54.8762321472;5;27.5229549408;33.051776886;16;42.9802327156;
61;8;31.2750015259;37.6504936218;15;78.2085545063;6;26.7077293396;33.7503128052;13;64.4526631832;
62;8;34.3334999084;37.6634216309;17;82.1220930815;6;27.9616832733;35.4530906677;13;67.4996452332;
63;8;36.5024108887;39.18775177;18;85.4098234177;6;27.2448005676;38.0572319031;13;70.9528069496;
64;8;37.652053833;41.6018714905;18;88.0818021297;6;29.2448005676;41.1573829651;13;73.33770895;
65;8;39.7107200623;42.6872596741;18;90.1684712172;6;32.2448005676;40.5056190491;14;75.5386347771;
66;8;39.7387542725;45.5628662109;20;91.5027902126;6;32.5890769958;42.9191360474;14;77.5721846819;
67;10;39.8499984741;46.9729919434;18;92.2823220491;6;34.6328353882;43.3911781311;15;79.4625540972;
68;10;39.8499984741;48.0347824097;18;92.8598810434;7;32.2448005676;46.9118461609;14;81.2341309786;
69;10;40.8462600708;47.7695083618;18;92.9996882677;7;32.2448005676;50.305015564;14;82.8387145996;
70;10;39.8499984741;49.8115310669;19;93.1417746544;7;32.2448005676;52.9934883118;15;84.1650445461;
71;10;39.8499984741;53.7695083618;14;93.2860697508;7;32.2448005676;55.6329231262;15;85.4860553741;
72;10;40.8499984741;53.7695083618;15;93.4324896336;7;32.2448005676;55.5208854675;15;86.7864673138;
73;10;40.9114151001;55.7695083618;15;94.5809355974;8;33.2448005676;56.5208854675;13;88.0528695583;
74;10;41.9269332886;58.7695083618;15;94.7912929058;8;33.6478500366;57.6082267761;13;89.2745482922;
75;10;41.8499984741;62.7695083618;16;95.0063955784;8;33.6782684326;60.6082267761;14;90.4439311028;
76;10;41.8499984741;66.7695083618;17;95.2261651754;8;33.7063293457;63.6082267761;16;91.5102415085;
77;10;41.8499984741;70.7695083618;17;95.4504988194;8;30.7063312531;67.6082229614;15;92.4767494202;
78;10;41.8499984741;74.7695083618;17;95.6792668104;8;29.2448005676;71.6082229614;15;93.3928713799;
79;10;41.8499984741;78.4346542358;18;95.9123131037;8;29.2448005676;75.6082229614;15;95.2602095604;
80;11;41.8499984741;82.4346542358;18;96.1494534016;8;30.2448005676;80.6082229614;16;96.1811591387;
81;11;41.8499984741;86.4346542358;18;96.3904744387;8;32.2448005676;81.8246154785;17;96.4819674492;
82;11;41.8499984741;90.4346542358;19;96.6319448948;8;32.1895065308;85.7041320801;18;96.8217847347;
83;12;41.8499984741;94.4346542358;18;96.840071559;8;34.1397399902;86.859664917;19;97.1946214437;
84;12;41.8499984741;98.4346542358;19;97.0524865389;8;37.0949478149;85.8383178711;19;97.5946714878;
85;12;41.8499984741;101.526245117;20;97.2688598633;8;36.9713439941;86.9551391602;20;98.0164011717;
86;12;41.8499984741;103.634429932;21;97.4888329506;8;36.9730911255;88.8763580322;21;98.4546573162;
87;12;41.8499984741;107.648231506;19;97.7120213509;8;35.9888801575;88.9961242676;23;98.9047687054;
88;12;41.8499984741;110.709472656;19;97.9380168915;8;34.5801277161;92.1138153076;23;99.3625996113;
89;12;41.8499984741;114.51272583;20;98.1663901806;8;34.6093292236;95.2274932861;23;99.8245890141;
90;12;41.8499984741;117.598167419;21;98.3966934681;8;36.6448745728;92.3354797363;24;100.287777424;
91;12;41.8499984741;120.683143616;24;98.6284632683;8;34.6865272522;95.4364318848;26;100.749746561;
92;12;41.8499984741;122.967460632;24;98.8612248898;8;34.7340164185;98.5293579102;26;101.208605528;
93;12;41.8499984741;125.05090332;24;99.0944945812;8;34.7870635986;103.322860718;27;101.662897348;
94;12;41.8499984741;127.133285522;26;99.3277835846;8;36.8453483582;101.269302368;27;102.111512423;
95;12;41.8499984741;129.214431763;27;99.5606021881;8;34.9085159302;105.217544556;28;102.553615093;
96;12;41.8499984741;131.294158936;28;99.7924625874;8;35.9761695862;106.16734314;29;102.988533974;
97;12;41.8499984741;132.654724121;28;100.022883415;8;36.047870636;107.118560791;32;103.415707588;
98;12;41.8499984741;133.816009521;27;100.251393795;8;35.123134613;110.72769165;32;103.834598541;
99;12;41.8499984741;134.975982666;28;100.477534533;8;37.2014389038;108.681442261;33;104.244655609;
100;12;41.8499984741;136.134277344;30;101.409516096;8;37.2822265625;110.636367798;33;104.600651264;
101;12;41.8499984741;137.756652832;30;102.372528076;8;37.364906311;108.592498779;34;104.872030735;
102;12;41.8499984741;139.400527954;30;103.361397743;8;36.4488716125;109.549819946;35;105.066262722;
103;13;42.8499984741;138.951049805;26;104.37020731;8;35.5335006714;113.491195679;36;105.269444942;
104;13;43.2919158936;139.515548706;27;106.392410278;8;38.2493972778;114.217422485;40;105.478700638;
105;13;44.3523864746;141.089996338;27;108.480984211;8;40.1604804993;112.187744141;39;105.691325188;
106;13;47.412361145;141.376358032;29;110.63158083;8;40.9502258301;111.151885986;37;105.904833794;
107;13;50.2434997559;143.668182373;30;111.839836001;8;42.863658905;111.086959839;34;106.11696434;
108;13;51.3926010132;145.563171387;29;113.041578174;8;41.964805603;109.057739258;33;106.325716496;
109;13;51.5376663208;146.85887146;29;114.23006916;8;40.0673217773;111.03112793;33;106.529354095;
110;13;51.6778945923;148.152770996;32;115.399084091;8;41.1690063477;110.005599976;34;106.726415634;
111;13;51.8125991821;149.442443848;32;116.543073654;8;40.2597045898;108.977279663;33;106.915706635;
112;13;51.9412193298;150.725524902;32;118.657292366;8;39.3491325378;110.925994873;37;107.096302986;
113;13;53.0633354187;152.999832153;33;119.777880549;8;38.5935821533;111.903213501;37;108.731489182;
114;13;54.1786499023;155.263473511;34;120.863087893;8;40.0690879822;110.180847168;38;110.242676735;
115;13;54.2869987488;157.514816284;35;121.910898924;8;39.4965553284;112.071258545;38;111.749148369;
116;13;54.3883361816;159.752593994;36;122.920167565;8;40.0260467529;113.961090088;39;113.221078873;
117;13;54.482711792;161.975891113;38;123.89054203;8;41.494808197;112.852767944;39;115.630578995;
118;15;54.5702667236;162.465911865;36;124.822364092;8;41.8988990784;115.74861145;38;117.01375246;
119;15;55.6512069702;161.111297607;36;125.716552496;8;43.3656196594;118.650680542;38;118.295269966;
120;16;56.7257995605;161.179702759;35;130.824484348;8;44.8672180176;118.560592651;41;119.463341594;
121;16;58.2907333374;162.250198364;36;131.764750361;8;43.2213401794;124.479400635;41;120.512649536;
122;16;59.4011306763;163.322692871;36;132.573667407;8;44.5411911011;127.407623291;42;121.443664193;
123;16;59.4798965454;164.397109985;39;133.337530851;8;46.7934265137;124.34526062;44;122.261505961;
124;16;59.4798965454;168.543746948;39;135.082970619;8;44.0565376282;130.291915894;44;122.974593639;
125;17;63.5500030518;174.621688843;38;136.820657372;8;45.2626304626;133.246902466;45;123.593337178;
126;17;69.5500030518;180.701171875;39;137.513261318;8;47.4177284241;130.209365845;45;123.865487337;
127;17;73.5500030518;183.8959198;40;138.181918859;8;46.5632362366;134.178375244;46;124.09700191;
128;17;77.5500030518;187.176040649;40;138.861340284;8;48.672164917;135.152999878;47;124.122610927;
129;17;81.5500030518;190.428253174;41;139.550819039;8;48.6754493713;133.801055908;48;124.127686024;
130;17;85.5500030518;192.68258667;42;140.249603868;8;45.6801872253;137.882873535;49;124.144786596;
131;17;87.8499984741;193.938446045;44;141.956899047;8;46.6889305115;139.970825195;50;124.172928572;
132;17;90.9792938232;196.19519043;46;142.751865864;8;46.7081794739;139.061447144;52;124.211200237;
133;17;94.0614013672;198.45223999;47;143.559157491;8;45.6813735962;141.154663086;53;124.258743286;
134;17;97.0727462769;200.708938599;49;144.378091097;8;46.6911697388;140.250350952;53;124.314753056;
135;17;98.9215164185;202.964660645;54;145.207928658;8;46.6933670044;139.348358154;55;124.37847662;
136;17;105.678924561;207.218795776;53;146.047874093;9;45.6996688843;141.448562622;56;124.449191332;
137;17;108.168762207;210.470748901;53;146.897068143;9;46.7104148865;140.550765991;56;124.526207685;
138;17;110.49961853;211.637908936;55;147.754585624;9;46.7156333923;139.654785156;57;124.608870506;
139;18;110.945037842;213.72102356;53;166.619429946;9;45.7238502502;141.760406494;60;124.696547985;
140;19;109.92376709;218.72102356;52;168.693179011;9;48.7333335876;140.745346069;61;124.788630247;
141;19;109.109481812;223.72102356;52;170.617813587;9;51.743183136;139.834960938;61;124.884531975;
142;19;108.800857544;228.72102356;51;172.387595415;9;54.7533454895;135.818267822;53;125.983690739;
143;19;108.009460449;238.72102356;52;174.005429506;9;58.7637825012;129.812545776;51;126.105562449;
144;19;110.274742126;241.72102356;52;175.482472897;9;62.7744369507;133.78968811;51;125.980886936;
145;20;110.484771729;246.72102356;53;176.83464098;9;65.8846435547;133.736480713;51;125.882975221;
146;20;111.69934845;251.72102356;56;178.079596281;9;68.8934555054;134.680953979;53;125.808846116;
147;20;111.928939819;259.721008301;51;179.234564304;9;71.9027938843;135.296844482;53;125.75579381;
148;20;113.153144836;263.721008301;50;180.093647003;9;74.9125595093;135.028198242;55;125.721352935;
149;20;115.372085571;266.721008301;51;180.924067259;10;77.9226760864;135.101333618;54;125.703287601;
150;20;116.613273621;269.721008301;50;182.748207808;10;79.3368606567;135.176773071;42;125.699568033;
151;20;119.840019226;270.721008301;44;184.684248328;11;80.3310699463;131.412353516;29;125.708350897;
152;20;128.052963257;264.870544434;42;185.68343544;11;81.3270721436;135.332244873;28;125.53784287;
153;21;129.425811768;272.870544434;43;186.688038111;11;82.2986602783;135.384155273;28;125.395676255;
154;20;128.645095825;273.870544434;41;186.134810567;12;83.2742080688;136.384155273;16;126.678838968;
155;20;132.906707764;268.870544434;41;186.969854355;12;81.2827682495;141.384155273;15;127.890227318;
156;20;132.147842407;277.870544434;41;187.74299252;12;87.2849578857;125.384155273;14;128.049268246;
157;20;134.404495239;281.870544434;45;188.443657279;12;85.4893798828;128.384155273;14;128.431730151;
158;20;137.62953186;279.870544434;45;189.073506832;12;84.6487808228;126.994041443;15;128.660110593;
159;20;135.843231201;286.870544434;45;190.682641149;12;81.6836242676;135.16897583;17;128.923653722;
160;20;137.079269409;293.870544434;45;191.401936412;12;80.7219467163;141.066162109;20;129.22141552;
161;20;136.294876099;306.870544434;46;193.598966479;12;82.7568740845;124.24130249;21;129.400304914;
162;20;138.832565308;316.870544434;47;195.805503249;12;85.7941513062;125.24130249;23;129.626529098;
163;20;141.187759399;320.870544434;47;198.011429429;12;87.8337860107;124.24130249;22;129.897270441;
164;21;137.923171997;333.590423584;47;200.206953287;12;83.8757705688;128.24130249;21;130.20961237;
165;21;140.610809326;338.805511475;50;202.382853508;12;79.9566497803;125.24130249;21;130.560466528;
166;21;142.309295654;341.032745361;46;204.530679941;12;80.009475708;121.710762024;11;130.892055035;
167;21;142.002868652;346.272064209;47;206.642912149;12;80.0368270874;120.067146301;12;131.252493501;
168;21;141.839920044;349.523193359;48;208.713061094;12;79.0850067139;119.452606201;7;131.64366591;
169;21;144.34161377;350.785827637;48;210.735704899;12;77.1370544434;114.846939087;7;132.061363339;
