Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;9.0;10.0;4;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;9.0;10.0;4;20.0;2;11.5027198792;15.7567996979;5;32.1014404297;
5;1;10.0;10.0;4;20.0;2;12.6027202606;15.5507202148;5;31.5988481045;
6;2;11.3000001907;10.0;3;21.0;2;13.6123781204;15.2833280563;5;31.1504380703;
7;2;11.3000001907;10.0;3;21.4999996424;2;14.3451318741;15.0426750183;5;30.8313366175;
8;2;11.4499998093;10.1999998093;3;21.9353003502;2;14.2494010925;14.8663272858;5;30.548196435;
9;2;11.5805902481;10.3632001877;3;22.3176362514;2;14.1644592285;14.7076148987;5;30.9820044041;
10;2;11.6952905655;10.4951858521;2;23.5373773575;2;16.2811183929;14.8887996674;4;31.0570869446;
11;2;12.0612134933;11.0209560394;2;24.5968167782;2;18.2811164856;14.8887996674;4;31.135889411;
12;2;14.0612134933;11.4571752548;2;25.5111111403;2;20.2811164856;14.8887996674;4;31.2184749842;
13;2;16.0612125397;11.8107032776;3;26.3018171787;2;21.3520584106;14.8887996674;4;31.3048918247;
14;2;17.2481403351;12.0916318893;3;26.9928781986;2;21.91979599;15.4997167587;5;31.3951717615;
15;2;18.3236541748;12.3113050461;3;27.6076834202;2;22.91979599;15.5358285904;5;31.4893279076;
16;2;19.4063510895;12.4808797836;3;27.9463441372;2;22.9332809448;15.5734910965;5;31.5873529911;
17;2;20.4964771271;12.5;3;28.2720229626;2;22.9332809448;15.7936763763;5;31.6892175674;
18;2;21.5941810608;12.5;3;28.6230447292;2;22.9332809448;15.8446083069;6;31.7948684692;
19;2;22.5869140625;12.5;4;28.9990065098;3;22.9332809448;15.8974342346;5;31.9042272568;
20;2;22.6997013092;12.5;4;29.3989467621;3;22.9332809448;15.9521141052;5;32.0171887875;
21;2;22.819683075;12.5;4;29.8212919235;3;22.9332809448;16.0085945129;5;32.133620739;
22;2;22.9463882446;12.5;4;30.2638244629;3;22.9332809448;16.0668106079;5;32.2533626556;
23;2;23.0791473389;12.5;4;30.7236814499;3;22.9332809448;16.1266822815;6;32.3762257099;
24;3;23.2171039581;12.5;4;31.19739151;3;22.9332809448;16.7078380585;7;32.5019934177;
25;4;19.5;14.5;4;31.680949688;3;22.9332809448;16.7958755493;7;32.6304214001;
26;4;18.5;16.5;5;32.1699318886;3;22.9332809448;16.8857746124;7;32.7612397671;
27;4;17.5;18.3679733276;5;32.6596431732;3;22.9332809448;16.9773483276;7;32.8941538334;
28;4;16.5;19.5638580322;5;33.1452922821;3;22.9332809448;17.0703887939;7;33.0288465023;
29;4;15.5;20.7581176758;5;33.6221752167;3;22.9332809448;17.1646728516;7;33.1649811268;
30;4;14.5;21.9488697052;5;34.0858602524;3;22.9332809448;17.259967804;7;33.3022046089;
31;4;14.0;23.134344101;5;35.5323524475;3;22.9332809448;17.3560237885;7;33.4401504993;
32;4;15.0;24.7129402161;5;36.0882242918;3;22.9332809448;17.4525852203;7;33.578442812;
33;4;16.0;25.9352893829;5;36.636144042;3;22.9332809448;17.5493907928;7;33.7167005539;
34;4;18.0;21.9934616089;6;37.1754932404;3;22.9332809448;17.6461715698;7;33.8545413017;
35;4;16.0;24.058380127;6;37.7063953876;3;22.9332809448;17.7426586151;8;33.9915862083;
36;4;16.0;26.1306228638;6;38.2296501398;3;22.9332809448;17.8385906219;8;34.1274623871;
37;4;18.0;22.2107753754;7;38.7466285229;3;22.9332809448;17.9337043762;8;34.2618093491;
38;5;16.0;24.2993907928;6;39.2591381073;3;23.9332809448;19.9337043762;8;34.3942813873;
39;5;16.0;26.3969955444;7;39.7692625523;3;24.3182849884;21.8887996674;8;34.5245509148;
40;5;18.0;22.5040416718;7;40.2791945934;3;24.3573665619;22.8887996674;9;34.6523127556;
41;6;16.0;24.6208992004;7;40.7910628319;3;24.3956947327;23.8887996674;9;34.777285099;
42;6;16.0;26.7478103638;7;41.3067653179;3;24.4331855774;24.8887996674;10;34.8992133141;
43;6;17.0;25.8848686218;7;41.8278141022;3;24.4697647095;24.8887996674;11;35.0178699493;
44;6;17.0;25.0319786072;8;42.263862133;3;24.505361557;24.8887996674;12;35.1330580711;
45;6;16.0;27.188835144;9;42.6789975166;3;22.9332809448;25.8887996674;12;35.2446093559;
46;6;17.0;26.354888916;9;43.1151270866;3;22.9332809448;26.8887996674;12;35.3523855209;
47;6;18.0;27.354888916;9;44.5695996284;3;22.9332809448;27.8887996674;12;35.4562778473;
48;6;20.0;29.354888916;10;45.0691392422;3;22.9332809448;28.8638744354;13;35.5562067032;
49;7;23.0;32.354888916;9;45.5804975033;3;22.9332809448;28.9338245392;13;35.6521196365;
50;7;23.0;35.354888916;9;46.099367857;3;22.9332809448;29.0009632111;14;35.7439899445;
