Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;4;20.0;2;12.6999998093;16.0;5;32.7439994812;
6;1;11.0;10.0;4;20.0;2;13.6999998093;15.8719997406;5;32.5635993481;
7;1;11.0;10.0;4;20.3999996185;2;14.7149991989;15.7567996979;5;32.5002140999;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;14.7500638962;15.6991195679;5;32.4503644705;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;14.7351093292;15.6472072601;5;33.736317873;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;16.8003940582;16.2332878113;5;34.6953697205;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;18.8003940582;16.6510391235;5;35.4079850912;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;20.8003940582;16.9404220581;5;35.7118058205;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;21.9210128784;17.0200004578;6;35.8677550554;
14;1;14.6125736237;12.0916318893;5;24.6226100922;2;22.967798233;17.0200004578;6;36.0354011059;
15;2;16.6125736237;12.3113050461;4;25.9617595673;2;24.0180912018;17.0200004578;6;36.2150788307;
16;2;18.6125736237;12.4808797836;4;26.0399999619;2;24.864522934;17.0200004578;7;36.3896272182;
17;2;19.9245738983;12.5;4;26.0811839104;2;24.9168872833;17.0200004578;7;36.5740816593;
18;2;20.9369277954;12.5;4;26.1235535145;3;24.9722251892;17.0200004578;6;36.7683422565;
19;2;21.8370666504;12.5;5;26.1671074629;3;24.2119998932;17.0200004578;6;36.9721946716;
20;2;21.8501319885;12.5;5;26.211841464;3;25.0916576385;17.0200004578;6;37.185300827;
21;2;21.8635520935;12.5;5;26.2577478886;3;24.2119998932;17.9635906219;6;37.4071922302;
22;2;21.877325058;12.5;5;26.3048160076;3;24.2119998932;17.0200004578;6;37.6372659206;
23;2;21.8914451599;12.5;5;26.3530313969;3;24.2119998932;17.0200004578;6;37.8747837543;
24;2;21.9059104919;12.5;4;26.4023760557;3;24.2119998932;17.0200004578;6;38.1188759804;
25;2;19.5;13.8505935669;4;26.4528282881;3;24.2119998932;18.0200004578;6;38.3685488701;
26;2;20.5;12.8632068634;6;26.5043625832;3;25.2119998932;17.0200004578;7;38.6226973534;
27;3;18.5;14.1017446518;5;26.5569496155;3;24.2119998932;18.0200004578;7;38.8801212311;
28;3;17.5;15.1227798462;6;26.6105561256;3;25.2119998932;17.0200004578;7;39.1395459175;
29;3;16.5;16.1442222595;6;26.6651450396;3;24.2119998932;18.0200004578;7;39.3996458054;
30;3;15.5;17.1660575867;7;26.72067523;3;23.2119998932;18.0200004578;7;39.6590714455;
31;3;14.5;18.1882705688;7;26.7771017551;3;22.8977203369;19.0200004578;7;39.9164772034;
32;3;14.0;19.2108402252;7;26.8343759775;3;22.2119998932;18.0200004578;7;41.1705479622;
33;3;14.0;19.5;7;26.8924454451;3;22.2119998932;18.0200004578;7;41.4522197247;
34;3;14.0;20.5;7;26.9512542486;3;23.1260070801;19.0200004578;6;41.7288310528;
35;3;14.0;21.5;7;27.0107431412;3;22.1991233826;20.0200004578;6;41.9993072748;
36;3;15.0;19.5;7;27.0708494186;4;22.2701873779;21.0200004578;6;43.2626940012;
37;3;14.0;20.5;7;27.1315076351;4;24.3389167786;25.0200004578;6;43.5640003681;
38;3;14.0;21.5;7;27.1926498413;4;25.4050712585;28.0200004578;8;43.8583370447;
39;3;15.0;19.5;7;27.2542052269;4;26.4684448242;31.0200004578;8;44.1451821327;
40;3;14.0;20.5;7;27.3161010742;4;27.5288848877;34.0200004578;9;44.4241520166;
41;3;14.0;21.5;7;27.3782629967;4;28.5862751007;37.0200004578;10;44.6949965954;
42;3;15.0;19.5;6;27.4406147003;4;29.6405448914;37.0200004578;10;44.957591176;
43;3;14.0;20.5;6;27.5030794144;4;30.6916618347;37.0200004578;12;45.2119216919;
44;3;14.0;21.5;6;27.5655794144;5;30.7396297455;37.0200004578;11;45.4580763578;
45;3;15.0;19.5;6;27.628036499;5;30.7844848633;37.0200004578;13;45.6962257624;
46;4;15.0;20.5;6;28.690372467;6;29.8262882233;37.0200004578;12;60.926612854;
47;4;16.0;21.8999996185;7;28.7925100327;6;30.8439292908;38.0200004578;12;61.8995347023;
48;4;17.0;19.9160003662;7;28.8955564499;6;31.8799133301;39.0200004578;14;62.7847043276;
49;4;16.0;20.9324741364;7;28.999437809;6;31.9131584167;40.0200004578;15;63.5816559792;
50;4;17.3370666504;20.9324741364;7;29.1040788889;6;31.9437980652;40.3192710876;14;64.2227301598;
51;4;18.0;21.9324741364;7;29.2094033957;6;31.950799942;40.268371582;16;64.7682995796;
52;4;19.3635520935;23.9324741364;7;29.3153340816;6;32.4152069092;40.2248687744;15;65.2482411861;
53;3;18.377325058;21.9324741364;7;26.3048160076;7;32.1508140564;40.1880912781;13;68.7274953127;
54;2;19.0;22.9324741364;7;26.3530313969;8;33.1625061035;41.1572990417;13;69.1578220129;
55;2;20.4059104919;22.5;7;26.4023760557;8;34.1742744446;42.1317253113;13;69.4502757788;
56;2;21.4207134247;22.5;5;26.4528282881;8;34.1861076355;43.1199989319;13;69.6259410381;
57;2;21.5;22.5;6;26.5043625832;8;34.1979980469;44.1199989319;14;69.8018652201;
58;2;21.5;22.5;6;26.5569496155;8;34.2099342346;44.790927887;14;72.4931321144;
59;2;21.5;22.5;7;26.6105561256;8;34.7151947021;45.3616714478;15;74.6705918312;
60;2;21.5;22.5;6;26.6651450396;8;35.1060409546;45.7398643494;14;76.4487938881;
61;2;21.5;22.5;7;26.72067523;8;34.8126831055;46.9787521362;15;77.5734403133;
62;2;21.5;22.5;6;26.7771017551;9;32.8190307617;48.0019187927;13;78.5715434551;
63;2;21.5;22.5;6;26.8343759775;9;31.936000824;49.0027236938;12;79.2973129749;
64;2;21.5;22.5;6;26.8924454451;9;31.936000824;50.0283699036;16;79.9928321838;
65;2;21.5;22.5;5;26.9512542486;9;32.6220016479;49.8857727051;15;80.6576280594;
66;2;21.5;22.5;5;27.0107431412;9;31.936000824;51.8739318848;15;81.2918493748;
67;2;21.5;22.5;6;27.0708494186;9;32.936000824;50.1081123352;16;81.8961310387;
68;2;21.5;22.5;7;27.1315076351;10;31.936000824;51.1355056763;15;83.4714636803;
69;2;21.5;22.5;7;27.1926498413;10;32.936000824;53.1632461548;15;84.0790755749;
70;2;21.5;22.5;8;27.2542052269;11;31.936000824;56.191280365;14;84.1469702721;
71;2;21.5;22.5;8;27.3161010742;11;31.936000824;56.2162208557;15;84.2463072538;
72;2;21.5;22.5;9;27.3782629967;11;32.2926864624;58.2412796021;15;84.3732402325;
73;2;21.5;22.5;4;27.4406147003;11;32.3134155273;60.1406173706;15;84.5242744684;
74;2;21.5;22.5;4;27.5030794144;11;31.9214687347;61.1585884094;15;84.6962355375;
75;1;19.5;17.5;3;25.0;12;30.9440956116;61.1762390137;13;87.3893280029;
76;1;17.5;18.5;3;25.0;12;28.9676876068;65.1935272217;13;88.7073522806;
77;1;16.5;19.5;4;25.0;12;28.936000824;70.8369064331;13;89.1905890703;
78;1;15.5;20.5;4;26.0;12;29.7550964355;75.8873977661;13;89.4067643881;
79;1;14.5;21.5;4;26.7800006866;12;33.6891098022;73.5766983032;14;89.6849946976;
80;1;13.5;22.5;5;27.3745174408;12;31.8932857513;78.5675506592;14;90.0229952335;
81;1;12.5;23.5;5;27.8194847107;12;29.4456481934;81.8842163086;14;90.4189480543;
82;1;12.0;24.5;6;28.0;12;28.5944309235;85.8858413696;14;90.8713858128;
83;1;12.0;25.5;6;28.0;12;28.6372699738;89.2937164307;14;91.3790676594;
84;1;12.0;26.5;6;28.0;12;32.4392318726;85.0446472168;15;91.9380040169;
85;1;12.0;27.5;8;28.0;12;33.6462211609;85.1877441406;16;92.4926540852;
86;1;12.0;28.5;8;28.0;12;34.8300437927;85.1387176514;16;93.1014995575;
87;1;12.0;29.5;8;28.0;12;36.0257034302;84.9741363525;17;93.7623550892;
88;1;13.0;27.5;11;28.0;12;31.1813774109;87.998336792;17;94.4723246098;
89;1;12.0;28.5;11;28.0;13;30.0;88.8832092285;15;115.227636814;
90;1;12.0;29.5;11;28.0;13;31.0;88.0224685669;16;117.823502064;
91;1;13.0;27.5;12;28.0;13;32.6323318481;89.5913848877;18;120.189348936;
92;1;12.0;28.5;12;28.0;13;33.8452644348;93.5375442505;18;122.290205479;
93;1;12.0;29.5;12;28.0;13;35.0653991699;97.4855117798;20;124.131651402;
94;1;13.0;27.5;8;28.0;13;37.2907142639;98.41040802;22;125.760629892;
95;1;12.0;28.5;8;28.0;13;37.5189094543;102.334342957;23;127.200858593;
96;1;12.0;29.5;8;28.0;14;38.7475090027;104.258148193;22;128.479012012;
97;1;13.0;27.5;8;28.0;14;38.9739723206;107.375343323;23;129.551840544;
98;1;12.0;28.5;9;28.0;14;38.0105323792;106.36315918;24;130.315269947;
99;1;12.0;29.5;8;28.0;14;38.0468673706;107.229751587;25;131.050895214;
100;1;13.0;27.5;5;28.0;15;36.8488845825;110.173095703;24;131.752643585;
