Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;9.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;9.0;10.0;5;20.0;2;11.6059999466;16.0;3;33.0605909824;
4;1;9.0;10.0;5;20.0;2;11.6121177673;16.0;3;33.091766119;
5;1;10.0;10.0;5;20.0;2;12.7275295258;16.0;2;33.1235172749;
6;1;11.0;10.0;5;20.0;2;13.7370548248;16.0;2;33.1558350325;
7;1;11.0;10.0;5;20.3999996185;2;14.7467498779;16.0;2;33.8287082911;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;15.1486129761;16.3199996948;2;34.2221269608;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;15.2666378021;16.5;4;35.942741394;
10;2;11.597111702;10.4951858521;4;23.0819120407;2;17.1798210144;17.3250007629;4;37.1772956848;
11;2;11.9245738983;11.0209560394;4;23.99553442;2;19.1798210144;17.9053878784;5;38.0382558107;
12;2;13.9245738983;11.4571752548;4;24.7449600697;2;21.1798210144;18.2973766327;5;38.5237107277;
13;2;15.9245738983;11.8107032776;4;25.3503712416;2;22.2491130829;18.5;5;38.6071535349;
14;2;16.9627056122;12.0916318893;4;25.8344515562;2;23.2741451263;18.5;6;38.6938248873;
15;2;17.9761257172;12.3113050461;4;26.2195074558;2;24.3001480103;18.5;5;38.7837022543;
16;2;18.6125736237;12.4808797836;4;26.3048160076;2;25.3271102905;18.5;5;38.8767454624;
17;2;19.6125736237;12.5;4;26.3530313969;2;25.6630249023;18.5;6;38.9728958607;
18;2;21.0184822083;12.5;4;26.4023760557;3;25.6918697357;18.5;5;39.072075367;
19;2;21.9207134247;12.5;5;26.4528282881;3;25.1000003815;18.5;4;39.1741857529;
20;2;21.9358482361;12.5;4;26.5043625832;3;25.7522563934;18.5;3;39.2791078091;
21;2;21.9513092041;12.5;4;26.5569496155;3;25.1000003815;19.1837329865;4;39.3867020607;
22;2;21.9670848846;12.5;4;26.6105561256;3;25.1000003815;19.2160110474;4;39.4968078136;
23;2;21.9831676483;12.5;4;26.6651450396;3;25.1000003815;19.7484035492;4;39.6092438698;
24;2;21.9995441437;12.5;5;26.72067523;3;25.882774353;18.5;4;39.7238094807;
25;4;22.0162029266;12.5;4;26.7771017551;3;25.917142868;18.5;4;39.8402848244;
26;4;19.5;13.944275856;4;26.8343759775;3;25.952085495;18.5;4;40.9584326744;
27;4;19.0503120422;14.5;4;26.8924454451;3;26.9875297546;18.5;4;41.2550557852;
28;4;18.0677337646;15.5;4;26.9512542486;3;28.023399353;18.5;4;41.5820957422;
29;4;17.0853767395;16.5;4;27.0107431412;3;28.0596160889;18.5;5;41.9433196783;
30;4;16.1032218933;17.5;4;27.0708494186;4;27.1000003815;19.5;4;42.3427487612;
