Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;9.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;9.0;10.0;5;20.0;1;11.3027200699;15.7567996979;6;31.3062400818;
5;1;10.0;10.0;5;20.0;1;12.3027200699;15.6531200409;6;31.1196155548;
6;1;11.0;10.0;5;20.0;1;13.3027200699;15.5598077774;6;30.9516544342;
7;1;11.0;10.0;5;20.3999996185;1;14.2854967117;15.4758272171;6;30.6812896729;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;14.5043869019;15.3406448364;5;31.4379615784;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;14.431388855;15.2189807892;5;32.1332348585;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;16.5089702606;15.5589790344;5;32.6315118074;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;18.5089702606;15.8007726669;5;32.7167183161;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;20.5089702606;15.8360004425;5;32.7315263748;
13;1;12.8743057251;11.8107032776;5;24.1832637787;2;21.5222454071;15.8360004425;6;32.7463874817;
14;2;14.8743057251;12.0916318893;4;25.6226100922;2;22.5267028809;15.8360004425;6;32.7612973452;
15;2;16.3867835999;12.3113050461;4;26.0917595625;2;23.5311775208;15.8360004425;6;32.5862408876;
16;2;16.8275279999;12.4808797836;4;26.2754310369;2;23.4447669983;16.0723838806;6;32.4301593304;
17;2;18.7694129944;12.5;3;26.4377241135;2;23.3936195374;15.9914608002;6;32.291154623;
18;2;19.3867835999;12.5;3;26.6183350086;2;23.6873474121;15.5793094635;7;32.1675175428;
19;2;20.3867835999;12.5;4;26.8187118769;3;23.3061561584;15.8543586731;7;32.0577085018;
20;2;21.3867835999;12.5;4;27.0402543545;4;23.2688674927;15.7965574265;6;31.9603443146;
21;2;21.5;12.5;4;27.2842636108;4;23.2353096008;15.7449760437;7;31.8741772175;
22;2;21.5;12.5;4;27.5518820286;4;23.5622520447;15.341843605;7;31.7980834246;
23;2;21.5;12.5;4;27.8440244198;4;23.5394248962;15.2965393066;7;31.7310515642;
24;2;21.5;12.5;4;28.1613030434;4;23.1534576416;15.8655261993;7;31.6721733809;
25;2;21.5;12.5;4;28.5039470196;4;23.1314411163;15.8360862732;7;31.6206282377;
26;2;21.5;12.5;4;28.871723175;4;23.4861888885;15.186041832;7;31.5756777525;
27;2;21.5;12.5;4;29.263862133;4;23.0937919617;15.7878389359;7;31.536657691;
28;2;21.5;12.5;4;29.6789975166;4;23.4609966278;15.1295661926;7;31.5029687881;
29;2;21.5;12.5;4;30.1151270866;4;23.4508895874;15.1054897308;7;31.4740709066;
30;2;19.5;13.5;4;30.5695996284;4;23.4422225952;15.083820343;7;31.4494811296;
31;2;18.5;14.5;4;31.0391392708;4;23.0385913849;15.7247409821;7;31.4287586212;
32;2;17.5;15.5;3;31.5199065208;4;23.0280609131;15.7143793106;7;31.4115121365;
33;2;16.5;16.5;4;32.007601738;4;23.4234542847;15.0309696198;8;31.3973847628;
34;2;15.5;17.5;5;32.4976010323;4;23.419216156;15.016752243;8;31.3860578537;
35;2;14.5;18.5;5;32.9851250648;4;23.4158153534;15.0039567947;7;31.3772431612;
36;2;14.0;19.5;5;33.465420723;4;22.995464325;15.688621521;8;31.3706793785;
37;2;14.0;20.5;5;33.9339466095;4;22.9892463684;15.6853399277;8;31.3552126884;
38;2;14.0;21.5;5;34.3865451813;4;23.4065647125;17.685338974;8;31.3384222984;
39;2;15.0;19.5;5;34.8195896149;4;23.4015254974;19.685338974;7;31.3233122826;
40;2;14.0;20.5;6;35.2300891876;4;23.3969936371;21.685338974;7;32.3097128868;
41;2;14.0;21.5;7;35.6157541275;4;24.3929138184;24.6853408813;9;32.3135694265;
42;2;15.0;19.5;7;35.9750175476;4;25.3892421722;26.9438781738;9;32.3187459707;
43;2;14.0;20.5;7;36.307009697;5;25.6533336639;27.9383716583;6;61.0751140118;
44;3;15.0;21.5;6;37.6115064621;5;25.9600486755;30.5818824768;5;63.0950607061;
45;3;17.0;19.8999996185;7;37.9788464308;6;24.9600486755;33.5056343079;4;84.4811404943;
46;3;16.0;20.5;7;38.3269572258;6;26.9600486755;33.3110122681;4;86.6646580696;
47;3;16.0;21.5;6;38.657397151;6;28.3582401276;34.1376800537;5;88.3464452028;
48;3;17.0;21.5;6;38.9719820023;6;29.3224220276;35.0049781799;6;89.6154657602;
49;3;18.0;22.5;5;39.2726874352;6;29.9134578705;36.5454864502;7;90.2266455889;
50;3;19.0;23.5;5;39.5615590811;6;31.2611751556;36.858959198;7;90.6830756664;
51;3;20.0;25.5;5;39.7922235727;6;29.8851890564;36.508518219;8;91.0309499502;
52;3;21.0;27.5;5;39.9393253326;6;32.2599029541;35.7897224426;8;91.2758158445;
