Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;4;31.7439994812;
3;1;9.0;10.0;6;20.0;1;11.3487997055;15.8719997406;4;31.5135993958;
4;1;9.0;10.0;6;20.0;1;11.3027200699;15.7567996979;4;30.9375991821;
5;1;10.0;10.0;6;20.0;2;12.6027202606;15.4687995911;3;31.4191989899;
6;1;11.0;10.0;6;20.0;2;13.6027202606;15.2095994949;3;30.9331186414;
7;1;11.0;10.0;6;20.3999996185;2;14.2799348831;14.976319313;3;30.5720304847;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;14.1716089249;14.8066072464;3;29.9978504181;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;13.9993553162;14.5322151184;3;29.809448719;
10;2;11.597111702;10.4951858521;5;23.0419120789;2;16.1679134369;14.431476593;3;29.6409996748;
11;2;11.9125738144;11.0209560394;4;23.964350462;2;18.1679134369;14.3408117294;3;29.4907354712;
12;2;12.1893053055;11.4571752548;4;24.7233815193;2;20.1679134369;14.2592134476;3;29.3568410277;
13;2;14.1893062592;11.8107032776;4;25.3392137289;2;21.1795520782;14.1857757568;5;29.2376785874;
14;2;16.1893062592;12.0916318893;4;25.8345547915;3;22.1834602356;14.1196813583;4;29.1317762136;
15;2;16.7503662109;12.3113050461;2;26.2317328453;3;22.4361171722;14.0601959229;4;29.0378108025;
16;2;16.86951828;12.4808797836;2;26.3300433159;3;22.7113437653;14.0066595078;4;28.9545888901;
17;2;18.7857971191;12.5;2;26.3921557665;3;22.6863765717;13.9584770203;6;28.8810350895;
