Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;6;20.0;1;11.3999996185;16.0;6;31.5391998291;
4;1;9.0;10.0;6;20.0;1;11.3078403473;15.7695999146;6;31.1244792938;
5;1;10.0;10.0;6;20.0;2;12.607840538;15.5622396469;5;31.7512321472;
6;1;11.0;10.0;6;20.0;2;13.607840538;15.3756160736;5;31.5180299282;
7;1;11.0;10.0;5;20.3999996185;2;14.45540905;15.207654953;5;31.4228758812;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;14.4268627167;15.0992889404;5;31.361312747;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;14.4083938599;15.0017604828;5;32.3314332962;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;16.5177555084;15.4020795822;5;33.0948550701;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;18.5177555084;15.6897659302;5;33.5953015089;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;20.5177574158;15.8360004425;5;33.824495554;
13;1;12.8743057251;11.8107032776;5;24.1832637787;2;21.7053222656;15.8360004425;6;34.0760684013;
14;2;14.8743057251;12.0916318893;4;25.6226100922;2;22.7807941437;15.8360004425;6;34.3509960175;
15;2;16.3867835999;12.3113050461;4;26.0117595196;2;23.8632736206;15.8360004425;6;34.6499989033;
16;2;16.803527832;12.4808797836;4;26.1019749641;2;24.3950004578;15.8360004425;6;34.9734690189;
17;2;18.717376709;12.5;4;26.1559499502;2;24.4920406342;15.8360004425;7;35.3213953972;
18;2;19.7335681915;12.5;4;26.2119446993;3;24.5964183807;15.8360004425;6;35.6932907104;
19;2;20.7503662109;12.5;5;26.269973278;4;24.7079868317;15.8360004425;5;36.0881295204;
20;2;21.7677764893;12.5;4;26.3300433159;4;24.8264389038;15.8360004425;5;36.5042996407;
21;2;21.8990135193;12.5;4;26.3921557665;4;24.9512901306;15.8360004425;5;36.9395785332;
22;2;21.9176464081;12.5;4;26.4563041925;4;25.0818729401;15.8360004425;5;37.3911375999;
23;2;21.9368915558;12.5;4;26.5224741697;4;25.2173423767;15.8360004425;5;37.8555808067;
24;2;21.956741333;12.5;4;26.5906432867;4;23.5016002655;16.8360004425;5;38.3290214539;
25;2;21.977191925;12.5;4;26.6607804298;4;23.5016002655;17.8360004425;5;38.8071937561;
26;2;21.9982337952;12.5;6;26.7328453064;4;23.5016002655;18.8360004425;5;39.2855944633;
27;3;22.0198535919;12.5;5;26.8067884445;4;24.5016002655;16.8360004425;5;39.7596473694;
28;3;22.0420360565;12.5;5;26.8825509548;4;23.5016002655;17.8360004425;5;40.2248773575;
29;3;21.5;13.2530202866;6;26.9600640535;4;23.5016002655;18.8360004425;5;40.6770782471;
30;3;20.0880184174;13.5;6;27.0392494202;4;22.5016002655;17.8360004425;6;41.1124668121;
31;3;19.1117744446;14.5;6;27.120018959;4;22.5016002655;17.8360004425;7;41.527803421;
32;3;18.1360054016;15.5;6;27.2022752762;4;22.4583415985;18.8360004425;7;41.9204778671;
33;3;17.1606826782;16.5;6;27.2859115601;4;21.4583415985;17.8360004425;7;42.2885541916;
34;3;16.1857738495;17.5;6;27.3708124161;4;20.4583415985;17.8360004425;7;42.6307735443;
35;3;15.2112436295;18.5;6;27.4568536282;4;20.4583415985;18.8360004425;8;42.9465208054;
36;3;14.7370557785;19.5;6;28.5439035892;4;19.4583415985;17.8360004425;8;44.2357664108;
37;3;15.0;21.8999996185;6;28.6718232632;4;22.4583415985;15.8360004425;8;44.5472732782;
38;3;16.0;22.9687290192;6;28.8016517162;4;25.4583415985;18.8360004425;8;44.8354659081;
39;3;17.0;21.0206604004;6;28.9332399368;4;28.0075416565;21.8360004425;9;45.1015722752;
40;3;16.0;22.0732955933;6;29.0664316416;5;31.0335216522;25.8360004425;8;46.3470435143;
41;3;16.0;23.1265716553;6;29.201064229;5;34.0604324341;29.8360004425;9;46.7505311966;
42;3;17.0;21.1804256439;6;29.3369693756;5;35.4523353577;33.8359985352;9;47.1659103632;
43;3;16.0;22.2347888947;8;29.4739747047;5;36.5568656921;34.8359985352;11;47.5118740797;
44;3;16.0;23.2895908356;8;29.6119039059;6;37.6100311279;35.8359985352;10;47.8504232168;
45;3;17.0;21.3447608948;8;29.7505785227;6;39.5908126831;35.8359985352;12;48.2329127789;
46;3;16.0;22.4002323151;8;29.8898183107;6;40.7820549011;35.8359985352;12;48.6638058424;
47;3;18.0;22.4002323151;9;30.0294430256;6;41.9975013733;35.8359985352;13;49.1473580599;
48;3;19.0575237274;23.4002304077;9;30.1692728996;6;41.0725212097;36.8359985352;15;49.6873389482;
49;3;20.55078125;25.4002304077;9;30.3091299534;6;42.1067771912;35.8359985352;15;50.2866865396;
50;3;20.4831676483;27.4002304077;9;30.44883883;6;43.1418914795;35.8359985352;16;50.9471024275;
51;3;22.0;28.0609512329;10;30.588227272;6;43.4735527039;35.8359985352;17;51.6686176062;
52;3;22.0;29.1882705688;10;30.7271273136;6;43.8343086243;35.8359985352;17;52.4491640329;
53;3;23.5331306458;29.0800094604;9;30.8653761148;6;44.2245788574;35.8359985352;17;53.2842152119;
54;4;26.0503120422;28.5;9;32.002816081;6;44.6421051025;35.8359985352;18;54.1665668488;
55;4;26.0677337646;30.5;9;32.269295454;6;45.0832824707;35.8359985352;18;55.6954960823;
56;4;26.5;31.2805023193;9;32.550101161;6;45.8477516174;36.0767059326;18;56.7794811726;
57;4;27.1618080139;32.3042984009;10;32.8465251923;6;43.9306411743;37.0960006714;18;57.8438556194;
58;5;26.1212539673;33.5;9;33.1598930359;6;44.9962806702;36.0960006714;20;58.9099633694;
59;5;27.1394519806;32.5;9;33.4915295839;6;46.0638580322;36.0960006714;21;59.9602100849;
60;5;27.5018463135;32.5;10;33.8427183628;7;47.1332511902;36.0960006714;20;60.9779288769;
61;5;27.5407390594;32.5;10;34.2146525383;7;48.2043151855;36.0960006714;16;61.9485645294;
62;5;27.5791168213;32.5;12;34.6083734035;7;48.974281311;36.0960006714;14;62.8605904579;
63;5;27.6169471741;32.5;11;35.0247027874;7;45.0481948853;38.0960006714;13;63.7060239315;
64;5;26.2321853638;33.5;12;35.4641680717;7;43.1232528687;40.0960006714;13;64.4805133343;
65;5;27.2509231567;32.5;11;36.9269196987;7;41.1992492676;42.0960006714;22;65.1830461025;
66;5;28.5;35.5;12;37.432653904;8;38.1994361877;44.0960006714;13;85.8153903484;
67;6;30.5;37.5163726807;12;37.9607329369;8;37.2720146179;47.0960006714;13;88.181391716;
68;6;32.0200958252;38.5626678467;12;38.4920893908;8;37.0110473633;50.0960006714;14;90.2558760643;
69;6;33.0302886963;39.6010055542;13;39.0106505156;8;36.0838890076;53.7590408325;14;92.0213971138;
70;6;33.0405731201;40.6257476807;14;39.5473804474;8;36.1565246582;56.6274604797;14;93.4872074127;
71;6;33.0509490967;40.650352478;15;40.0989223719;8;36.2287254333;59.5209541321;14;94.6053080559;
72;6;33.0614051819;40.6747894287;15;41.8408796787;8;36.30027771;62.4372749329;14;95.3971934319;
73;6;34.5719451904;41.2225189209;15;44.3841664791;9;37.370967865;62.3731269836;13;106.027616501;
74;6;36.9725608826;42.6607322693;15;45.8160741329;9;36.4405860901;66.3248977661;14;106.962041378;
75;6;39.2805099487;44.0065765381;16;47.1075087786;9;38.5089492798;68.3248977661;14;107.576933861;
76;6;35.291267395;47.0554122925;15;48.135225296;9;38.5758743286;65.296005249;14;108.157840729;
77;6;35.3020935059;48.4171257019;14;48.9747896194;9;35.6411972046;69.296005249;14;108.702390194;
78;6;33.3129768372;51.4661178589;15;49.7987353802;9;34.7047767639;73.296005249;15;109.209238529;
79;6;34.3239173889;48.5150108337;13;50.5998524427;9;36.7664871216;72.219329834;16;109.677983761;
80;6;35.3349113464;47.5636787415;14;51.372019887;9;37.826210022;72.219329834;16;110.109039307;
81;7;33.3459510803;48.6120109558;13;52.110414505;9;39.8838615417;73.219329834;17;110.503489017;
82;7;34.3570327759;47.6598854065;15;52.8116160631;9;39.9393692017;73.219329834;17;110.862930775;
83;7;35.3681564331;47.7071990967;16;53.4735969305;9;39.9926757812;76.219329834;18;111.189332485;
84;7;33.3793106079;48.7538375854;19;54.0956125259;9;42.0437507629;76.219329834;16;111.484892845;
85;7;34.3904914856;47.7997093201;18;54.6780318022;9;43.0925712585;77.219329834;16;111.751933575;
86;7;35.4016990662;47.8447151184;15;55.2221217155;9;43.1391296387;81.219329834;15;111.89713192;
87;7;33.4129257202;48.8887710571;15;55.7298208475;9;45.7680969238;86.219329834;16;111.986674309;
88;6;32.4241638184;42.9317970276;16;41.6584230661;10;47.0270500183;91.219329834;11;126.373842239;
89;6;33.4354095459;42.9737281799;16;41.8891654015;10;47.8745803833;97.219329834;11;126.696965218;
90;6;31.4466590881;44.0144996643;17;42.1194684505;10;48.9195556641;100.219329834;13;126.984438896;
91;6;32.4579086304;43.054058075;18;42.3490427732;10;49.9620361328;100.219329834;13;127.215705395;
92;6;33.4691467285;43.0923614502;16;42.5775989294;10;47.4828224182;106.219329834;14;127.275521755;
93;6;31.4803771973;44.1293792725;16;42.8048514128;10;47.4888038635;109.219329834;16;127.275521755;
94;6;32.4915924072;43.1650810242;16;43.0305154324;10;47.4888038635;109.219329834;20;127.275521755;
95;5;33.5027809143;43.1994476318;16;43.2543092966;11;44.4888038635;115.219329834;20;127.275521755;
96;5;31.5139465332;44.2324676514;16;43.4759551287;11;45.2558441162;118.219329834;20;127.275521755;
97;4;28.5250778198;41.8631973267;16;40.4340142012;12;46.2558441162;118.219329834;19;130.415482759;
98;4;27.5361747742;42.9049034119;17;40.528617382;12;46.2558441162;122.219329834;19;130.53668642;
99;4;26.5472278595;43.9447746277;17;40.6198337078;12;47.2558441162;126.219329834;21;131.238095522;
100;4;25.5582351685;44.9828338623;17;40.7077053785;12;48.8286514282;127.219329834;21;131.952638865;
