Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;4;20.0;2;11.5999994278;16.0;5;33.0;
4;1;9.0;10.0;4;20.0;2;11.5999994278;16.0;5;33.0399999619;
5;1;10.0;10.0;4;20.0;2;12.7119998932;16.0;5;33.0811839104;
6;1;11.0;10.0;4;20.0;2;13.724354744;16.0;5;33.1235535145;
7;1;11.0;10.0;4;20.3999996185;2;14.7370653152;16.0;5;33.8071068525;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;15.1421318054;16.3199996948;5;34.211841464;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;15.263551712;16.5;5;35.9562231302;
10;2;11.597111702;10.4951858521;3;23.0419120789;2;17.1838665009;17.3250007629;5;37.217495203;
11;2;11.9125738144;11.0209560394;3;24.0443505049;2;19.1838665009;17.9053878784;5;38.1082888842;
12;2;12.2133054733;11.4571752548;2;24.8968375921;2;21.1838665009;18.2973766327;5;38.6268459558;
13;2;14.9515733719;11.8107032776;2;25.6209878922;2;22.2800540924;18.5;6;38.7467957735;
14;2;16.9515743256;12.0916318893;2;26.2409451008;2;23.3160381317;18.5;6;38.8734943867;
15;2;18.0980739594;12.3113050461;2;26.7804714441;2;24.3540477753;18.5;6;39.0070090294;
16;2;19.1581878662;12.4808797836;3;27.0402543545;3;25.3941020966;18.5;5;39.1473588943;
17;3;20.2246494293;12.5;2;27.2842636108;3;25.1000003815;18.5;6;39.2945096493;
18;3;21.2978534698;12.5;2;27.5518820286;3;25.7883529663;18.5;6;39.4483678341;
19;3;22.2655639648;12.5;2;27.8440244198;3;25.8345108032;18.5;6;39.6087758541;
20;3;22.3532066345;12.5;2;28.1613030434;3;25.8826332092;18.5;6;39.7755086422;
21;3;22.4483909607;12.5;2;28.5039470196;4;25.9326534271;18.5;5;39.9482698441;
22;3;22.5511837006;12.5;3;28.871723175;4;25.9844818115;18.5;5;41.126691103;
23;3;22.6615161896;12.5;3;29.263862133;4;27.0380077362;19.0;5;41.3503313065;
24;3;22.7791595459;12.5;4;29.6789975166;4;28.0930995941;18.5;5;41.5798621178;
25;3;21.5;13.5;4;30.1151270866;4;28.1496047974;19.0405921936;6;41.8147053719;
26;3;21.5;13.7787818909;4;30.5695996284;4;27.4370670319;19.5;6;42.0542169809;
27;4;21.5;14.7278404236;3;31.0391392708;4;28.1000003815;19.0835533142;6;42.2976945639;
28;4;22.5;12.7278404236;3;31.5199065208;4;28.6893081665;18.5;6;42.5443856716;
29;4;21.5;13.7278404236;3;32.007601738;4;28.7633171082;18.5;6;42.7934987545;
30;4;22.5;12.5;3;32.4976010323;4;27.1000003815;20.1524085999;6;43.0442130566;
31;4;21.5;13.5;3;32.9851250648;4;27.5059089661;20.5;6;44.2956923246;
32;4;21.5;14.5;3;33.465420723;4;28.1000003815;22.1478462219;6;44.6070975065;
33;4;21.5;15.5;3;33.9339466095;4;29.1000003815;21.7735481262;6;44.9205641747;
34;4;21.5;16.0735778809;3;34.3865451813;4;29.4368896484;21.8987998962;6;45.2353557348;
35;4;20.5;15.0735788345;3;34.8195896149;4;30.5670852661;25.8987998962;6;45.5507631302;
36;4;20.5;15.0735788345;3;35.2300891876;4;31.6652317047;29.8987998962;6;45.8661139011;
37;4;20.5;15.5;3;35.6157541275;4;30.8612041473;33.2521820068;7;46.1807800531;
38;4;19.5;14.5;4;35.9750175476;4;30.9163188934;36.2521820068;7;46.4941847324;
39;4;19.5;14.5;4;36.307009697;4;31.5029506683;38.5;7;46.8058068752;
40;4;18.5;13.5;4;36.6115064621;4;31.4914302826;39.4171867371;7;47.1151834726;
41;4;18.5;13.5;4;36.8888463974;4;32.1345558167;38.5;8;47.4219090939;
42;4;17.5;13.5;4;37.1398382187;4;32.2265739441;38.5;8;47.7256358862;
43;4;19.5;15.5;4;37.3656587601;4;31.1651191711;40.4155807495;8;48.0260705948;
44;4;21.5;17.5;5;38.5677556992;4;32.4078216553;38.5;9;48.3229694366;
45;4;24.2703266144;20.5;5;38.7877569199;4;31.250377655;40.5;9;48.6161334515;
46;4;26.3243274689;23.5;5;38.9885735512;4;31.2897758484;40.6584396362;9;48.905403614;
47;4;27.3722171783;25.5;6;39.1235535145;4;31.9953613281;39.6271018982;10;49.1906523705;
48;4;27.7370662689;26.5;6;39.1671074629;4;32.757194519;38.5;10;49.4717793465;
49;4;27.3999996185;27.5;6;39.211841464;4;32.8415336609;38.5;11;49.7487034798;
50;4;27.763551712;27.5;7;39.2577478886;4;32.1583023071;39.5;12;50.0213582516;
51;4;27.7773246765;27.5;8;39.3048160076;4;33.0064086914;38.5;13;50.2896850109;
52;4;27.3999996185;28.0219268799;8;39.3530313969;4;32.2518577576;39.5;14;50.520683527;
53;5;27.8059082031;27.5;8;39.4023760557;4;33.1562042236;38.5;14;50.6935667992;
54;5;27.8207130432;27.5;8;39.4528282881;4;32.4059295654;39.5;15;50.8674023151;
55;5;27.3999996185;28.0811309814;8;39.5043625832;4;32.4419898987;39.8637199402;15;53.0662438869;
56;5;27.3999996185;28.1017456055;8;39.5569496155;4;32.9132614136;40.2399978638;15;54.7497262955;
57;6;27.8670845032;27.5;6;54.6105561256;4;33.3514213562;41.5140075684;15;56.0052645206;
58;6;26.8831672668;29.5;6;55.4151450396;4;33.6591491699;41.9040527344;17;56.698776722;
59;6;28.3999996185;30.1660575867;6;56.140049696;5;31.6908874512;43.0219497681;16;57.3777685165;
60;6;30.3999996185;31.1882705688;7;56.7843916416;5;31.7469863892;43.1423797607;16;58.0398366451;
61;6;29.9331302643;32.5;7;57.3506456614;5;32.7469863892;43.9441986084;17;58.6829719543;
62;7;29.9503135681;34.5;7;57.8437718153;5;31.7469863892;43.3887138367;18;59.3055481911;
63;7;29.5;35.5;8;58.2703441381;5;32.8182220459;44.2648200989;18;59.9062926769;
64;7;29.6217956543;37.2805023193;9;58.637761116;5;32.7469863892;46.2648200989;18;60.4842545986;
65;7;29.691078186;38.3042984009;10;58.9536123276;5;33.3532371521;48.1551437378;20;61.0387656689;
66;7;31.3698768616;35.5;10;61.0343091488;6;34.414352417;47.2648200989;19;61.5694060326;
67;7;30.8329391479;37.0;9;62.7610344887;6;32.6103286743;49.2648200989;20;62.0759677887;
68;7;31.209186554;35.3899993896;10;65.1802110672;6;31.6406269073;51.2648200989;20;62.5584254265;
69;7;32.5112762451;35.6872596741;10;66.4012057781;6;32.6704559326;50.2648200989;20;63.0037112236;
70;7;30.8703613281;37.6854400635;11;67.2658257484;6;32.414352417;52.2648200989;21;63.3199372292;
71;7;30.930809021;39.7304039001;11;67.6845866442;6;33.414352417;54.2648200989;21;63.6260433197;
72;7;30.9373569489;41.776222229;13;68.0513653755;6;33.5999984741;56.2648200989;21;63.921271801;
73;8;30.9373569489;43.8227996826;12;68.2872725725;7;34.5999984741;58.677772522;21;65.2050123215;
74;8;29.9373569489;44.3524017334;12;68.4822474718;7;35.5999984741;60.7750320435;21;65.6055693626;
75;8;28.9373569489;46.3901138306;12;68.681593895;7;35.9386291504;62.867515564;21;66.0089808702;
76;8;27.9373569489;47.7083320618;12;68.8850489855;7;35.9818000793;64.955116272;21;66.4164446592;
77;8;27.7250003815;50.7176437378;11;69.0923256874;7;36.0299224854;67.0377655029;21;66.8293050528;
78;8;28.7250003815;50.7176437378;9;69.3031150103;8;35.5999984741;68.1154708862;18;83.249011755;
79;8;29.7250003815;51.7176437378;8;69.5170863867;8;36.5999984741;70.1882781982;19;84.4770641327;
80;8;27.7250003815;54.7176437378;10;69.7338905334;9;37.5999984741;72.2562713623;17;85.6205542088;
81;8;27.7250003815;57.7176475525;10;69.9531607628;9;37.5999984741;74.3195800781;18;86.681404829;
82;8;27.7250003815;60.7176475525;10;70.1745154858;9;37.5999984741;75.8055648804;17;87.6652987003;
83;8;27.7250003815;63.0102272034;10;70.3975601196;11;38.5999984741;77.8901824951;15;89.5619328022;
84;8;27.7250003815;65.058013916;10;70.6218895912;11;39.5999984741;79.9694137573;15;90.3598994017;
85;8;27.7250003815;67.1052246094;10;70.847091198;11;39.5999984741;79.0140533447;13;91.0565847158;
86;8;27.7250003815;68.6703948975;12;71.0727458;11;39.5999984741;79.0643844604;13;91.6614201069;
87;8;27.7250003815;69.7717895508;13;71.2984321117;12;39.5999984741;80.0396575928;13;92.0402467251;
88;8;27.7250003815;70.8734283447;14;71.5237276554;13;39.5999984741;80.0391998291;13;92.4294086695;
89;8;27.7250003815;71.9750976562;13;71.7482118607;14;39.5999984741;82.8328018188;11;93.8315095901;
90;8;27.7250003815;73.0766296387;13;71.9714684486;14;40.5999984741;83.8328018188;11;94.3318868876;
91;7;22.0;66.1778259277;14;51.1930878162;15;41.5999984741;84.8328018188;8;115.846835852;
92;7;21.0;67.2784881592;14;51.4126696587;15;40.5999984741;87.8328018188;9;116.373722553;
93;7;21.0;68.3784484863;14;51.6298246384;15;42.5999984741;89.8328018188;9;117.909718752;
94;7;22.0;66.4774932861;14;51.8441774845;15;45.5999984741;93.7328033447;9;118.539618134;
95;7;21.0;67.5754776001;14;52.0553684235;15;47.5999984741;95.7328033447;11;119.179489374;
96;7;21.0;68.672203064;15;52.2630558014;15;48.5999984741;97.7328033447;12;119.826817155;
97;8;22.0;66.7675170898;15;52.4669172764;16;49.5999984741;99.7328033447;13;122.645085573;
98;8;21.0;67.8612442017;15;52.6666526794;16;48.3249969482;103.339134216;13;125.439917564;
99;8;21.0;68.9532470703;16;52.8619837761;16;50.3249969482;101.502655029;13;128.184732795;
100;8;22.0;67.0433883667;16;53.0526585579;16;47.3249969482;104.663536072;14;130.85874474;
