Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;5;20.0;1;12.3999996185;16.0;6;32.0;
6;1;11.0;10.0;5;20.0;2;13.6999998093;16.0;5;33.0;
7;1;11.0;10.0;4;20.3999996185;2;14.6999998093;16.0;5;32.7874397039;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;14.8362321854;15.8123998642;5;32.6369597912;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;14.7910881042;15.6435594559;5;33.2713215351;
10;2;11.597111702;10.4951858521;3;23.0919120312;2;16.9672355652;15.8360004425;5;33.5629205704;
11;2;11.927573204;11.0209560394;3;24.0163254738;2;18.9672355652;15.8360004425;5;33.9021720886;
12;2;13.9275741577;11.4571752548;3;24.7773565054;2;20.9672355652;15.8360004425;5;34.2696022987;
13;2;15.9275741577;11.8107032776;4;25.395208478;2;22.2667198181;15.8360004425;6;34.6880238056;
14;2;16.9761562347;12.0916318893;4;25.8925833702;2;23.3922462463;15.8360004425;6;35.1612250805;
15;2;17.9935646057;12.3113050461;4;26.2918028831;2;24.5342063904;15.8360004425;6;35.692158699;
16;2;19.0115871429;12.4808797836;4;26.3921557665;2;24.7076473236;15.8360004425;6;36.2825365067;
17;2;20.0302200317;12.5;4;26.4563041925;2;23.5016002655;16.8360004425;6;36.9323945045;
18;2;21.0494651794;12.5;4;26.5224741697;2;24.5016002655;15.8360004425;6;37.6396651268;
19;2;21.956741333;12.5;5;26.5906432867;2;25.2919006348;15.8360004425;6;38.3998222351;
20;2;21.977191925;12.5;4;26.6607804298;2;25.519947052;15.8360004425;6;39.2056660652;
21;2;21.9982337952;12.5;4;26.7328453064;2;23.519947052;16.8360004425;6;40.0473222733;
22;3;22.0198535919;12.5;3;26.8067884445;2;23.5016002655;17.8360004425;6;40.9125165939;
23;3;22.0420360565;12.5;2;26.8825509548;2;24.5016002655;15.8360004425;7;41.7871389389;
24;3;22.0647659302;12.5;2;26.9600640535;2;23.5016002655;16.8360004425;7;42.6560764313;
25;3;22.0880184174;12.5;3;27.0392494202;2;23.5016002655;17.8360004425;7;43.5042142868;
26;3;19.5;14.009812355;3;27.120018959;2;22.5016002655;16.8360004425;8;44.3174877167;
27;3;19.1360054016;14.5;3;27.2022752762;2;22.5016002655;16.8360004425;8;45.0838184357;
28;3;18.1606826782;15.5;3;27.2859115601;2;21.5016002655;16.8360004425;9;45.7938108444;
29;3;17.1857738495;16.5;3;27.3708124161;2;21.5016002655;17.8360004425;9;46.4411249161;
30;3;16.2112426758;17.5;3;27.4568536282;3;24.5016002655;15.8360004425;9;48.0225076675;
31;3;15.2370557785;18.5;3;28.5439035892;3;27.5016002655;16.3360004425;9;48.5697238445;
32;3;15.0;19.8999996185;3;28.6818232536;3;29.261259079;16.3520965576;9;49.0532128811;
33;3;16.0;20.9200000763;3;28.82244277;3;30.715965271;15.8360004425;9;49.3279036283;
34;3;16.0;21.9407901764;3;28.9656363726;3;28.3964385986;17.3844680786;9;49.5665991306;
35;3;17.0;19.9623794556;3;29.111268878;4;27.7013721466;16.8360004425;7;54.6389151812;
36;3;16.0;20.9847774506;4;29.259196043;4;30.03881073;20.8360004425;7;54.8225436211;
37;3;16.0;22.0079898834;4;29.4092648029;5;31.0886497498;24.8360004425;6;55.0035173893;
38;3;17.0;19.5;3;29.5613144636;5;32.0886497498;28.8360004425;7;55.1814571619;
39;3;16.0;20.5;5;29.7151767015;5;32.6541976929;32.8359985352;7;55.3560205698;
40;3;16.0;21.5;6;29.8706766367;5;32.69506073;35.2780761719;7;55.526905179;
41;3;17.0;19.5;6;30.0276333094;5;32.3743629456;35.879196167;8;55.6938501596;
42;3;16.0;20.5;8;30.1858608723;6;32.7743225098;35.2515106201;7;55.8566358089;
43;3;16.0;21.5;8;30.3451685905;6;32.8126029968;35.2389144897;7;56.0150837898;
44;3;17.0;19.5;8;30.5053622723;6;32.8499336243;35.2267990112;7;56.1690567732;
45;3;16.0;20.5;9;30.6662447453;6;30.4855060577;36.8979644775;8;57.3184553385;
46;3;16.0;21.5;10;30.8276160955;6;30.5105342865;38.9043960571;8;57.5436977148;
47;3;17.0;21.5;10;30.9892749786;6;30.5344295502;40.9115142822;8;57.7698831558;
48;3;18.0;22.5;11;31.1510190964;6;30.0199813843;42.9193115234;9;57.997261405;
49;3;19.0;23.5;11;31.3126459122;7;30.0416164398;44.9277648926;8;58.2260980606;
50;3;20.0;25.5;11;31.4739527702;7;30.5154323578;46.1645774841;9;58.4566655159;
51;3;21.0;27.5;12;31.634739399;7;30.4759979248;47.9465866089;9;58.689234972;
52;3;22.0;27.5;12;31.7948052883;7;31.0999145508;46.6798934937;10;58.9240684509;
53;3;23.0;27.5;13;31.9539539814;7;30.5733146667;46.9677886963;12;59.1299340725;
54;3;23.5;27.5;13;32.1119911671;7;30.1264419556;48.8165893555;11;59.3018956184;
55;3;23.5;27.5;14;32.2687265873;7;31.6515197754;46.0011177063;12;60.4809339046;
56;3;23.5;27.5;14;32.4239742756;7;31.6888160706;48.0199317932;12;60.8350555897;
57;3;23.5;27.5;15;32.577552557;7;32.6563415527;50.1359977722;13;62.9146972895;
58;5;23.5;27.5;13;32.7292864323;7;33.8042144775;50.7724914551;13;64.6584962606;
59;5;23.5;27.5;14;32.8790071011;7;34.6474723816;51.3259849548;14;66.1590607166;
60;5;23.5;27.5;14;33.0265519619;8;32.7961044312;53.764831543;13;67.2145898342;
61;5;23.5;27.5;14;33.171766758;8;32.8198013306;54.4564819336;14;68.1752038002;
62;5;23.5;27.5;14;33.3145048618;8;32.8198013306;56.7027587891;17;69.0342059135;
63;5;23.5;27.5;14;33.4369900227;8;32.8198013306;58.7725410461;17;69.9724838734;
64;5;23.5;27.5;14;34.5250804424;8;31.8198013306;58.2041511536;17;70.991859436;
65;5;24.5;28.5;14;34.6423232555;9;31.8198013306;58.6730613708;16;72.0922756195;
66;5;25.5;29.5;15;34.7591648102;9;32.8198013306;60.1792526245;18;73.2712855339;
67;5;25.5;30.5;15;35.8754599094;9;31.8198013306;59.7215957642;18;74.5235712528;
68;5;26.5;32.5;14;36.0310692787;9;31.8198013306;61.9134216309;19;75.8405771255;
69;5;27.5;34.5;14;36.1870445013;9;32.8198013306;65.1083145142;17;77.2103404999;
70;5;27.5;36.1935005188;15;36.3432625532;9;32.8198013306;68.3046951294;18;78.6176142693;
71;5;27.5;37.2132263184;15;36.4996050596;9;32.8198013306;71.5008926392;18;80.0443480015;
72;5;27.5;38.2332763672;15;36.6559587717;9;30.8198013306;75.6952514648;18;81.4705383778;
73;5;27.5;38.2536468506;11;36.8122167587;9;29.8198013306;79.1003341675;19;82.8754031658;
74;6;27.5;38.2743263245;10;38.3342546225;9;28.8198013306;82.3213424683;19;84.238727808;
75;6;27.7999992371;38.8030471802;10;39.6387605667;9;27.8198013306;85.5356445312;18;85.5422227383;
76;6;28.0340003967;39.2224502563;9;40.758684516;9;27.8198013306;85.7419815063;18;86.7706625462;
77;6;28.2123565674;39.549785614;10;41.7284225225;9;25.8198013306;88.9393157959;19;87.9126753807;
78;6;28.3458442688;39.8029975891;10;42.4315835238;9;24.8198013306;92.1268539429;20;88.9610676765;
79;6;28.3999996185;39.9246177673;11;42.950684309;9;23.8198013306;95.3040161133;20;89.912712574;
80;7;28.3999996185;39.0;10;43.4649078846;9;25.5750007629;92.4704666138;20;90.7680807114;
81;7;26.3999996185;40.0;12;43.9730234146;9;23.5750007629;95.6260757446;19;91.5305497646;
82;7;25.3999996185;41.0;12;44.4739124775;9;24.5750007629;95.7709121704;19;92.2056181431;
83;7;24.3999996185;43.0;13;44.9665769339;9;25.5750007629;93.8017654419;19;92.8001494408;
84;7;23.3999996185;44.0902404785;13;45.4501425028;9;24.5750007629;94.8319473267;20;93.3217153549;
85;7;22.3999996185;44.0;12;45.9238609076;9;24.5750007629;95.8614349365;20;93.7780675888;
86;7;21.3999996185;46.0;12;46.3871068954;9;25.5750007629;93.8902206421;20;94.0207996368;
87;7;20.3999996185;47.1956710815;13;46.8393740654;9;24.5750007629;94.9182662964;22;94.1900520325;
88;7;20.0;48.231628418;13;47.2802662849;9;24.5750007629;95.9455718994;23;94.247751236;
89;7;20.0;49.2679290771;12;47.7094905376;9;25.5750007629;93.972114563;23;94.3037757874;
90;7;20.0;50.3045310974;12;48.1268458366;9;24.5750007629;94.9978790283;22;94.3581109047;
91;7;20.0;50.0;12;48.5322129726;9;24.5750007629;96.0228729248;25;94.4107470512;
92;7;21.0;48.0;10;48.9255447388;9;25.5750007629;98.8452835083;25;94.461681366;
93;7;20.0;49.0;11;49.3068549633;9;26.5750007629;100.877883911;25;94.5109162331;
94;7;20.0;50.0;12;49.6092867851;9;28.5750007629;99.9093933105;25;94.5584592819;
95;7;21.0;48.0;12;49.8915133476;9;29.5750007629;98.9398193359;29;94.5593633652;
96;7;20.0;50.0;12;50.1674487591;9;29.5750007629;100.94039917;29;94.5593633652;
97;7;20.0;51.5655593872;13;50.4214146137;9;32.5750007629;96.9403991699;29;94.5593633652;
98;7;21.0;49.6029891968;14;50.6054961681;9;32.5750007629;95.9403991699;29;94.5593633652;
99;7;20.0;50.6403121948;14;50.7885680199;9;32.5750007629;97.9403991699;31;94.5593633652;
100;7;20.0;51.677482605;15;50.9702646732;9;34.8198013306;94.9403991699;31;94.5593633652;
