Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
4;1;9.0;10.0;5;20.0;2;11.0880002975;14.720000267;5;30.4400005341;
5;1;10.0;10.0;5;20.0;2;12.188000679;14.720000267;5;30.5504004955;
6;1;11.0;10.0;4;20.0;2;13.2211208344;14.720000267;5;30.6819784641;
7;2;11.3000001907;10.0;3;21.3999996185;2;14.2045927048;14.720000267;5;31.3927621841;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;14.4178285599;15.0026245117;5;31.9336137772;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;14.580083847;15.1800003052;5;33.5625947714;
10;2;11.597111702;10.4951858521;2;23.0619120598;2;16.5360984802;15.8904247284;5;34.8303325176;
11;2;11.9185733795;11.0209560394;2;23.9545464516;2;18.5360984802;16.4083175659;5;35.7981119156;
12;2;13.9185733795;11.4571752548;2;24.6819883585;2;20.5360984802;16.7731342316;4;36.5527915955;
13;2;15.9185733795;11.8107032776;2;25.2644146681;2;21.7554130554;17.0200004578;4;36.837420702;
14;2;16.9369182587;12.0916318893;2;25.7245066166;2;22.840801239;17.0200004578;5;37.1463279724;
15;2;17.9431419373;12.3113050461;2;26.0845712423;2;23.933473587;17.0200004578;7;37.4797508717;
16;2;18.9494171143;12.4808797836;1;26.1438889503;2;25.0335006714;17.0200004578;8;37.8374934196;
17;2;19.955739975;12.5;1;26.1651208401;2;25.3512477875;17.0200004578;7;38.2188568115;
18;2;20.9621105194;12.5;1;26.1864993572;2;25.4656562805;17.0200004578;7;38.6225819588;
19;2;21.8559494019;12.5;2;26.2080165148;3;25.586774826;17.0200004578;6;39.046810627;
20;2;21.8624038696;12.5;2;26.2296639681;3;25.7140426636;17.0200004578;6;39.489071846;
21;2;21.8688983917;12.5;2;26.2514331341;3;25.8467216492;17.0200004578;6;39.9462995529;
22;2;21.8754291534;12.5;2;26.2733153105;3;25.9838905334;17.0200004578;6;40.4148874283;
23;2;21.8819942474;12.5;2;26.2953014374;3;26.1244659424;17.0200004578;6;40.8907799721;
24;3;21.888589859;12.5;1;26.3173824549;3;26.2672348022;17.0200004578;6;41.3695960045;
25;3;21.5;12.8293457031;1;26.3395489454;3;26.4108772278;17.0200004578;6;41.8467822075;
26;3;21.5;12.8348875046;3;26.3617914915;3;26.5540351868;17.0200004578;7;42.317782402;
27;4;21.5;13.044716835;2;26.3841004372;3;26.6953353882;17.0200004578;7;42.77821064;
28;4;21.5;13.0536403656;2;26.4064661264;3;26.8334617615;17.0200004578;7;43.2240161896;
29;4;21.9219398499;12.5;2;26.428878665;3;26.9672050476;17.0200004578;7;43.6516227722;
30;4;21.5;13.0715513229;2;26.4513280392;3;27.0954856873;17.0200004578;7;44.0580387115;
31;4;21.5;13.0805311203;2;26.4738043547;3;26.0954856873;18.0200004578;6;45.4409246445;
32;4;21.5;13.0895214081;2;27.4962974787;3;28.0954856873;17.5200004578;6;45.9193402529;
33;4;22.9488887787;12.8999996185;3;27.548797369;3;29.0954856873;17.5803604126;6;46.3847949505;
34;4;23.5;13.1075191498;3;27.6018848419;3;27.0954856873;18.6473312378;6;46.8380265236;
35;4;23.5;13.5407543182;3;27.6555429697;3;28.5163650513;17.0200004578;6;47.2803339958;
36;4;22.2966632843;13.5;3;27.7097533941;3;29.5654773712;20.0200004578;6;47.7134689093;
37;4;21.3129272461;14.5;3;27.7644968033;3;30.3140392303;23.0200004578;7;48.1395102739;
38;4;21.9825973511;12.9623336792;3;27.819752574;3;30.4418525696;26.0200004578;7;48.560738802;
39;4;20.3459262848;13.5;3;28.8754988909;3;30.5682220459;29.0200004578;7;48.9795045853;
40;4;21.8666381836;13.5613489151;3;28.961712718;3;30.6938514709;32.0200004578;8;49.3981053829;
41;4;21.3795146942;13.5;3;29.0489610434;3;30.8194313049;32.0200004578;8;49.8091845512;
42;4;22.7146873474;17.5;3;29.1372115612;3;30.9427547455;32.0200004578;8;50.1062862873;
43;4;23.7411632538;21.5;3;29.2264295816;3;31.0318851471;32.0200004578;9;50.4239370823;
44;4;24.7679290771;25.5;3;29.3165781498;3;31.1271800995;32.0200004578;10;50.7616055012;
45;4;25.7949733734;29.5;4;29.407618165;3;31.2284812927;32.0200004578;10;51.1183404922;
46;4;26.8222846985;32.5;6;29.4995079041;4;31.3355007172;32.0200004578;11;51.4927411079;
47;5;26.8498535156;32.5;6;29.5922036171;4;31.4478206635;32.0200004578;12;51.8829445839;
48;5;26.8776607513;32.5;6;29.6856592894;4;31.5648822784;32.0200004578;12;52.286634922;
49;5;26.3505992889;33.2401313782;8;29.7798265219;4;31.6859893799;32.0200004578;12;52.7010731697;
50;5;26.4591331482;33.1330871582;8;29.8746550083;4;31.8103218079;32.0200004578;13;53.123155117;
51;5;26.9623966217;32.5;8;29.9700922966;4;30.063999176;33.0200004578;13;53.5494904518;
52;5;26.0741043091;33.7225646973;8;30.0660842657;4;31.063999176;32.0200004578;13;54.9765052795;
53;5;26.009513855;33.8470840454;8;30.1625746489;4;31.063999176;34.0200004578;14;55.4519165754;
54;5;26.0212402344;33.8700408936;8;31.2595057487;4;32.063999176;36.0200004578;14;55.9228739738;
55;5;28.0778522491;33.5;8;31.3868180513;4;32.063999176;38.0200004578;14;56.3859949112;
56;5;29.10704422;34.5;8;31.4992520809;4;33.063999176;37.0200004578;14;58.4533569813;
57;5;29.4497756958;35.5;8;31.6084785461;4;34.5194625854;37.6599502563;15;60.0804283619;
58;5;29.4825439453;36.5;9;31.7186843157;4;35.6218338013;38.0979385376;15;61.3744730949;
59;5;29.5156059265;37.5;9;31.8298015594;4;35.9804267883;38.3882522583;16;62.0730403662;
60;5;29.5489406586;37.5;8;31.9417597055;4;31.9874763489;40.4000015259;16;62.620778203;
61;5;29.5825271606;37.5;9;32.0544861555;4;32.083026886;40.4000015259;16;63.0941314697;
62;5;29.6163444519;37.5;10;32.1679062843;4;33.083026886;41.4000015259;17;63.5471749306;
63;5;29.6503715515;37.5;10;32.281943202;4;33.1487998962;42.4000015259;17;63.9796352386;
64;5;29.6845817566;37.5;10;32.3965190649;4;33.1487998962;43.4000015259;17;64.3917460442;
65;5;29.7189559937;37.5;11;33.565518856;4;32.1487998962;42.4000015259;17;64.7841565609;
66;5;30.0696544647;38.0;12;34.516677618;4;30.1487998962;44.4000015259;19;65.1578330994;
67;5;29.9277915955;38.9596176147;12;35.2843506336;5;29.1487998962;46.4000015259;19;65.5139603615;
68;5;30.5853061676;38.6872596741;13;35.9043039083;5;29.0400009155;48.4000015259;18;65.8538501263;
