Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;6;20.0;1;11.3999996185;16.0;6;31.3753604889;
4;1;9.0;10.0;6;20.0;1;11.2750720978;15.6876802444;6;30.8131847382;
5;1;10.0;10.0;6;20.0;1;12.2750720978;15.4065923691;6;30.307226181;
6;1;11.0;10.0;6;20.0;1;13.2750720978;15.1536130905;6;29.8518638611;
7;1;11.0;10.0;6;20.3999996185;1;13.9555587769;14.9259319305;6;29.522518158;
8;2;11.4200000763;10.1999998093;5;21.7264003754;1;13.8567552567;14.761259079;6;29.2261066437;
9;2;11.5179204941;10.3632001877;5;21.9903717041;1;13.7678318024;14.6130533218;6;29.1297035217;
10;2;11.597111702;10.4951858521;5;23.0719120502;1;15.8567552567;14.5648517609;6;29.0429420471;
11;2;11.9215736389;11.0209560394;5;23.9749414921;1;16.856754303;14.5214710236;6;28.9648551941;
12;2;13.9215736389;11.4571752548;5;24.7131726742;1;17.856754303;14.482427597;6;28.8945770264;
13;2;15.9215736389;11.8107032776;5;25.3067810535;1;18.856754303;14.4472885132;6;28.8313274384;
14;2;16.5920333862;12.0916318893;5;25.7784451246;1;19.856754303;14.4156637192;6;28.7744026184;
15;2;16.7335338593;12.3113050461;5;26.1504684687;1;20.6323204041;14.3872013092;6;28.7231712341;
16;2;16.8451404572;12.4808797836;5;26.2221269608;1;20.6169509888;14.3615856171;8;28.6770629883;
17;2;18.7534217834;12.5;5;26.2560760975;2;21.6031188965;14.3385314941;7;29.6355648041;
18;2;19.7636070251;12.5;5;26.2905418873;2;22.590669632;14.6177825928;7;29.766261816;
19;2;20.7739467621;12.5;6;26.3255085945;2;22.5794639587;14.6495218277;7;29.9269696474;
20;2;21.7844352722;12.5;6;26.3609591722;2;22.9780921936;14.2823019028;9;30.120718956;
21;2;21.9082870483;12.5;6;26.3968753815;2;22.5603065491;14.7430858612;9;30.3507704735;
22;2;21.9190635681;12.5;6;26.4332377911;2;22.5521373749;14.8066558838;9;30.6205282211;
23;2;21.9299716949;12.5;6;26.4700255394;2;23.1861591339;14.2413101196;9;30.9334104061;
24;3;21.9410076141;12.5;4;26.5072168112;3;23.2800235748;14.2302827835;9;31.2926900387;
25;3;21.9521656036;12.5;5;26.5447884798;3;23.3878059387;14.2203588486;10;31.7012672424;
26;3;21.9634361267;12.5;5;26.5827163458;3;23.5103797913;14.2114267349;10;32.1614148617;
27;3;21.5;13.1330862045;5;26.6209751368;3;22.5220336914;15.2033882141;10;32.67446661;
28;3;21.9862918854;12.5;5;26.6595385075;3;23.5176925659;14.1961536407;10;33.2404904366;
29;3;21.9978618622;12.5;5;26.6983793974;3;22.5137863159;15.1896419525;10;33.8579688072;
30;3;19.5;14.1793518066;5;26.7374696732;3;21.5137863159;15.1896419525;6;34.5235137939;
31;3;18.5;15.1949882507;4;27.7767804861;3;21.363735199;16.1896419525;6;35.2316770554;
32;3;18.5;16.6107120514;4;27.8662822247;3;20.5790328979;17.1896419525;7;35.9749040604;
33;3;18.5;17.6465129852;4;27.9579197168;4;19.8045654297;18.1896419525;7;36.6886301041;
34;3;17.5;18.6831684113;4;28.0516872406;4;19.0209884644;19.1896419525;7;37.4109916687;
35;3;16.5;19.7206745148;4;28.1475732327;4;18.2397727966;20.1896419525;7;38.1314163208;
36;3;16.0;20.7590293884;4;28.2455604076;4;17.4577693939;21.1896419525;8;38.8392658234;
37;3;16.0;21.7982254028;5;28.3456244469;4;17.1580200195;22.1896419525;8;39.5244426727;
38;3;16.0;22.8382492065;5;28.4477344751;4;16.1580200195;21.1896419525;9;40.1779584885;
39;3;17.0;20.8790931702;5;28.551852107;4;16.1580200195;21.1896419525;9;40.7923898697;
40;3;16.0;21.9207401276;5;28.6579307318;4;15.1580200195;20.1896419525;9;41.3621721268;
41;3;16.0;22.9631729126;6;28.7659164667;4;15.1580200195;20.1896419525;10;41.8837089539;
42;3;17.0;21.0063667297;7;28.8757464886;4;17.1580200195;20.1459350586;12;42.3553218842;
43;4;16.0;22.0502986908;6;28.9873492718;4;16.1580200195;21.1444454193;12;42.7770462036;
44;4;16.0;23.0949401855;6;29.1006445885;4;17.0;22.1431045532;12;43.150343895;
45;4;17.0;21.1402587891;6;29.2155435085;5;19.0;23.1418991089;10;58.4777679443;
46;4;19.2646636963;22.1402587891;6;29.3319476843;5;20.0;25.1408119202;10;59.5126314163;
47;4;19.7115650177;23.1402587891;6;29.449750185;5;22.0;27.1398353577;12;60.428071022;
48;4;20.6117744446;25.1402587891;7;29.5688345432;5;24.0;29.1389541626;12;61.2272090912;
49;4;21.7346439362;27.1402587891;7;29.6890764236;5;26.6346073151;27.4374351501;11;61.8747558594;
50;4;23.4067230225;27.5;7;29.8103430271;5;26.634223938;28.3858242035;12;62.3085308075;
51;4;23.7573299408;28.4143638611;8;29.9324936867;5;28.6338768005;27.3416786194;13;62.6751403809;
52;4;24.2685050964;28.4483261108;9;30.055380106;5;28.6335659027;28.3043251038;13;62.9820289612;
53;4;25.0166149139;27.5;9;30.1788477898;5;29.2213897705;29.2730121613;13;63.2368392944;
54;4;24.2631721497;28.5;9;30.3027360439;5;29.2978630066;30.246969223;13;63.3532352448;
55;4;24.3012733459;28.5;9;30.426879406;5;28.3330345154;29.2352466583;13;63.3524780273;
56;4;25.1280651093;27.5;8;30.5511078835;5;28.3330345154;29.2344474792;13;63.3517971039;
57;4;24.3429069519;28.5;8;30.6752486229;5;27.3330345154;28.2344474792;13;64.3511829376;
58;4;24.3327770233;28.5;8;30.7991266251;5;28.3330345154;29.2338008881;13;64.4006316662;
59;5;25.2397384644;27.5;7;30.922565937;5;28.3330345154;30.2338008881;13;64.2731957436;
60;5;25.2767696381;27.5;7;31.0453908443;5;28.6636276245;31.1726551056;13;64.1657022238;
61;5;24.3628692627;28.5;6;31.1674268246;6;29.6798191071;33.1178741455;12;64.0763751268;
62;5;24.3725662231;27.5;8;31.2885019779;6;30.3330345154;34.9473724365;12;64.0036139488;
63;5;24.3820896149;27.5;8;31.4084479809;6;29.3330345154;33.9415740967;12;63.9459738731;
64;5;23.5;28.5;8;31.5250804424;6;29.7320480347;33.8512535095;13;63.902145505;
65;5;24.3999996185;27.5;8;32.6123232841;6;28.7506809235;32.8450431824;13;63.8709474802;
66;5;25.3999996185;28.5;10;32.7285737991;6;28.7699260712;32.7703399658;13;65.5653551817;
67;5;26.3999996185;29.5;9;32.8442847729;6;29.9607772827;34.0674476624;12;66.9344924688;
68;5;26.3999996185;30.5;9;32.959318161;6;29.1238937378;33.0130767822;12;67.9975190163;
69;5;26.3999996185;31.5;9;33.0735428333;6;29.2624664307;33.4116287231;13;68.5988330841;
70;5;26.3999996185;32.5;10;33.1868351698;6;30.3798980713;34.3724861145;13;68.9662504196;
71;5;26.3999996185;32.5;10;33.2990795374;6;31.475069046;35.3407592773;13;69.0420129299;
72;5;26.3999996185;32.5;11;34.6053667068;6;32.4977989197;36.3331832886;14;69.1195260286;
73;5;26.7179985046;33.0;11;35.6933484077;6;32.7835960388;37.3254318237;14;69.1987113953;
74;5;26.9698104858;33.3899993896;12;36.596654892;6;30.807352066;39.3175163269;13;69.2794809341;
75;5;26.2123565674;34.6872596741;12;37.350325346;6;29.8315830231;41.3094406128;13;69.3617372513;
76;5;26.3458442688;35.2041168213;13;37.8385635614;6;29.1955776215;40.3012123108;12;69.4453735352;
77;5;27.3879051208;34.7133827209;12;38.1444274187;6;29.1955776215;40.3012123108;12;69.5302743912;
78;5;27.4047679901;34.7388763428;12;38.447583437;6;30.1955776215;41.3012123108;14;69.6163156033;
79;5;27.4213542938;34.7649002075;12;38.7472215891;6;31.1955776215;43.3012123108;14;69.7033655643;
80;5;24.3999996185;36.7914428711;13;39.0425847769;6;32.1955795288;45.3012123108;15;69.7912852764;
81;5;23.3999996185;38.2233428955;13;39.3329749107;6;32.1955795288;47.3012123108;14;69.879929781;
82;5;22.3999996185;38.4257583618;13;39.6177620888;6;32.1955795288;49.3012123108;15;69.9691483974;
83;5;21.3999996185;39.4462280273;13;39.8963901997;6;32.1955795288;51.3012123108;13;70.0587861538;
84;5;20.3999996185;40.4662475586;13;40.1683791876;6;30.1955776215;54.3012123108;13;70.1486847401;
85;5;19.3999996185;41.4858131409;13;40.4333276749;6;31.1955776215;55.3012084961;15;70.2386834621;
86;5;18.3999996185;43.465385437;14;40.6909118891;6;32.1955795288;57.3012084961;15;70.3286206722;
87;5;18.0;44.5135879517;14;40.9408833981;6;32.1955795288;59.3012084961;15;70.4183344841;
88;5;18.0;45.5616340637;14;41.1830668449;6;32.1955795288;60.8249893188;15;70.5076644421;
89;5;18.0;46.6094894409;14;41.4173536301;6;33.1955795288;58.8607177734;15;70.5964519978;
90;5;19.0;46.0805892944;17;41.6436977386;6;32.1955795288;59.896232605;16;70.6845424175;
91;5;19.0;45.1112632751;17;41.838552475;6;32.1955795288;60.9314727783;16;70.7717852592;
92;5;19.0;45.1421279907;17;42.0097999573;6;33.1955795288;58.9663696289;16;70.8580358028;
93;5;19.2000007629;46.1731491089;18;42.1744859219;6;32.1955795288;60.000869751;16;70.9431557655;
94;5;19.0;45.2042770386;18;42.3327393532;6;32.1955795288;61.0349197388;17;71.0270140171;
95;5;18.0;46.8354873657;21;42.484716177;6;33.1955795288;59.0684585571;17;71.1094875336;
96;5;18.0;47.8667297363;21;42.5959544182;6;32.1955795288;60.1014480591;18;71.1904621124;
97;5;19.0;45.8979759216;22;42.6583623886;6;32.1955795288;61.1338424683;18;71.2698326111;
98;5;18.0;46.9291801453;21;42.7206115723;6;31.1955776215;60.1655883789;18;71.3475031853;
99;5;18.0;47.9603042603;22;42.7826249599;6;29.1955776215;62.1966552734;18;71.423388958;
100;5;19.0;45.9913101196;22;42.8443262577;6;28.1955776215;64.2270126343;18;71.4974136353;
101;5;18.0;47.0221633911;23;42.9056406021;6;28.1955776215;63.2566223145;18;71.5695123672;
102;5;18.0;48.0528182983;27;42.9664952755;6;26.1955776215;65.2854614258;18;71.6396298409;
103;5;19.0;46.0832443237;27;43.0268189907;6;25.8955783844;67.3135070801;18;71.7077207565;
104;5;18.0;47.113407135;27;43.08654356;6;26.8955783844;66.3407440186;18;71.7737498283;
105;5;18.0;48.1432723999;27;43.1456031799;6;25.8955783844;68.3671569824;19;71.8376903534;
106;5;19.0;46.1727981567;27;43.2039351463;7;25.8955783844;70.3927307129;18;71.8995256424;
