Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;9.19999980927;10.0;4;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;10.3000001907;10.0;4;21.0900000334;2;13.3487997055;15.7567996979;5;32.3062400818;
6;2;11.3269996643;10.0;4;21.1871190071;2;15.3487997055;15.6531200409;5;31.9404958487;
7;2;11.3561353683;10.0;4;21.7036092281;2;17.2744445801;15.4574079514;5;31.6998902559;
8;2;11.5110826492;10.1999998093;4;22.1564130783;2;17.5099658966;15.3240671158;5;31.484726429;
9;2;11.6469240189;10.3632001877;4;22.557236433;2;17.4454174042;15.2040605545;5;32.2242928743;
10;2;11.7671709061;10.4951858521;4;23.8035871983;2;19.5327682495;15.5482625961;5;32.7672274113;
11;2;12.141076088;11.0209560394;4;24.8916251659;2;21.5327682495;15.7932214737;5;32.9076683521;
12;2;14.141076088;11.4571752548;4;25.8364036083;2;23.5327682495;15.8360004425;5;32.9613873959;
13;2;16.1410751343;11.8107032776;5;26.6592981815;2;24.5812549591;15.8360004425;5;33.0167491436;
14;2;17.3553848267;12.0916318893;5;27.3839819431;2;25.5978622437;15.8360004425;6;33.0737434626;
15;2;18.440984726;12.3113050461;5;28.0334718227;2;26.6149616241;15.8360004425;7;33.1323544979;
16;2;19.5340881348;12.4808797836;5;28.407397747;2;26.5016002655;16.2741069794;7;33.1925603151;
17;2;20.6347923279;12.5;5;28.7683298588;2;26.9577674866;15.8360004425;8;33.2543327808;
18;2;21.7430725098;12.5;5;29.1538929939;2;26.5016002655;16.3106994629;8;33.3176373243;
19;2;22.7461681366;12.5;6;29.562889576;2;26.9952907562;15.8360004425;7;33.3824326992;
20;2;22.8688659668;12.5;6;29.9934945107;3;26.5016002655;16.3491306305;6;33.4486709833;
21;2;22.9980487823;12.5;6;30.4432339668;3;26.5016002655;15.8360004425;6;33.5162975788;
22;2;23.1329708099;12.5;6;30.9089989662;4;25.5514411926;16.6843776703;5;45.5852510929;
23;2;23.2726993561;12.5;6;31.3870959282;4;24.5514411926;16.8360004425;5;46.1354628801;
24;2;23.4161281586;12.5;7;31.8733391762;4;25.0869750977;17.8360004425;5;46.6461548805;
25;2;19.5;14.5;7;32.36317873;4;25.1062526703;18.8360004425;6;47.1166594028;
26;3;18.5;16.5;6;32.8518595695;4;25.1258277893;19.8360004425;6;47.5474376678;
27;3;17.5;18.5;6;33.3346033096;4;25.1456756592;20.8360004425;6;47.9398679733;
28;3;16.5;19.8338413239;6;33.8067913055;4;25.1657752991;21.8360004425;6;48.2960214615;
29;3;15.5;21.0227165222;6;34.2641468048;4;24.4681301117;22.8360004425;6;48.6184408665;
30;3;14.5;22.205657959;7;34.7028827667;4;21.2820358276;25.8360004425;6;48.9099452496;
31;3;14.0;23.3811531067;7;35.1198272705;4;20.2820358276;27.9874477386;6;50.1734647751;
32;4;15.0;22.3811531067;7;35.5124940872;4;20.2820358276;30.4829101562;7;50.3861091137;
33;4;14.0;24.3811531067;7;35.8791179657;5;21.0;32.5444908142;7;50.5228285789;
34;4;15.0;23.3811531067;7;36.2186422348;5;22.0;30.349067688;8;50.6623300314;
35;4;15.0;22.3811531067;7;36.530673027;5;21.0;33.377407074;8;50.8045358658;
36;4;14.0;24.3811531067;7;36.8154029846;5;22.3351383209;36.877407074;9;50.9493601322;
37;4;15.0;23.3811531067;7;37.0735216141;5;24.0;36.877407074;8;51.0967084169;
38;4;15.0;22.3811531067;7;38.3061151505;5;24.8226146698;39.877407074;9;51.2464772463;
39;4;15.0;24.7811527252;7;39.5645663738;5;25.3916301727;42.877407074;9;52.3985542059;
40;4;18.0;24.2011528015;9;39.8424372673;5;27.5;43.3359985352;10;52.5960882902;
41;4;18.0;26.2379436493;7;40.1026438475;5;28.3848075867;44.3359985352;10;52.7970844507;
42;4;19.0;25.2760066986;8;40.3354982138;5;28.5;44.3359985352;11;53.001412034;
43;4;19.0;24.3153533936;9;40.4370807409;6;29.5;44.9126091003;11;53.2089275122;
44;4;18.0;26.3559856415;10;40.5418847799;6;30.5;43.3359985352;12;53.419474721;
45;4;19.0;25.3979072571;12;40.6499036551;6;31.5;43.3359985352;12;53.632884264;
46;4;19.0;24.4411144257;12;40.7611202002;6;30.4844150543;43.3359985352;12;53.8489737511;
47;4;20.4368915558;26.4411144257;12;40.8755055666;7;29.5034828186;44.3359985352;12;54.0675473213;
48;4;21.862651825;28.4411144257;13;40.9930193424;7;28.5222129822;45.3359985352;12;54.2883957624;
49;4;22.477191925;31.4411144257;12;41.1136087179;7;28.5;44.3359985352;12;55.5112967491;
50;4;23.0;34.441116333;13;41.2372078896;7;30.5;45.1394958496;14;55.8660153151;
51;5;24.5198535919;36.8842544556;13;41.36373806;7;32.5;45.1694793701;16;56.0339909792;
52;5;25.5420360565;37.3811531067;14;41.4931070805;8;31.8826293945;45.3359985352;15;56.2388086319;
53;5;27.5479316711;35.3811531067;15;41.6252090931;9;31.0372371674;47.3359985352;12;67.9797898531;
54;5;25.5;37.831237793;15;41.7599246502;9;33.1056900024;47.1741676331;12;68.716429472;
55;5;26.1117744446;38.0694236755;15;41.8971207142;10;35.1796684265;47.1541290283;11;91.2017190456;
56;5;27.0331306458;36.2291603088;16;42.0366512537;10;33.1120758057;51.1319732666;10;93.0219919682;
57;5;26.1606826782;37.1149024963;16;43.1783570051;10;34.1852798462;55.0848007202;10;94.8371253014;
58;5;27.0677337646;39.2955169678;17;43.3520666361;10;35.2655639648;57.7064552307;11;99.1082282066;
59;6;28.5;39.1099777222;17;43.5281877518;11;37.4585189819;60.6054801941;8;116.957782507;
60;6;28.2370567322;40.1854515076;14;43.7065191269;11;39.6680297852;64.524810791;9;120.279360294;
61;6;29.2119560242;41.3811531067;13;43.8868482113;11;41.735244751;67.3981323242;9;123.128017306;
62;6;28.5;42.233757019;13;44.0689526796;11;43.7928161621;71.8023910522;10;125.568686128;
63;6;28.3161392212;42.7205467224;13;44.2526005507;11;46.7999992371;76.9761734009;10;127.527070999;
64;7;28.6995182037;43.2828369141;8;62.4375522137;11;44.7999992371;82.9097213745;11;129.376484156;
65;8;30.7364349365;41.3811531067;7;63.5235614777;11;43.7999992371;86.341758728;12;131.122871399;
66;8;31.5;41.3811531067;6;64.4852781296;12;42.9000015259;89.8440933228;11;132.642943859;
67;8;29.8871631622;44.3573989868;6;66.3268578053;12;43.9000015259;91.4622039795;13;134.065685391;
68;8;31.6485767365;46.3811531067;6;67.0874909163;13;42.9000015259;95.4467163086;13;135.428818941;
69;8;32.8859481812;50.3811531067;7;67.7499265671;13;41.0999984741;98.1715316772;13;136.635884643;
70;9;33.9235229492;49.4323654175;6;68.7538297176;13;42.0999984741;100.440208435;15;137.695241094;
71;9;34.5310974121;49.9544487;6;72.0822738409;13;41.0999984741;106.245071411;16;138.737123251;
72;8;37.3028297424;51.8811531067;7;74.1062194109;14;42.0999984741;108.309547424;15;139.753512859;
73;8;39.5786590576;53.3899993896;7;75.8062113523;14;42.0999984741;110.421936035;16;140.734776735;
74;8;39.5369491577;56.3231658936;8;77.2391734123;14;43.0999984741;110.534240723;17;141.67745471;
75;8;40.2713546753;57.9097442627;9;78.0868132114;14;43.0999984741;114.64730072;18;142.577099085;
76;8;39.2789726257;60.0;9;78.7085767984;14;48.9574279785;119.829185486;20;143.430700064;
77;8;39.3585357666;61.0;10;79.3097233772;14;53.6388244629;118.943016052;23;144.236634493;
78;8;40.4299926758;62.0;11;79.7821372747;14;55.1155166626;122.056838989;24;144.96665287;
79;8;40.6940994263;63.0;11;80.2156211138;14;55.0822486877;128.170394897;26;145.612921715;
80;8;38.7349586487;65.0;7;80.655334115;14;57.1437606812;128.283462524;24;146.216966152;
81;8;37.7754936218;67.0;5;81.100854516;14;56.1714248657;130.732345581;24;146.780751467;
82;8;35.5142784119;70.0;6;81.5517209768;14;55.2544403076;135.421768188;25;147.306633234;
83;8;35.5324172974;71.0;8;82.007427454;14;57.3040542603;133.558731079;29;147.79718256;
84;8;32.2440490723;74.0;8;82.4674230814;14;56.3303451538;134.693130493;27;148.189330101;
85;8;27.8999996185;75.0;11;82.9311096668;14;56.3870353699;135.801757812;27;148.418110132;
86;8;26.3999996185;77.0;10;83.3978384733;14;57.407623291;133.906982422;27;148.642542839;
87;8;26.0;80.0;9;83.8669122458;14;56.4278259277;135.010238647;27;148.86227417;
88;9;26.0;82.8960266113;9;84.3375854492;14;56.4476013184;136.111312866;27;149.076984644;
89;8;24.0;78.0;8;82.722953558;16;57.4669265747;134.210067749;20;151.312245369;
90;8;25.0;80.0;8;83.1336123943;16;56.4857749939;145.283370972;21;151.576340437;
91;8;25.0;80.0;8;83.5428955555;16;57.504119873;151.413833618;23;151.835193157;
92;8;25.0;80.0;10;83.93232584;18;58.7366333008;154.540618896;21;152.088551521;
93;8;25.0;80.0;9;84.2870275974;18;59.7600479126;158.663543701;19;152.336194754;
94;8;25.0;80.0;8;84.6397910118;18;59.7829551697;158.782592773;18;152.577932835;
95;8;25.0;79.1408843994;9;84.9896991253;18;58.8053283691;160.297637939;16;153.796708345;
96;8;24.0;81.1653900146;9;85.3358376026;18;60.8256378174;163.397827148;16;154.167080998;
97;8;25.0;80.1896972656;10;85.6773068905;18;61.8410797119;162.463272095;18;155.570681572;
98;8;25.0;80.2138061523;10;86.0132346153;18;62.0775299072;162.101516724;26;157.018630981;
99;8;23.0;56.2376594543;10;62.3427872658;19;62.2095146179;165.734390259;21;182.511446476;
100;8;23.0;55.2612457275;11;62.6651809216;19;63.3456001282;166.357772827;21;184.050364017;
