Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;9.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
5;1;10.0;10.0;5;20.0;1;12.3999996185;16.0;6;31.7439994812;
6;1;11.0;10.0;5;20.0;1;13.3999996185;15.8719997406;6;31.5135993958;
7;1;11.0;10.0;5;20.3999996185;1;14.3999996185;15.7567996979;6;31.3982391357;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;14.4194717407;15.6991195679;6;30.9142551422;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;14.2742767334;15.4571275711;6;30.8005905151;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;16.4194717407;15.4002952576;6;30.6982917786;
11;2;11.9125738144;11.0209560394;4;23.9143505096;1;17.4194717407;15.3491458893;6;30.6062221527;
12;2;12.1743059158;11.4571752548;4;24.6714065075;1;18.4194717407;15.3031110764;6;30.5233592987;
13;2;14.9125738144;11.8107032776;5;25.2852387428;1;19.4194717407;15.2616796494;6;30.4487838745;
14;2;16.9125728607;12.0916318893;5;25.7785600424;1;20.4194717407;15.2243919373;6;30.3816661835;
15;2;17.9593582153;12.3113050461;5;26.1737042665;1;21.1145000458;15.1908330917;8;30.3212585449;
16;2;18.9761562347;12.4808797836;5;26.269973278;1;21.0963783264;15.1606292725;8;30.2668933868;
17;2;19.9935646057;12.5;5;26.3300433159;1;21.0800666809;15.1334466934;9;30.2179641724;
18;2;21.0115871429;12.5;5;26.3921557665;1;21.0653896332;15.1089820862;9;30.1739273071;
19;2;21.9176464081;12.5;6;26.4563041925;1;21.0521774292;15.0869636536;9;30.1342945099;
20;2;21.9368915558;12.5;6;26.5224741697;1;21.0402870178;15.0671472549;10;30.0986251831;
21;2;21.956741333;12.5;6;26.5906432867;2;21.029586792;15.0493125916;9;30.0665225983;
22;2;21.977191925;12.5;6;26.6607804298;2;21.0199565887;15.0332612991;8;30.0376300812;
23;2;21.9982337952;12.5;6;26.7328453064;2;21.0112876892;15.0188150406;8;30.0116271973;
24;2;22.0198535919;12.5;6;26.8067884445;2;21.0034885406;15.0058135986;8;29.9882240295;
25;2;21.5;12.9516973495;6;26.8825509548;2;20.9964675903;14.9941120148;8;29.9671611786;
26;2;21.5;12.9706373215;6;26.9600640535;2;20.9901485443;14.9835805893;8;29.9482040405;
27;2;20.0880184174;13.5;6;27.0392494202;2;20.9844608307;14.9741020203;8;29.931142807;
28;2;19.1117744446;14.5;6;27.120018959;2;20.9793434143;14.9655714035;8;29.9157886505;
29;2;18.1360054016;15.5;6;27.2022752762;2;20.97473526;14.9578943253;8;29.9019699097;
30;2;17.1606826782;16.5;6;27.2859115601;2;20.9705905914;14.9509849548;8;29.8895320892;
31;2;16.1857738495;17.5;6;27.3708124161;2;20.9668598175;14.9447660446;8;29.8783378601;
32;2;16.5;16.4483242035;7;27.4568536282;2;20.9635009766;14.9391689301;8;29.8682632446;
33;2;17.5;15.4827413559;7;27.5439035892;2;20.9604797363;14.9341316223;8;29.8591976166;
34;2;16.2631721497;15.5;7;27.6318233013;2;18.9604797363;15.9341316223;8;29.8510379791;
35;2;16.5;14.5;7;27.7204678059;2;17.9604797363;16.9341316223;9;29.8436946869;
36;2;15.3161401749;14.5;7;27.8096864223;2;16.9604797363;17.9341316223;11;29.8370857239;
37;2;14.8429059982;15.5;7;27.8993241787;2;15.9604797363;18.9341316223;11;29.8311367035;
38;2;15.0;14.5;7;27.989222765;2;14.9604797363;19.9341316223;11;29.8257827759;
39;2;14.8967666626;14.5;7;28.079221487;2;13.9604797363;20.9341316223;12;29.8209648132;
40;2;15.0;13.5;7;28.1691586971;2;14.9604797363;18.9341316223;13;29.8166275024;
41;2;16.0;13.7676639557;7;28.258872509;2;15.9604797363;17.9341316223;13;29.8127250671;
42;3;15.9776620865;13.5;7;29.348202467;3;16.9604797363;18.9341316223;11;44.809211731;
43;3;17.0044612885;14.5;7;29.526990056;3;18.9604797363;20.9046058655;12;45.404499054;
44;3;17.0310974121;15.5;7;29.7121994495;3;20.9604797363;21.827249527;12;45.9346313477;
45;3;17.0575237274;16.5;7;29.9040616751;3;22.9604797363;22.7576293945;12;46.397228241;
46;3;17.0836963654;17.5;7;30.1028001308;3;23.9352836609;22.9942398071;13;46.793422699;
47;3;17.0;19.5;8;30.3086242676;3;24.9048309326;22.8869495392;13;47.1269721985;
48;3;19.0;21.5;8;30.5217214823;3;23.9048309326;23.8434448242;12;47.4033794403;
49;3;19.0;23.5;9;30.7422491312;3;23.9048309326;24.8066673279;13;47.6290855408;
50;3;20.0;25.5;10;30.97032547;3;23.9048309326;25.7758750916;13;47.8108310699;
51;3;22.0;27.5;10;31.2060186863;3;23.9048309326;26.7502994537;14;47.8614692688;
52;3;22.0;28.5;11;31.4493367672;3;23.9048309326;27.738576889;15;47.801530838;
53;3;24.0;27.5;12;31.7002174854;3;23.4548301697;28.738576889;15;47.7475852966;
54;3;24.7791786194;27.5;11;31.9585161209;3;22.5499992371;29.738576889;16;47.6990356445;
55;5;23.5;28.5;8;42.2239978313;3;22.5499992371;30.738576889;16;47.6553401947;
56;5;24.5;28.5;9;42.8963267803;3;22.5499992371;31.738576889;16;47.6160144806;
57;5;26.5;29.5;9;43.5494616032;3;22.5499992371;32.7385749817;18;47.5806217194;
58;5;26.8644771576;30.5;9;44.1815874577;4;22.5499992371;33.7385749817;15;57.5487670898;
59;5;26.8842868805;31.5;9;44.7914550304;4;23.5499992371;35.7385749817;16;57.9200973511;
60;5;26.9034690857;32.5;9;45.3783166409;4;25.5499992371;34.7385749817;17;58.2686948776;
61;5;25.5;33.5;9;45.9418406487;4;24.5499992371;36.7385749817;18;58.5930118561;
62;5;26.5;32.5;9;47.482023716;5;24.5499992371;38.6263809204;17;66.142209053;
63;5;26.5;34.5;9;48.0391049385;5;26.5499992371;37.5943717957;17;66.633582592;
64;5;28.5;34.5;9;48.5746665001;5;26.5499992371;39.5651016235;19;67.090262413;
65;5;29.9898910522;35.5;10;49.0715658665;5;26.5499992371;41.538520813;20;67.512588501;
66;5;31.0;36.5;10;49.5163258314;5;27.5499992371;40.5145263672;19;67.9013967514;
67;5;32.0;37.5;10;49.8390783072;6;27.5499992371;42.6869850159;19;69.2579030991;
68;5;32.0;38.1059188843;12;50.1310503483;6;29.5499992371;44.650100708;19;69.6259047985;
69;6;32.0;38.1288757324;12;50.4204919338;6;31.5499992371;43.6164169312;20;71.5805763006;
70;6;32.0;38.1524085999;12;50.7062599659;6;31.3674888611;45.5180358887;21;73.1683385372;
71;6;32.0;38.1765136719;13;50.9872921705;6;31.6189651489;47.43309021;20;74.4533042908;
72;6;32.0;38.2011871338;9;52.6165217161;6;31.8300457001;48.9351043701;21;75.2834650278;
73;6;32.2999992371;38.740436554;11;53.9925540686;6;32.0059509277;49.2981719971;22;75.875936389;
74;6;32.5340003967;39.1713027954;11;55.1506183147;6;34.1451644897;47.2469024658;23;76.0426520109;
75;6;31.2123565674;39.5110473633;12;56.1276612282;6;34.1500015259;48.2385749817;24;76.1298310757;
76;6;31.3458442688;39.7776222229;12;56.7805444002;7;35.1500015259;49.2385749817;23;76.2207399607;
77;6;31.3999996185;39.9135665894;13;57.1173676252;7;36.1500015259;49.9314575195;23;76.3153764009;
78;6;29.3999996185;41.9608230591;13;57.4447863102;7;37.1500015259;49.9314575195;25;76.4137177467;
79;6;28.3999996185;42.0096168518;12;57.7622709274;7;38.1500015259;49.9314575195;26;76.5157191753;
80;6;27.3999996185;43.0599060059;15;58.0694713593;8;38.4500007629;49.9314575195;23;76.6213126183;
81;6;26.3999996185;44.1116294861;15;58.3661994934;8;38.4500007629;49.9314575195;23;76.7304053307;
82;6;25.3999996185;45.164730072;14;58.652412653;8;38.4500007629;49.9314575195;24;76.8428790569;
83;6;24.3999996185;47.164730072;15;58.9281904697;8;38.4500007629;49.9314575195;25;76.9585893154;
84;6;23.3999996185;49.164730072;15;59.1937122345;8;35.4500007629;49.9314575195;25;77.07736516;
85;6;23.0;51.164730072;16;59.4492356777;8;36.4500007629;48.9314575195;25;77.1990094185;
86;6;23.0;53.164730072;16;59.6950740814;8;34.4500007629;49.9314575195;26;77.3232989311;
87;6;23.0;55.164730072;17;59.9315793514;8;33.4500007629;50.9314575195;26;77.4499855042;
88;6;23.0;56.5072937012;18;60.1347279549;8;32.4500007629;51.9314575195;25;77.5787973404;
89;6;24.0;54.567363739;18;60.2558937073;8;32.1500015259;52.5314598083;26;78.709441185;
90;6;23.0;55.6279449463;18;60.377797842;8;33.1500015259;53.5314598083;26;78.9031537771;
91;6;23.0;56.6888999939;18;60.5001485348;8;32.1500015259;54.5314598083;26;79.101190567;
92;6;24.0;54.7500762939;16;60.6226484776;8;31.1500015259;56.5314598083;26;79.303286314;
93;8;23.0;55.8113250732;13;60.7449979782;8;30.7000007629;58.5314598083;34;79.5091569424;
94;7;21.0;51.8724975586;14;46.8668978214;9;31.7000007629;57.5314598083;26;93.718501687;
95;7;22.0;49.9334487915;14;46.9880516529;9;31.7000007629;59.9314575195;27;93.9310058355;
96;7;21.0;48.9334487915;15;47.1081695557;9;29.7000007629;63.9314575195;27;94.1463425159;
97;7;21.0;48.9334487915;14;47.2269706726;9;29.7000007629;64.9314575195;23;94.3641759157;
98;7;22.0;45.9334487915;14;47.3441858292;10;28.7000007629;66.5314559937;20;94.5841623545;
99;7;21.0;47.9334487915;14;47.4595594406;10;26.7000007629;71.5314559937;21;94.8059537411;
100;7;21.0;49.9334487915;15;48.5728521347;10;27.7000007629;72.5961914062;21;95.0291987658;
101;7;23.0;49.9334487915;15;48.7038421631;10;28.7000007629;70.6551437378;22;95.2535448074;
102;7;23.0;52.9334487915;15;49.8325233459;10;29.7000007629;69.7130584717;24;95.4786400795;
103;7;24.0;56.3961639404;15;49.9987078905;10;28.7000007629;72.6456756592;23;95.7041347027;
104;7;26.0;56.4490623474;17;50.1634134054;10;29.7000007629;74.7228393555;24;95.9170017242;
105;8;25.0;59.500541687;14;50.3264961243;10;30.7000007629;77.7920455933;25;96.1293973923;
106;8;25.0;62.1014709473;14;50.487831831;10;31.7000007629;80.8592224121;26;96.341032505;
107;8;26.0;60.5989570618;15;50.6473139524;11;32.7000007629;83.9242935181;24;96.5516204834;
108;8;25.0;62.2177352905;17;50.804854393;11;34.7000007629;84.9871826172;23;96.7608802319;
109;9;25.0;62.6909942627;16;50.9603824615;11;34.7000007629;86.0478439331;24;96.9685337543;
110;9;26.0;60.7345352173;15;51.113842845;11;36.7000007629;85.1062393188;24;97.1743073463;
111;9;25.0;61.7763977051;15;51.2651953697;11;37.1500015259;84.1623382568;24;97.3779330254;
112;9;25.0;63.8165779114;16;51.4144130945;11;36.1500015259;87.2161407471;25;97.5791480541;
113;9;25.0;66.9971084595;16;51.5614818335;11;37.1500015259;87.2676391602;25;97.7776947021;
114;9;25.0;69.0486602783;16;51.7063975334;11;37.1500015259;87.3168487549;27;98.3484852314;
115;9;25.0;71.0979003906;17;51.849165082;11;36.1500015259;90.5191268921;27;98.9270000458;
116;9;25.0;70.144859314;17;51.9897971153;11;38.1500015259;87.7196121216;25;99.51034832;
117;10;26.0;67.1895751953;17;52.0824667215;11;37.1500015259;85.7196121216;25;100.095546246;
118;11;25.0;69.1999969482;16;52.1612021923;11;36.1500015259;87.7196121216;25;101.679570198;
119;11;25.0;71.1999969482;17;52.240842104;11;37.1500015259;85.7196121216;25;103.235797226;
120;11;26.0;70.1999969482;17;52.32132411;11;37.1500015259;88.5314559937;25;104.807783782;
121;10;23.0;67.1999969482;18;47.4025822878;12;39.1500015259;92.5314559937;20;112.092174053;
122;10;23.0;69.1999969482;18;47.4845474958;12;41.1500015259;94.5314559937;22;114.121502638;
123;10;24.0;68.1999969482;20;47.5671468973;13;41.1500015259;100.378440857;21;115.914375067;
124;10;23.0;70.1999969482;22;47.6503050327;13;40.1500015259;104.378440857;22;117.493915677;
