Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;9.0;10.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;9.0;10.0;5;20.0;1;10.8880004883;14.720000267;4;29.235200882;
3;1;9.0;10.0;5;20.0;1;10.8470401764;14.617600441;4;29.0508804321;
4;1;9.0;10.0;5;20.0;2;11.010175705;14.5254402161;3;29.8849925995;
5;1;10.0;10.0;5;20.0;2;12.1101760864;14.4424962997;3;29.552333653;
6;1;11.0;10.0;5;20.0;2;13.1043195724;14.2859268188;3;29.2529396415;
7;2;11.3000001907;10.0;4;21.3999996185;2;13.7758817673;14.1450138092;2;29.0639659762;
8;2;11.4200000763;10.1999998093;4;21.8564003706;2;13.7191896439;14.058432579;2;28.8938883543;
9;2;11.5569200516;10.3632001877;4;22.2658027411;2;13.6681671143;13.9805088043;2;29.6970742941;
10;2;11.6797409058;10.4951858521;4;23.5306534767;2;15.7196130753;14.3742809296;2;30.2961485982;
11;2;12.0591964722;11.0209560394;4;24.6489018202;2;17.7196121216;14.6659402847;3;30.7360709906;
12;2;14.0591964722;11.4571752548;4;25.6380903721;2;19.7196121216;14.8779687881;3;30.7737036943;
13;2;16.0591964722;11.8107032776;5;26.5222804546;2;20.7338905334;14.8887996674;4;30.7897758484;
14;2;17.3142776489;12.0916318893;5;27.3279397488;2;21.7387123108;14.8887996674;4;30.653563261;
15;2;18.4241714478;12.3113050461;5;28.0808603764;2;22.7433128357;14.8130235672;4;30.5325813293;
16;2;19.5483036041;12.4808797836;5;28.5832509995;2;23.1597747803;14.7448253632;4;30.4253093004;
17;2;20.6875495911;12.5;5;29.0998392105;2;23.1275920868;14.6834468842;5;30.3303790092;
18;2;21.8425254822;12.5;5;29.6697235107;3;23.0991134644;14.6282062531;5;30.2465574741;
19;2;22.9009170532;12.5;5;30.2922105789;3;23.07396698;14.5784893036;6;30.1727377176;
20;2;23.0876636505;12.5;5;30.9647336006;3;23.0518226624;14.533744812;7;30.1079175472;
21;2;23.2894210815;12.5;7;31.6826052666;4;22.1291370392;14.4934740067;6;34.8613996506;
22;2;23.504781723;12.5;7;32.4389019012;4;23.113822937;14.4572305679;6;35.1818670034;
23;2;23.7316703796;12.5;7;33.2245311737;4;24.100479126;14.4246110916;7;35.5181802511;
24;2;23.9673595428;12.5;8;34.0285177231;4;24.7734375;14.9327173233;7;35.8670727015;
25;2;19.9673595428;14.5;8;34.8385095596;4;25.7591705322;14.9136018753;7;36.2251201868;
26;2;19.9673595428;14.5;8;35.6414785385;4;26.921049118;14.3450536728;7;36.5888028145;
27;3;19.9673595428;15.5;7;36.424533844;4;27.0895442963;14.3236522675;7;36.9545955658;
28;3;19.9273605347;16.5;6;37.1757497787;4;27.2582130432;14.3043909073;7;37.3190529346;
29;3;19.1527252197;17.5;6;37.8848962784;4;27.4255867004;14.2870559692;7;37.6788964272;
30;3;18.3654689789;18.5;6;38.5439720154;4;25.2574005127;15.8684988022;7;38.0311025381;
31;3;17.3654689789;17.5;6;39.1474952698;4;24.4213447571;16.8758468628;8;38.3729701042;
32;3;16.8654689789;17.5;7;39.692527771;4;23.579372406;17.8831920624;8;38.7021727562;
33;3;17.8654689789;18.5;6;40.1784791946;4;22.7305660248;18.8905353546;8;39.0168019533;
34;3;18.5535430908;19.5;6;40.6067428589;4;21.8741836548;19.8978729248;8;39.3153772354;
35;3;18.6820220947;20.5;6;40.9802522659;4;21.0096645355;20.9052009583;8;39.5968453884;
36;3;18.7940750122;21.5;6;41.3030128479;4;20.4216194153;21.912519455;9;39.8605616093;
37;3;17.7940750122;20.5;6;41.5796737671;4;20.5398597717;22.9198246002;9;40.1062566042;
38;3;17.7940750122;20.5;6;42.815158844;4;22.0250225067;22.9198246002;9;40.3339874744;
39;3;16.7940750122;22.5;7;43.1299999952;4;22.7501411438;23.9198246002;10;40.544095397;
40;3;17.7940750122;21.5;7;43.2754310369;5;23.8424892426;25.8127689362;9;40.7371487617;
41;3;16.0;23.5;8;43.4377241135;5;25.3151531219;27.7130489349;9;40.9138971567;
42;3;16.0;25.5;8;43.6183350086;5;26.0031471252;28.6916542053;10;41.0752168894;
43;3;17.0;24.5;8;43.8187118769;5;27.0722866058;28.7157611847;10;41.2220714092;
44;4;16.0;26.5;7;44.0402543545;5;28.5356864929;28.0221424103;10;41.3209353685;
45;4;17.0;24.5;8;44.2842636108;5;28.8213729858;28.7004261017;11;41.3305625916;
46;4;18.0;25.5;9;44.5518820286;5;29.2292537689;28.0070590973;11;42.336594224;
