Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;13.0;6;20.0;
3;2;8.19999980927;12.1000003815;5;24.0375000238;1;8.0;12.0;6;20.0;
4;2;9.20750045776;11.5;5;24.0760172606;2;8.0;11.5;4;21.0;
5;2;9.81520366669;11.5;5;24.115549922;2;8.14999961853;10.0;2;21.0800000429;
6;2;10.9346656799;11.5;5;24.1560940742;2;9.0;10.5399999619;2;21.165536046;
7;2;11.9468288422;11.5;5;24.1976430416;2;9.5;10.5827684402;2;21.2568495274;
8;2;12.2592926025;11.5;5;24.7121630907;2;9.5;10.6284246445;2;21.7667373419;
9;2;12.413649559;11.7299995422;5;25.1297676563;2;9.59000015259;10.8833684921;2;22.2111321688;
10;2;12.5389308929;11.9106416702;5;25.3666008711;2;9.66343975067;11.1055660248;2;22.60153234;
11;2;12.6099805832;12.0;5;26.6401711702;2;9.72283363342;11.3007659912;2;23.8526768684;
12;2;14.5784358978;12.6000003815;5;27.6742414236;2;9.95943069458;11.9263381958;2;24.945833683;
13;2;16.5784358978;13.0788002014;5;28.4971162081;2;11.7228336334;12.4729166031;2;25.8960280418;
14;2;18.5784358978;13.4505519867;5;29.1440011263;2;13.7228336334;12.9480142593;2;26.7245931625;
15;2;19.6498661041;13.7328653336;5;29.6505166292;2;15.7228336334;13.3622970581;2;27.4551420212;
16;2;20.6754016876;13.943564415;5;29.8513211012;2;16.7228336334;13.7275714874;2;28.1106135845;
17;2;21.7017822266;14.0;6;29.9420113564;2;17.7228336334;14.0553064346;3;28.4905407429;
18;2;22.7289886475;14.0;6;30.0353829861;2;18.7228336334;14.2452707291;3;28.8573777676;
19;2;23.0106143951;14.0;6;30.1313436031;2;19.625;14.428689003;3;29.2486171722;
20;2;23.0394020081;14.0;6;30.2297830582;2;19.625;14.6243085861;3;29.6629161835;
21;2;23.0689353943;14.0;5;30.3305740356;3;20.625;12.6243085861;2;30.0982966423;
22;3;23.0991725922;14.0;4;30.4335720539;3;20.7721176147;12.5;3;30.5521316528;
23;3;23.13007164;14.0;4;30.5386154652;4;20.8742294312;12.5;2;31.021168232;
24;3;23.1615848541;14.0;4;30.6455264091;4;20.979763031;12.5;2;31.5015869141;
25;4;23.1936569214;14.0;3;30.75411129;4;21.0878562927;12.5;2;31.9891028404;
26;4;21.2262325287;15.0;3;30.8641624451;4;21.1975479126;12.5;2;32.4791016579;
27;4;21.3999996185;15.0;3;30.9754590988;4;21.3077983856;12.5;2;32.9668064117;
28;4;20.2926368713;15.0;4;31.0877690315;4;21.4175319672;12.5;2;34.4474592209;
29;4;19.3263301849;16.0;4;31.2008502483;4;18.625;14.5;1;34.9365077019;
30;4;18.3602542877;17.0;4;31.314453125;4;18.625;16.5;1;35.4099736214;
31;4;18.3999996185;16.0;4;31.4283227921;4;17.8590431213;18.5;1;35.8642011881;
32;4;19.3999996185;15.7141609192;4;31.5422005653;4;16.8636302948;20.5;1;36.2961672544;
33;4;18.3999996185;15.0;4;31.6558272839;4;16.2432594299;22.5;3;36.7035496235;
34;4;17.4967479706;16.0;5;32.7689449787;5;17.0;22.2713279724;2;37.0847457647;
35;4;18.3999996185;15.5;6;32.9012992382;5;16.0;23.5;2;37.4388537407;
36;4;18.3999996185;15.0;6;33.0328381062;5;17.0;23.3007221222;2;37.7656180859;
37;4;18.3999996185;15.5200977325;6;33.1633154154;5;18.2621517181;22.5;2;38.0653512478;
38;4;17.7181739807;15.0;5;33.2924946547;5;19.0;23.3305492401;3;38.3388367891;
39;4;17.5877494812;16.0;6;33.4201519489;5;20.0;24.2633514404;3;39.5872308016;
40;4;17.6260452271;17.0;3;33.5460761786;5;22.0;25.1825752258;3;39.8419647217;
41;4;17.6638221741;18.0;2;33.670071125;5;23.625;24.680480957;4;40.0752431154;
42;4;17.7010211945;19.0;2;33.79195714;5;23.625;25.600938797;5;40.2887752056;
43;4;17.7375869751;20.0;3;33.9115707874;6;24.1620903015;24.1115379333;4;40.4408997297;
44;4;18.7734718323;21.0;4;34.0287672281;6;23.625;24.2000007629;6;40.4953839779;
45;4;19.4462242126;23.0;4;34.1434189081;6;23.8850631714;25.1376857758;7;40.5505003929;
46;4;19.3688983917;25.0;5;34.2554166317;6;25.1988639832;26.1376857758;7;40.6062273979;
47;4;21.0;27.0;5;34.3646692038;6;26.2114009857;28.1376857758;7;40.6625422239;
48;4;22.5274066925;29.0;5;34.4711027145;6;27.1490707397;30.1376857758;7;40.7194205523;
49;4;23.552740097;29.6476516724;5;34.5746608973;6;27.1618690491;32.1376838684;7;40.7768366337;
50;4;24.5771827698;29.6586914062;6;34.6753038168;6;27.1747894287;33.2000007629;7;41.8347635269;
51;4;26.0025920868;29.0;6;34.7730067968;6;28.1878223419;33.5;8;41.933172822;
52;4;26.0233650208;29.680896759;4;34.8677601814;6;29.2009620667;34.5;9;42.033219099;
53;4;24.8152294159;30.0;5;34.9595676661;6;29.4574756622;35.5;10;42.1348729134;
54;4;25.3999996185;29.7032337189;5;35.0484451056;6;29.4803466797;36.5;11;42.2381011248;
55;4;26.0858688354;29.7144393921;5;35.1344201565;6;29.5035743713;37.5;12;42.3428660631;
56;4;26.104927063;29.7256641388;6;35.2175296545;6;29.5271453857;37.5;12;42.4491260052;
57;4;26.1231174469;29.7369022369;7;35.2462974787;6;29.5510559082;37.5;12;42.5568348169;
58;4;26.125;29.7481498718;8;35.2687973976;6;29.5752868652;37.5;13;42.6659418344;
59;5;24.855638504;30.0;7;35.2912938595;6;29.5998382568;37.5;14;42.7763921022;
60;5;25.3999996185;29.770647049;8;35.3137768507;6;29.2476711273;37.5;13;42.8881261349;
61;5;24.8691329956;30.0;7;35.3362361193;7;29.2678184509;37.5;12;67.001079917;
62;5;24.875869751;31.0;7;35.3586617708;7;30.2882575989;38.5;14;68.3151857853;
63;5;24.882598877;31.875;7;35.3810436726;7;31.3089771271;39.5;14;69.387969017;
64;5;24.8893127441;31.875;7;35.4033719301;7;32.3299636841;40.5;14;70.2476577759;
