Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;2;9.19999980927;10.0;3;21.0;
2;1;11.8999996185;8.625;5;17.25;2;9.19999980927;10.0;3;21.0299999714;
3;1;11.8999996185;8.625;5;17.25;2;9.20600032806;10.0;3;21.0605909824;
4;1;11.8999996185;8.625;5;17.25;2;9.2121181488;10.0;3;21.091766119;
5;1;12.8999996185;8.625;5;17.25;2;10.3275299072;10.0;3;21.1235172749;
6;1;13.8999996185;8.625;5;17.25;2;11.3370552063;10.0;3;21.1558350325;
7;1;14.8999996185;8.625;5;17.5949993134;2;11.3467502594;10.0;3;21.6002668142;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;11.4800796509;10.1999998093;3;21.9722745419;
9;2;16.3317184448;8.94309806824;4;19.696713686;2;11.5916824341;10.3632001877;3;22.2830175161;
10;2;16.8180274963;9.3333568573;4;20.396187067;2;11.6849050522;10.4951858521;3;23.3954073191;
11;2;18.8180274963;9.6677980423;4;20.9908788204;2;12.0186223984;11.0209560394;3;24.3307359219;
12;2;20.8180274963;9.94955635071;3;21.4904358387;2;14.0186223984;11.4571752548;3;25.1027135849;
13;2;21.8741378784;10.1834592819;3;21.9062794447;2;16.0186214447;11.8107032776;3;25.7315064669;
14;2;22.8935279846;10.3752222061;3;22.2503181696;2;17.0770454407;12.0916318893;3;26.2397767305;
15;2;23.9132537842;10.5308046341;4;22.4721269608;2;18.0977230072;12.3113050461;3;26.6498038769;
16;2;24.933303833;10.625;4;22.5060760975;2;19.1189861298;12.4808797836;4;26.7608320713;
17;2;25.9536724091;10.625;4;22.5405418873;3;20.1408233643;12.5;4;26.8354767561;
18;2;26.9743518829;10.625;4;22.5755085945;3;21.1632156372;12.5;5;26.9119156599;
19;2;27.5453052521;10.625;4;22.6109591722;3;22.0735740662;12.5;5;26.9900764227;
20;2;27.566576004;10.625;4;22.6468753815;3;22.0970230103;12.5;5;27.0698769093;
21;2;27.5881252289;10.625;5;22.6832377911;3;22.1209640503;12.5;5;27.1512255669;
22;2;27.6099433899;10.625;5;22.7200255394;3;21.5;13.1453676224;5;27.2340214252;
23;2;27.6320152283;10.625;5;22.7572168112;3;22.1702060699;12.5;6;27.3181540966;
24;2;27.6543292999;10.625;5;22.7947884798;4;22.1954460144;12.5;5;27.4035048485;
25;2;27.6768722534;10.625;5;22.8327163458;4;22.2210521698;12.5;5;27.4899468422;
26;2;27.6996307373;10.625;5;22.8709751368;4;21.5;13.2469844818;5;27.5773453712;
27;2;27.7225856781;10.625;5;22.9095385075;4;21.5;13.7886724472;5;27.6655590534;
28;2;27.7457237244;10.625;5;22.9483793974;4;22.2996673584;12.5;5;28.754440546;
29;2;27.76902771;10.625;5;22.9874696732;4;22.5;14.0;5;28.8838374615;
30;2;27.7924823761;10.625;5;23.0267804861;4;21.5;15.4419193268;5;29.0147776604;
