Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
23;2;25.75;11.829662323;6;25.9475607872;2;21.5;12.9299716949;5;26.4700255394;
24;2;27.75;10.625;4;26.7133779526;2;21.5;12.9410076141;5;26.5072168112;
25;2;28.75;10.625;4;27.5622024536;2;21.9521656036;12.5;6;26.5447884798;
26;2;29.75;10.625;5;28.4893260002;2;21.9634361267;12.5;6;26.5827163458;
27;2;30.75;10.625;5;29.4855060577;2;21.5;13.2913579941;5;26.6209751368;
28;2;31.6913032532;10.625;5;30.5367269516;2;21.9862918854;12.5;5;26.6595385075;
29;2;32.3220367432;10.625;6;31.6245069504;2;21.9978618622;12.5;5;26.6983793974;
30;2;30.3220367432;11.625;6;32.726849556;2;22.009513855;12.5;5;26.7374696732;
31;2;29.3220367432;12.625;6;33.8198070526;2;22.0212402344;12.5;5;26.7767804861;
32;2;28.3220367432;13.625;6;34.8794660568;2;21.5;13.3883905411;5;26.8162822723;
33;2;27.3220367432;14.625;5;35.8840303421;2;22.044883728;12.5;5;26.8559447527;
34;2;26.75;15.625;6;36.8156280518;2;22.0567836761;12.5;4;26.8957372904;
35;2;26.75;16.625;6;37.6615219116;2;22.0687217712;12.5;4;26.9356285334;
36;2;27.75;16.625;6;38.414560318;2;21.5;13.4678144455;5;26.9755871296;
37;2;28.75;17.625;6;39.0728969574;2;22.0926761627;12.5;5;27.015581131;
38;2;29.75;18.625;5;39.6391487122;2;22.104675293;12.5;5;27.0555787086;
39;2;30.75;19.625;5;40.1192626953;2;21.5;13.5;5;27.0955479145;
40;2;31.75;20.625;5;40.5213165283;2;22.1286640167;12.5;5;27.135456562;
41;2;32.75;20.625;6;40.8544559479;2;21.5;13.5;5;27.17527318;
42;2;33.75;20.625;6;41.1280441284;2;21.5;13.5876369476;6;27.2149660587;
43;2;34.75;20.625;7;41.25;2;22.1644897461;15.5876369476;4;27.2545039654;
44;3;35.75;20.625;6;41.25;2;22.1763515472;17.5876369476;4;27.293856144;
45;3;36.75;20.625;5;41.25;2;22.1881561279;19.5876369476;4;27.3329925537;
46;3;37.75;20.625;4;41.25;2;22.1998977661;21.5;4;27.3718836308;
47;3;38.75;20.625;2;41.25;2;22.2115650177;22.5;5;27.4105007648;
48;3;38.75;20.625;2;41.25;2;22.2231502533;22.5;5;27.4488155842;
49;3;38.75;20.625;2;41.25;2;22.2346439362;22.5;6;27.4868011475;
50;3;38.75;20.625;2;41.25;2;22.2460403442;22.5;7;27.5244314671;
51;3;38.75;20.625;2;41.25;2;22.2573299408;22.5;6;27.5616812706;
52;3;38.75;20.625;3;41.25;2;21.5;23.5;6;27.5985264778;
53;3;38.75;20.625;3;41.25;2;22.2795581818;22.5;7;27.6349442005;
54;3;38.75;20.625;3;43.046875;2;22.2904834747;22.5;8;27.6709127426;
55;3;39.828125;21.0234375;3;44.537946701;2;22.3012733459;22.5;8;27.7064116001;
56;3;40.7227668762;21.3489723206;3;45.7506084442;2;22.3119239807;22.5;8;27.7414214611;
57;4;42.4503631592;22.6102333069;2;47.7202854156;2;21.5;23.5;8;27.7759244442;
58;4;44.0321731567;23.8168411255;2;49.664935708;2;21.5;23.8879623413;7;27.8099038601;
59;4;46.1989593506;25.9782962799;2;50.3048753738;2;21.5;23.9049530029;6;27.84334445;
60;4;45.3511734009;29.0;2;50.716283679;2;21.5;23.921672821;6;27.8762321472;
61;4;44.4980659485;32.0;2;51.0425866842;2;22.3628692627;22.5;6;27.9085543156;
62;4;43.6684265137;34.0;4;51.4139300585;2;22.3725662231;22.5;9;27.940299511;
63;4;42.8650970459;36.0;5;51.8350781202;2;21.5;23.5;9;27.9714579582;
64;4;42.0909500122;37.6059188843;5;52.3105857372;2;21.5;23.9857292175;9;28.0;
65;4;41.3487091064;38.6288757324;6;52.8444948196;3;22.3999996185;22.5;7;38.0;
66;5;40.6408119202;39.6524085999;6;53.4399559498;3;23.3999996185;23.5;8;38.3999996185;
67;5;39.9691619873;40.6765136719;6;54.0987867117;3;24.3999996185;24.5;8;38.7743997574;
68;5;39.334854126;41.7011871338;6;54.8209942579;3;25.3999996185;25.5;7;39.1219387054;
69;5;38.7379074097;42.7264137268;7;55.6043081284;3;26.3999996185;26.5;7;39.4420347214;
70;5;38.1769714355;43.7521820068;8;56.4437913895;3;26.9744567871;27.5;7;40.9091382027;
71;6;37.6491088867;44.7784729004;6;57.3316121101;3;27.384054184;28.0;8;42.1218531132;
72;6;36.6491088867;43.8052787781;5;58.2570544481;3;26.7840614319;29.3899993896;8;43.1145150661;
73;6;36.6491088867;43.0;5;59.2068383694;3;27.0387992859;30.2762737274;8;43.9236500263;
74;6;36.6491088867;43.0;4;60.1657631397;3;26.0784893036;29.6872596741;8;44.4355700016;
75;6;37.5170059204;43.0;4;62.1176401377;3;25.1573371887;30.6872596741;9;44.7358970642;
76;6;39.5170059204;44.0;4;63.1064094305;4;24.2291259766;31.6872596741;7;45.0071561337;
77;6;41.5170059204;45.0;5;64.0602468252;4;24.2729511261;30.6872596741;7;45.2515523434;
78;6;42.5170059204;46.0;7;64.9667090178;4;22.3157196045;32.4166755676;7;45.4713749886;
79;6;43.5170059204;47.0;10;65.8163328171;4;21.3531837463;33.4433288574;8;45.564394474;
80;6;44.5170059204;48.0;11;66.6029828787;4;20.3623561859;34.469455719;9;45.6155650616;
81;6;45.5170059204;48.0;14;67.3238190413;4;19.3623561859;35.4950408936;9;45.6656200886;
82;6;46.5170059204;48.0;14;67.9789514542;4;19.1499996185;36.5200691223;9;45.714533329;
83;6;45.5170059204;50.0;15;68.5708905458;4;19.1499996185;37.5445251465;10;45.7622823715;
84;6;45.5170059204;52.0;15;69.103903532;4;19.1499996185;38.5684013367;12;45.8088488579;
85;6;44.8000030518;54.0;16;69.5833777189;4;19.1499996185;39.5916824341;11;45.8542180061;
86;6;43.8000030518;56.0;15;70.0152624846;4;19.1499996185;40.6143684387;11;45.898378849;
87;6;42.8000030518;58.0;15;70.4056220055;4;19.1499996185;41.6364479065;12;45.941324234;
88;6;41.8000030518;60.0;16;70.6515700817;4;19.1499996185;42.6579208374;11;45.983050108;
89;6;41.8000030518;59.0;15;70.8146064281;4;19.1499996185;43.6787834167;12;46.0;
90;6;39.8000030518;61.0;14;70.9803166389;4;19.1499996185;44.6872596741;12;46.0;
91;6;38.8000030518;63.0;15;71.3922629356;4;20.1499996185;42.6872596741;13;46.0;
92;6;38.8000030518;62.0;15;71.8298528194;4;19.1499996185;43.6872596741;12;46.0;
93;6;36.8000030518;64.0;15;72.2930109501;4;19.1499996185;44.6872596741;11;46.0;
94;6;35.8000030518;66.0;16;72.7813036442;4;20.1499996185;42.6872596741;13;46.0;
95;6;35.8000030518;65.0;14;73.2938935757;4;19.1499996185;43.6872596741;14;46.0;
96;6;34.4000015259;67.0;14;74.8294970989;4;19.1499996185;44.6872596741;14;46.0;
97;6;35.4000015259;70.0;14;75.4463543892;4;20.1499996185;42.6872596741;14;46.0;
98;6;37.4000015259;70.0;16;76.0851788521;4;19.1499996185;43.6872596741;15;46.0;
99;6;37.4000015259;70.0;17;76.7433017492;5;19.1499996185;44.6872596741;13;62.0;
100;6;36.4000015259;73.0;17;77.4175848961;5;21.1499996185;43.6872596741;12;62.7999992371;
101;6;37.4000015259;73.0;18;78.1044698954;5;21.1499996185;45.6872596741;10;63.5055999756;
102;6;37.4000015259;72.0;19;78.8000525236;5;21.1499996185;47.6872596741;10;64.1173152924;
103;6;36.4000015259;74.0;20;79.5001778603;5;22.1499996185;46.6872596741;11;64.6395797729;
104;6;37.4000015259;73.0;21;80.2005540133;5;21.1499996185;48.6872596741;9;65.0795516968;
105;6;37.4000015259;72.0;23;80.8968784809;5;21.1499996185;50.6872596741;8;65.4459648132;
106;6;36.4000015259;74.0;23;81.5849679708;5;22.1499996185;49.6872596741;8;65.7481613159;
107;6;37.4000015259;73.0;25;82.2608808279;5;21.1499996185;51.6872596741;8;65.9953765869;
108;7;37.4000015259;72.0;20;102.916407108;4;19.1499996185;44.6872596741;9;46.0;
109;7;37.4000015259;75.0;19;103.562273264;4;20.1499996185;42.6872596741;9;46.0;
110;7;39.4000015259;75.0;20;104.181973696;4;19.1499996185;43.6872596741;9;46.0;
111;7;39.4000015259;75.0;20;104.778041363;4;19.1499996185;44.6872596741;10;46.0;
112;7;38.4000015259;78.0;20;105.348937511;4;20.1499996185;42.6872596741;10;46.0;
113;7;39.4000015259;78.0;20;105.893660069;4;19.1499996185;43.6872596741;10;46.0;
114;7;39.4000015259;78.0;21;106.411702633;4;19.1499996185;44.6872596741;10;46.0;
115;7;38.4000015259;81.0;21;106.903003931;4;20.1499996185;42.6872596741;10;46.0;
116;7;39.4000015259;81.0;21;107.367879629;4;19.1499996185;44.4872589111;11;46.0;
117;7;39.4000015259;81.0;21;107.806958199;4;19.1499996185;45.4872589111;11;46.0;
118;7;38.4000015259;84.0;23;108.22110939;4;19.1499996185;46.4872589111;11;46.0;
119;7;39.4000015259;84.0;23;108.611379862;4;19.1499996185;47.4872589111;10;46.0;
120;7;39.4000015259;84.0;24;108.978934765;4;19.1499996185;48.4872589111;10;46.0;
121;7;38.4000015259;87.0;23;109.311820984;4;19.1499996185;49.4872589111;10;46.0;
122;8;39.4000015259;87.0;21;109.50545764;3;19.1499996185;50.4872589111;12;46.0;
