Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
33;3;34.875667572;14.625;4;35.1594133377;3;22.7000007629;14.5;10;31.5439035892;
34;4;35.0956497192;16.625;3;35.4849748611;3;22.7000007629;14.5;10;31.6318233013;
35;4;35.2909851074;18.625;4;35.7718133926;4;22.7000007629;14.5;8;46.7204678059;
36;4;35.4630889893;20.625;4;36.0227775574;4;21.7000007629;15.5;8;47.5596864223;
37;4;35.6136665344;20.625;4;36.2410039902;4;21.7000007629;16.5;8;48.3186986446;
38;4;35.7446022034;20.625;4;37.4297399521;4;21.7000007629;17.5;8;49.4890949726;
39;4;36.8578453064;21.625;3;37.5299999714;4;21.7000007629;18.5;8;51.541608572;
40;4;37.9000015259;22.625;3;37.5605909824;4;22.7000007629;19.5;8;52.5792971849;
41;4;37.9000015259;23.625;2;37.591766119;4;23.7000007629;20.5;9;53.5039689541;
42;4;37.9000015259;24.625;3;38.6235172749;4;26.0692634583;22.5;9;54.3234356642;
43;4;38.9000015259;26.625;3;38.6958349943;4;28.1090316772;25.5;10;55.0494961739;
44;4;39.9000015259;27.625;3;38.7698928118;4;29.4837532043;28.5;10;55.6959686279;
45;4;39.9000015259;28.625;4;38.8456804752;4;30.6512680054;31.5;11;56.277102828;
46;5;39.9000015259;29.625;3;38.9231835604;5;31.7994346619;34.5;10;56.7243733406;
47;5;39.9000015259;30.625;3;39.0023833513;5;32.9077415466;34.5;10;57.0115506649;
48;5;41.4014282227;30.625;9;39.0832564831;5;33.9683609009;34.5;11;57.3131182194;
49;5;41.4499511719;30.625;10;40.5889955759;5;34.0336685181;34.5;12;57.6292517185;
50;5;42.3533973694;31.0234375;10;41.8856481314;5;34.103767395;34.5;12;57.9599509239;
51;5;43.1313858032;31.3489723206;11;42.9934481382;5;34.1786880493;34.5;12;58.3050079346;
52;6;43.7960662842;31.6102333069;9;43.9362601042;5;34.258392334;34.5;13;58.6639778614;
53;6;44.3617553711;31.8168411255;9;44.7387056351;5;34.3427810669;34.5;13;59.036154747;
54;6;44.8432235718;31.9782962799;10;45.2176651955;5;34.4316711426;34.5;10;59.4205498695;
55;6;45.1305999756;32.0;10;45.6153527498;5;34.5247802734;34.5;8;59.8158841133;
56;6;45.3692131042;32.0;9;45.8413716555;5;33.3000030518;35.5;8;60.2205877304;
57;6;45.5048217773;32.0;10;46.0243294239;5;33.3000030518;36.5;8;60.1328134537;
58;7;43.2000007629;34.0;9;46.2126466036;5;33.1500015259;37.0422782898;9;60.3729624748;
59;7;43.2000007629;36.0;9;46.4061169624;5;33.0967483521;37.2180862427;18;60.6514091492;
60;7;41.2000007629;39.0;8;46.6044945717;5;34.0540542603;35.2180862427;19;61.4582567215;
61;7;40.2000007629;42.0;8;47.8074932098;5;33.1696891785;36.2180862427;20;62.6183905602;
62;7;40.2000007629;46.0;9;48.0547864437;6;33.3918838501;37.2180862427;10;84.9073648453;
63;7;40.2000007629;50.0;9;48.307192564;6;34.9201431274;39.547416687;13;89.3666815758;
64;7;39.2000007629;52.6130065918;9;48.5643107891;6;37.320930481;38.9756889343;14;93.2245469093;
65;7;38.2000007629;54.7203788757;9;48.8257015944;6;38.6186904907;39.2832870483;14;96.3403282166;
66;7;37.2000007629;56.8292999268;9;49.0908905268;6;36.8000030518;41.467414856;16;97.9567847252;
67;7;36.2000007629;58.5454483032;12;49.3593714237;6;36.6500015259;43.217414856;16;100.160490036;
68;7;35.2000007629;59.6796875;12;50.6306114197;7;35.6500015259;43.217414856;15;101.577842236;
69;7;35.2000007629;61.8153038025;16;50.8290544152;8;35.6500015259;44.467414856;14;102.685298443;
70;7;35.2000007629;63.9520263672;15;51.0366273522;8;33.6500015259;47.467414856;15;103.569744587;
71;7;34.7145004272;66.0895614624;17;51.2519956231;8;32.6500015259;50.467414856;15;103.996394157;
72;7;33.6780509949;68.2276153564;19;51.4738941789;9;31.6500015259;53.467414856;13;113.849354744;
73;7;33.2452430725;70.3659057617;21;51.7011249065;9;31.6500015259;57.467414856;13;115.149588108;
74;7;33.2157211304;71.5041275024;23;51.9325580597;9;31.6500015259;61.467414856;14;115.952477455;
75;7;33.1891479492;72.6419906616;23;52.1671301126;9;31.6500015259;65.467414856;15;118.673143387;
76;7;34.1652336121;72.6908874512;24;52.4038442969;9;33.6500015259;71.467414856;16;119.368020058;
77;7;35.1437110901;71.8816986084;25;52.6417714357;9;35.860332489;77.467414856;16;120.002790928;
78;7;36.1243400574;71.0708465576;27;52.8800489902;9;35.9448318481;82.467414856;17;120.589108944;
79;8;35.1069030762;70.1613845825;28;53.1178815961;9;37.339881897;84.467414856;17;121.128904223;
80;8;32.7999992371;72.5915985107;29;53.3545405865;9;36.4154396057;89.467414856;19;121.557844043;
81;8;33.077091217;74.342124939;30;53.5893637836;9;36.1532745361;93.5733184814;20;121.900202036;
82;8;33.7999992371;72.0246047974;30;53.821752727;10;37.2086296082;94.5816879272;22;122.217653275;
83;8;32.7999992371;74.0721435547;31;54.0511731207;10;39.2714538574;99.13256073;23;122.512447238;
84;8;32.7999992371;76.1188049316;31;54.2771522701;10;40.4074668884;103.598609924;23;122.28690815;
85;9;33.7999992371;75.16456604;30;55.4992751777;10;42.4185066223;104.607162476;24;122.53016901;
86;9;34.0250473022;79.2093658447;32;55.6671833396;10;42.6530189514;103.615768433;24;122.72246027;
87;9;34.7999992371;83.1282348633;34;55.8355718255;10;41.0722503662;107.874862671;25;122.914652586;
88;9;35.7999992371;83.051399231;34;56.8658897579;10;44.0914726257;102.930892944;26;123.106694341;
89;9;35.5848503113;85.4904708862;31;57.923170507;11;41.1106719971;106.988502502;26;123.298527002;
90;9;35.3938102722;86.303314209;27;58.9996932149;11;41.1298561096;110.529533386;27;123.490084767;
91;9;36.4205932617;84.8990783691;27;61.0871455967;11;44.1490097046;106.108276367;28;123.67367065;
92;10;36.7999992371;86.0619049072;27;63.2969385087;11;42.1673698425;107.170295715;27;123.804820418;
93;12;38.0429153442;92.463760376;20;76.0736026168;11;41.1804885864;111.233650208;27;123.938457489;
94;12;42.0498275757;94.463760376;21;77.9855587482;11;44.1938476562;106.298240662;28;124.074380755;
95;12;42.0569038391;98.9865722656;21;79.8520859778;11;42.2074432373;107.363960266;30;125.212369561;
96;12;40.7999992371;106.122695923;20;81.6633824706;11;42.2212409973;112.430709839;30;125.372184992;
97;12;41.7999992371;108.122695923;21;83.4125973582;11;46.2352218628;108.498374939;31;126.0407933;
98;12;41.7999992371;109.680831909;23;85.0957402587;11;43.4880828857;114.452766418;32;126.669865847;
99;12;41.7999992371;111.720832825;23;87.711397469;11;43.6253967285;119.61505127;33;127.261345744;
100;12;42.7999992371;114.761894226;21;89.3203110695;11;43.7498626709;124.782684326;33;127.817788601;
101;11;42.7999992371;120.804008484;22;90.8678441644;14;43.8623962402;128.955200195;31;128.342070818;
102;11;43.7999992371;123.521499634;23;92.357614398;15;45.9640159607;126.27191925;30;129.837145925;
103;11;44.7999992371;123.891273499;24;93.7938943505;15;45.0558052063;132.312438965;30;131.294665456;
104;11;45.1285476685;128.400024414;26;95.1811826825;15;47.1264686584;138.495788574;29;131.64642477;
105;11;46.1374282837;132.679595947;27;96.4055835009;15;50.2616424561;138.681289673;30;131.001351595;
106;11;46.1464958191;131.75440979;24;97.5655021667;15;50.4001350403;142.868087769;30;131.818187714;
107;11;44.7999992371;131.973434448;24;98.600610435;15;53.4358215332;141.055328369;28;133.536936998;
108;11;45.7999992371;135.598205566;25;99.6015131474;15;54.4715690613;143.242156982;29;135.046418309;
109;11;45.7999992371;134.926651001;25;100.603281021;15;55.5956344604;148.695449829;30;141.13602066;
110;12;44.7999992371;137.263244629;21;101.602620244;14;57.792640686;153.133911133;24;146.13190341;
111;12;45.7999992371;139.887634277;18;102.59604913;14;59.2570800781;158.569458008;22;150.25387156;
112;12;44.7999992371;141.300064087;20;103.579978883;14;62.5456085205;158.013916016;22;154.618301272;
113;12;43.7999992371;142.115737915;19;104.50250572;14;61.5871963501;164.461853027;20;156.986101747;
114;12;43.7999992371;142.532012939;16;105.365852118;14;62.8836097717;169.60748291;22;164.319319487;
115;12;43.7999992371;142.94631958;16;106.217166364;14;64.8698654175;172.172958374;24;170.205599666;
116;12;43.7999992371;143.356079102;18;108.052884579;14;66.7293777466;172.823226929;26;174.997902393;
117;12;44.7999992371;145.759002686;17;108.929823577;14;65.5518493652;178.468521118;26;178.478037953;
118;12;48.7999992371;146.152984619;18;109.788217008;14;67.0106430054;179.987503052;28;181.117525578;
119;12;51.7999992371;146.816955566;18;110.625894666;14;67.3117523193;180.753952026;34;183.677911758;
120;12;54.7999992371;147.187927246;16;111.441183269;14;68.515838623;179.36289978;32;186.211621284;
121;12;57.7999992371;147.545471191;17;112.232899189;14;69.09034729;179.929870605;35;188.69732666;
122;12;60.7999992371;146.888793945;17;112.931850314;14;69.4248352051;180.504837036;36;191.024655104;
123;12;63.7999992371;146.217376709;18;113.599487066;14;68.3024673462;182.062042236;37;193.353287697;
124;12;66.8000030518;145.410339355;21;114.247965157;14;68.5353317261;183.601608276;38;195.680963039;
125;12;69.8000030518;143.792114258;20;114.877319694;14;69.7380065918;182.123962402;36;198.004658461;
126;12;72.8000030518;142.15802002;23;115.48781538;14;70.7137527466;182.629669189;38;200.320222855;
127;12;74.8000030518;140.508270264;24;116.079885662;14;69.2320251465;184.119400024;40;202.622130871;
128;12;76.8000030518;138.843170166;25;116.654080033;14;70.4622116089;184.593688965;42;204.79873848;
129;12;78.8000030518;137.163192749;27;117.211021781;14;72.6798782349;185.71232605;45;206.821417809;
130;12;80.8000030518;135.468765259;27;117.657799721;14;74.8821487427;185.856719971;47;208.791676521;
131;12;82.8000030518;135.356781006;28;118.072593212;14;77.0791702271;185.36138916;49;210.747038364;
132;12;84.8000030518;135.558395386;29;118.484480858;14;79.2747116089;184.858551025;50;212.67266655;
133;12;86.4749984741;135.755874634;29;118.892875075;14;81.4672775269;184.34588623;51;214.55435133;
134;12;87.4749984741;135.948913574;31;119.297210574;14;83.6554412842;183.821121216;52;216.379031181;
135;12;88.4750061035;136.137252808;32;119.696946859;14;85.8379058838;183.282318115;54;218.135234833;
136;12;89.4750061035;136.320648193;32;120.091571927;14;88.0135269165;182.72769165;56;219.813416481;
137;12;89.4750061035;145.137252808;35;120.480600715;14;90.1813430786;182.155822754;57;221.406155109;
138;12;90.4750061035;146.137252808;34;120.863578439;14;92.3406219482;181.565460205;58;222.908212185;
139;12;89.4750061035;150.137237549;35;121.240079165;14;94.4908218384;180.955734253;59;224.316464424;
140;12;90.4750061035;151.137237549;36;121.609708309;14;96.6316452026;180.326004028;60;225.629729748;
141;12;90.4750061035;152.137237549;37;121.97210288;14;98.7629852295;179.675872803;62;226.848525047;
142;12;89.4750061035;156.137237549;38;122.326930285;14;100.884857178;179.005218506;62;227.974784851;
143;12;88.875;160.137237549;38;122.673891187;14;102.9974823;178.314147949;63;229.011568069;
144;12;89.875;158.137237549;39;122.961177945;14;104.088394165;183.005218506;64;229.962773323;
145;12;87.875;162.137237549;40;123.189186215;14;106.171829224;185.005218506;64;230.800195694;
146;12;88.875;167.137237549;41;123.413179874;14;110.220855713;181.005218506;65;231.47282505;
147;12;89.875;168.137237549;42;123.632876635;14;110.315444946;183.005218506;66;231.960762024;
148;12;88.875;172.137237549;44;123.848018289;14;113.364257812;182.005218506;67;232.403892517;
149;12;90.875;170.137237549;46;124.058369637;14;114.408554077;184.756790161;67;232.720199585;
150;12;89.875;171.137237549;48;124.263722539;14;113.440185547;189.756790161;68;232.907568932;
151;12;88.7859649658;175.137237549;48;124.415485501;14;113.45892334;194.756790161;70;233.0;
152;12;89.9104919434;173.137237549;48;124.552762985;14;115.500007629;190.756790161;70;233.0;
153;12;88.0324554443;174.137237549;49;124.687540293;14;111.500007629;195.756790161;70;233.0;
154;12;86.4766693115;178.137237549;50;124.819622636;14;111.500007629;197.756790161;71;233.0;
155;12;88.5929107666;176.137237549;50;124.948836923;14;112.500007629;193.756790161;73;233.0;
156;12;87.7060241699;177.137237549;50;125.075031877;14;108.500007629;198.756790161;73;233.0;
157;12;86.8158416748;181.137237549;50;125.198078156;14;108.500007629;200.756790161;74;233.0;
158;12;88.9222412109;179.137237549;50;125.31786859;14;109.500007629;196.756790161;75;233.0;
159;12;88.0251312256;180.137237549;50;125.434316993;14;105.500007629;202.756790161;76;233.0;
160;12;87.1244125366;184.137237549;50;125.547358751;14;106.500007629;205.756790161;76;233.0;
161;12;89.2200469971;182.137237549;52;125.656948566;14;108.5;202.756790161;76;233.0;
162;12;88.3119812012;183.137237549;53;126.423692226;14;105.5;208.756790161;76;233.0;
163;12;87.4002227783;187.137237549;53;127.174865246;14;106.5;211.756790161;76;233.0;
164;12;88.4847564697;188.137237549;53;127.907989383;14;108.5;208.756790161;78;235.279999733;
165;12;90.565612793;183.137237549;55;128.620844841;14;105.967987061;214.756790161;79;237.388710976;
166;12;87.6428375244;187.137237549;57;129.311496735;14;107.401351929;217.756790161;81;239.32413578;
167;12;87.716468811;191.137237549;57;129.978313446;14;105.569267273;221.756790161;82;241.08839798;
168;12;90.7865753174;186.137237549;57;130.571566582;14;106.662536621;220.756790161;83;242.686888695;
169;12;87.8000030518;190.137237549;60;131.129509687;14;102.860710144;224.756790161;83;244.127433777;
170;12;88.8000030518;191.137237549;60;131.663553238;14;102.985397339;226.756790161;83;245.419527054;
171;12;89.8000030518;189.137237549;61;132.173190832;14;100.097122192;233.756790161;85;246.505648613;
172;12;87.8000030518;193.137237549;62;132.658180237;14;100.190002441;237.756790161;86;247.36443615;
173;12;88.8000030518;194.137237549;62;133.118520021;14;101.223327637;235.756790161;86;247.987043381;
174;12;90.8000030518;189.137237549;63;133.554422379;14;97.3190002441;242.756790161;87;248.455049515;
175;12;86.8000030518;196.137237549;63;133.966286898;15;97.3657989502;246.756790161;87;248.87400341;
176;12;88.8000030518;197.137237549;66;134.354672194;15;98.0734405518;247.756790161;88;249.0;
177;12;91.8000030518;189.137237549;66;134.720268011;15;97.0957946777;251.756790161;89;249.0;
178;12;86.8000030518;196.137237549;66;135.063869476;15;97.0999908447;255.756790161;90;249.0;
179;12;88.8000030518;197.137237549;67;135.281437397;15;97.0999908447;259.756774902;92;249.0;
180;12;90.8000030518;192.137237549;68;135.412175894;15;98.0999908447;260.756774902;93;249.0;
181;12;87.8000030518;196.137237549;68;135.537745953;15;97.0999908447;264.756774902;93;250.0;
182;12;88.8000030518;197.137237549;68;135.642348766;15;98.0999908447;269.756774902;94;250.059999943;
183;12;90.8000030518;192.137237549;69;135.688847542;15;100.099990845;271.756774902;95;250.122963905;
184;12;87.8000030518;196.137237549;70;135.734727383;15;100.212287903;273.756774902;96;250.18896091;
185;12;88.8000030518;197.137237549;70;135.779954195;15;101.218887329;277.756774902;97;260.341828704;
186;12;90.8000030518;192.137237549;70;136.304495335;15;105.31817627;278.756774902;98;265.636314511;
187;12;87.8000030518;196.569244385;71;141.099360466;15;105.656288147;285.75680542;99;269.397277117;
188;12;89.7239990234;201.42300415;73;145.3401196;15;108.472465515;289.688568115;101;271.15081811;
189;12;91.4166412354;206.122436523;74;149.065871954;15;110.843589783;289.833709717;102;272.400474668;
190;12;94.7500457764;204.687347412;74;152.325169325;15;111.913002014;300.609893799;102;273.459317803;
191;12;93.8254241943;209.138885498;75;155.065048695;15;114.088607788;305.890655518;105;274.033652306;
192;12;93.5934906006;222.982681274;75;157.120190144;15;114.270629883;311.942169189;107;274.316598654;
193;12;94.0097351074;225.070343018;75;158.815769434;15;114.392372131;318.014678955;108;274.341509104;
194;12;94.2085952759;226.948822021;76;160.264722824;15;114.378791809;324.106750488;109;274.385209084;
195;12;94.3022994995;228.632385254;77;161.402645588;15;114.36869812;327.417236328;108;274.446353912;
196;12;94.3908157349;229.919296265;79;162.33079648;15;114.361785889;330.545074463;107;274.523646593;
197;12;94.4742507935;230.941162109;80;162.961894751;15;114.357810974;333.689086914;108;274.615837574;
198;12;94.5;231.646759033;80;163.473242998;15;114.35647583;335.848114014;106;274.721696377;
199;12;94.5;232.228881836;81;163.717664719;15;114.357582092;336.020996094;96;274.840008497;
200;12;94.5;232.465896606;79;163.785293579;15;114.360877991;336.206512451;95;274.969570875;
201;12;94.5;232.474990845;81;163.844398975;15;114.366134644;336.403503418;88;275.109176397;
202;12;94.5;232.474990845;82;163.901949883;15;114.373168945;336.610687256;87;275.257621765;
203;12;94.5;232.474990845;82;163.957920074;15;114.38180542;336.826782227;83;275.413704395;
204;12;94.5;232.474990845;83;164.012290001;15;114.391807556;337.050476074;70;275.576224804;
205;12;94.5;232.474990845;84;164.06504488;15;117.403015137;334.280517578;71;295.0938797;
206;12;94.5;232.474990845;85;164.116176128;15;124.9217453;341.515075684;65;302.756515503;
207;12;94.5;232.474990845;83;164.165680885;15;129.920700073;346.398345947;63;309.025519371;
