Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;11.0;10.0;4;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;4;20.3999996185;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;11.597111702;10.4951858521;2;23.0919120312;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;11.927573204;11.0209560394;2;24.0163254738;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;13.9275741577;11.4571752548;2;24.7773565054;
13;2;20.2000274658;10.1834592819;3;21.7504444122;2;15.9275741577;11.8107032776;3;25.395208478;
14;2;22.2000274658;10.3752222061;2;22.2141093016;2;16.9761562347;12.0916318893;3;25.8925833702;
15;2;23.8915271759;10.5308046341;3;22.5764987469;2;17.9935646057;12.3113050461;3;26.2918028831;
16;2;24.9959259033;10.625;3;22.774458766;2;19.0115871429;12.4808797836;3;26.3921557665;
17;2;26.1147022247;10.625;3;22.9989435673;2;20.0302200317;12.5;3;26.4563041925;
18;2;27.2493934631;10.625;3;23.2525589466;2;21.0494651794;12.5;3;26.5224741697;
19;2;27.9515342712;10.625;3;23.5378723145;2;21.956741333;12.5;4;26.5906432867;
20;2;28.1227226257;10.625;3;23.8573079109;2;21.977191925;12.5;4;26.6607804298;
21;2;28.3143844604;10.625;3;24.2130148411;2;21.9982337952;12.5;4;26.7328453064;
22;2;28.5278091431;10.625;3;24.6067101955;2;22.0198535919;12.5;4;26.8067884445;
