Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;2;12.2999992371;8.625;4;18.25;1;9.0;10.0;5;20.0;
3;2;12.2999992371;8.625;4;18.3624999523;1;9.0;10.0;5;20.0;
4;2;12.3449993134;8.625;4;18.4864046574;1;9.0;10.0;4;20.0;
5;2;13.6418428421;8.625;4;18.6225773096;1;10.0;10.0;3;20.0;
6;2;14.7235460281;8.625;4;19.1306034327;1;11.0;10.0;3;20.0;
7;2;15.8213624954;8.79749965668;4;19.6016869545;1;11.0;10.0;3;20.3999996185;
8;2;16.761013031;8.94309806824;4;20.6315426826;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;17.3789253235;9.3333568573;4;21.5811042786;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;17.9486618042;9.6677980423;4;22.4590928555;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;19.9486618042;9.94955635071;4;23.2773604393;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;21.9486618042;10.1834592819;4;24.0491263866;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;23.4294776917;10.3752222061;4;24.7875139713;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;24.8368988037;10.5308046341;5;25.4425406456;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;26.1168804169;10.625;5;25.9480543137;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;27.4201889038;10.625;5;26.4907708168;1;16.6125736237;12.4808797836;4;25.0;
17;2;28.7458190918;10.625;5;27.0677394867;1;17.6125736237;12.5;4;25.0;
18;2;30.091999054;10.625;5;27.6746611595;1;18.6125736237;12.5;4;25.0;
19;2;30.6047973633;10.625;5;28.3059058189;1;19.5;12.5;5;25.0;
20;2;30.983543396;10.625;5;28.9546322823;1;19.5;12.5;6;25.0;
21;2;31.3727798462;10.625;6;29.6130218506;2;20.5;12.5;6;26.0;
22;2;31.7678127289;10.625;6;30.272611618;2;21.5;12.5;6;26.0299999714;
23;2;32.1635665894;10.625;5;30.9247112274;2;21.8090000153;12.5;7;26.0605909824;
24;2;32.5548248291;10.625;5;31.5608510971;2;21.8181762695;12.5;7;26.091766119;
25;2;32.9365081787;10.625;5;32.1732282639;3;21.8275299072;12.5;6;26.1235172749;
26;2;33.3039360046;10.625;5;32.7550840378;3;21.8370552063;12.5;6;26.1558350325;
27;2;31.3039360046;11.625;5;33.3009910583;3;21.8467502594;12.5;4;26.1887089014;
28;2;30.3039360046;12.625;5;33.8070135117;3;21.8566131592;12.5;4;26.2221269608;
29;2;29.3039360046;13.625;5;34.2707424164;3;21.8666381836;12.5;3;26.2560760975;
30;2;28.3039360046;14.625;6;34.6912155151;3;19.8768234253;13.5;3;26.2905418873;
31;3;27.3039360046;15.625;5;35.0687503815;3;18.8871631622;14.5;3;26.3255085945;
32;3;26.75;16.625;6;35.404718399;3;17.8976516724;15.5;3;26.3609591722;
33;3;27.75;16.625;7;35.7012996674;3;16.9082870483;16.5;2;26.3968753815;
34;3;28.75;17.625;6;35.9612350464;3;15.9190626144;17.5;2;26.4332377911;
35;3;29.75;18.625;7;36.1876068115;3;14.9299716949;18.5;2;26.4700255394;
36;4;30.75;19.625;6;47.883646965;3;14.4410076141;19.5;3;26.5072168112;
37;4;32.75;21.625;8;48.4600000381;3;14.4521656036;20.5;3;26.5447884798;
38;4;34.75;22.625;8;48.8833837509;3;14.4634361267;21.5;5;26.5827163458;
39;4;35.75;23.625;8;49.26932621;3;14.4748153687;22.5;4;26.6209751368;
40;4;36.75;24.625;7;49.6180152893;3;14.4862928391;23.5;5;26.6595385075;
41;5;37.75;25.625;5;54.9304847717;3;14.4978618622;24.5;8;26.6983793974;
42;5;38.9000015259;27.625;6;55.3584303856;3;15.509513855;22.5;8;26.7374696732;
43;5;39.9000015259;29.625;6;55.7508010864;4;14.521241188;23.5;7;41.7767804861;
44;5;39.9000015259;31.625;6;56.1097106934;4;15.5330343246;24.5;8;42.5662822723;
45;5;39.9000015259;33.625;7;56.4374685287;4;17.0;23.4081420898;7;43.2753192186;
46;6;39.9000015259;35.625;9;56.7142839432;4;17.0;24.4279727936;8;43.9030271769;
47;6;39.9000015259;37.625;8;56.8448963165;4;18.0;25.4478683472;9;44.4518982172;
48;6;39.9000015259;39.625;7;56.9708600044;4;20.0;25.4478683472;11;44.9269134998;
49;6;39.9000015259;41.6104278564;8;57.0920171738;4;22.5926761627;26.4478683472;11;45.3346710205;
50;7;39.9000015259;42.6710090637;7;58.9395017624;4;24.0;27.4478683472;12;45.6825966835;
51;7;40.7212524414;44.1275634766;7;60.522333622;4;25.588104248;28.4478683472;12;45.9783108234;
52;7;42.4135932922;42.5087165833;7;61.8640356064;4;27.2934932709;28.5;12;46.135456562;
53;7;41.9891433716;43.8230781555;9;63.992205143;4;28.340637207;27.5;12;46.17527318;
54;7;43.4622039795;46.0802650452;8;65.0029004812;4;29.3525810242;27.5;12;46.2149660587;
55;7;44.8475418091;48.2897949219;9;65.578533411;4;29.2000007629;28.5;13;46.2545039654;
56;7;46.7186012268;47.3570976257;9;65.9660671949;4;29.2000007629;28.6272525787;14;46.293856144;
57;7;45.8993225098;49.40026474;11;66.1755788326;4;29.8881568909;27.5;14;46.3329925537;
58;7;45.9760894775;51.4410476685;12;66.3360273838;4;29.2000007629;28.5;15;46.3718836308;
59;7;46.0261955261;51.6795196533;14;66.4647493362;4;29.2000007629;28.6859416962;15;46.4105007648;
60;7;45.2000007629;53.7000007629;14;66.5568125248;4;29.9231491089;27.5;15;46.4488155842;
61;8;45.2000007629;55.7000007629;15;66.653228879;4;29.9346427917;27.5;15;46.4868011475;
62;8;43.2000007629;58.7000007629;15;66.7540224791;4;29.2000007629;28.5;16;46.5244314671;
63;8;42.2000007629;61.7000007629;16;66.859193325;4;29.9573287964;27.5;15;46.5616812706;
64;8;42.2000007629;61.7000007629;19;66.9687148333;4;27.2000007629;29.5;16;46.5985264778;
65;8;40.2000007629;64.6843566895;18;67.082531929;4;26.2000007629;30.7992630005;15;46.6349442005;
66;8;39.2000007629;66.7412643433;18;67.2005586624;4;25.2000007629;30.5;14;46.6709127426;
67;8;39.2000007629;65.80027771;19;67.3226773739;4;24.2000007629;32.5;12;46.7064116001;
68;8;37.2000007629;67.8613433838;19;67.4487366676;4;23.2000007629;33.8532066345;14;46.7414214611;
69;8;36.2000007629;69.924369812;18;68.5785505772;4;22.2000007629;34.8707122803;14;46.7759244442;
70;8;37.2000007629;69.9892730713;17;68.7343990803;4;23.2000007629;32.8879623413;14;46.8099038601;
71;8;36.4000015259;73.0559539795;17;68.8938034773;4;24.2000007629;31.9049530029;14;48.4414432049;
72;8;37.0271682739;76.1242599487;17;69.0564687252;4;25.3710002899;30.9357223511;13;49.7581157684;
73;8;38.0409927368;76.1940689087;19;69.2220671177;4;26.513666153;29.9662818909;11;50.8050422668;
74;9;37.054977417;79.2652130127;18;69.3902410269;4;27.6311988831;30.1838569641;10;51.6294455528;
75;10;38.0691146851;78.3375244141;14;84.5606050491;4;26.642988205;29.6872596741;9;52.1126992702;
76;10;39.0834007263;78.4107971191;15;85.782749176;4;26.7999992371;30.0;8;52.1714453697;
77;10;38.4000015259;84.4129257202;15;86.911220789;4;27.7999992371;30.585723877;9;52.2294368744;
78;10;39.1123886108;86.7032470703;16;87.9350273609;4;26.7688293457;30.0;10;52.286616087;
79;10;38.4000015259;90.6564559937;16;88.8500576019;4;24.7999992371;32.0;12;52.3429284096;
80;10;39.1419029236;92.9132995605;17;90.6581319571;4;23.7999992371;33.6714630127;12;52.3983230591;
81;11;39.4000015259;97.9012451172;17;91.4255434275;4;22.7999992371;34.6991615295;12;52.4527533054;
82;12;42.1718902588;98.1227722168;17;92.1044392586;4;22.2999992371;35.7263755798;14;52.5061759949;
83;12;40.4000015259;103.226501465;17;92.7055128813;4;22.2999992371;36.7530899048;14;52.5585520267;
84;12;41.4000015259;105.329162598;16;93.2397511005;4;22.2999992371;37.7792739868;14;52.6098465919;
85;12;41.4000015259;107.430458069;19;93.6189185381;5;22.2999992371;38.8049240112;13;52.6600289345;
86;13;40.4000015259;109.53011322;18;93.8598352671;5;22.2999992371;38.0;13;52.7090723515;
87;13;42.4000015259;107.53011322;19;95.1010258198;5;22.2999992371;39.0;14;52.7569537163;
88;13;42.4000015259;111.53011322;21;96.0154800415;5;22.2999992371;40.0;13;52.8036544323;
89;13;42.4000015259;117.581764221;22;96.995092988;5;22.2999992371;41.0;12;52.8491592407;
90;13;43.4000015259;120.565795898;23;98.0389114618;5;22.2999992371;42.0;12;52.8934569359;
91;13;43.4000015259;123.005256653;23;99.1451892853;5;21.2999992371;41.0;13;52.93653965;
92;13;42.4000015259;128.045715332;21;101.311463237;5;21.2999992371;41.0;13;52.9784030914;
93;13;44.4000015259;130.671127319;23;103.614655614;5;22.2999992371;42.0;14;53.0;
94;13;46.4000015259;134.311309814;24;106.036722898;5;21.2999992371;41.0;13;53.0;
95;13;49.4000015259;139.961685181;23;108.576877236;5;19.2999992371;43.0;13;53.0;
96;13;54.4000015259;141.226165771;23;110.234022379;5;18.2999992371;45.0;13;53.0;
97;13;54.4000015259;148.505599976;22;111.946720481;5;18.2999992371;44.0;13;53.0;
98;13;55.4000015259;155.799423218;30;113.71012032;5;16.2999992371;46.0;16;53.0;
99;13;57.4000015259;159.204116821;32;115.518686652;5;16.0;48.0;16;53.0;
100;13;59.4000015259;159.605300903;32;117.365998149;5;17.0;47.0;17;53.0;
