Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;2;9.19999980927;10.0;3;21.0;
2;1;11.8999996185;8.625;5;17.25;2;9.19999980927;10.0;3;21.0900000334;
3;1;11.8999996185;8.625;5;17.25;2;9.21800041199;10.0;3;21.1871190071;
4;1;11.8999996185;8.625;5;17.25;2;9.23742389679;10.0;3;21.2917383909;
5;1;12.8999996185;8.625;5;17.25;2;10.3875217438;10.0;2;21.4042263031;
6;1;13.8999996185;8.625;5;17.25;2;11.4212675095;10.0;2;21.5249304771;
7;2;15.5;8.625;4;18.5949993134;2;11.4574794769;10.0;2;22.0694183111;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;11.6208257675;10.1999998093;2;22.5515855551;
9;2;16.3317184448;8.94309806824;4;19.696713686;2;11.7654762268;10.3632001877;2;22.983014226;
10;2;16.8180274963;9.3333568573;4;20.396187067;2;11.8949041367;10.4951858521;2;24.2738182545;
11;2;18.8180274963;9.6677980423;4;20.9908788204;2;12.2821455002;11.0209560394;2;25.4089095592;
12;2;20.8180274963;9.94955635071;4;21.4904358387;2;14.2821455002;11.4571752548;2;26.4029755592;
13;2;21.8741378784;10.1834592819;4;21.9062794447;2;16.2821464539;11.8107032776;2;27.276881218;
14;2;22.8935279846;10.3752222061;3;22.2503181696;2;17.5406589508;12.0916318893;2;28.0536293983;
15;2;23.9132537842;10.5308046341;4;22.4721269608;2;18.6418800354;12.3113050461;3;28.755402565;
16;2;24.933303833;10.625;4;22.5060760975;2;19.750667572;12.4808797836;3;29.1808357239;
17;2;25.9536724091;10.625;4;22.5405418873;2;20.8668251038;12.5;4;29.5913586617;
18;2;26.9743518829;10.625;4;22.5755085945;2;21.9899806976;12.5;4;30.0233430862;
19;2;27.5453052521;10.625;4;22.6109591722;2;23.0070037842;12.5;4;30.4742712975;
20;2;27.566576004;10.625;4;22.6468753815;2;23.1422805786;12.5;4;30.9409928322;
21;2;27.5881252289;10.625;5;22.6832377911;2;23.2822971344;12.5;4;31.4197778702;
22;2;27.6099433899;10.625;5;22.7200255394;2;23.4259338379;12.5;5;31.906411171;
23;2;27.6320152283;10.625;5;22.7572168112;2;23.5719223022;12.5;5;32.3963236809;
24;2;27.6543292999;10.625;5;22.7947884798;2;23.7188968658;12.5;6;32.8847527504;
25;2;27.6768722534;10.625;5;22.8327163458;2;23.8654251099;12.5;7;33.3669252396;
26;2;27.6996307373;10.625;5;22.8709751368;3;24.0100784302;12.5;6;33.8382406235;
27;2;27.7225856781;10.625;5;22.9095385075;3;24.1514720917;12.5;6;34.2944498062;
28;2;27.7457237244;10.625;5;22.9483793974;3;24.2883338928;12.5;5;34.7318048477;
29;2;27.76902771;10.625;5;22.9874696732;3;24.4195404053;12.5;5;35.1471776962;
30;2;27.7924823761;10.625;5;23.0267804861;3;22.4195404053;13.5;5;35.5381307602;
31;2;27.8160686493;10.625;5;23.0662822723;3;21.5;14.5;5;35.9029474258;
32;2;27.8397693634;10.625;5;23.1059447527;3;20.5;13.5;4;36.2406177521;
33;2;27.8635673523;10.625;5;23.1457372904;3;20.5;14.5;4;36.5507898331;
34;2;27.8874416351;10.625;6;23.1856285334;3;19.5;13.5;4;36.8336925507;
35;2;27.9113769531;12.625;6;23.2255871296;3;18.5;13.5;5;37.0900468826;
36;2;27.9353523254;14.625;6;23.265581131;3;18.5;14.5;5;37.3209609985;
37;2;27.9593486786;16.625;6;23.3055787086;3;17.5;13.5;5;37.5278348923;
38;2;27.9833469391;18.625;6;23.3455479145;3;18.5;14.5;5;37.7122650146;
39;2;28.0073280334;20.625;8;23.385456562;3;17.5;13.5;5;37.8759651184;
40;2;28.0312728882;20.625;8;23.42527318;3;17.5;13.5;5;38.0;
41;2;28.0551643372;20.625;8;23.4649660587;3;18.5;14.5;5;39.0;
42;2;28.0789794922;20.625;9;23.5045039654;3;21.5;17.5;6;39.1699999571;
43;3;28.1027030945;20.625;9;23.543856144;3;24.5;20.5;6;39.3669109344;
44;3;28.1263141632;20.625;9;23.5829925537;3;26.9100723267;23.5;7;39.5942704678;
45;3;28.1497955322;20.625;9;23.6218836308;3;27.3999996185;25.5;7;39.8558222055;
46;3;28.1731300354;20.625;10;23.6605007648;3;27.9567451477;27.5;7;40.1554293633;
47;3;28.1963005066;20.625;10;23.6988155842;3;27.3999996185;28.5;8;40.4969480038;
48;3;28.2192897797;20.625;10;23.7368011475;3;28.1490840912;27.5;9;40.8840510845;
49;3;28.2420806885;20.625;10;23.7744314671;5;27.3999996185;28.5;7;41.3200027943;
50;3;28.2646598816;20.625;10;23.8116812706;5;28.3959999084;27.5;8;41.8073790073;
51;3;28.2870082855;20.625;10;23.8485264778;5;28.5422134399;27.5;8;42.3477458954;
52;3;28.3091163635;20.625;10;24.8849442005;5;28.7043228149;27.5;8;42.9413113594;
53;3;29.3309669495;21.625;11;24.950912714;5;28.8823928833;27.5;8;43.586581707;
54;3;30.3525466919;22.625;11;25.0170025826;5;27.3999996185;28.5;8;44.2800674438;
55;3;30.3738479614;23.625;12;25.0831875801;5;28.3999996185;27.5;8;46.0160870552;
56;3;30.3948535919;24.625;12;25.1494417191;5;30.3999996185;28.5;8;46.8267278671;
57;3;30.4155540466;25.625;13;26.0654879808;5;31.7360191345;29.5;8;47.6631913185;
58;3;30.9390525818;26.6069717407;14;26.8368144035;5;29.7360191345;31.5;8;49.5138142109;
59;3;31.375005722;26.9548740387;15;27.4805494547;5;32.0730857849;32.5;8;50.3958455324;
60;3;31.7337036133;27.2390880585;15;28.015820384;5;33.7360191345;34.5;8;51.2668009996;
61;3;32.0266265869;27.4692287445;15;28.4615002871;5;35.0618629456;35.5;7;52.114107132;
62;3;32.2651062012;27.6547908783;16;28.6282610893;5;35.3067016602;36.5;6;52.9264965057;
63;3;32.3355560303;27.7011680603;16;28.7520723343;5;35.1494483948;38.1524085999;8;53.6946583986;
64;3;32.379573822;27.726392746;17;28.8762135506;6;35.7616462708;38.0779190063;6;56.2358611822;
65;4;32.4231376648;27.7521591187;17;29.0005573034;6;36.5106811523;38.6001358032;6;58.4549773932;
66;4;32.4661941528;27.7784519196;17;29.1249763966;6;34.4206924438;40.7674674988;7;60.3731344938;
67;4;28.4661941528;29.8052558899;17;29.2493453026;6;33.5990486145;41.1295433044;7;62.0190061331;
68;4;29.4000015259;29.624671936;18;29.3735399246;7;35.1024513245;41.3575439453;6;64.2763476372;
69;4;31.4000015259;29.8052558899;19;29.4974381924;7;36.5990447998;44.2657318115;6;65.432849884;
70;4;32.4000015259;30.8052558899;19;29.6209203005;7;37.0102729797;45.4071578979;7;67.5142807961;
71;4;32.6719589233;31.8052558899;19;29.7438687086;7;34.1467018127;50.4104881287;7;68.5060827732;
72;4;32.7108840942;32.8052558899;19;29.8661694527;7;33.6623535156;53.4859657288;8;69.4391777515;
73;4;32.7489814758;33.8052558899;19;29.9877114296;8;31.7933921814;55.485622406;7;70.375477314;
74;5;32.7862129211;34.8052558899;15;45.1083865166;8;30.8247203827;58.732170105;8;71.3191314936;
75;5;33.822555542;36.8052558899;14;46.2780900002;8;29.658164978;61.9861488342;9;72.1121324301;
76;6;34.8579826355;38.8052558899;13;47.3516976833;8;28.5;66.0048980713;10;72.9917000532;
77;6;34.8924751282;40.8052558899;11;48.3185653687;8;28.5;68.6831130981;10;73.9623011351;
78;6;34.9260215759;42.1270751953;11;49.1749441624;9;28.5;71.1684036255;9;75.0261030197;
79;6;34.95860672;43.1580238342;11;49.9230270386;9;28.5;73.7003097534;9;76.1821111441;
80;6;34.9902229309;44.1891059875;12;50.5694828033;9;28.5;76.2783203125;11;77.4253497124;
81;5;33.020866394;38.2202835083;12;30.9205732346;10;28.5;78.8999328613;11;98.5070571899;
82;5;29.0208644867;40.2515144348;12;31.0308909416;10;31.5;77.5987319946;11;100.333657742;
83;5;29.4000015259;40.2827644348;12;31.1279840469;11;32.5;79.7651748657;10;130.875038624;
84;5;27.4000015259;41.5639915466;12;32.1903202534;11;34.5;82.9354782104;10;136.141875029;
85;5;29.4000015259;41.595161438;13;32.2024580836;11;32.5;86.1093673706;10;140.544691801;
86;5;31.4000015259;42.6262283325;16;32.2193207741;11;33.5;87.2864990234;9;144.038669825;
87;5;29.4000015259;44.6571578979;12;32.2403327823;11;30.5;93.4665527344;11;146.834363699;
88;5;30.4000015259;44.687915802;9;32.2649704218;12;33.5;89.694442749;12;149.06571722;
89;5;31.4000015259;45.718460083;9;32.2927563787;12;33.5;93.8186950684;12;150.764924288;
90;5;29.4000015259;47.1463775635;10;32.3232566118;12;36.5;95.9451446533;13;151.892860651;
91;6;30.4000015259;47.1763916016;9;32.3560760617;12;37.5;97.0734558105;14;152.927391768;
92;6;29.4000015259;48.7294692993;9;32.3908550739;12;37.5;102.20324707;15;153.870085001;
93;6;29.4000015259;49.7705535889;9;32.4272669554;12;39.5;104.334136963;15;154.725814819;
94;6;31.1000022888;48.6611099243;10;32.4650148153;12;39.5;106.465682983;16;156.501574278;
95;6;32.1000022888;49.7010955811;10;32.5038293004;12;40.5;110.597473145;18;157.28542912;
96;6;33.1000022888;49.8026809692;11;32.5434659719;12;41.9488830566;115.729049683;18;158.513639808;
97;7;34.1000022888;49.8304290771;10;32.5837039351;12;40.9803276062;120.81829834;19;159.638204813;
98;7;35.1000022888;49.8585929871;10;32.6243436337;13;41.5;124.384857178;20;160.68355;
99;7;35.1000022888;49.8870391846;11;32.6652050018;14;43.5;128.979248047;20;161.764641285;
100;7;35.1000022888;49.9156455994;11;32.7061265707;15;43.5;130.596496582;21;162.872885346;
