Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
4;1;11.8999996185;8.625;3;17.25;1;9.0;10.0;4;20.0;
5;1;12.8999996185;8.625;3;17.25;1;10.0;10.0;4;20.0;
6;1;13.8999996185;8.625;3;17.25;1;11.0;10.0;4;20.0;
7;1;14.8999996185;8.625;3;17.5949993134;1;11.0;10.0;4;20.3999996185;
8;1;15.5569992065;8.79749965668;3;17.8861961365;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;16.2000274658;9.3333568573;3;19.3355960846;2;11.597111702;10.4951858521;3;23.0719120502;
11;1;17.2000274658;9.6677980423;3;19.8991127014;2;11.9215736389;11.0209560394;3;23.9749414921;
12;1;18.2000274658;9.94955635071;3;20.3669185638;2;13.9215736389;11.4571752548;3;24.7131726742;
13;1;19.2000274658;10.1834592819;3;20.7504444122;2;15.9215736389;11.8107032776;4;25.3067810535;
14;1;20.2000274658;10.3752222061;3;21.0616092682;2;16.94962883;12.0916318893;4;25.7784451246;
15;1;21.2000274658;10.5308046341;3;21.25;2;17.9593238831;12.3113050461;4;26.1504684687;
16;1;22.2000274658;10.625;3;21.25;2;18.9691867828;12.4808797836;4;26.2221269608;
17;1;23.2000274658;10.625;4;21.25;2;19.9792118073;12.5;4;26.2560760975;
18;2;24.2000274658;10.625;3;21.25;2;20.989397049;12.5;4;26.2905418873;
19;2;24.75;10.625;3;21.25;2;21.8871631622;12.5;5;26.3255085945;
20;2;24.75;10.625;3;21.25;2;21.8976516724;12.5;5;26.3609591722;
21;2;24.75;10.625;2;21.25;2;21.9082870483;12.5;5;26.3968753815;
22;2;24.75;10.625;3;21.25;2;21.9190635681;12.5;5;26.4332377911;
23;2;24.75;10.625;4;21.25;2;21.9299716949;12.5;5;26.4700255394;
24;2;24.75;10.625;4;21.25;2;21.9410076141;12.5;6;26.5072168112;
25;2;24.75;10.625;5;21.25;3;21.9521656036;12.5;5;26.5447884798;
26;2;24.75;10.625;5;21.25;3;21.9634361267;12.5;5;26.5827163458;
27;2;24.75;10.625;6;21.25;3;21.9748153687;12.5;5;26.6209751368;
28;2;24.75;10.625;6;21.25;3;21.9862918854;12.5;5;26.6595385075;
29;2;24.75;10.625;7;21.25;3;21.9978618622;12.5;5;26.6983793974;
30;2;24.75;10.625;6;21.25;3;22.009513855;12.5;5;26.7374696732;
31;2;24.75;10.625;6;21.25;3;22.0212402344;12.5;5;26.7767804861;
32;2;24.75;10.625;6;21.25;3;21.5;13.3883905411;5;26.8162822723;
33;2;24.75;10.625;6;21.25;3;22.044883728;12.5;5;26.8559447527;
34;2;24.75;10.625;6;21.25;3;22.0567836761;12.5;5;26.8957372904;
