Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
23;2;27.75;10.625;6;23.0567884445;2;21.5;13.1783885956;6;27.4362905025;
24;2;27.834072113;10.625;6;23.1325509548;2;22.2308864594;12.5;6;27.6205644608;
25;2;26.75;11.5662755966;6;23.2100640535;2;21.5;13.2861690521;6;27.8139474392;
26;2;26.75;11.6050319672;6;23.2892494202;2;21.5;13.3441839218;8;28.016159296;
27;2;26.75;11.6446247101;6;23.370018959;2;22.4048480988;12.5;8;28.2268030643;
28;2;26.75;11.6850090027;6;23.4522752762;3;22.4680404663;12.5;7;28.445360899;
29;2;26.75;11.7261371613;6;23.5359115601;3;22.5336074829;12.5;7;28.6711919308;
30;2;26.75;10.625;7;23.6208124161;3;21.5;13.5;8;28.9035346508;
31;3;26.75;10.625;6;23.7068536282;3;20.5;13.5;8;29.141512394;
32;3;26.75;10.625;6;23.7939035892;3;20.5;13.5;8;29.3841423988;
33;3;26.75;10.625;6;23.8818233013;3;19.5;13.5;8;29.6303496361;
34;3;26.75;10.625;6;23.9704678059;3;19.5;13.5;8;29.8789830208;
35;3;26.75;10.625;6;24.0596864223;3;18.5;13.5;8;30.1288366318;
36;3;26.75;12.625;6;24.1493241787;3;18.0386505127;14.5;8;30.3786706924;
37;3;26.75;14.625;6;24.239222765;3;17.1136016846;15.5;8;30.6272368431;
38;3;26.75;16.625;6;24.329221487;3;16.5;14.5;8;30.8733024597;
39;3;26.75;18.625;6;24.4191586971;3;17.5;14.5;8;31.1156759262;
40;3;26.75;20.625;6;24.508872509;3;16.5;13.5;8;31.353228569;
41;3;26.75;20.625;7;24.598202467;3;16.4059677124;14.5;8;31.5849161148;
42;3;26.75;20.625;7;24.6869900227;3;15.9754753113;15.5;9;31.8097963333;
43;3;26.75;20.625;7;24.7750804424;3;16.0429382324;16.5;9;32.0270428658;
44;3;26.75;20.625;7;24.8623232841;3;17.1081123352;18.5;9;32.2359538078;
45;3;26.75;20.625;7;24.9485738277;3;16.1081123352;19.5;10;32.4359588623;
46;3;27.75;21.625;6;26.0336937904;3;18.1081123352;20.5;11;32.6266198158;
47;3;28.75;22.625;7;26.1575520039;3;20.1081123352;21.5;11;32.8076286316;
48;3;28.75;23.625;7;26.2812094688;3;19.1081123352;22.5;12;32.9788007736;
49;3;28.75;24.625;7;26.4045536518;3;21.1081123352;22.5;12;33.1400680542;
50;3;28.75;25.625;8;26.5274780989;4;24.1081123352;23.5;11;34.2914676666;
51;3;28.75;25.625;8;26.6498826742;4;25.9874401093;24.5;12;34.5231302977;
52;3;28.75;25.625;8;26.7716748714;4;26.0299396515;25.5;12;36.1710476875;
53;3;28.75;25.625;9;26.8927676678;4;26.4951782227;27.125;13;37.5452984571;
54;3;28.75;25.625;10;27.013081789;4;26.8760681152;28.6171875;13;38.6798324585;
55;3;28.75;25.625;10;27.1325439215;4;27.1826820374;28.9937877655;14;39.6156535149;
56;3;28.75;25.625;10;27.2510870695;4;27.4272155762;29.2754020691;14;40.3933395147;
57;3;28.75;25.625;11;27.3686504364;4;27.6217517853;29.4822807312;14;40.7843557596;
58;3;28.75;25.625;11;28.507994771;5;27.6976394653;29.5;10;56.1320867538;
59;3;29.2281265259;26.0234375;12;29.5072014332;6;28.7578296661;30.5;9;57.2226173878;
60;3;29.6187667847;26.3489723206;12;30.3822965622;6;29.8130912781;31.5;9;58.2260611057;
61;3;29.9322776794;26.6102333069;12;31.1512709856;6;28.8130912781;33.5;10;59.1423652172;
62;3;30.1802082062;26.8168411255;12;31.831851244;6;28.8130912781;33.5;10;59.9748334885;
63;3;30.3739547729;26.9782962799;13;32.2335720062;6;26.8130912781;35.5;10;60.7292106152;
64;3;30.4000015259;27.0;13;32.5912978649;6;26.7000007629;37.5;11;61.3352491856;
65;4;28.4000015259;28.0;11;32.9472537041;6;26.7000007629;39.5;11;61.8538210392;
66;4;29.4000015259;29.0;11;33.3003234863;6;26.7000007629;41.5;10;62.7281243801;
67;4;30.4000015259;30.2524471283;11;33.6494722366;6;27.5799999237;44.2999992371;9;62.5511915684;
68;4;30.4000015259;31.3181400299;11;33.9937548637;6;29.4720001221;44.1199989319;10;62.317731142;
69;4;30.4000015259;31.9968776703;11;34.3323228359;6;29.3747997284;43.9580001831;9;63.301399827;
70;4;30.4000015259;30.7116317749;11;34.6644268036;6;30.3999996185;45.0;9;64.128562808;
71;5;30.4000015259;30.80727005;9;40.6202974319;5;30.3999996185;38.0;10;59.8731110096;
72;5;32.4000015259;32.8980903625;9;41.4051829576;6;29.3999996185;38.5509490967;9;60.1800063848;
73;5;34.4000015259;34.983997345;10;42.2004588842;6;28.3999996185;37.5614051819;10;60.4143338203;
74;5;34.4000015259;37.0649528503;11;43.003266573;7;27.3999996185;36.5719451904;9;60.4085214138;
75;5;33.4000015259;38.0649528503;10;43.8104614019;7;26.3999996185;38.5825614929;10;60.4055602551;
76;5;33.4000015259;40.0649528503;10;44.6186835766;7;27.3999996185;34.5932502747;10;60.4051715136;
77;5;31.4000015259;42.0649528503;12;45.4244402647;7;24.3999996185;36.6040077209;10;60.4071036577;
78;6;32.4000015259;41.3402252197;12;46.2242110968;7;23.3999996185;38.6148300171;11;61.4111287594;
79;6;33.4000015259;41.3974990845;12;47.0145488977;8;23.3999996185;41.6257171631;10;61.5170416832;
80;6;32.4000015259;40.3974990845;12;47.7921921015;8;23.3999996185;44.6366577148;10;62.6335549355;
81;6;32.4000015259;40.3974990845;12;48.4652559757;8;23.3999996185;48.6476516724;11;62.8210648298;
82;6;33.4000015259;41.3974990845;13;49.1261000633;8;24.3999996185;49.6586914062;11;63.0229365826;
83;6;32.4000015259;40.3974990845;13;49.7732610703;8;26.7368888855;50.6476516724;12;63.2396302223;
84;6;32.4000015259;40.3974990845;13;50.4045255184;8;28.3999996185;51.6476516724;12;63.4715770483;
85;6;33.4000015259;41.3974990845;14;51.0181419849;8;27.7774162292;55.6476516724;13;63.7191591263;
86;6;32.4000015259;40.3974990845;14;51.6128058434;9;29.3999996185;54.3127975464;12;63.9826903343;
87;6;32.4000015259;40.3974990845;15;52.1876289845;9;28.3999996185;56.3505096436;13;64.2623972893;
88;6;33.4000015259;41.3974990845;15;52.7420928478;9;29.3999996185;59.3898277283;14;64.5583965778;
89;6;32.4000015259;40.3974990845;15;53.2759897709;9;30.8698673248;61.6476516724;13;64.8706735373;
90;6;32.4000015259;42.3974990845;16;53.7893645763;9;29.8953971863;62.6476516724;12;65.1990629435;
91;6;33.4000015259;45.3974990845;15;54.282453537;9;29.9218959808;64.6476516724;13;65.5432275534;
92;6;33.4000015259;43.3974990845;15;54.7556266785;9;31.9493484497;64.7706451416;15;65.9026399851;
93;6;32.4000015259;45.3974990845;14;55.2093424797;10;30.9777431488;67.7818908691;12;81.2765733004;
94;6;33.4000015259;48.3974990845;14;55.6441049576;10;29.3999996185;70.7931213379;13;82.7140878439;
95;7;32.4000015259;49.3974990845;14;55.9500260353;9;29.3999996185;75.8172454834;15;84.0690095425;
96;7;31.4000015259;50.3974990845;14;56.240696907;9;29.3999996185;80.0187072754;15;85.3294306993;
97;7;30.4000015259;51.3974990845;14;56.5261368752;9;29.3999996185;81.2255477905;14;86.490139842;
98;7;30.4000015259;52.8911590576;14;56.8056168556;9;30.3999996185;81.4370040894;14;87.5516856909;
99;7;30.4000015259;54.6337203979;14;57.0784444809;9;29.3999996185;83.6522445679;14;88.518941164;
100;7;28.4000015259;54.7721290588;14;57.3333573341;9;29.3999996185;86.8703231812;15;89.3995499611;
