Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;11.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;5;20.3999996185;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;16.3317184448;8.94309806824;4;19.6667137146;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;16.8000278473;9.3333568573;4;20.4405961037;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;18.8000278473;9.6677980423;4;21.1189774275;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;20.8000278473;9.94955635071;4;21.7121870518;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;22.007188797;10.1834592819;4;22.2323212624;1;12.8743057251;11.8107032776;4;24.1832637787;
14;2;23.0891532898;10.3752222061;4;22.6919423342;1;13.8743057251;12.0916318893;4;24.6226100922;
15;2;24.1782264709;10.5308046341;5;23.0412415266;1;14.3867835999;12.3113050461;4;24.9617595673;
16;2;25.274772644;10.625;5;23.2151488066;1;14.488527298;12.4808797836;4;25.0;
17;2;26.3791160583;10.625;4;23.4025228024;1;16.3867835999;12.5;4;25.0;
18;2;27.4915409088;10.625;4;23.6037294865;1;17.3867835999;12.5;4;25.0;
19;2;28.1622371674;10.625;4;23.8190078735;1;18.3867835999;12.5;5;25.0;
20;2;28.2914047241;10.625;4;24.0484457016;1;19.3867835999;12.5;5;25.0;
21;2;28.4290676117;10.625;5;24.2919540405;1;19.5;12.5;5;25.0;
22;2;28.5751724243;10.625;5;24.549243927;2;19.5;12.5;4;25.0;
23;2;28.7295455933;10.625;5;24.8198068142;2;19.5;12.5;4;25.0;
