Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;6;20.0;
5;2;13.5;8.625;5;18.25;1;10.0;10.0;6;20.0;
6;2;14.5;8.625;5;18.2875000238;1;11.0;10.0;6;20.0;
7;2;15.5225000381;8.625;5;18.6813914776;1;11.0;10.0;5;20.3999996185;
8;2;16.2088336945;8.79749965668;5;19.0232533216;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;16.4139518738;8.94309806824;5;19.8675932884;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;16.9205551147;9.3333568573;5;20.6031138897;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;18.9205551147;9.6677980423;5;21.2361218929;1;11.6125736237;11.0209560394;5;22.9143505096;
12;2;20.9205551147;9.94955635071;5;21.7762999535;1;11.8743057251;11.4571752548;5;23.6214065552;
13;2;22.0456562042;10.1834592819;5;22.2350955009;1;12.8743057251;11.8107032776;5;24.1832637787;
14;2;22.3410587311;10.3752222061;5;22.6244324446;1;13.8743057251;12.0916318893;5;24.6226100922;
15;2;22.5746612549;10.5308046341;5;22.8938895464;1;14.3867835999;12.3113050461;5;24.9617595673;
16;2;22.736333847;10.625;5;22.9778283834;1;14.488527298;12.4808797836;5;25.0;
17;2;22.7866973877;10.625;5;23.0646028519;1;16.3867835999;12.5;5;25.0;
18;2;22.8387622833;10.625;5;23.154160738;1;17.3867835999;12.5;5;25.0;
19;2;22.892496109;10.625;5;23.2464332581;1;18.3867835999;12.5;6;25.0;
20;2;22.9478607178;10.625;5;23.3413350582;1;19.3867835999;12.5;6;25.0;
21;2;25.0048007965;10.625;6;23.4387633801;1;19.5;12.5;6;25.0;
22;2;26.0632591248;10.625;6;23.5385980606;1;19.5;12.5;6;25.0;
23;2;27.1231594086;10.625;6;23.6407015324;1;19.5;12.5;6;25.0;
