Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;10.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;11.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;11.0;10.0;5;20.3999996185;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;15.7317180634;8.94309806824;6;18.6667137146;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;16.2000274658;9.3333568573;6;19.3355960846;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;17.2000274658;9.6677980423;6;19.8991127014;1;11.6125736237;11.0209560394;5;22.9143505096;
12;1;18.2000274658;9.94955635071;6;20.3669185638;2;12.1743059158;11.4571752548;4;24.6214065552;
13;1;19.2000274658;10.1834592819;6;20.7504444122;2;14.9125738144;11.8107032776;5;25.2132637501;
14;1;19.4502677917;10.3752222061;6;21.0616092682;2;16.9125728607;12.0916318893;5;25.6832010746;
15;1;19.6369667053;10.5308046341;6;21.25;2;17.9307518005;12.3113050461;5;26.0535256863;
16;1;19.75;10.625;6;21.25;2;18.9401035309;12.4808797836;5;26.1235172749;
17;1;19.75;10.625;6;21.25;2;19.94962883;12.5;5;26.1558350325;
18;1;19.75;10.625;6;21.25;2;20.9593238831;12.5;5;26.1887089014;
19;1;19.75;10.625;6;21.25;2;21.8566131592;12.5;6;26.2221269608;
20;1;19.75;10.625;6;21.25;2;21.8666381836;12.5;6;26.2560760975;
21;1;21.75;10.625;7;21.25;2;21.8768234253;12.5;6;26.2905418873;
22;1;22.75;10.625;7;21.25;2;21.8871631622;12.5;6;26.3255085945;
23;1;23.75;10.625;7;21.25;2;21.8976516724;12.5;6;26.3609591722;
