Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
25;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
26;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
27;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
28;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
29;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
30;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
31;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
32;1;24.75;10.625;7;21.25;1;19.5;12.5;5;25.0;
33;1;24.75;10.625;7;21.25;1;19.5;12.5;4;25.0;
34;1;24.75;10.625;8;21.25;1;19.5;12.5;3;25.0;
35;1;24.75;10.625;8;21.25;1;19.5;12.5;2;25.0;
36;1;24.75;10.625;8;21.25;1;19.5;12.5;2;25.0;
37;1;24.75;10.625;8;21.25;1;19.5;12.5;2;25.0;
38;1;24.75;11.625;8;21.25;1;19.5;12.5;2;25.0;
39;1;24.75;12.625;9;21.25;1;19.5;12.5;3;25.0;
40;1;24.75;13.625;9;21.25;1;19.5;12.5;3;25.0;
41;1;24.75;14.625;9;21.25;1;19.5;12.5;3;25.0;
42;1;24.75;15.625;10;21.25;1;19.5;12.5;3;25.0;
43;1;24.75;15.625;10;21.25;1;19.5;12.5;3;25.0;
44;1;24.75;15.625;10;21.25;1;19.5;12.5;3;25.0;
45;1;24.75;15.625;10;21.25;1;19.5;12.5;3;25.0;
46;1;24.75;15.625;11;21.25;1;19.5;13.5;3;25.0;
47;2;24.75;15.625;10;21.25;1;19.5;14.5;4;25.0;
48;2;24.75;15.625;10;21.25;1;19.5;15.5;5;25.0;
49;2;24.75;15.625;10;21.25;1;19.5;16.5;6;25.0;
50;2;24.75;15.625;11;21.25;1;19.5;17.5;6;25.0;
51;2;24.75;15.625;11;21.25;1;19.5;17.5;7;25.0;
52;2;24.75;15.625;11;21.25;1;19.5;17.5;7;25.0;
53;2;24.75;15.625;11;21.25;1;19.5;17.5;7;25.0;
54;2;24.75;15.625;11;21.25;1;19.5;17.5;7;25.0;
55;2;24.75;15.625;11;22.25;1;19.5;17.5;7;25.0;
56;2;25.75;16.625;11;22.2899999619;1;19.5;17.5;8;25.0;
57;2;26.75;17.625;12;22.3311839104;1;19.5;17.5;8;25.0;
58;2;26.75;18.625;12;22.3735535145;1;19.5;17.5;8;25.0;
59;2;26.75;19.625;12;22.4171074629;1;19.5;17.5;9;25.0;
60;2;26.75;20.625;12;22.461841464;1;19.5;17.5;9;25.0;
61;2;26.75;21.4732894897;13;22.5077478886;1;19.5;17.5;10;25.0;
62;2;26.75;21.5054244995;13;23.3768459558;1;19.5;17.5;11;25.0;
63;2;27.2281265259;21.9544181824;14;24.1033272743;1;19.5;17.5;13;25.0;
64;2;27.6187667847;22.3327388763;14;24.7044711113;1;19.5;17.5;13;25.0;
65;3;28.9322776794;23.6490383148;13;26.1995444298;2;20.5;18.5;12;26.0;
66;4;30.1802082062;23.8168411255;12;26.6075478792;3;21.5;19.5;11;54.7999999523;
67;4;30.9739551544;24.9782962799;13;26.7392656803;3;22.5;21.5;11;58.1144757271;
68;4;31.0000019073;27.0;13;26.8307638168;3;23.875;24.125;12;60.6871045828;
69;4;31.0000019073;28.2815341949;13;26.9254003763;4;25.1703128815;26.6171875;10;77.6115800142;
70;4;31.0000019073;28.3477802277;13;27.0231068134;4;27.3962726593;28.9937877655;11;79.7639918327;
71;4;31.0000019073;28.4161758423;13;27.1237947941;5;29.56524086;31.2754020691;10;81.4395079613;
72;4;30.4000015259;28.986656189;14;28.2273554802;5;30.6893692017;32.4822807312;12;82.149445653;
73;5;31.4000015259;31.0591487885;13;28.3086591959;6;31.7000007629;33.5;11;82.7225738764;
74;5;32.4000015259;31.5;13;28.3950557113;6;32.7000007629;34.5;11;83.22380054;
75;5;32.9715003967;34.5;14;28.4861238003;6;33.7000007629;35.5;11;84.0187610388;
76;5;32.4000015259;37.2877120972;14;28.5814473033;6;34.7000007629;36.5;13;88.0571438074;
77;5;32.4000015259;39.3671951294;15;28.6806129813;6;36.0480003357;38.0800018311;13;91.0300012827;
78;5;32.4000015259;39.8969039917;15;28.7832096815;6;35.0480003357;40.0800018311;13;93.1582365036;
79;5;32.4000015259;39.9716720581;15;28.8888277411;6;35.0480003357;42.0800018311;13;94.559935689;
80;5;32.4000015259;40.0482673645;15;28.9970590472;6;37.0480003357;42.0;13;96.563958168;
81;5;32.4000015259;40.1264190674;15;29.1074974537;6;39.0480003357;44.0;13;97.4559466839;
82;5;32.4000015259;40.2058753967;16;29.2197389603;6;39.0480003357;47.0;15;98.2110733986;
83;5;32.4000015259;38.2863845825;15;29.3333841562;6;38.5999984741;50.0;18;98.8473622799;
84;5;32.4000015259;37.3676795959;15;29.448038578;6;37.5999984741;53.0;19;99.3840261698;
85;5;32.4000015259;36.4495048523;16;29.5633153915;6;36.5999984741;56.0;19;99.7990065813;
86;5;32.4000015259;35.5316123962;16;29.6788369417;6;35.5999984741;58.6059188843;19;99.9590802193;
87;5;32.4000015259;35.1137466431;16;29.7942365408;7;34.5999984741;59.6288757324;16;115.12226963;
88;5;32.4000015259;35.1956710815;16;29.909160912;7;34.5999984741;61.6524085999;16;116.788326263;
89;5;32.4000015259;35.2771453857;16;30.0232727528;7;34.5999984741;63.6765136719;18;118.359482169;
90;5;32.4000015259;35.3579521179;16;30.13625139;8;33.5999984741;66.6765136719;17;119.801080585;
91;5;32.4000015259;35.4378700256;17;30.2477958798;8;32.5999984741;69.6765136719;17;121.091252565;
92;5;30.4000015259;36.5167007446;17;30.3576251268;8;31.6000003815;72.6765136719;18;122.221534014;
93;5;31.4000015259;35.5942573547;17;30.4654813409;8;31.6000003815;75.6765136719;18;123.195160866;
94;5;29.4000015259;37.6703643799;16;30.5711295009;9;31.6000003815;78.6765136719;17;124.023945212;
95;5;30.4000015259;37.7448692322;17;30.6743580699;9;31.6000003815;80.832572937;17;124.724781036;
96;5;31.4000015259;38.8176193237;19;30.7749808431;9;31.6000003815;82.8603363037;18;125.316569805;
97;5;29.4000015259;40.8885002136;19;30.8728353977;9;31.6000003815;84.8885498047;18;125.817973256;
98;5;30.4000015259;40.9573936462;19;30.9677842259;9;31.6000003815;88.8603363037;20;126.040478587;
99;5;31.4000015259;41.5242195129;19;31.0597134233;9;31.6000003815;91.8603363037;20;126.217587829;
100;5;29.4000015259;42.5888900757;19;31.1485330462;9;31.6000003815;94.8603363037;20;126.393703938;
