Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
74;5;29.5999984741;42.0;14;47.4362905025;10;33.6759643555;66.0912246704;9;83.92948699;
75;5;28.5999984741;43.7054023743;14;48.6205644608;10;32.7506561279;70.1656188965;9;84.495139122;
76;5;29.5999984741;44.0;13;48.8814474344;10;31.8158226013;74.2433547974;10;86.0340337753;
77;5;31.5999984741;43.0;14;49.1549949646;10;33.8723716736;73.6316986084;12;86.7780125141;
78;5;30.5999984741;45.0;15;49.4409290552;10;33.9000015259;76.6801605225;12;89.7792729139;
79;5;30.5999984741;47.0;15;49.73884058;10;34.8398780823;79.7510223389;13;92.470764637;
80;5;30.5999984741;49.0;17;50.0481853485;10;34.9266204834;81.8195037842;13;94.9383249283;
81;6;30.5999984741;50.0;16;50.368283987;10;34.9808616638;84.8854446411;15;97.2771589756;
82;6;30.5999984741;51.0;16;50.6983249187;10;33.1046905518;88.4778823853;14;99.4084842205;
83;6;30.5999984741;52.0;19;51.0373712778;11;32.2692451477;89.6350784302;15;101.488526821;
84;6;30.5999984741;53.0;19;51.3843721151;11;31.0827045441;91.7911071777;15;103.640702009;
85;6;29.5999984741;52.0;20;51.7381763458;12;32.0999984741;94.9455718994;14;134.724751949;
86;6;29.5999984741;52.0;19;52.097551465;12;34.1564483643;96.0980758667;15;140.812565565;
87;6;30.5999984741;53.0;21;52.4612026215;12;34.0999984741;99.248260498;15;146.317019463;
88;6;29.5999984741;52.0;22;52.8277955055;12;37.0999984741;101.395729065;15;150.130885601;
89;6;29.5999984741;52.0;22;53.1959798336;12;39.0400009155;102.474128723;16;153.434444427;
90;6;30.5999984741;53.0;23;53.5644125938;12;40.4720001221;104.554100037;17;156.258148432;
91;6;29.5999984741;52.0;23;54.4823749065;12;39.5940170288;108.635009766;17;158.529462337;
92;6;29.5999984741;52.0;23;55.4509339333;12;42.5631332397;107.716278076;20;160.123324156;
93;6;30.5999984741;53.0;23;56.4639239311;12;39.3402938843;112.797355652;21;161.437513351;
94;6;29.5999984741;52.0;24;57.5138833523;12;43.3048629761;110.877746582;22;162.471024036;
95;6;29.5999984741;52.0;24;59.5922789574;12;43.2729797363;110.956985474;21;163.253959179;
96;6;31.5999984741;54.0;24;61.7497849464;13;46.5970458984;117.034675598;19;178.822365284;
97;6;34.5999984741;54.0;24;62.9795689583;13;49.2088508606;123.110458374;17;180.269408703;
98;6;34.5999984741;57.0;25;64.2147105932;13;51.1776351929;124.184036255;16;181.461139679;
99;6;34.5999984741;60.0;25;65.4455341101;13;51.1927871704;129.255142212;17;182.192826748;
100;6;35.5999984741;60.0;26;66.6627551317;13;52.8887405396;135.323577881;19;182.835078716;
