Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;2;12.2999992371;8.625;4;18.25;1;9.0;10.0;5;20.0;
4;2;12.2999992371;8.625;4;18.3624999523;1;9.0;10.0;5;20.0;
5;2;13.5674991608;8.625;4;18.4864046574;1;10.0;10.0;5;20.0;
6;2;14.6418428421;8.625;4;18.9799406528;1;11.0;10.0;5;20.0;
7;2;15.7309646606;8.79749965668;4;19.4354615211;2;11.3000001907;10.0;4;21.3999996185;
8;2;16.661277771;8.94309806824;4;20.4437325001;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;17.2662391663;9.3333568573;4;21.369802475;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;17.8218803406;9.6677980423;3;22.2224977016;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;19.8218803406;9.94955635071;3;23.013872385;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;21.8218803406;10.1834592819;3;23.7574646473;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;23.2544803619;10.3752222061;3;24.4668486118;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;24.6445007324;10.5308046341;4;25.092634201;2;16.9627056122;12.0916318893;5;25.8344515562;
15;2;25.9069366455;10.625;4;25.5694036484;2;17.9761257172;12.3113050461;5;26.2195074558;
16;2;27.1929988861;10.625;4;26.0847344398;2;18.9898986816;12.4808797836;5;26.3048160076;
17;2;28.5021972656;10.625;4;26.6366324425;2;20.0040187836;12.5;5;26.3530313969;
18;2;29.8333358765;10.625;4;27.2218022346;2;21.0184822083;12.5;5;26.4023760557;
19;2;30.3330802917;10.625;4;27.8355960846;2;21.9207134247;12.5;6;26.4528282881;
20;2;30.7013587952;10.625;4;28.4720544815;2;21.9358482361;12.5;6;26.5043625832;
21;2;31.0832328796;10.625;5;29.1240577698;2;21.9513092041;12.5;6;26.5569496155;
22;2;31.4744338989;10.625;5;29.7835845947;2;21.9670848846;12.5;6;26.6105561256;
