Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;4;20.0;
3;1;11.8999996185;8.625;5;17.25;2;10.0;10.0;3;21.0;
4;1;11.8999996185;8.625;5;17.25;2;11.0;10.0;3;21.1200000048;
5;1;12.8999996185;8.625;5;17.25;2;13.0;10.0;3;21.2530560493;
6;2;14.5;8.625;4;18.25;2;14.375916481;10.0;3;21.4002518654;
7;2;15.5;8.625;3;18.6799993515;2;14.4200754166;10.0;3;21.9766796827;
8;2;16.2080001831;8.79749965668;3;19.0624989271;2;14.5930042267;10.1999998093;3;22.4989564419;
9;2;16.4375;8.94309806824;3;19.9644544125;2;14.7496871948;10.3632001877;3;23.8796241283;
10;2;16.9786720276;9.3333568573;3;20.7657356262;2;15.1638870239;10.9097137451;3;25.1201915741;
11;2;18.9786720276;9.6677980423;3;21.4732652903;2;17.1638870239;11.3658018112;3;26.2360420227;
12;2;20.9786720276;9.94955635071;3;22.0973191261;2;19.1638870239;11.7372808456;3;27.2496871948;
13;2;22.2382678986;10.1834592819;3;22.6498981714;2;20.5005149841;12.0336990356;3;28.1863574982;
14;2;23.3396987915;10.3752222061;3;23.1434209347;2;21.6419773102;12.2662630081;3;29.0705504417;
15;2;24.4491138458;10.5308046341;4;23.5278806686;2;22.7992324829;12.446267128;4;29.7555007935;
16;2;25.5667552948;10.625;4;23.7379496098;3;23.9724769592;12.5;3;30.3853430748;
17;2;26.6927967072;10.625;4;23.9621648788;3;25.1614303589;12.5;4;31.0646858215;
18;2;27.8273258209;10.625;3;24.2005054951;3;24.5;13.5;4;31.7885251045;
19;2;28.5203037262;10.625;3;24.4527587891;3;24.5;14.5;4;32.549618721;
20;2;28.6716556549;10.625;3;24.7184994221;3;25.5;12.5;4;33.3385829926;
21;2;28.8311004639;10.625;4;24.9970719814;3;26.5;12.5;5;34.1442079544;
22;2;28.9982433319;10.625;4;25.2875800133;4;27.2432632446;12.5;4;34.9539995193;
23;2;29.1725482941;10.625;4;25.5888810158;4;27.4862003326;12.5;4;35.7548980713;
24;2;29.3533287048;10.625;4;25.8995933533;4;27.7264690399;12.5;4;36.5341014862;
25;2;27.3533287048;11.625;4;26.2181096077;4;27.960231781;12.5;4;37.2798843384;
26;2;26.75;12.625;4;26.5426211357;4;28.183965683;12.5;4;37.9823083878;
27;2;26.75;13.2713108063;4;26.8711543083;4;28.3946914673;12.5;4;38.6337203979;
28;2;26.75;13.4355773926;4;27.2016134262;4;28.5901165009;12.5;4;39.2290067673;
29;2;26.75;13.6008071899;4;27.5318317413;4;28.7687015533;12.5;4;39.7655820847;
30;2;26.75;13.7659158707;5;27.8596282005;4;26.7687015533;13.5;4;40.2431631088;
31;3;26.75;13.9298143387;4;28.1828637123;4;25.7687015533;14.5;4;40.663392067;
32;3;26.75;14.0914316177;4;28.4994969368;4;24.7687015533;15.5;5;41.029384613;
