Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
24;1;24.75;10.625;5;21.25;2;22.0647659302;12.5;7;26.9600640535;
25;1;24.75;10.625;5;21.25;2;22.0880184174;12.5;7;27.0392494202;
26;1;24.75;10.625;5;21.25;2;22.1117744446;12.5;7;27.120018959;
27;1;24.75;10.625;5;21.25;2;21.5;13.5;8;27.2022752762;
28;1;24.75;10.625;5;21.25;2;22.1606826782;12.5;8;27.2859115601;
29;1;24.75;10.625;5;21.25;3;21.5;13.5;7;27.3708124161;
30;1;24.75;10.625;5;21.25;3;20.2112426758;13.5;7;27.4568536282;
31;1;24.75;10.625;5;21.25;4;19.2370567322;14.5;7;31.7939035892;
32;1;24.75;10.625;5;21.25;4;19.2631721497;15.5;7;32.0093233585;
33;1;24.75;10.625;5;21.25;4;19.2895469666;16.5;7;32.223711729;
34;1;24.75;10.625;5;21.25;4;19.3161411285;17.5;7;32.4366233349;
35;1;24.75;10.625;5;21.25;4;19.3429069519;18.5;7;32.6476285458;
36;1;24.75;10.625;5;21.25;4;19.8697967529;19.5;8;32.8563153744;
37;1;24.75;10.625;6;21.25;4;20.0;21.5;8;34.0622923374;
38;1;24.75;11.625;6;21.25;4;21.4847640991;23.5396099091;8;34.2851922512;
39;1;24.75;12.625;7;21.25;4;22.5864295959;24.5945796967;10;34.5048689842;
40;1;24.75;13.625;7;21.25;4;22.6852207184;25.6495342255;10;34.7210019827;
41;1;24.75;14.625;7;21.25;4;22.7809963226;26.7043914795;11;34.9332977533;
42;2;25.75;16.625;7;22.25;4;23.8736419678;24.7590694427;11;35.1414933205;
43;2;26.75;17.625;7;22.2899999619;4;26.2936325073;26.7590694427;12;35.3453549147;
44;2;26.75;18.625;7;22.3311839104;5;26.3860416412;28.7590694427;12;35.5446779728;
45;2;26.75;19.625;8;22.3735535145;5;27.4751605988;30.7590694427;12;35.7392876148;
46;2;26.75;20.625;9;22.4171074629;5;29.2114257812;32.0405731201;14;35.9290380478;
47;2;26.75;20.625;9;22.461841464;5;29.6434364319;33.5;14;36.1138106585;
48;2;26.75;20.625;9;22.5077478886;5;30.3601913452;35.0790214539;14;36.2935138941;
49;2;26.75;20.625;9;22.5548160076;5;29.4295654297;34.1148300171;15;36.4680821896;
50;2;26.75;20.625;10;22.6030313969;6;29.4956512451;34.1257171631;11;53.8874739408;
51;3;26.75;20.625;9;22.6523760557;6;32.558506012;33.5;11;55.9141693115;
52;3;26.75;20.625;9;22.7028282881;6;34.1181983948;37.1476516724;12;56.7972382307;
53;3;26.75;20.625;10;22.7543625832;6;35.125;40.1586914062;12;57.5611535311;
54;3;26.75;20.625;10;22.8069496155;6;36.8450431824;39.5;13;58.2207776308;
55;3;26.75;20.625;10;22.8605561256;7;36.7965812683;42.180896759;12;58.7863376141;
56;3;26.75;20.625;11;22.9151450396;7;37.2417602539;43.5;14;59.2694597244;
57;4;26.75;20.625;8;22.97067523;7;35.125;46.7811508179;14;59.6819720268;
58;4;26.75;20.625;8;23.0271017551;7;36.125;46.8087921143;13;59.9135186672;
59;4;26.75;20.625;8;23.0843759775;7;35.4916381836;48.2256622314;13;60.0296660662;
60;4;26.75;20.625;8;23.1424454451;7;36.5018234253;48.2369003296;13;60.1442326307;
61;4;26.75;20.625;8;24.0501713753;7;35.5121612549;50.2481498718;13;61.2572002411;
62;4;27.2281265259;21.0234375;9;24.8163664341;7;37.9782905579;50.5;14;63.3610724211;
63;4;27.6187667847;21.3489723206;9;26.4581851959;7;39.3488693237;53.7706451416;14;65.1036514044;
64;4;28.9322776794;22.6102333069;9;27.0547502041;7;38.5125961304;56.3899993896;14;66.5357153416;
65;4;30.1802082062;24.8168411255;9;27.5678627491;7;38.6947402954;59.6872596741;14;67.7115154266;
66;4;31.3739547729;24.9782962799;9;27.8081942797;7;39.8341522217;59.9097442627;15;68.5342748165;
67;4;32.4000015259;26.0;9;28.01167202;7;40.1887969971;62.4551391602;16;68.8979215622;
68;4;33.4000015259;27.0;9;28.2214900255;7;40.2313652039;63.5295410156;17;69.2183303833;
69;4;33.4000015259;27.0;9;28.4373911619;7;38.4103088379;65.5866851807;19;69.5382436514;
70;4;31.4000015259;28.0;10;28.6590750217;7;35.8968544006;69.5045013428;20;69.857068181;
71;4;32.4000015259;27.0;10;28.8861991167;7;34.8871688843;72.5865020752;20;70.1742836237;
72;4;30.4000015259;28.0;10;29.1183798313;7;33.878452301;75.0435562134;21;70.4894374609;
73;4;31.4000015259;27.0;10;29.3551961184;8;32.8706054688;77.2054901123;21;75.8021428585;
74;4;32.4000015259;27.0;10;30.5961908102;8;33.4566078186;79.3773269653;21;76.2620718479;
75;4;31.4000015259;29.0;11;30.9008760452;8;33.4681854248;82.5059432983;22;76.7157233953;
76;5;33.4000015259;29.0;11;31.2434997559;8;33.8514709473;83.6323852539;22;77.1625025272;
77;5;34.4000015259;30.0;8;31.5961363316;9;31.8463249207;86.435546875;24;77.6018912792;
78;5;32.4000015259;32.0;9;31.958601594;10;31.4416923523;88.5881729126;23;78.0334453583;
79;5;33.4000015259;32.0;9;32.3306803703;10;31.4375228882;90.7387313843;24;78.4567875862;
80;5;34.4000015259;32.0;9;32.7121225595;10;31.4337711334;92.8871765137;24;78.8716006279;
81;5;32.4000015259;33.0;9;33.102640748;10;31.430393219;95.018913269;25;79.2776235342;
82;5;33.4000015259;32.0;9;34.5019035339;10;31.4273548126;96.2236175537;25;79.6420559883;
83;5;35.4000015259;33.0;10;34.9295320511;10;31.4246196747;97.4073562622;25;80.9521965981;
84;5;34.4000015259;35.0;10;35.365288496;10;32.4221572876;99.5637969971;26;82.2827951908;
85;5;35.4000015259;35.0;7;35.8086715937;11;34.4199409485;102.71031189;26;103.006387115;
86;5;36.4000015259;36.0;6;36.2591100931;11;37.4179458618;103.852630615;23;105.067019701;
87;5;34.4000015259;38.0;6;36.6391677856;11;38.2499351501;106.603042603;25;106.926514387;
88;5;35.4000015259;37.0;7;37.0179835558;13;38.266834259;110.709831238;22;108.578692317;
89;5;36.4000015259;37.0;7;37.3948721886;13;38.4130821228;111.814247131;21;110.03700006;
90;5;34.4000015259;38.0;7;37.7691617012;13;38.4117736816;113.388519287;19;111.327725887;
91;5;35.4000015259;37.0;6;38.2309608459;13;39.4105987549;114.656982422;18;112.451613188;
92;5;36.4000015259;37.0;6;38.695764184;13;39.3345375061;113.381462097;20;113.436206698;
93;5;34.4000015259;38.0;7;39.1626003981;13;41.35131073;112.614044189;20;114.190451503;
94;5;35.4000015259;37.0;7;39.630412817;13;41.3679656982;120.169769287;21;114.834594965;
95;5;36.4000015259;37.0;9;40.0980657339;13;41.4069519043;124.544883728;21;115.514824867;
96;5;34.4000015259;38.0;9;40.5643520355;13;43.4007987976;126.945045471;21;116.230197191;
97;5;35.4000015259;37.0;9;41.0280100107;13;44.4169311523;130.369674683;21;116.978715539;
98;5;36.4000015259;37.0;9;41.4877346754;13;45.4050674438;131.81741333;24;117.757213831;
99;5;34.4000015259;38.0;9;41.9404495955;14;49.3322982788;136.286148071;24;118.561296225;
100;5;35.4000015259;37.0;9;42.3209347725;14;52.5611495972;139.772827148;25;119.385359406;
