Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;4;20.0;
5;1;12.8999996185;8.625;5;17.25;1;10.0;10.0;4;20.0;
6;1;13.8999996185;8.625;5;17.25;1;11.0;10.0;4;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;4;20.3999996185;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;16.3317184448;8.94309806824;4;19.7167136669;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;16.8300266266;9.3333568573;4;20.4375710487;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;18.8300266266;9.6677980423;4;21.0550626516;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;20.8300285339;9.94955635071;4;21.5788632631;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;21.9271945953;10.1834592819;4;22.0204176903;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;22.9620113373;10.3752222061;4;22.3916525841;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;23.9980545044;10.5308046341;5;22.6421557665;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;25.035320282;10.625;5;22.7063041925;1;16.6125736237;12.4808797836;4;25.0;
17;2;26.0738105774;10.625;4;22.7724741697;1;17.6125736237;12.5;4;25.0;
18;2;27.1135120392;10.625;4;22.8406432867;1;18.6125736237;12.5;4;25.0;
19;2;27.7043857574;10.625;4;22.9107804298;1;19.5;12.5;5;25.0;
20;2;27.7464675903;10.625;4;22.9828453064;1;19.5;12.5;6;25.0;
21;2;27.7897071838;10.625;5;23.0567884445;1;19.5;12.5;7;25.0;
22;2;27.834072113;10.625;5;23.1325509548;1;19.5;12.5;7;25.0;
23;2;27.879529953;10.625;5;23.2100640535;1;19.5;12.5;7;25.0;
