Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;11.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;5;20.3999996185;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;11.2179203033;10.3632001877;4;20.9903717041;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;11.597111702;10.4951858521;3;23.0419120789;
11;1;17.2000274658;9.6677980423;5;19.8991127014;2;11.9125738144;11.0209560394;3;24.0443505049;
12;1;18.2000274658;9.94955635071;5;20.3669185638;2;12.2133054733;11.4571752548;3;24.8968375921;
13;1;19.2000274658;10.1834592819;5;20.7504444122;2;14.9515733719;11.8107032776;4;25.6209878922;
14;1;19.4502677917;10.3752222061;5;21.0616092682;2;16.9515743256;12.0916318893;4;26.2409451008;
15;1;19.6369667053;10.5308046341;5;21.25;2;18.0980739594;12.3113050461;4;26.7804714441;
16;1;19.75;10.625;5;21.25;2;19.1581878662;12.4808797836;3;27.0402543545;
17;1;19.75;10.625;5;21.25;2;20.2246494293;12.5;3;27.2842636108;
18;1;19.75;10.625;5;21.25;2;21.2978534698;12.5;3;27.5518820286;
19;1;19.75;10.625;5;21.25;2;22.2655639648;12.5;4;27.8440244198;
20;1;19.75;10.625;5;21.25;2;22.3532066345;12.5;4;28.1613030434;
21;1;21.75;10.625;6;21.25;2;22.4483909607;12.5;4;28.5039470196;
22;1;22.75;10.625;6;21.25;2;22.5511837006;12.5;4;28.871723175;
23;1;23.75;10.625;6;21.25;2;22.6615161896;12.5;4;29.263862133;
