Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
23;2;29.6230278015;10.625;6;26.3597574234;2;23.3717269897;12.5;6;31.7232985497;
24;2;29.8158531189;10.625;6;26.6862831116;2;23.5169906616;12.5;7;32.2125329971;
25;2;27.8158531189;11.625;6;27.0159239769;3;23.6637611389;12.5;6;32.7020812035;
26;2;26.8158531189;12.625;6;27.3465466499;3;23.8106231689;12.5;6;33.1871519089;
27;2;26.75;13.625;6;27.6759705544;3;23.9561462402;12.5;6;33.6630582809;
28;2;26.75;13.8379850388;6;28.0020260811;3;24.0989170074;12.5;6;34.1254005432;
29;2;26.75;14.0010128021;6;28.3226103783;3;24.2376213074;12.5;6;34.570227623;
30;2;26.75;14.1613054276;6;28.6357421875;3;22.2376213074;13.5;6;34.9941673279;
31;2;26.75;14.3178710938;6;28.9396104813;3;21.5;14.5;6;35.3945169449;
32;2;26.75;14.4698047638;7;29.2326145172;3;21.5;15.5;6;35.7692890167;
33;2;26.75;14.6163072586;7;29.5133934021;3;21.5;16.5;6;36.1172132492;
34;2;26.75;14.756696701;7;29.7808465958;3;20.5;15.5;6;36.4376983643;
35;2;27.75;16.625;8;30.0341405869;3;20.5;15.5;6;36.7307662964;
36;2;28.75;17.625;8;30.2727050781;3;19.5;14.5;6;36.9969644547;
37;2;29.75;18.625;8;30.4962244034;3;18.5;13.5;6;37.2372674942;
38;2;30.75;19.625;9;30.7046136856;3;18.5;13.5;7;37.4529781342;
39;2;31.75;20.625;9;30.8979969025;3;19.5;14.5;7;37.6456279755;
40;2;32.5387992859;20.625;9;31.0766782761;3;19.5;13.5;6;38.8168964386;
41;2;32.6460075378;20.625;10;31.241109848;3;20.5;14.0;6;39.0085334778;
42;2;32.7446670532;20.625;11;31.3918647766;3;19.8120002747;13.5;6;39.0811839104;
43;2;32.8351211548;20.625;11;31.5296049118;3;21.5;16.5;6;39.1235535145;
44;2;32.9177627563;20.625;11;31.6550569534;3;23.8370666504;19.5;7;39.1671074629;
45;2;32.9930343628;20.625;12;31.75;4;25.3999996185;22.5;6;39.211841464;
46;2;33.0499992371;20.625;12;31.75;4;26.763551712;25.5;6;39.2577478886;
47;2;33.0499992371;20.625;13;31.75;4;27.7773246765;27.5;7;39.3048160076;
48;2;33.0499992371;20.625;13;31.75;4;27.3999996185;28.1524085999;7;39.3530313969;
49;2;33.0499992371;20.625;13;31.75;4;27.8059082031;27.5;7;39.4023760557;
50;2;33.0499992371;20.625;13;31.75;4;27.3999996185;28.2011871338;7;39.4528282881;
51;2;33.0499992371;20.625;13;31.75;4;27.3999996185;28.2264137268;7;39.5043625832;
52;2;33.0499992371;20.625;13;31.75;4;27.8513088226;27.5;7;39.5569496155;
53;2;33.0499992371;20.625;14;32.8093748093;4;27.8670845032;27.5;7;39.6105561256;
54;2;33.6856269836;21.0234375;14;33.7012577057;4;27.8831672668;27.5;8;39.6651450396;
55;2;34.2207527161;21.3489723206;14;34.4434776306;4;27.8995437622;27.5;8;39.72067523;
56;2;34.6660842896;21.6102333069;14;35.0561246872;4;27.3999996185;28.3603382111;8;39.7771017551;
57;2;35.0336761475;21.8168411255;14;35.5592327118;4;27.9331302643;27.5;8;39.8343759775;
58;2;35.3355407715;21.9782962799;14;35.7647705078;4;27.3999996185;28.4171886444;8;39.8924454451;
59;2;35.4588623047;22.0;14;35.9100923538;4;27.9677333832;27.5;8;39.9512542486;
60;2;33.4588623047;23.0;14;36.0;4;27.985376358;27.5;10;40.0107431412;
61;3;32.4588623047;24.0;14;36.0;4;27.3999996185;28.5;10;40.0708494186;
62;3;31.458864212;25.0;14;36.0;4;26.0212554932;28.5;10;40.1315076351;
63;3;30.458864212;26.0;14;36.0;4;24.3999996185;30.5;10;40.1926498413;
64;3;29.458864212;27.0;15;36.0;4;23.5;31.5963249207;11;40.2542052269;
65;3;28.458864212;28.0;15;36.0;4;23.5;32.6271018982;11;41.7511854172;
66;4;29.4000015259;29.0;14;37.0;4;24.7999992371;31.1805915833;11;42.9901957512;
67;4;30.4000015259;30.0;14;37.0674999952;5;25.0340003967;33.6253585815;13;45.0072023869;
68;4;30.4000015259;31.0;15;37.1388356686;7;27.2123565674;35.6872596741;13;46.9002215862;
69;4;30.4000015259;32.0;15;37.2141259909;7;29.3458442688;35.9097442627;13;49.3011138439;
70;4;29.4000015259;32.0;15;37.293479681;7;31.9552974701;37.6303405762;13;51.2981649637;
71;4;29.4000015259;32.6467399597;16;38.3769934177;7;30.0362358093;41.1774139404;12;52.9463112354;
72;5;29.4000015259;32.688495636;15;38.5097492933;7;31.3412761688;40.5788803101;13;54.3093622923;
73;5;30.4000015259;33.7323760986;15;38.6483672857;7;28.4077396393;42.5788803101;14;55.3138170242;
74;5;31.4000015259;35.7784042358;16;38.7929042578;8;27.4762992859;44.5788803101;13;56.0016788244;
75;5;30.4000015259;35.8266143799;15;38.9433914423;8;26.546710968;46.5788803101;13;56.6462317705;
76;5;30.4000015259;38.7784042358;16;39.0998315811;8;26.347328186;46.5788803101;12;57.2526364326;
77;5;31.4000015259;40.7784042358;16;39.2621963024;8;27.347328186;48.0;12;57.7596021891;
78;5;32.4000015259;43.4251441956;17;39.430423975;9;28.347328186;51.0;8;58.1353482008;
79;6;32.4000015259;44.4523506165;16;39.6044166088;9;29.347328186;54.0;8;58.5154439211;
80;6;31.4000015259;43.7784042358;14;39.7840393782;9;29.6000003815;54.0;8;58.8985564709;
81;7;33.4000015259;42.7784042358;14;39.9691177607;9;29.6000003815;57.0;9;59.2833328247;
82;7;32.4000015259;43.7784042358;14;40.1594370604;9;29.6000003815;60.0;10;59.6684246063;
83;7;31.4000015259;44.7784042358;14;40.3547422886;9;29.6000003815;63.0;11;60.0525106192;
84;7;31.4000015259;46.7784042358;15;40.5547374487;9;29.6000003815;66.0;12;60.4343200922;
85;7;29.4000015259;49.4242630005;15;40.7590873241;9;29.6000003815;69.0;11;60.8126524687;
86;7;30.4000015259;49.4940719604;14;40.9674178362;9;29.6000003815;72.0;12;62.1863931417;
87;7;31.4000015259;49.5652198792;14;41.1793193817;9;30.6000003815;76.0;11;62.5845277309;
88;7;30.4000015259;48.6375274658;14;42.3943486214;9;31.6000003815;80.0;13;62.9767414331;
89;7;31.4000015259;50.3951263428;14;42.6720328331;9;31.6000003815;84.0;14;63.3622362614;
90;7;32.4000015259;51.4987945557;14;42.9548380375;10;31.6000003815;88.0;15;63.7403286695;
91;7;32.4000015259;52.6032524109;15;43.2423142195;11;31.6000003815;91.8883895874;15;64.1104482412;
92;7;32.4000015259;53.708190918;15;43.5339884758;11;31.6000003815;93.9081420898;14;64.4721329212;
93;7;32.4000015259;55.8133010864;16;43.8293679953;11;31.6000003815;96.9279708862;15;64.8250240088;
94;7;32.4000015259;57.9182662964;16;44.1279455423;11;31.6000003815;99.9478683472;16;65.1688555479;
95;7;31.6000022888;60.022769928;16;44.429204464;11;31.6000003815;102.142410278;16;65.5034451485;
96;7;30.6000022888;62.1265029907;17;44.7326220274;11;32.5999984741;101.231307983;16;66.8286859989;
97;7;29.6000022888;64.2291641235;18;45.0376739502;11;32.5999984741;104.315505981;17;67.2945356369;
98;7;28.6000022888;66.3304595947;18;45.3438388109;11;33.5999984741;107.075622559;17;67.7717821598;
99;7;27.6000022888;68.4301147461;19;45.6506010294;11;34.5999984741;106.168830872;18;68.2628122568;
100;7;27.2000007629;70.5278625488;18;46.5842921734;11;33.5999984741;108.258033752;18;68.7285835743;
