Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
23;2;28.0300121307;10.625;5;25.3426203728;2;23.3717269897;12.5;5;31.7232985497;
24;2;29.2055721283;10.625;6;25.6457762718;2;23.5169906616;12.5;6;32.2125329971;
25;2;29.3874664307;10.625;6;25.9580621719;2;23.6637611389;12.5;7;32.7020812035;
26;2;29.574836731;10.625;7;26.2778306007;2;23.8106231689;12.5;8;33.1871519089;
27;2;29.7666988373;10.625;7;26.60324049;2;23.9561462402;12.5;8;33.6630582809;
28;2;29.9619445801;10.625;7;26.9322915077;2;24.0989170074;12.5;8;34.1254005432;
29;2;30.1593742371;10.625;7;27.2628707886;2;24.2376213074;12.5;8;34.570227623;
30;2;28.1593742371;11.625;7;27.5928049088;2;22.2376213074;13.5;8;34.9941673279;
31;2;27.1593742371;12.625;8;27.9199156761;2;21.5;14.5;8;35.3945169449;
32;3;26.75;13.625;7;28.2420783043;2;21.5;15.5;8;35.7692890167;
33;3;26.75;14.1210393906;7;28.5572757721;2;21.5;16.5;8;36.1172132492;
34;3;26.75;14.278637886;7;28.8636498451;2;20.5;15.5;8;36.4376983643;
35;3;27.75;16.2786369324;7;29.1595430374;2;20.5;15.5;8;36.7307662964;
36;3;28.75;17.625;8;29.4435319901;2;19.5;14.5;9;36.9969644547;
37;3;29.75;18.625;8;29.7144489288;2;18.5;13.5;9;37.2372674942;
38;3;30.75;19.625;9;29.9713916779;2;18.5;13.5;9;37.4529781342;
39;4;31.75;20.625;7;45.21372509;2;19.5;14.5;10;37.6456279755;
40;5;33.1282348633;21.625;6;46.191069603;2;18.5;13.5;10;37.8168964386;
41;5;34.2646408081;22.625;6;47.0726594925;2;18.5;13.5;10;37.9685335159;
42;5;35.3919715881;23.625;6;48.8577346802;2;17.5;13.5;11;38.0;
43;5;37.510269165;25.625;6;49.7015799284;2;19.5;15.5;11;38.0;
44;5;39.6196861267;27.625;6;50.4786250591;2;21.5;17.5;11;38.0;
45;5;41.5163803101;28.625;6;51.1985062361;2;23.3999996185;19.5;11;38.0;
46;5;42.7276496887;29.625;6;51.8718874454;2;24.3999996185;21.5;12;38.0;
47;5;43.9469223022;30.625;6;53.5097391605;2;25.3999996185;22.5;12;38.0;
48;5;46.1761856079;31.625;6;54.069062233;2;25.3999996185;22.5;13;38.0;
49;5;48.4174346924;32.625;6;54.4384918213;2;25.3999996185;22.5;13;38.0;
50;5;46.2434234619;35.625;6;54.8365683556;2;25.3999996185;22.5;13;38.0;
51;5;45.2688446045;38.1065063477;7;55.2738176584;2;25.3999996185;22.5;14;38.0;
52;5;44.2949752808;40.3033561707;8;55.751341939;2;25.3999996185;22.5;14;38.0;
53;5;43.3218193054;41.5197525024;8;58.0363504887;2;25.3999996185;22.5;14;38.0;
54;5;43.1039848328;43.2063903809;10;60.1260848045;2;25.3999996185;22.5;15;38.0;
55;6;43.4639434814;44.3530349731;9;62.0481477976;2;25.3999996185;22.5;15;38.0;
56;6;43.1290779114;45.8054084778;11;63.830596447;2;25.3999996185;22.5;16;38.0;
57;7;44.5207214355;47.5369491577;11;66.4836024046;3;25.3999996185;22.5;16;38.0;
58;7;45.8239555359;49.2417984009;11;67.6877557039;3;25.3999996185;22.5;17;38.0;
59;7;45.8500022888;50.8213768005;12;68.8683228493;3;25.3999996185;22.5;17;38.0;
60;8;43.8500022888;53.388381958;8;75.0158500671;3;25.3999996185;22.5;17;38.0;
61;9;44.8500022888;54.4880371094;7;77.2300479412;3;25.3999996185;22.5;18;38.0;
62;9;46.8500022888;56.5448760986;12;78.4512937069;3;25.3999996185;22.5;18;38.0;
63;9;44.8500022888;60.6038284302;12;79.6437538862;3;25.3999996185;22.5;18;38.0;
64;9;43.8500022888;64.6648330688;12;80.7931677103;3;25.3999996185;22.5;18;38.0;
65;9;42.8500022888;68.7278060913;13;81.8879326582;3;25.3999996185;22.5;18;38.0;
66;9;41.8500022888;72.7926559448;15;82.9196535349;3;25.3999996185;22.5;18;39.0;
67;9;40.8500022888;76.4102325439;15;84.8833053112;3;26.3999996185;23.5;19;40.4300003052;
68;9;42.4000015259;76.2772979736;16;85.8370467424;4;27.8169994354;25.0;18;41.600663662;
69;10;44.4000015259;76.4060668945;15;86.7247292995;4;28.1558437347;26.3899993896;18;42.5481340885;
70;10;42.4000015259;75.534286499;17;87.5494318008;4;28.4273757935;27.6872596741;18;43.3106230497;
71;10;41.4000015259;78.6617431641;17;88.3156956434;4;28.6430530548;28.9097423553;18;43.7759388685;
72;10;42.4000015259;82.788230896;16;89.0289214849;5;28.7692298889;29.6059207916;18;44.0309717655;
73;10;43.4000015259;82.5786972046;16;89.6948617697;5;28.8319664001;29.6288738251;18;44.2592742443;
74;10;44.4000015259;82.7403488159;17;90.3090113401;5;28.8863372803;29.6524085999;18;44.3530313969;
75;11;42.4000015259;83.5232086182;16;90.7189391851;5;27.2044315338;30.0;16;44.4023760557;
76;11;42.4000015259;85.6328201294;15;91.1282738447;5;25.8999996185;31.7011871338;15;44.4528282881;
77;11;42.4000015259;87.7404251099;15;91.5365841389;5;24.8999996185;32.7264137268;15;44.5043625832;
78;11;42.4000015259;87.8150863647;16;91.9119622707;5;23.8999996185;33.7521820068;14;45.5569496155;
79;11;42.4000015259;89.8782730103;16;92.2488248348;5;23.8999996185;35.7784729004;14;45.6705560684;
80;11;41.4000015259;93.2419509888;16;92.5875440836;5;23.8999996185;37.8052787781;15;46.7881089449;
81;11;43.4000015259;90.3260192871;17;92.9275227785;6;21.8999996185;41.832572937;14;46.9496361017;
82;11;41.4000015259;94.4121932983;18;93.2681641579;6;21.5;45.0;14;47.1163375378;
83;11;42.4000015259;96.48072052;19;93.6088773012;6;20.5;49.8885498047;14;47.2882180214;
84;11;44.4000015259;96.5708770752;19;93.9490789175;6;20.0;53.5823326111;15;47.4652649164;
85;11;45.4000015259;97.0075302124;20;94.288197279;6;20.0;56.6490783691;15;47.6474473476;
86;11;42.4000015259;101.101203918;21;94.7646560669;6;20.0;58.7178039551;14;47.8347142935;
87;11;42.4000015259;102.19644165;21;95.8571704626;7;20.0;60.788482666;14;48.0269937515;
88;11;42.4000015259;103.426719666;23;97.0000157356;7;22.0;56.8610877991;14;49.2241915464;
89;11;42.2000007629;104.671943665;23;98.1868731976;7;21.0;59.9355812073;14;49.4861900806;
90;11;41.2000007629;105.93196106;23;99.410200119;8;22.0;63.0119094849;14;49.7558115721;
91;11;40.2000007629;107.206344604;23;101.661432624;8;24.2526664734;63.9355812073;14;50.0329581499;
92;11;40.7999992371;109.494392395;25;102.991249084;8;24.0;66.9355773926;14;50.3174984455;
93;11;43.7999992371;109.795066833;25;104.332852006;8;25.0;69.9355773926;16;50.6092659235;
94;11;44.7999992371;111.107032776;25;105.676436305;8;26.0;72.6007232666;17;50.9080581665;
95;11;42.7999992371;113.428634644;26;107.012406349;8;27.0;74.6384353638;17;51.2136352062;
96;11;41.7999992371;115.757949829;28;108.331671834;8;28.0;76.6777572632;17;51.5257185698;
97;11;40.7999992371;115.092765808;28;109.625889421;8;29.0;78.7186889648;18;51.8439913988;
98;11;40.7999992371;115.430732727;28;110.887645721;8;30.0;80.7612457275;18;52.1680989265;
99;11;39.7999992371;115.769317627;28;112.11057961;8;30.3999996185;82.8054046631;17;52.4976480007;
100;11;39.7999992371;116.105995178;31;113.289439678;8;30.3999996185;83.7731933594;19;52.8322088718;
101;11;40.7999992371;117.43825531;32;114.420099378;8;30.3999996185;83.910736084;20;53.1713154316;
102;11;41.7999992371;118.763717651;34;115.499520421;8;30.3999996185;84.0502319336;20;53.5144681931;
103;11;41.7999992371;120.080207825;36;116.525699854;8;30.3999996185;85.1914825439;21;53.8611369133;
104;11;41.7999992371;121.385780334;36;117.497579336;8;31.3999996185;83.3342437744;22;54.2107617855;
105;11;40.7999992371;120.678833008;36;118.414951086;9;30.3999996185;84.4782791138;21;54.5627579689;
106;11;40.7999992371;120.958091736;38;119.278351307;9;30.3999996185;85.6233291626;22;54.916519165;
107;11;40.7999992371;121.222610474;38;120.00093174;9;31.3999996185;83.7691268921;25;55.2714202404;
108;11;39.7999992371;120.471817017;34;120.629637718;9;30.3999996185;84.9154052734;22;55.6268236637;
109;11;39.7999992371;120.705436707;32;121.227032661;9;30.3999996185;86.0618743896;20;55.9820828438;
110;11;40.7999992371;121.923492432;33;121.793380022;9;30.3999996185;89.2915496826;21;56.3365468979;
111;11;41.7999992371;123.126220703;33;122.32932353;9;30.3999996185;90.4959564209;22;56.6895649433;
112;12;41.7999992371;125.314102173;29;146.835813999;10;30.3999996185;91.6994400024;16;58.0404934883;
113;12;42.7999992371;128.487762451;27;148.994030476;10;32.4000015259;90.9015884399;12;58.5886981487;
114;12;46.7999992371;126.647926331;26;150.811486483;10;32.4000015259;93.1020278931;13;59.1711591482;
115;12;46.7999992371;124.795417786;29;152.306619167;10;32.8312797546;95.3003692627;13;59.7933071852;
116;12;47.7999992371;123.835578918;28;153.390045643;10;33.4000015259;94.4962539673;16;60.4611194134;
117;12;51.7999992371;125.025138855;26;154.167799473;10;33.0150718689;96.6893234253;17;61.180973053;
118;12;55.7999992371;125.464057922;26;154.780075788;10;32.4000015259;98.8792419434;15;61.9593954086;
119;12;60.7999992371;123.502311707;27;154.994631767;10;34.2674255371;96.0656967163;15;62.8026900291;
120;12;65.8000030518;122.539871216;27;155.169118404;10;33.4245033264;97.2484054565;17;63.7164177895;
121;12;70.8000030518;121.551696777;29;155.341772318;10;33.6046600342;98.4270935059;18;65.5633172989;
122;13;75.8000030518;119.587776184;29;160.209832907;9;31.3999996185;92.1119842529;19;62.0604672432;
