Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
33;3;27.8635673523;10.625;4;23.1457372904;4;22.044883728;12.5;5;26.8559447527;
34;3;27.8874416351;10.625;5;23.1856285334;4;22.0567836761;12.5;5;26.8957372904;
35;4;27.9113769531;12.625;4;23.2255871296;4;22.0687217712;12.5;5;26.9356285334;
36;4;27.9353523254;14.625;5;23.265581131;4;21.5;13.4678144455;5;26.9755871296;
37;4;27.9593486786;16.625;5;23.3055787086;4;22.0926761627;12.5;6;27.015581131;
38;4;27.9833469391;18.625;6;23.3455479145;4;22.104675293;12.5;6;27.0555787086;
39;4;28.0073280334;20.625;6;23.385456562;4;21.5;13.5;6;27.0955479145;
40;4;28.0312728882;20.625;7;23.42527318;4;22.1286640167;12.5;6;27.135456562;
41;5;28.0551643372;20.625;5;33.4649660587;4;21.5;13.5;6;27.17527318;
42;5;29.0789794922;21.625;5;33.9045035839;4;22.1525821686;15.5;7;27.2149660587;
43;5;30.1027030945;22.625;6;34.3182559013;4;22.1644897461;17.5;8;27.2545039654;
44;5;30.1263141632;23.625;6;34.7049312592;4;22.1763515472;19.5;8;27.293856144;
45;5;30.1497955322;24.625;7;35.0639183521;4;22.1881561279;21.5;8;27.3329925537;
46;5;30.1731300354;25.625;7;35.3952190876;4;22.1998977661;22.5;9;27.3718836308;
47;5;30.1963005066;26.625;7;35.6993582249;4;22.2115650177;22.5;9;27.4105007648;
48;5;30.2192897797;27.625;8;35.9772891998;4;22.2231502533;22.5;10;27.4488155842;
49;6;30.2420806885;28.625;7;36.2302925587;4;22.2346439362;22.5;10;27.4868011475;
50;6;30.2646598816;29.625;7;36.4598784447;4;22.2460403442;22.5;10;27.5244314671;
51;6;30.2870082855;30.625;7;36.667702198;4;22.2573299408;22.5;11;27.5616812706;
52;6;30.3091163635;31.625;8;36.8554918766;4;22.2685050964;22.5;11;27.5985264778;
53;6;31.3309669495;29.625;8;36.9209127426;4;22.2795581818;22.5;12;27.6349442005;
54;7;30.3525466919;30.625;7;36.9564116001;4;22.2904834747;22.5;12;27.6709127426;
55;7;30.3738479614;31.625;7;37.9914214611;4;22.3012733459;22.5;12;27.7064116001;
56;7;32.3948516846;30.625;7;40.1914209127;4;22.3119239807;22.5;12;27.7414214611;
57;7;33.9183540344;34.0234375;7;41.2701325417;4;22.3224258423;22.5;13;27.7759244442;
58;7;36.0376434326;37.3489723206;7;42.1989499331;4;22.3327770233;22.5;13;27.8099038601;
59;7;37.4415817261;37.6102333069;7;42.9994453192;4;22.3429718018;22.5;13;27.84334445;
60;7;36.7822113037;40.8168411255;8;44.6634930372;4;22.3530025482;22.5;14;27.8762321472;
61;7;38.0709266663;43.9782943726;9;44.8769559264;4;22.3628692627;22.5;13;27.9085543156;
62;8;40.194190979;43.6349868774;8;45.0577583313;4;22.3725662231;22.5;13;27.940299511;
63;8;39.8366317749;45.6650238037;9;45.248750627;5;21.5;23.5;12;27.9714579582;
64;8;39.9139556885;47.6960754395;10;45.4494000673;5;21.5;22.5;13;28.0;
65;8;40.9958572388;46.7281532288;11;45.6591913104;5;22.3999996185;22.5;13;28.0;
66;8;38.039276123;48.7612380981;12;45.877620101;5;22.3999996185;22.5;13;28.0;
67;9;38.0406608582;51.7612380981;11;46.1041865945;5;22.3999996185;22.5;13;28.0;
68;9;38.4000015259;50.7612380981;11;47.3383891582;5;22.3999996185;22.5;13;28.0;
69;9;41.4000015259;53.7612380981;11;47.5297213197;5;22.3999996185;22.5;13;30.0599999428;
70;9;41.4000015259;57.7612380981;11;47.732665658;5;23.7179985046;24.0;13;30.9393646717;
71;9;39.4000015259;63.7612380981;12;47.9461909533;5;24.0340003967;26.3899993896;13;31.6337292194;
72;10;38.4000015259;68.9800338745;11;48.1693005562;5;24.2123565674;28.2762737274;13;32.1789689064;
73;10;38.4000015259;73.3402252197;11;48.4010233879;5;25.3166236877;27.9097423553;13;32.4601222277;
74;10;38.4000015259;76.7978210449;13;48.6404110193;6;25.3879051208;29.0;12;32.561067462;
75;10;39.4000015259;76.9024047852;14;48.8865321279;6;25.4047679901;29.0;12;32.6622619629;
76;10;38.4000015259;80.0096435547;14;49.1384700537;6;24.3999996185;30.6288738251;13;32.76364851;
77;10;38.4000015259;82.2116165161;15;49.3953204751;6;24.3999996185;31.3818244934;14;32.8651702404;
78;10;38.4000015259;84.3508071899;15;49.6561924815;6;22.3999996185;32.4325866699;15;32.9667705297;
79;10;38.4000015259;85.8281021118;16;49.9202085137;7;21.3999996185;33.4833831787;14;33.0683933496;
80;10;38.4000015259;86.960105896;15;50.1865055561;7;20.7268867493;32.0;14;33.1699826717;
81;10;38.4000015259;86.0681610107;17;50.4542385936;7;22.3999996185;30.7521820068;14;34.2714829445;
82;10;38.4000015259;88.1777420044;19;50.7225821614;7;25.2572669983;30.7784748077;13;34.6228384972;
83;10;38.4000015259;90.288444519;20;50.9547250271;7;25.3999996185;34.7521820068;13;35.0333689451;
84;10;38.4000015259;94.0683059692;22;51.1781891584;7;27.1796875;37.7521820068;14;35.5153893232;
85;10;38.4000015259;95.2247390747;23;51.4015313387;7;28.3702468872;40.7521820068;14;36.0828504562;
86;10;38.4000015259;96.381072998;23;51.6240257621;7;29.6036834717;43.7521820068;15;36.7510319948;
87;10;38.4000015259;97.536819458;24;51.8449835181;8;30.8876647949;45.7521820068;14;37.535887599;
88;11;38.4000015259;98.6914901733;24;52.0637558699;8;32.2301940918;47.7521820068;15;38.4293636084;
89;11;39.4000015259;97.7468795776;23;52.2797392607;8;33.6390533447;49.7521820068;15;39.4526262283;
90;12;38.4000015259;99.8024597168;26;52.4923758507;8;34.7209396362;50.7521820068;13;40.6314811707;
91;12;39.4000015259;98.8580474854;26;52.7011577487;8;35.2803153992;51.7521820068;8;41.9674847126;
92;12;39.4000015259;97.9134979248;27;52.9056276679;8;35.9179878235;52.7521820068;9;43.4519557953;
93;12;38.4000015259;99.9686355591;30;53.1053799391;9;34.6296539307;54.7521820068;8;45.0635828972;
94;12;39.4000015259;99.0233535767;30;53.3000603914;9;34.4046897888;56.7521820068;10;46.767490387;
95;12;39.4000015259;98.0774765015;31;53.4893665314;9;34.225692749;58.7521820068;10;48.5166430473;
96;12;38.4000015259;100.130935669;31;55.4428246021;9;34.069190979;60.7521820068;11;50.2560358047;
97;13;40.4000015259;100.41178894;29;88.4860193133;9;33.9077110291;62.2203063965;11;51.9292345047;
98;13;42.4000015259;101.695396423;30;94.1825456023;9;33.7130775452;63.2515411377;12;53.4858255386;
99;13;44.9759979248;104.576713562;30;98.9264806509;10;33.4601211548;64.2827911377;12;54.8877887726;
100;13;46.4312705994;107.365066528;30;103.820526004;10;33.1298751831;65.3140182495;13;56.1130847931;
101;13;49.783290863;108.0730896;31;108.073364198;10;32.7113571167;66.3451843262;13;57.1558017731;
102;14;53.050743103;109.440917969;31;111.723995924;10;32.2016448975;67.3762512207;14;58.0234446526;
