Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;10.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.3999996185;
8;1;11.0;10.0;5;20.3999996185;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;11.5179204941;10.3632001877;4;21.9903717041;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.597111702;10.4951858521;4;23.0719120502;
11;2;11.2971115112;10.6951856613;4;23.0419120789;2;11.9215736389;11.0209560394;4;23.9749414921;
12;2;11.9125738144;11.0209560394;4;23.9543504715;2;13.9215736389;11.4571752548;3;24.7131726742;
13;2;13.9125738144;11.4571752548;5;24.7025904655;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;15.9125738144;11.8107032776;5;25.3068172932;2;16.94962883;12.0916318893;4;25.7784451246;
15;2;16.949640274;12.0916318893;5;25.789717555;2;17.9593238831;12.3113050461;4;26.1504684687;
16;2;17.9627056122;12.3113050461;5;26.1736010313;2;18.9691867828;12.4808797836;4;26.2221269608;
17;2;18.9761257172;12.4808797836;5;26.2577478886;2;19.9792118073;12.5;4;26.2560760975;
18;2;19.9898986816;12.5;5;26.3048160076;2;20.989397049;12.5;4;26.2905418873;
19;2;20.6125736237;12.8914451599;5;26.3530313969;2;21.8871631622;12.5;5;26.3255085945;
20;2;21.9059104919;12.5;5;26.4023760557;2;21.8976516724;12.5;5;26.3609591722;
21;2;21.9207134247;12.5;5;26.4528282881;2;21.9082870483;12.5;5;26.3968753815;
22;2;21.9358482361;12.5;7;26.5043625832;2;21.9190635681;12.5;5;26.4332377911;
23;2;21.9513092041;12.5;7;26.5569496155;2;21.9299716949;12.5;5;26.4700255394;
24;2;21.9670848846;12.5;7;26.6105561256;2;21.9410076141;12.5;6;26.5072168112;
25;3;21.9831676483;12.5;6;26.6651450396;3;21.9521656036;12.5;5;26.5447884798;
26;3;21.5;12.99954319;7;26.72067523;3;21.9634361267;12.5;5;26.5827163458;
27;3;21.5;13.0162029266;8;26.7771017551;3;21.5;13.2913579941;5;26.6209751368;
28;3;22.0331306458;12.5;8;26.8343759775;3;21.9862918854;12.5;5;26.6595385075;
29;3;21.5;13.4171876907;8;26.8924454451;3;21.9978618622;12.5;5;26.6983793974;
30;3;22.0677337646;12.5;8;26.9512542486;3;20.009513855;13.5;5;26.7374696732;
31;3;21.5;13.4756269455;8;27.0107431412;3;19.0212402344;14.5;5;26.7767804861;
32;3;21.5;13.5053710938;8;27.0708494186;3;18.033033371;15.5;5;26.8162822723;
33;3;20.1212539673;13.5;8;28.1315076351;3;17.044883728;16.5;5;26.8559447527;
34;3;20.1394519806;14.5;8;28.2426497936;3;16.0567836761;17.5;5;26.8957372904;
35;3;20.1577949524;15.5;9;28.356180191;3;15.0687217712;18.5;5;26.9356285334;
36;3;19.506855011;16.5;9;28.4720510244;3;14.5806884766;19.5;5;26.9755871296;
37;3;18.5416145325;17.5;10;28.590207696;3;14.5926761627;20.5;6;27.015581131;
38;3;17.5770626068;18.5;10;28.7105879784;3;14.6046743393;21.5;6;27.0555787086;
