Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;2;11.3000001907;10.0;4;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;11.3000001907;10.0;4;21.0900000334;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;12.4905004501;10.0;4;21.1871190071;2;12.6487998962;15.7567996979;5;32.3062400818;
6;2;13.5342035294;10.0;4;21.2917383909;2;13.6487998962;15.6531200409;5;31.9004158974;
7;2;14.5812826157;10.0;4;21.817143321;2;14.5701246262;15.4574079514;5;31.6156542301;
8;2;14.8177146912;10.1999998093;4;22.2793469429;2;14.4846954346;15.3240671158;5;31.3593690991;
9;2;15.0257053375;10.3632001877;3;23.5656701326;2;14.4078111649;15.2040605545;5;32.0635482073;
10;2;15.604552269;10.9097137451;3;24.691826582;2;16.4845466614;15.5482625961;4;32.5693500638;
11;2;17.6045513153;11.3658018112;3;25.6707911491;2;18.4845466614;15.7932214737;4;32.6708968878;
12;2;19.6045513153;11.7372808456;3;26.5228655338;2;20.4845466614;15.8360004425;4;32.6861678362;
13;2;20.92370224;12.0336990356;4;27.2714657784;2;21.4986896515;15.8360004425;5;32.7015173435;
14;2;22.0512657166;12.2662630081;4;27.9399077892;2;22.5032939911;15.8360004425;5;32.7162665129;
15;2;23.1900615692;12.446267128;4;28.3811409473;2;23.5077190399;15.8360004425;5;32.7310729027;
16;2;24.3402557373;12.5;4;28.7401795387;2;23.8193225861;15.8360004425;5;32.7459324598;
17;2;25.5018234253;12.5;4;29.1239151955;2;23.8237800598;15.8360004425;6;32.7608408928;
18;2;26.6745052338;12.5;4;29.5311965942;4;23.8282527924;15.8360004425;4;32.7757940292;
19;2;27.2890396118;12.5;5;29.960246563;4;23.5016002655;16.1671390533;4;32.7907874584;
20;2;27.4821109772;12.5;5;30.4086403847;4;23.5016002655;16.1716365814;5;32.8058167696;
21;2;27.6838874817;12.5;5;30.873316288;4;23.5016002655;16.1761455536;5;32.820877552;
22;2;27.8929920197;12.5;5;31.3506221771;4;23.5016002655;16.1806640625;5;32.835965395;
23;2;28.1077804565;12.5;5;31.8364052773;4;23.5016002655;16.4179821014;5;32.8510757685;
24;2;28.3263816833;12.5;6;32.3261375427;4;23.8553237915;15.8360004425;5;32.8662041426;
25;3;28.5467605591;12.5;5;32.815073967;4;23.8598613739;15.8360004425;4;32.8813459873;
26;3;26.5467605591;13.5;5;33.2984304428;4;23.5016002655;15.8360004425;4;33.8964966536;
27;3;25.5467605591;14.5;5;33.7715711594;4;24.5016002655;16.3360004425;4;34.0262275934;
28;3;25.25;15.5;5;34.2301864624;4;25.5016002655;16.3932876587;4;34.1678087711;
29;3;25.25;16.192073822;5;34.6704492569;4;25.8739013672;15.8360004425;4;34.3221567869;
30;3;25.25;16.3681793213;5;35.0891361237;4;23.9156608582;16.8360004425;5;34.4901874065;
31;3;25.25;16.535654068;5;35.4837083817;4;22.9615268707;17.8360004425;5;34.6727963686;
32;3;25.25;16.6934833527;5;35.8523464203;4;22.0117721558;18.8360004425;5;34.8708350658;
33;3;25.25;16.8409385681;6;36.1939411163;4;21.066652298;19.8360004425;5;35.085083127;
34;3;25.25;16.9775772095;6;36.5080499649;4;20.1263999939;20.8360004425;5;35.3162152767;
35;3;25.25;17.103219986;6;36.7948246002;4;19.1912231445;21.8360004425;5;35.564765811;
36;3;26.25;18.5;6;37.0549211502;4;18.2612819672;22.8360004425;5;35.831089735;
37;3;27.25;19.5;7;37.289399147;4;17.336681366;23.8360004425;6;36.1153224707;
38;4;28.25;20.5;7;37.4996213913;4;17.3329963684;24.8360004425;7;36.4173394442;
39;4;29.25;21.5;7;37.687163353;4;17.0;24.8360004425;8;36.7367193699;
40;4;30.25;22.5;8;37.8537254333;4;19.4260540009;25.8360004425;8;37.0727125406;
41;4;31.0341758728;22.5;9;38.0;4;19.0;26.8360004425;7;37.4242167473;
