Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;5;32.7439994812;
5;1;12.0;10.0;5;20.0;2;12.6999998093;15.8719997406;5;32.5411994457;
6;1;13.0;10.0;5;20.0;2;13.7082796097;15.7567996979;5;32.3619183302;
7;1;14.0;10.0;5;20.3999996185;2;14.7085762024;15.6531200409;5;32.2958437204;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;14.6887531281;15.6058082581;5;32.2396939993;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;14.6719083786;15.5632276535;5;33.5180333853;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;16.7155132294;16.1723022461;5;34.4525862932;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;18.7155132294;16.60820961;5;35.1236314774;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;20.7155132294;16.9110736847;5;35.4094032049;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;21.7743053436;17.0200004578;6;35.4799356461;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;22.7954654694;17.0200004578;6;35.5530853271;
15;1;19.8187427521;12.446267128;5;25.0;2;23.8174114227;17.0200004578;6;35.628844142;
16;1;20.8187427521;12.5;5;25.0;2;24.6886520386;17.0200004578;6;35.7071925402;
17;1;21.8187427521;12.5;5;25.0;3;24.7121582031;17.0200004578;5;35.7880980968;
18;1;22.8187427521;12.5;5;25.0;3;24.7364292145;17.0200004578;6;35.8715156317;
19;1;23.25;12.5;6;25.0;3;24.7614536285;17.0200004578;7;35.9573858976;
20;1;23.25;12.5;7;25.0;4;24.7872161865;17.0200004578;7;36.0456357002;
21;1;23.25;12.5;8;25.0;4;24.8136901855;17.0200004578;7;36.1361773014;
22;1;23.25;12.5;8;25.0;4;24.8408527374;17.0200004578;8;36.2289085388;
23;1;23.25;12.5;8;25.0;4;24.8686714172;17.0200004578;8;36.3237121105;
24;1;23.25;12.5;8;25.0;4;24.8971138;17.0200004578;8;36.4204566479;
25;1;23.25;12.5;8;25.0;4;24.9261360168;17.0200004578;9;36.5189967155;
26;1;23.25;12.5;8;25.0;4;24.9556980133;17.0200004578;9;36.6191730499;
27;1;23.25;12.5;8;25.0;4;24.9857521057;17.0200004578;9;36.7208137512;
28;1;23.25;12.5;8;25.0;4;25.016242981;17.0200004578;9;36.8237352371;
29;1;23.25;12.5;8;25.0;4;25.0471191406;17.0200004578;9;36.9277429581;
30;1;23.25;12.5;8;25.0;4;24.2119998932;18.0200004578;9;37.0326333046;
31;1;23.25;12.5;8;25.0;4;25.1097888947;17.0200004578;9;37.138194561;
32;1;23.25;12.5;8;25.0;4;25.1414585114;17.0200004578;10;37.2442088127;
33;1;23.25;12.5;8;25.0;4;25.1732616425;17.0200004578;10;37.3504536152;
34;1;23.25;12.5;8;25.0;4;25.2051353455;17.0200004578;10;37.4567041397;
35;1;23.25;12.5;9;25.0;4;25.2370109558;17.0200004578;10;37.5627346039;
36;1;23.25;12.5;9;25.0;4;25.268819809;19.0200004578;9;37.6683204174;
37;1;23.25;12.5;9;25.0;4;25.3004951477;21.0200004578;9;37.773239851;
38;1;23.25;12.5;9;25.0;4;25.3319721222;23.0200004578;10;37.8772761822;
39;1;23.25;13.5;9;25.0;4;25.3631820679;25.0200004578;10;37.9802196026;
40;1;23.25;14.5;9;25.0;4;25.3940658569;27.0200004578;10;38.0818686485;
41;1;23.25;15.5;11;25.0;4;25.4245605469;27.0200004578;12;37.9297094345;
42;1;23.25;16.5;11;25.0;4;25.3789138794;26.901599884;12;37.7995119095;
43;1;23.25;17.5;10;25.0;4;24.0770244598;27.7950401306;13;37.6888027191;
44;1;23.25;17.5;11;25.0;4;25.0194816589;26.699136734;13;37.4059147835;
