Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.3087997437;
5;1;12.0;10.0;5;20.0;1;12.3487997055;15.6543998718;6;30.9171199799;
6;1;13.0;10.0;5;20.0;1;13.3487997055;15.4585599899;6;30.5646076202;
7;1;14.0;10.0;4;20.3999996185;1;14.1693820953;15.2823038101;5;30.3329467773;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;14.0998840332;15.1664733887;5;30.1244525909;
9;1;14.3268795013;10.3632001877;3;21.8194274902;1;14.0373353958;15.0622262955;5;30.8918876648;
10;2;15.2687425613;10.9097137451;2;23.7316036224;1;16.0998840332;15.4459438324;5;31.4417991638;
11;2;17.268743515;11.3658018112;2;24.5045616627;2;18.0998840332;15.7208995819;4;32.672000885;
12;2;19.268743515;11.7372808456;1;25.1279890537;2;20.0998840332;15.8360004425;4;32.7041928768;
13;2;19.8187427521;12.1927881241;2;25.6242921352;2;21.4095420837;15.8360004425;5;32.7370889187;
14;2;20.8187427521;12.2662630081;2;26.0160515308;2;22.4194107056;15.8360004425;5;32.7689379454;
15;2;21.8187427521;12.446267128;2;26.1558350325;2;23.4289646149;15.8360004425;5;32.8013899326;
16;2;22.8187427521;12.5;2;26.1887089014;2;23.8404159546;15.8360004425;5;32.8344355822;
17;2;23.8187427521;12.5;1;26.2221269608;2;23.5016002655;16.1847305298;9;32.8680639267;
18;2;24.8187427521;12.5;1;26.2560760975;3;22.8743782043;15.8360004425;5;52.9022629261;
19;2;25.25;12.5;1;26.2905418873;3;23.8836116791;15.8360004425;5;54.1370197535;
20;2;25.25;12.5;1;26.3255085945;3;24.8929958344;15.8360004425;5;55.1899172068;
21;2;25.25;12.5;3;26.3609591722;3;25.9025268555;15.8360004425;6;56.0661002398;
22;2;25.25;12.5;3;26.3968753815;4;26.9121990204;15.8360004425;5;56.7808080912;
23;2;25.25;12.5;4;26.4332377911;4;24.9220085144;16.8360004425;5;57.3549416065;
24;2;25.25;12.5;4;26.4700255394;4;24.9319515228;17.8360004425;5;57.8112807274;
25;2;25.25;12.5;4;26.5072168112;4;24.9420204163;18.8360004425;5;58.1563252211;
26;3;25.25;12.5;3;30.4129382372;4;24.9522094727;19.8360004425;5;58.1944876909;
27;3;24.25;14.5;3;30.6106923819;4;24.96251297;20.8360004425;5;58.2330503464;
28;3;26.25;12.5;3;30.8089433908;4;24.9729251862;21.8360004425;5;58.2719877958;
29;3;24.25;13.5;3;31.0071532726;4;24.9834365845;22.8360004425;5;58.3112734556;
30;3;23.25;14.5;3;31.2047857046;4;24.5514411926;24.5900650024;5;58.3508796692;
31;3;22.25;17.1793518066;3;31.4013113976;4;25.004737854;24.8360004425;5;58.3907779455;
32;3;21.25;19.0605239868;3;31.5962151289;4;24.5514411926;26.6266384125;6;58.4309386015;
33;3;20.25;20.1384868622;4;31.7890024185;4;24.5514411926;27.645111084;6;58.4713312387;
34;3;19.25;21.2156009674;4;31.9792028666;4;24.5514411926;28.6636924744;7;58.5119246244;
35;3;18.25;22.2916812897;4;32.1663781404;4;24.5514411926;29.6823654175;7;58.5526869297;
36;4;17.25;23.3665523529;3;32.3501240015;4;25.0592269897;29.8360004425;8;58.5935857296;
37;4;16.25;24.4400501251;3;32.5300748348;4;24.5514411926;32.8359985352;9;58.6345880032;
38;4;17.25;22.5120296478;5;32.7059044838;4;25.0813407898;35.8359985352;10;58.6756606102;
39;4;19.1570110321;23.5120296478;6;32.8773303032;4;25.0924301147;38.8359985352;11;58.7167696953;
40;5;20.1750106812;24.5120296478;5;33.0441114902;5;24.5514411926;41.8359985352;10;67.2578816414;
41;5;20.25;26.5120296478;5;33.2060513496;5;26.1146297455;45.8359985352;10;67.6389627457;
