Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;12.0;10.0;3;21.0;2;11.5999994278;16.0;3;33.0;
2;2;13.0;10.0;3;21.1200000048;2;11.5999994278;16.0;3;33.0299999714;
3;2;14.0;10.0;3;21.2530560493;2;11.6059999466;16.0;3;33.0605909824;
4;2;15.5638751984;10.0;3;21.4002518654;2;11.6121177673;16.0;3;32.6263841391;
5;2;16.6301136017;10.0;3;21.5626775026;2;12.7261552811;15.7695999146;3;32.2386345863;
6;2;17.7032051086;10.0;3;22.1570323706;2;13.734246254;15.5622396469;3;31.8927271366;
7;2;17.970664978;10.1999998093;3;22.698546052;2;14.567817688;15.3756160736;3;31.670101285;
8;2;18.2143440247;10.3632001877;3;24.1076657772;2;14.5010299683;15.250453949;3;31.4728577137;
9;2;18.848449707;10.9097137451;3;25.3793644905;2;14.441857338;15.1378087997;3;32.2575056553;
10;2;20.848449707;11.3658018112;3;26.5288131237;2;16.5271835327;15.5005683899;3;32.8367980719;
11;2;22.848449707;11.7372808456;3;27.5781302452;2;18.5271835327;15.7595615387;3;33.0531657934;
12;2;24.3985710144;12.0336990356;3;28.5519375801;2;20.5271835327;15.8360004425;4;33.1188379526;
13;2;25.6274776459;12.2662630081;3;29.473883152;2;21.5843238831;15.8360004425;5;33.1866824627;
14;2;26.8803501129;12.446267128;3;30.1961040497;3;22.6046772003;15.8360004425;4;33.256680727;
15;2;28.1569900513;12.5;4;30.8614077568;3;23.6256771088;15.8360004425;5;33.3288046122;
16;3;29.4563751221;12.5;3;31.5729002953;3;23.9986419678;15.8360004425;6;33.4030160904;
17;3;30.7765483856;12.5;3;32.3239922523;3;23.5016002655;16.355304718;7;33.4792670012;
18;3;31.5457954407;12.5;3;33.1059026718;3;24.0437793732;15.8360004425;7;33.5574986935;
19;3;31.8976554871;12.5;3;33.9079084396;3;23.5016002655;16.4016494751;7;33.6376417875;
20;3;32.2585601807;12.5;3;34.7178239822;3;24.091293335;15.8360004425;7;33.7196161747;
21;3;32.6230201721;12.5;3;35.5226716995;3;23.5016002655;16.4502849579;7;33.8033306599;
22;3;32.9852027893;12.5;4;36.3094863892;3;24.1409988403;15.8360004425;8;33.8886833191;
23;3;33.3392677307;12.5;4;37.0661487579;3;24.1666049957;15.8360004425;8;33.9755620956;
24;3;33.6797676086;12.5;4;37.7821359634;4;23.1734027863;15.8360004425;5;44.0638446808;
25;3;34.0019607544;12.5;4;38.449090004;4;23.5514411926;16.8360004425;5;44.5533986092;
26;3;34.3020896912;12.5;4;39.0611457825;4;24.5514411926;16.9774436951;5;45.0184838772;
27;3;34.5775146484;12.5;4;39.6149940491;4;25.5514411926;17.019159317;5;45.4576897621;
28;3;34.8267478943;12.5;4;40.1097126007;4;26.5514411926;17.0613250732;5;45.8702778816;
29;3;35.049369812;12.5;4;40.5464267731;4;27.5514411926;17.1038722992;6;46.2561159134;
30;3;35.245891571;12.5;4;40.9278697968;4;26.8411941528;16.8360004425;6;46.615588665;
31;3;35.4175415039;14.5;4;41.2579154968;4;25.94622612;17.8360004425;6;46.949504137;
32;3;35.5660629272;16.5;5;41.54114151;4;25.0435829163;18.8360004425;6;47.2589938641;
33;3;35.6935119629;18.5;5;41.782453537;4;24.133605957;19.8360004425;6;47.5454163551;
34;3;35.80210495;20.5;5;41.986787796;4;23.216709137;20.8360004425;6;47.8102738857;
35;3;35.8940544128;22.5;6;42.0;4;22.2933502197;21.8360004425;6;48.0551416874;
36;3;35.9000015259;22.5;6;42.0;4;21.3640060425;22.8360004425;6;49.1775329113;
37;3;35.9000015259;22.5;7;42.0;4;21.8464927673;23.8360004425;6;49.3597449064;
38;3;35.9000015259;22.5;8;42.0;4;22.8999996185;24.8360004425;7;49.3476917744;
39;3;35.9000015259;22.5;8;42.0;4;25.2491989136;26.8360004425;7;49.3609215021;
40;3;35.9000015259;22.5;5;42.0;4;25.2875213623;29.6560325623;7;49.3977987766;
41;3;35.9000015259;22.5;7;42.0;4;27.3212680817;32.2793083191;9;49.456864357;
42;3;35.9000015259;22.5;7;42.0;4;28.4135627747;34.057762146;10;49.5368078947;
43;3;35.9000015259;22.5;7;42.0;4;29.4725837708;33.9826965332;11;49.6364451647;
44;3;35.9000015259;22.5;6;42.0;4;29.4376678467;34.9129562378;12;49.7546877861;
45;3;35.9000015259;22.5;8;42.0;4;31.4817962646;33.84790802;12;49.8905217648;
46;3;35.9000015259;22.5;8;42.0;4;31.9233112335;33.7869720459;14;50.0429837704;
47;3;35.9000015259;22.5;9;42.0;4;30.8165016174;34.7296333313;14;50.2111423016;
48;3;35.9000015259;22.5;9;43.6800003052;4;31.8491821289;33.6754379272;14;50.3940701485;
49;3;36.65599823;23.0;10;45.0469760895;4;30.886631012;34.6239852905;15;50.5908296108;
50;3;37.2711410522;23.3899993896;10;46.1407337189;5;30.9285964966;35.574924469;15;50.8004553318;
51;3;37.7633285522;23.6872596741;10;47.0048980713;5;30.9748134613;35.6095275879;15;51.0219380856;
52;4;38.1522064209;23.9097423553;10;47.5335483551;5;32.0250015259;33.5643844604;16;51.2542135715;
53;4;34.1522064209;25.9097423553;10;47.8199977875;5;31.0788726807;34.5208587646;17;51.4961597919;
