Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;11.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;1;11.0;10.0;6;20.0;1;10.8880004883;14.720000267;6;29.235200882;
4;1;11.0;10.0;4;20.0;1;10.8470401764;14.617600441;6;29.0508804321;
5;1;12.0;10.0;4;20.0;1;11.8470401764;14.5254402161;6;28.8849925995;
6;1;13.0;10.0;4;20.0;1;12.8470401764;14.4424962997;6;28.5718536377;
7;1;14.0;10.0;4;20.3999996185;1;13.5715560913;14.2859268188;6;28.370508194;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;13.5111522675;14.185254097;6;28.1892967224;
9;2;14.7768793106;10.3632001877;3;22.8194274902;1;13.4567890167;14.0946483612;6;28.918920517;
10;2;15.2687425613;10.9097137451;3;23.7516036034;1;15.5111522675;14.4594602585;6;29.4564304352;
11;2;17.268743515;11.3658018112;3;24.5147576332;1;16.5111522675;14.7282152176;6;29.7775993347;
12;2;19.268743515;11.7372808456;3;25.1279798746;1;17.5111522675;14.8887996674;6;29.7775993347;
13;2;20.296005249;12.0336990356;3;25.6136769056;1;18.5111522675;14.8887996674;6;29.7775993347;
14;2;20.5261535645;12.2662630081;3;25.9944307804;1;19.5111522675;14.8887996674;7;29.7775993347;
15;2;20.6974945068;12.446267128;3;26.1228116751;1;20.5111522675;14.8887996674;7;29.7775993347;
16;2;20.7552642822;12.5;3;26.1438889503;1;20.9332809448;14.8887996674;7;29.7775993347;
17;2;22.7163906097;12.5;3;26.1651208401;1;20.9332809448;14.8887996674;8;29.7775993347;
18;2;23.725944519;12.5;3;26.1864993572;1;20.9332809448;14.8887996674;8;29.7775993347;
19;2;24.7355651855;12.5;4;26.2080165148;1;20.9332809448;14.8887996674;8;29.7775993347;
20;2;25.7452487946;12.5;4;26.2296639681;1;20.9332809448;14.8887996674;8;29.7775993347;
21;2;25.8033485413;12.5;4;26.2514331341;1;20.9332809448;14.8887996674;8;29.7775993347;
22;2;25.8131446838;12.5;4;26.2733153105;1;20.9332809448;14.8887996674;8;29.7775993347;
23;2;25.8229923248;12.5;4;26.2953014374;1;20.9332809448;14.8887996674;9;29.7775993347;
24;2;25.8328857422;12.5;5;26.3173824549;1;20.9332809448;14.8887996674;9;29.7775993347;
25;3;25.8428230286;12.5;4;26.3395489454;1;20.9332809448;14.8887996674;9;29.7775993347;
26;3;25.8527965546;12.5;4;26.3617914915;1;20.9332809448;14.8887996674;9;29.7775993347;
27;4;25.8628063202;12.5;3;26.3841004372;1;20.9332809448;14.8887996674;9;29.7775993347;
28;4;25.872844696;12.5;3;26.4064661264;1;20.9332809448;14.8887996674;9;29.7775993347;
29;4;25.8829097748;12.5;3;26.428878665;1;20.9332809448;14.8887996674;9;29.7775993347;
30;4;25.8929958344;12.5;3;26.4513280392;1;18.9332809448;15.8887996674;9;29.7775993347;
31;4;25.9030971527;12.5;3;26.4738043547;1;17.9332809448;16.8887996674;9;29.7775993347;
32;4;25.9132118225;12.5;3;26.4962974787;1;16.9332809448;17.8887996674;10;29.7775993347;
33;4;25.9233341217;12.5;3;26.5187973976;1;15.9332809448;18.8887996674;10;29.7775993347;
34;4;25.9334583282;12.5;4;26.5412938595;1;14.9332809448;19.8887996674;10;29.7775993347;
35;4;25.9435825348;12.5;4;26.5637768507;1;13.9332809448;20.8887996674;11;29.7775993347;
36;4;25.9536991119;12.5;4;26.5862361193;1;12.9332809448;21.8887996674;11;29.7775993347;
37;4;25.9638061523;14.5;4;26.6086617708;1;12.0;22.8887996674;11;29.7775993347;
38;4;25.973897934;16.5;4;26.6310436726;1;12.0;23.8887996674;11;29.7775993347;
39;4;25.9839706421;18.5;4;26.6533719301;1;12.0;24.8887996674;12;29.7775993347;
40;4;25.9940166473;20.5;5;26.6756366491;1;12.0;25.8887996674;13;29.7775993347;
41;4;26.0040359497;22.5;6;27.6978281736;1;12.0;26.8887996674;13;29.7775993347;
42;4;27.0140228271;23.5;6;27.7599368095;1;12.0;27.8887996674;13;29.7775993347;
43;4;28.0239715576;24.5;7;27.8231370449;1;12.0;28.8887996674;14;29.7775993347;
44;4;28.5204105377;25.5;7;27.8874212503;2;14.0;26.8887996674;13;30.7775993347;
45;4;28.5493392944;26.5;7;27.9527789354;2;14.0;27.8887996674;14;30.8258873224;
46;4;28.5787506104;27.5;8;28.0191968679;2;14.3144865036;28.8887996674;15;30.8760008812;
47;4;28.6086387634;27.5;8;28.086658597;2;15.0;27.8887996674;15;30.9279596806;
48;4;28.6389961243;27.5;8;28.1551449299;2;16.0;27.8887996674;15;30.9817786217;
49;4;28.6698150635;27.5;10;28.2246329784;2;17.0;27.8887996674;15;31.0374673605;
50;4;28.701084137;27.5;11;28.295096755;2;18.0;27.8887996674;15;31.0950298309;
51;4;28.732793808;27.5;11;28.3665066957;2;19.0;27.8887996674;15;31.1544640064;
52;4;28.1111545563;28.0811309814;11;28.4388296604;2;20.0;27.8526039124;16;31.2157611847;
53;4;28.1205101013;28.1017456055;12;28.5120290518;3;21.0;26.8955135345;15;31.2789056301;
54;4;28.1297855377;28.1227798462;11;28.5860645771;4;22.0;25.8796615601;13;46.3438745737;
55;4;28.1389789581;28.1442222595;9;28.6608923674;4;23.0399513245;26.922542572;13;47.1606374979;
56;4;28.1480865479;28.1660575867;8;28.72067523;4;24.0399513245;27.9666042328;13;47.898530364;
57;4;28.1499996185;28.1882705688;9;28.7771017551;4;25.0399513245;30.0118274689;13;49.5566731691;
58;5;28.1499996185;28.2108402252;8;28.8343759775;4;26.0399513245;32.058177948;14;50.1521559954;
59;5;28.1499996185;28.2337493896;8;29.9291329384;4;26.0399513245;34.1056213379;15;51.2008599043;
60;5;28.6000003815;28.7716522217;8;30.8069574833;4;26.0399513245;36.1541099548;15;52.1263412237;
61;5;28.9510002136;29.2007827759;7;31.5022757053;4;26.0399513245;38.2036056519;15;52.9297174215;
62;5;29.2185325623;29.5383625031;10;32.0509126186;4;26.0399513245;39.2540512085;17;53.6181557178;
63;6;29.4187679291;29.802312851;9;32.3378350735;5;27.0399513245;41.3053855896;17;55.2027690411;
64;6;30.4999980927;29.0;9;32.4468288422;6;28.0399513245;43.3575515747;16;55.7551532984;
65;6;30.6010704041;29.0;9;32.5582370758;6;28.3257427216;45.4104766846;17;56.2331806421;
66;6;30.6512050629;29.0;9;32.6718678474;6;28.684387207;45.8888015747;18;56.5640819073;
67;6;30.7023391724;29.0;9;32.7875099182;6;28.3596115112;48.8888015747;18;56.729160428;
68;6;30.7543773651;29.0;10;33.9049334526;6;28.7289676666;49.7144508362;19;56.8978961706;
69;6;31.8072185516;30.0;9;34.053892374;6;28.7515449524;50.7606658936;20;57.0701856613;
70;6;32.860748291;31.0;9;35.7354328632;6;28.774269104;51.8088607788;21;57.2423685789;
71;6;33.6036758423;32.7000007629;9;37.083833456;6;28.4360809326;52.8888015747;21;57.4175767899;
72;6;34.1964302063;34.2291984558;9;38.1557414532;7;28.4565677643;54.7955856323;21;77.5956543684;
73;6;34.6645011902;35.6162643433;9;39.0125101805;7;29.0399513245;57.0516395569;22;81.3792998791;
74;6;35.0355033875;35.8922767639;11;40.5387433767;7;30.3144683838;59.213596344;24;84.5356502533;
75;7;36.2575149536;37.0;9;40.9145467281;7;31.4023284912;58.6529388428;25;87.1234353781;
76;7;37.3845901489;38.0;9;41.2972073555;7;31.5876026154;59.0626831055;26;88.9923576117;
77;7;37.5131759644;39.0;9;41.6855953932;7;31.6690120697;59.3205337524;26;90.2405233383;
78;7;37.642742157;40.0;10;42.0785183907;7;31.7141952515;59.3785934448;28;91.2408827543;
79;7;37.772731781;41.0;10;42.4747421741;7;30.6918411255;60.4242324829;28;92.0906826258;
80;7;37.9025726318;41.0;10;42.8730124235;7;29.6918411255;62.4908638;27;92.7549766302;
81;7;38.0316925049;41.7028579712;10;44.2720804214;7;29.6918411255;64.4162597656;30;93.1371961832;
82;7;39.1595230103;42.7421760559;10;44.7007242441;7;29.6918411255;65.6526641846;30;93.5253107548;
83;7;40.2855148315;43.7831115723;11;45.1283639669;7;29.6918411255;66.892906189;31;93.9182320833;
84;7;40.4091529846;44.8256645203;11;45.553889513;7;29.6918411255;68.1362915039;32;94.3147950172;
85;7;40.5299568176;45.8698272705;12;45.9762759209;7;29.6918411255;69.3820571899;33;94.7137715816;
86;8;40.6474952698;46.0;11;46.3945944309;7;29.6918411255;70.6293945312;32;95.1138814688;
87;8;40.7613868713;46.0;11;46.8080223799;8;30.0;71.8774642944;32;95.5138089657;
88;8;40.8713111877;46.0;9;47.2158468962;9;30.3999996185;73.1254119873;31;95.9122182131;
89;8;40.9769973755;46.0;10;47.6174662113;9;30.3999996185;74.3723602295;32;96.3077708483;
90;9;37.7494697571;48.0;10;48.0123862028;9;30.3999996185;75.6174316406;32;96.6991457939;
91;9;36.7494697571;49.5382003784;11;48.400216341;9;30.3999996185;76.8597717285;32;97.0850563049;
92;9;36.4000015259;50.5567092896;11;48.7806589603;9;30.3999996185;79.9122772217;32;97.4642685652;
93;9;36.4000015259;51.5749168396;12;49.1535016298;9;30.3999996185;82.0584869385;33;98.8356209993;
