Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
5;1;12.0;10.0;5;20.0;2;12.6999998093;16.0;5;33.0;
6;1;13.0;10.0;5;20.0;2;13.6999998093;16.0;5;33.0299999714;
7;1;14.0;10.0;5;20.3999996185;2;14.7089996338;16.0;5;33.7005903721;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;15.1101770401;16.3199996948;5;34.091766119;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;15.2275295258;16.5;5;35.8062717915;
10;2;15.2687425613;10.9097137451;4;23.7516036034;2;17.1388816833;17.3250007629;5;37.0346152782;
11;2;17.268743515;11.3658018112;4;24.5147576332;2;19.1388816833;17.9053878784;5;37.8892837763;
12;2;19.268743515;11.7372808456;4;25.1279798746;2;21.1388816833;18.2973766327;5;38.3683896065;
13;2;20.296005249;12.0336990356;4;25.6136769056;2;22.2025165558;18.5;6;38.4454519749;
14;2;20.5261535645;12.2662630081;4;25.9944307804;2;23.2256355286;18.5;6;38.5257402658;
15;2;20.6974945068;12.446267128;4;26.1228116751;2;24.2497215271;18.5;7;38.6092633009;
16;2;20.7552642822;12.5;4;26.1438889503;2;25.2747783661;18.5;7;38.6960144043;
17;2;22.7163906097;12.5;4;26.1651208401;2;25.6088047028;18.5;7;38.7859708071;
18;2;23.725944519;12.5;4;26.1864993572;2;25.6357917786;18.5;7;38.8790918589;
19;2;24.7355651855;12.5;5;26.2080165148;2;25.663728714;18.5;7;38.9753184319;
20;2;25.7452487946;12.5;5;26.2296639681;2;25.6925964355;18.5;7;39.0745718479;
21;2;25.8033485413;12.5;5;26.2514331341;2;25.7223720551;18.5;7;39.1767532825;
22;2;25.8131446838;12.5;5;26.2733153105;2;25.7530269623;18.5;7;39.2817435265;
23;2;25.8229923248;12.5;5;26.2953014374;2;25.7845230103;18.5;7;39.3894021511;
24;2;25.8328857422;12.5;5;26.3173824549;2;25.816822052;18.5;8;39.4995679855;
25;2;25.8428230286;12.5;5;26.3395489454;2;25.1000003815;19.5;8;39.6120593548;
26;2;25.8527965546;12.5;5;26.3617914915;2;25.1000003815;19.8060302734;8;39.7266750336;
27;2;25.8628063202;12.5;5;26.3841004372;2;25.1000003815;19.8633384705;8;39.8431947231;
28;2;25.872844696;12.5;5;26.4064661264;2;25.1000003815;19.9215965271;8;39.9613807201;
29;2;25.8829097748;12.5;5;26.428878665;2;25.1000003815;19.9806900024;8;40.0809795856;
30;2;25.8929958344;12.5;5;26.4513280392;2;24.0242938995;19.5;8;40.201723814;
31;2;25.9030971527;12.5;5;26.4738043547;3;24.0605182648;20.5;8;41.3233342171;
32;2;25.9132118225;12.5;5;26.4962974787;3;24.0970001221;21.5;8;41.5739220381;
33;2;25.25;12.5;6;26.5187973976;3;23.4721775055;22.5;8;41.8398301601;
34;2;25.25;12.5;6;26.5412938595;3;22.5519504547;23.5;10;42.1221305132;
35;2;25.25;12.5;6;26.5637768507;3;21.6366386414;24.5;10;42.4219157696;
36;2;25.25;12.5;5;26.5862361193;3;20.7265739441;25.5;10;42.7402707338;
37;2;25.25;14.5;5;26.6086617708;3;20.1000003815;25.5;11;43.0643656254;
38;2;25.25;16.5;5;26.6310436726;3;22.1000003815;27.5;11;43.4061024189;
39;3;25.25;18.5;4;26.6533719301;3;23.3522434235;29.5;11;43.766002655;
40;3;25.25;20.5;5;26.6756366491;3;24.3876304626;31.5;13;44.1444149017;
41;3;25.25;22.5;5;26.6978281736;3;25.422498703;33.5;15;44.5414638519;
42;3;25.25;22.5;5;26.7199368477;3;25.1000003815;35.5;15;44.9569995403;
43;3;25.25;22.5;6;26.7419531345;3;26.1000003815;37.5;17;45.3905453682;
44;3;25.25;22.5;7;26.7638677359;3;27.1000003815;38.424533844;18;45.8412532806;
